"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,4,2,3,2,4,1.04960163399178,0.0144780008381136,2.26591116682251
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,4,2,3,2,4,1.04960163399178,0.0144780008381136,2.26591116682251
"Afghanistan","",2020-06-28,3,3,1,4,2,3,2,4,2,3,2,4,1.04977146744073,0.0145040151633159,2.27157028908465
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,4,2,3,1,4,1.0497715214725,0.0145039808929693,2.2715712910847
"Afghanistan","",2020-06-28,3,3,2,4,2,2,2,4,2,3,2,4,1.04977156566351,0.0145039674882254,2.27157229565076
"Afghanistan","",2020-06-28,3,3,2,3,2,3,2,4,2,3,2,4,1.04981509624141,0.0145107127658425,2.27302653790345
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,3,2,3,2,4,1.04982383356671,0.0145119942561501,2.27331732774612
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,4,1,3,2,4,1.04987671087624,0.0145201872545947,2.27508552107452
"Afghanistan","",2020-06-28,3,3,2,4,2,3,1,4,2,3,2,4,1.04991969617009,0.0145267536311978,2.27652144454434
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,4,2,2,2,4,1.04994944346023,0.0145313623999837,2.27751695670801
"Afghanistan","",2020-06-28,3,3,0,4,2,3,2,4,2,3,2,4,1.04995433220368,0.0145321691119156,2.2776817407901
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,4,2,3,0,4,1.04995444016773,0.0145321211099016,2.27768399126881
"Afghanistan","",2020-06-28,3,3,2,4,2,1,2,4,2,3,2,4,1.04995821474453,0.0145326522366294,2.27780900815699
"Afghanistan","",2020-06-28,3,3,2,4,1,3,2,4,2,3,2,4,1.04997074694437,0.0145345850935345,2.27822848471496
"Afghanistan","",2020-06-28,3,3,2,2,2,3,2,4,2,3,2,4,1.05003920362172,0.0145450614519399,2.28051997089365
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,2,2,3,2,4,1.05006300130433,0.0145486397608224,2.28131474906167
"Afghanistan","",2020-06-28,3,3,2,4,2,0,2,4,2,3,2,4,1.05016377159954,0.0145641078523342,2.28469299925791
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,4,0,3,2,4,1.05017864000451,0.0145664731661114,2.28519337844181
"Afghanistan","",2020-06-28,3,3,2,4,2,3,0,4,2,3,2,4,1.05024669797402,0.0145767825211342,2.28747538754415
"Afghanistan","",2020-06-28,3,3,2,1,2,3,2,4,2,3,2,4,1.05027708317644,0.0145815167535866,2.28849732488648
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,1,2,3,2,4,1.05032205590516,0.0145883578258307,2.29000706995726
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,4,2,1,2,4,1.0503360906829,0.0145906985375855,2.29048380959216
"Afghanistan","",2020-06-28,3,3,2,4,0,3,2,4,2,3,2,4,1.05036811888275,0.0145954783852399,2.29155750812667
"Afghanistan","",2020-06-28,3,3,2,0,2,3,2,4,2,3,2,4,1.0505286747627,0.0146201426779758,2.2969652185724
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,0,2,3,2,4,1.0506048411589,0.0146317713009262,2.29953298934449
"Afghanistan","",2020-06-28,3,3,2,4,2,3,2,4,2,0,2,4,1.05076822432772,0.0146571209424499,2.30505995292462
