"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,118652,8737,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,2287,483,2661,289.142857142857,8791894,"US_NJ","2020/04/30","US",329064917,2287,483,118652,8737,920268.488440909,918347.305053553,922193.690945637,34227.2590670511,231497.261944446,409062.475497089,0.00279661684032063,0.00279077852913002,0.00280246736526348,0.000104013698509985,0.000703500282117421,0.00124310570457163,"2020-04-30","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-04-30","US_NJ",0.5932987,0.6914335,0.7180602,0.7237043,0.5148946,0.7258072,0.5962824,0.7285356,28.4963515,29.7584283,24.9314511,25.5980135,NA,NA,6.0786089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-04-30",-56,-23,-38,-67,-59,28
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-01,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,121190,9072,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,2538,335,2713.42857142857,295.571428571429,8791894,"US_NJ","2020/05/01","US",329064917,2538,335,121190,9072,941163.488995786,939205.65996046,943125.399240047,20895.0005548776,221262.909503528,429957.476051967,0.00286011495110488,0.00285416527693975,0.00286607702771319,6.34981107842547e-05,0.000672398964680661,0.00130660381535588,"2020-05-01","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-01","US_NJ",0.4683737,0.6601419,0.5065263,0.7060784,0.4710305,0.6993161,0.4888037,0.7195039,28.3521285,29.5652527,24.0288186,25.4767346,NA,NA,6.0492173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-01",-53,-17,-15,-64,-56,27
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-02,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,123717,9302,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,2527,230,2602.71428571429,289.714285714286,8791894,"US_NJ","2020/05/02","US",329064917,2527,230,123717,9302,951846.427685962,949870.70665728,953826.258193498,10682.9386901754,225828.379481896,390282.972790365,0.00289257948359764,0.0028865754372025,0.00289859601834582,3.24645324927647e-05,0.000686273035547863,0.00118603640992323,"2020-05-02","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-02","US_NJ",0.5170423,0.6276369,0.6036974,0.6816845,0.6439341,0.6783875,0.6815217,0.6988906,26.5128807,28.5199847,23.3373259,24.7051851,NA,NA,6.1607193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-02",-50,-13,122,-52,-36,13
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,126744,9456,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,3027,154,2529.42857142857,303.714285714286,8791894,"US_NJ","2020/05/03","US",329064917,3027,154,126744,9456,959427.745072016,957438.884883342,961420.736662613,7581.3173860542,209471.234487392,366854.673741018,0.00291561845552808,0.00290957448035502,0.0029216749856765,2.30389719304358e-05,0.000636565077787956,0.00111483982274847,"2020-05-03","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-03","US_NJ",0.8389445,0.6617622,0.8797942,0.7221109,0.9721309,0.7076312,0.9810393,0.7410449,29.5149833,28.4317692,25.6221938,24.6511426,NA,NA,6.3623114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-03",-52,-19,93,-60,-36,12
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-04,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,128269,9519,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,1525,63,2440.14285714286,292.285714285714,8791894,"US_NJ","2020/05/04","US",329064917,1525,63,128269,9519,947398.4363933,945435.180402483,949365.76920944,0,170061.094271121,318386.912820217,0.00287906242035914,0.00287309625414271,0.00288504097569733,0,0.000516801048928353,0.000967550463060202,"2020-05-04","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-04","US_NJ",0.7621592,0.6496079,0.7176752,0.712411,0.7673651,0.7002845,0.7591207,0.7406211,26.0455062,28.0220665,22.4169688,24.2950535,NA,NA,6.6514529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-04",-47,-15,32,-62,-55,23
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-05,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,130593,9863,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,2324,344,2391,279.857142857143,8791894,"US_NJ","2020/05/05","US",329064917,2324,344,130593,9863,970016.471674114,968012.699244776,972024.391883694,0,142137.749104309,287688.970379048,0.0029477966855826,0.00294170739339185,0.00295389858252101,0,0.000431944402946817,0.000874262054435442,"2020-05-05","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-05","US_NJ",0.2901007,0.5899863,0.2592936,0.6288716,0.2310263,0.6137843,0.2131109,0.635936,25.4003764,27.6903991,22.3894982,24.0490638,NA,NA,6.8050785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-05",-46,-10,31,-60,-55,23
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-06,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,131890,10187,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,1297,324,2217.85714285714,276.142857142857,8791894,"US_NJ","2020/05/06","US",329064917,1297,324,131890,10187,983508.504774694,981482.505448986,985538.686215972,22640.17762606,154936.516809562,293296.696201613,0.00298879781455005,0.00298264097673161,0.00299496736145826,6.88015539075531e-05,0.000470838757963255,0.000891303451232429,"2020-05-06","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-06","US_NJ",0.5554883,0.5763037,0.6161311,0.6202421,0.6525339,0.6086213,0.7048866,0.633407,26.0312503,27.2392146,22.4687494,23.6462995,NA,NA,6.8388634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-06",-52,-19,-21,-64,-56,25
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-07,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,133991,10460,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,2101,273,2191.28571428571,246.142857142857,8791894,"US_NJ","2020/05/07","US",329064917,2101,273,133991,10460,998715.769202975,996662.92422533,1000772.84246322,16647.8465048992,154792.166844789,278815.189710716,0.00303501138410016,0.00302877296465284,0.0030412626529349,5.05913746645292e-05,0.00047040009082703,0.000847295397675944,"2020-05-07","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-07","US_NJ",0.8232807,0.6052097,0.7788362,0.6216136,0.8153941,0.6512546,0.7635342,0.6568541,24.9826698,26.695907,20.0623632,22.9242001,NA,NA,7.0822995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-07",-47,-10,65,-60,-55,23
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-08,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,135840,10635,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,1849,175,2092.85714285714,223.285714285714,8791894,"US_NJ","2020/05/08","US",329064917,1849,175,135840,10635,1003613.51159758,1001553.20340454,1005678.05807755,4897.74239460658,159689.909239396,277595.463393516,0.00304989520228187,0.00304363410276441,0.00305616918158903,1.48838181817072e-05,0.000485283909008737,0.000843588754232088,"2020-05-08","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-08","US_NJ",0.7598083,0.6340863,0.6484497,0.6413891,0.8933932,0.7109918,0.8112712,0.7028656,25.85422,26.39155,20.8428293,22.6537998,NA,NA,7.4206252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-08",-53,-15,-22,-64,-54,27
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-09,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,1,NA,NA,NA,137397,10805,82.41,82.41,88.1,88.1,70,70,67.31,67.31,87.5,87.5,1557,170,1954.28571428571,214.714285714286,8791894,"US_NJ","2020/05/09","US",329064917,1557,170,137397,10805,1006801.88090085,1004737.49137791,1008870.51203331,3188.36930327001,162878.278542666,256845.370316228,0.00305958438255772,0.00305331088022948,0.00306587077477271,9.68918027584816e-06,0.000494973089284585,0.000780531004817593,"2020-05-09","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-09","US_NJ",0.4051767,0.6227085,0.4051767,0.6151457,0.5010875,0.6904457,0.5010875,0.6768208,22.3355984,25.8086415,19.0854087,22.0401929,NA,NA,7.579098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-09",-50,-5,5,-58,-34,15
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-10,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,138754,10962,82.41,82.41,88.1,88.1,74.44,74.44,72.44,72.44,87.5,87.5,1357,157,1715.71428571429,215.142857142857,8791894,"US_NJ","2020/05/10","US",329064917,1357,157,138754,10962,1008213.67282246,1006148.58548783,1010282.99868186,1411.79192160896,159752.91546047,218847.022021566,0.00306387469686554,0.00305759907394755,0.00307016320029601,4.29031430782688e-06,0.000485475379499268,0.000665057290265817,"2020-05-10","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-10","US_NJ",0.9435566,0.6327469,0.9079187,0.612963,1.0549821,0.7008974,1.0361824,0.6832404,23.1653014,24.8044954,19.6071162,21.0873042,NA,NA,7.6702296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-10",-47,-13,73,-58,-32,10
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-11,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,140206,11053,82.41,82.41,88.1,88.1,74.44,74.44,72.44,72.44,87.5,87.5,1452,91,1705.28571428571,219.142857142857,8791894,"US_NJ","2020/05/11","US",329064917,1452,91,140206,11053,1005240.44662663,1003182.54119453,1007302.57359829,0,122172.443448603,190923.676854754,0.00305483931800191,0.00304858552026841,0.00306110594463124,0,0.000371271555054904,0.000580200644284281,"2020-05-11","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-11","US_NJ",0.5643128,0.5986704,0.5643128,0.5865024,0.7075802,0.6920347,0.7075802,0.6756053,23.3965999,24.3531424,19.6662329,20.6181658,NA,NA,7.7128867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-11",-51,-21,1,-63,-53,23
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-12,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,140917,11256,82.41,82.41,88.1,88.1,74.44,74.44,72.44,72.44,87.5,87.5,711,203,1474.85714285714,199,8791894,"US_NJ","2020/05/12","US",329064917,711,203,140917,11256,1008082.12734162,1006021.26466432,1010147.2117537,0,87945.1843815519,181082.266933946,0.00306347494145545,0.00305721215690801,0.00306975055549206,0,0.00026725785654492,0.000550293445393167,"2020-05-12","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-12","US_NJ",0.4975647,0.6364836,0.4975647,0.6293929,0.4656383,0.725671,0.4656383,0.7118267,23.9225741,24.1072407,19.9780862,20.2155877,NA,NA,7.6677479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-12",-47,-12,34,-59,-53,23
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-13,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,141560,11448,82.41,82.41,88.1,88.1,74.44,74.44,72.44,72.44,87.5,87.5,643,192,1381.42857142857,180.142857142857,8791894,"US_NJ","2020/05/13","US",329064917,643,192,141560,11448,1010341.52067228,1008278.65360216,1012408.60822306,0,67050.1838266744,164290.070464274,0.00307034104359501,0.00306407216787004,0.00307662274499793,0,0.000203759745760665,0.000499263403592412,"2020-05-13","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-13","US_NJ",0.4666122,0.6283082,0.4542969,0.6080577,0.5416919,0.7101592,0.5254485,0.6864157,23.3816048,23.6512351,19.8892691,19.7528708,NA,NA,8.3008031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-13",-44,-12,61,-58,-53,22
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-14,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,142704,11689,82.41,82.41,88.1,88.1,74.44,74.44,72.44,72.44,87.5,87.5,1144,241,1244.71428571429,175.571428571429,8791894,"US_NJ","2020/05/14","US",329064917,1144,241,142704,11689,1021475.51265215,1019393.20575724,1023562.07305983,12284.916002846,68652.1611393449,176574.98646712,0.00310417628826762,0.00309784833658593,0.003110517166009,3.73328038578053e-05,0.000208628017125706,0.000536596207450217,"2020-05-14","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-14","US_NJ",0.4589373,0.5655343,0.4911434,0.5587778,0.3904762,0.6490488,0.4204224,0.6370585,23.4610486,23.3975813,19.8806457,19.7251359,NA,NA,8.5273637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-14",-44,-12,66,-58,-53,23
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-15,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,143984,11895,82.41,82.41,88.1,88.1,74.44,74.44,72.44,72.44,87.5,87.5,1280,206,1163.42857142857,180,8791894,"US_NJ","2020/05/15","US",329064917,1280,206,143984,11895,1031468.34268169,1029368.37245126,1033572.59697125,10969.7538563871,72040.5976096778,187544.740323508,0.00313454363985479,0.00312816201081461,0.00314093828778243,3.3336139131438e-05,0.000218925184326708,0.000569932346581655,"2020-05-15","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-15","US_NJ",0.4891592,0.543616,0.4847524,0.5417237,0.4486282,0.5859939,0.4172294,0.5808722,21.6164419,22.9712424,18.000003,19.3667514,NA,NA,8.6076601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-15",-45,-12,81,-57,-52,23
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-16,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,145089,12013,82.41,82.41,88.1,88.1,74.44,74.44,72.44,72.44,87.5,87.5,1105,118,1098.85714285714,172.571428571429,8791894,"US_NJ","2020/05/16","US",329064917,1105,118,145089,12013,1033434.1491454,1031331.58575095,1035540.99901074,1965.80646370433,74006.4040733821,184973.391783408,0.00314051755673911,0.00313412804729637,0.00314692009239849,5.97391688432203e-06,0.00022489910121103,0.000562118239372834,"2020-05-16","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-16","US_NJ",0.4003452,0.5369006,0.3778105,0.5313149,0.4591051,0.5798874,0.4100113,0.56766,19.5238083,22.4707985,16.7787152,18.9666545,NA,NA,8.6138414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-16",-45,-11,146,-49,-31,11
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-17,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,146504,12118,82.41,82.41,88.1,88.1,74.44,74.44,72.44,72.44,87.5,87.5,1415,105,1107.14285714286,165.142857142857,8791894,"US_NJ","2020/05/17","US",329064917,1415,105,146504,12118,1037227.79827348,1035118.73698824,1039341.15678506,3793.64912807755,77800.0532014597,151186.568899618,0.00315204613037942,0.00314563687440505,0.00315846844525531,1.15285736403117e-05,0.000236427674851342,0.000459442988568781,"2020-05-17","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-17","US_NJ",0.2989085,0.4471611,0.3299748,0.4514633,0.3245154,0.4763242,0.3576281,0.4715736,21.1811046,22.1670255,17.8740176,18.7030082,NA,NA,8.6740492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-17",-46,-17,100,-57,-29,11
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-18,3,1,2,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,148240,12200,78.7,78.7,84.52,84.52,72.22,72.22,69.87,69.87,87.5,87.5,1736,82,1147.71428571429,163.857142857143,8791894,"US_NJ","2020/05/18","US",329064917,1736,82,148240,12200,1041907.88670741,1039790.21061026,1044029.87574384,4680.08843393275,59839.9640093325,121639.3982665,0.00316626851688176,0.00315983308123444,0.00317271705918089,1.42223865023349e-05,0.000181848507446123,0.000369651676561132,"2020-05-18","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-18","US_NJ",0.3047573,0.4079066,0.3295343,0.4162026,0.2932752,0.4167985,0.3117014,0.4147358,21.2051234,21.8431943,18.1794816,18.4880104,NA,NA,8.8812784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-18",-42,-14,42,-59,-51,21
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-19,3,1,2,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,149356,12349,78.7,78.7,84.52,84.52,72.22,72.22,69.87,69.87,87.5,87.5,1116,149,1205.57142857143,156.142857142857,8791894,"US_NJ","2020/05/19","US",329064917,1116,149,149356,12349,1048324.34949027,1046195.44138979,1050457.58971601,6416.46278285922,49608.5802872925,107160.860494481,0.00318576759579104,0.00317929802705096,0.00319225032948745,1.94990789092817e-05,0.000150756211690876,0.000325652644686159,"2020-05-19","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-19","US_NJ",0.2451743,0.3784596,0.2451743,0.3867957,0.2678727,0.3885929,0.2678727,0.3865395,21.0978346,21.5107223,17.9611643,18.2506047,NA,NA,8.9978906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-19",-42,-10,41,-57,-51,22
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-20,3,1,2,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,150776,12520,78.7,78.7,84.52,84.52,72.22,72.22,69.87,69.87,87.5,87.5,1420,171,1316.57142857143,153.142857142857,8791894,"US_NJ","2020/05/20","US",329064917,1420,171,150776,12520,1058985.72619519,1056837.24682038,1061138.57328476,10661.3767049274,55372.2145976133,107139.298509233,0.00321816660326386,0.0032116375591032,0.00322470892053423,3.23990074728246e-05,0.000168271400981993,0.000325587119666219,"2020-05-20","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-20","US_NJ",0.3747115,0.3697254,0.3747115,0.3782871,0.5365968,0.3886551,0.5365968,0.3888285,20.5755664,21.1565193,18.3829267,18.1280892,NA,NA,8.950163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-20",-41,-9,55,-56,-51,21
"United States","USA","New Jersey","US_NJ","STATE_TOTAL",2020-05-21,3,1,2,1,2,1,4,1,1,1,2,1,1,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,151586,12623,78.7,78.7,84.52,84.52,72.22,72.22,69.87,69.87,87.5,87.5,810,103,1268.85714285714,133.428571428571,8791894,"US_NJ","2020/05/21","US",329064917,810,103,151586,12623,1059887.48943254,1057738.32915693,1062041.01646859,901.7632373448,53085.6085316881,100459.744360524,0.00322090698423661,0.00321437587087696,0.00322745136780592,2.74038097274526e-06,0.00016132260167889,0.000305288528708528,"2020-05-21","US","USNJ",8882190,0.0134615384615385,NA,NA,NA,0.00478877669303196,0.00405932032292491,0.00551823306313902,"2020-05-21","US_NJ",0.2253468,0.3370351,0.2277008,0.3418313,0.2631321,0.3704159,0.2661331,0.3668271,19.3996981,20.6141317,16.4714388,17.6665903,NA,NA,8.9601065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New Jersey",NA,NA,"US_NJ",NA,"2020-05-21",-39,-6,86,-54,-51,21
