"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-04-25,3,1,2,1,2,1,2,1,1,1,2,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,82,2,81.48,81.48,91.67,91.67,68.33,68.33,75,75,25,25,0,0,7.42857142857143,0.285714285714286,-18,-1,-0.571428571428571,0,7813207,"SL","SLE","Africa","Sierra Leone","2020-04-25",82,0,7.429,2,0,0.143,10.28,0,0.931,0.251,0,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","SL",7813207,0,0,82,2,478.566736413389,193.892945167343,1181.19883631505,0,568.643798159825,568.643798159825,6.12509992904821e-05,2.48160512280479e-05,0.000151179769883871,0,7.27798198818776e-05,7.27798198818776e-05,"2020/04/25","SL",7813207,0,0,82,2,1231.88405797101,72.463768115942,942.028985507246,1231.88405797101,1.04950502399335e-05,2.55976835120329e-07,0.000157666891197304,9.27452301160612e-06,0.00012056879915088,0.000157666891197304
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-04-26,3,1,2,1,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,93,4,77.78,77.78,91.67,91.67,66.11,66.11,72.44,72.44,25,25,11,2,8.28571428571429,0.571428571428571,11,2,0.857142857142858,0.285714285714286,7813207,"SL","SLE","Africa","Sierra Leone","2020-04-26",93,11,8.286,4,2,0.429,11.659,1.379,1.039,0.501,0.251,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","SL",7813207,11,2,93,4,920.572297951541,602.261811167839,1407.11786807882,261.851438045279,830.495236205105,830.495236205105,0.000117822591664542,7.70825361682903e-05,0.000180094789256041,3.35139511912688e-05,0.000106293771073146,0.000106293771073146,"2020/04/26","SL",7813207,11,2,93,4,1304.34782608696,72.463768115942,1014.49275362319,1304.34782608696,1.19029228330953e-05,5.11953670240658e-07,0.00016694141420891,9.27452301160612e-06,0.000129843322162486,0.00016694141420891
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-04-27,3,1,2,1,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,93,4,77.78,77.78,91.67,91.67,66.11,66.11,72.44,72.44,25,25,0,0,7.14285714285714,0.571428571428571,-11,-2,-1.14285714285714,0,7813207,"SL","SLE","Africa","Sierra Leone","2020-04-27",93,0,7.143,4,0,0.429,11.659,0,0.895,0.501,0,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,"2020/04/27","SL",7813207,58,4,93,4,93,4,93,93,1.19029228330953e-05,7.42332821848954e-06,1.19029228330953e-05,1.19029228330953e-05,"2020/04/27","SL",7813207,0,0,93,4,791.826568821666,512.909775973214,1222.41638678502,0,830.495236205105,830.495236205105,0.00010134462952558,6.56465105779502e-05,0.000156455138944229,0,0.000106293771073146,0.000106293771073146,"2020/04/27","SL",7813207,0,0,93,4,1304.34782608696,0,1014.49275362319,1304.34782608696,1.19029228330953e-05,5.11953670240658e-07,0.00016694141420891,0,0.000129843322162486,0.00016694141420891
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,1,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,104,4,77.78,77.78,91.67,91.67,66.11,66.11,72.44,72.44,25,25,11,0,7.71428571428571,0.571428571428571,11,0,0.571428571428571,0,7813207,"SL","SLE","Africa","Sierra Leone","2020-04-28",104,11,7.714,4,0,0.429,13.038,1.379,0.967,0.501,0,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","SL",7813207,11,0,104,4,772.718064865161,496.846522380235,1201.76589927303,0,830.495236205105,830.495236205105,9.88989623422444e-05,6.35906001697171e-05,0.000153812115725722,0,0.000106293771073146,0.000106293771073146,"2020/04/28","SL",7813207,11,0,104,4,1376.8115942029,72.463768115942,1086.95652173913,1304.34782608696,1.33107954262571e-05,5.11953670240658e-07,0.000176215937220516,9.27452301160612e-06,0.000139117845174092,0.00016694141420891
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,1,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,104,4,77.78,77.78,91.67,91.67,66.11,66.11,72.44,72.44,25,25,0,0,6.14285714285714,0.571428571428571,-11,0,-1.57142857142857,0,7813207,"SL","SLE","Africa","Sierra Leone","2020-04-29",104,0,6.143,4,0,0.429,13.038,0,0.77,0.501,0,0.054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","SL",7813207,0,0,104,4,684.028898688518,437.316035608431,1069.92539980852,0,830.495236205105,830.495236205105,8.75477763085655e-05,5.59713873712076e-05,0.000136938058828919,0,0.000106293771073146,0.000106293771073146,"2020/04/29","SL",7813207,0,0,104,4,1376.8115942029,0,869.565217391304,1231.88405797101,1.33107954262571e-05,5.11953670240658e-07,0.000176215937220516,0,0.000111294276139273,0.000157666891197304
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-04-30,3,1,2,1,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,124,7,77.78,77.78,91.67,91.67,66.11,66.11,72.44,72.44,25,25,20,3,8.57142857142857,0.857142857142857,20,3,2.42857142857143,0.285714285714286,7813207,"SL","SLE","Africa","Sierra Leone","2020-04-30",124,20,8.571,7,3,0.857,15.545,2.507,1.075,0.878,0.376,0.107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/30","SL",7813207,20,3,124,7,1278.32622064375,1003.6688022503,1628.14458586489,204.918808198673,1035.41404440378,1035.41404440378,0.000163610950105859,0.000128457981754522,0.000208383649103997,2.62272339896631e-05,0.000132521005062809,0.000132521005062809,"2020/04/30","SL",7813207,20,3,124,7,1884.05797101449,507.246376811594,1376.8115942029,1739.13043478261,1.58705637774604e-05,8.95918922921151e-07,0.000241137598301759,6.49216610812429e-05,0.000176215937220516,0.000222588552278547
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-01,3,1,2,1,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,136,7,77.78,77.78,91.67,91.67,66.11,66.11,72.44,72.44,25,25,12,0,7.71428571428571,0.714285714285714,-8,-3,-0.857142857142857,-0.142857142857143,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-01",136,12,7.714,7,0,0.714,17.049,1.504,0.967,0.878,0,0.09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","SL",7813207,12,0,136,7,1265.91992515859,990.25368050592,1618.32597894995,230.505880754813,1265.91992515859,1265.91992515859,0.00016202308797893,0.000126741001551081,0.000207126981142308,2.95020829161205e-05,0.00016202308797893,0.00016202308797893,"2020/05/01","SL",7813207,12,0,136,7,1884.05797101449,0,1304.34782608696,1594.20289855072,1.74064247881824e-05,8.95918922921151e-07,0.000241137598301759,0,0.00016694141420891,0.000204039506255335
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-02,3,1,2,1,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,155,8,77.78,77.78,91.67,91.67,66.11,66.11,72.44,72.44,25,25,19,1,10.4285714285714,0.857142857142857,7,1,2.71428571428571,0.142857142857143,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-02",155,19,10.429,8,1,0.857,19.431,2.382,1.307,1.003,0.125,0.107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","SL",7813207,19,1,155,8,1490.30092885655,1202.92397451502,1846.33185937301,224.381003697954,1490.30092885655,1490.30092885655,0.000190741257572793,0.00015396033594336,0.000236309092972068,2.87181695938626e-05,0.000190741257572793,0.000190741257572793,"2020/05/02","SL",7813207,19,1,155,8,1956.52173913043,72.463768115942,1376.8115942029,1666.66666666667,1.98382047218255e-05,1.02390734048132e-06,0.000250412121313365,9.27452301160612e-06,0.000176215937220516,0.000213314029266941
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-03,3,1,3,1,2,1,2,1,1,1,3,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,166,8,88.89,88.89,95.24,95.24,72.78,72.78,80.13,80.13,25,25,11,0,10.4285714285714,0.571428571428571,-8,-1,0,-0.285714285714286,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-03",166,11,10.429,8,0,0.571,20.81,1.379,1.307,1.003,0,0.072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","SL",7813207,11,0,166,8,1441.32685787783,1159.42982750607,1791.76269400323,0,1490.30092885655,1490.30092885655,0.000184473143726748,0.000148393588894556,0.000229324871848811,0,0.000190741257572793,0.000190741257572793,"2020/05/03","SL",7813207,11,0,166,8,2101.44927536232,144.927536231884,1449.27536231884,1811.59420289855,2.12460773149873e-05,1.02390734048132e-06,0.000268961167336578,1.85490460232123e-05,0.000185490460232122,0.000231863075290153
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-04,3,1,3,1,2,1,2,1,1,1,3,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,178,9,88.89,88.89,95.24,95.24,72.78,72.78,80.13,80.13,25,25,12,1,12.1428571428571,0.714285714285714,1,1,1.71428571428571,0.142857142857143,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-04",178,12,12.143,9,1,0.714,22.314,1.504,1.522,1.128,0.125,0.09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,"2020/05/04","SL",7813207,64,4,157,8,157,8,157,157,2.00941815569458e-05,8.19125872385053e-06,2.00941815569458e-05,2.00941815569458e-05,"2020/05/04","SL",7813207,12,1,178,9,1569.08012727559,1293.44442471163,1903.45437250626,29.8051274403299,1520.10605629688,1520.10605629688,0.000200824082515104,0.000165545905120858,0.000243620113035052,3.81471109626686e-06,0.000194555968669059,0.000194555968669059,"2020/05/04","SL",7813207,12,1,178,9,2318.84057971014,217.391304347826,1521.73913043478,2028.98550724638,2.27819383257093e-05,1.15189575804148e-06,0.000296784736371396,2.78235690348184e-05,0.000194764983243729,0.000259686644324971
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-05,3,1,3,1,2,1,2,1,1,1,3,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,199,11,88.89,88.89,95.24,95.24,72.78,72.78,80.13,80.13,25,25,21,2,13.5714285714286,1,9,1,1.42857142857143,0.285714285714286,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-05",199,21,13.571,11,2,1,24.947,2.633,1.701,1.379,0.251,0.125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","SL",7813207,21,2,199,11,1939.2304153965,1658.84624672556,2267.0061263496,419.124359099626,1673.36102130668,1939.2304153965,0.000248199032151139,0.000212313106094023,0.000290150526710684,5.36430634820793e-05,0.000214170829123903,0.000248199032151139,"2020/05/05","SL",7813207,21,2,199,11,2391.30434782609,72.463768115942,1376.8115942029,1884.05797101449,2.54696950944727e-05,1.40787259316181e-06,0.000306059259383002,9.27452301160612e-06,0.000176215937220516,0.000241137598301759
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-06,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,225,14,70.37,70.37,80.95,80.95,61.67,61.67,67.31,67.31,25,25,26,3,17.2857142857143,1.42857142857143,5,1,3.71428571428571,0.428571428571429,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-06",225,26,17.286,14,3,1.429,28.206,3.259,2.167,1.755,0.376,0.179,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.37,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","SL",7813207,26,3,225,14,2529.91656798271,2243.58404973983,2852.79164901161,590.686152586212,1961.27276982289,2529.91656798271,0.00032380001809535,0.000287152772189426,0.000365124288785848,7.56009859442111e-05,0.000251020198213472,0.00032380001809535,"2020/05/06","SL",7813207,26,3,225,14,2391.30434782609,0,1231.88405797101,1884.05797101449,2.8797393951037e-05,1.7918378458423e-06,0.000306059259383002,0,0.000157666891197304,0.000241137598301759
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-07,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,231,16,70.37,70.37,80.95,80.95,61.67,61.67,67.31,67.31,25,25,6,2,15.2857142857143,1.28571428571429,-20,-1,-2,-0.142857142857143,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-07",231,6,15.286,16,2,1.286,28.958,0.752,1.916,2.006,0.251,0.161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.37,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","SL",7813207,6,2,231,16,2690.46145477071,2422.79838595631,2987.6950891024,160.544886787993,2121.81765661088,2690.46145477071,0.000344347904102721,0.000310090131485869,0.000382390366606491,2.05478860073709e-05,0.000271568084220843,0.000344347904102721,"2020/05/07","SL",7813207,6,2,231,16,2463.76811594203,72.463768115942,1231.88405797101,1884.05797101449,2.9565324456398e-05,2.04781468096263e-06,0.000315333782394608,9.27452301160612e-06,0.000157666891197304,0.000241137598301759
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-08,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,257,17,70.37,70.37,80.95,80.95,61.67,61.67,67.31,67.31,25,25,26,1,17.2857142857143,1.42857142857143,20,-1,2,0.142857142857143,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-08",257,26,17.286,17,1,1.429,32.218,3.259,2.167,2.131,0.125,0.179,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.37,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","SL",7813207,26,1,257,17,2885.38298337514,2612.45975320294,3186.81845741113,194.921528604436,2054.88774717004,2885.38298337514,0.000369295602097211,0.000334364589752062,0.000407875851415575,2.49476979944901e-05,0.000263001831024065,0.000369295602097211,"2020/05/08","SL",7813207,26,1,257,17,2536.23188405797,72.463768115942,1231.88405797101,1956.52173913043,3.28930233129623e-05,2.1758030985228e-06,0.000324608305406214,9.27452301160612e-06,0.000157666891197304,0.000250412121313365
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-09,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,291,18,70.37,70.37,80.95,80.95,61.67,61.67,67.31,67.31,25,25,34,1,19.4285714285714,1.42857142857143,8,0,2.14285714285714,0,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-09",291,34,19.429,18,1,1.429,36.48,4.262,2.436,2.256,0.125,0.179,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.37,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","SL",7813207,34,1,291,18,3148.77939516259,2864.61754431698,3461.12928724819,263.396411787449,2318.28415895749,3148.77939516259,0.000403007292032912,0.000366637866412215,0.000442984460446036,3.37116899357011e-05,0.000296713520959766,0.000403007292032912,"2020/05/09","SL",7813207,34,1,291,18,2753.6231884058,217.391304347826,1449.27536231884,2101.44927536232,3.72446295100079e-05,2.30379151608296e-06,0.000352431874441033,2.78235690348184e-05,0.000185490460232122,0.000268961167336578
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-10,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,307,18,70.37,70.37,80.95,80.95,61.67,61.67,67.31,67.31,25,25,16,0,20.1428571428571,1.42857142857143,-18,-1,0.714285714285715,0,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-10",307,16,20.143,18,0,1.429,38.486,2.006,2.525,2.256,0,0.179,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.37,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","SL",7813207,16,0,307,18,3024.85117876947,2748.16109599926,3329.39894499748,0,2318.28415895749,3148.77939516259,0.000387145915725702,0.000351732789877352,0.000426124502396708,0,0.000296713520959766,0.000403007292032912,"2020/05/10","SL",7813207,16,0,307,18,2826.08695652174,72.463768115942,1449.27536231884,2028.98550724638,3.92924441909705e-05,2.30379151608296e-06,0.000361706397452639,9.27452301160612e-06,0.000185490460232122,0.000259686644324971
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-11,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,338,19,70.37,70.37,80.95,80.95,61.67,61.67,67.31,67.31,25,25,31,1,22.8571428571429,1.42857142857143,15,1,2.71428571428572,0,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-11",338,31,22.857,19,1,1.429,42.372,3.886,2.865,2.382,0.125,0.179,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.37,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,"2020/05/11","SL",7813207,150,10,307,18,307,18,307,307,3.92924441909705e-05,1.91982626340247e-05,3.92924441909705e-05,3.92924441909705e-05,"2020/05/11","SL",7813207,31,1,338,19,3200.77797575793,2920.81810747949,3507.57194495002,0,2318.28415895749,2882.91000107277,0.000409662508078685,0.000373830887557374,0.000448928582712582,0,0.000296713520959766,0.000368979089005676,"2020/05/11","SL",7813207,31,1,338,19,2898.55072463768,72.463768115942,1521.73913043478,1884.05797101449,4.32600851353356e-05,2.43177993364313e-06,0.000370980920464245,9.27452301160612e-06,0.000194764983243729,0.000241137598301759
"Sierra Leone","SLE",NA,NA,"NAT_TOTAL",2020-05-12,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,4,0,NA,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,338,19,70.37,70.37,80.95,80.95,61.67,61.67,67.31,67.31,25,25,0,0,19.8571428571429,1.14285714285714,-31,-1,-3,-0.285714285714286,7813207,"SL","SLE","Africa","Sierra Leone","2020-05-12",338,0,19.857,19,0,1.143,42.372,0,2.489,2.382,0,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.37,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,NA,54.7,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","SL",7813207,0,0,338,19,2918.81944096587,2660.35318231638,3202.39695450601,0,2113.36535075881,2580.13559700277,0.000373575081393066,0.000340494393955821,0.000409869718606714,0,0.000270486286970103,0.000330227472151034,"2020/05/12","SL",7813207,0,0,338,19,3043.47826086957,144.927536231884,1159.42028985507,1884.05797101449,4.32600851353356e-05,2.43177993364313e-06,0.000389529966487457,1.85490460232123e-05,0.000148392368185698,0.000241137598301759
