"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-13,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1390,61,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,46,-2,77.2857142857143,5.28571428571429,2853118,"US_KS","2020/04/13","US",329064917,46,-2,1390,61,9609.02784285211,9316.15237804766,9911.11054626791,0,7689.46959665083,9581.83468171577,2.920100972919e-05,2.83109863639692e-05,3.01190131011989e-05,0,2.3367637202877e-05,2.91183720497186e-05,"2020-04-13","US","USKS",2913314,0,NA,NA,NA,"2020-04-13","US_KS",0.8400462,0.8303294,0.8233786,0.8309932,0.7197445,0.8801432,0.7119162,0.9158873,NA,NA,NA,NA,NA,NA,4.1046086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-14,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1441,77,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,51,16,75.5714285714286,6.14285714285714,2853118,"US_KS","2020/04/14","US",329064917,51,16,1441,77,11483.1443274442,11204.7322407773,11768.4743206114,0,7052.49115136217,9075.54981980202,3.48962886476415e-05,3.40502182454694e-05,3.57633819730815e-05,0,2.14319144552325e-05,2.75798158689825e-05,"2020-04-14","US","USKS",2913314,0,NA,NA,NA,"2020-04-14","US_KS",0.5426527,0.7846609,0.666351,0.7820186,0.4658576,0.825382,0.5493701,0.8651882,NA,NA,NA,NA,NA,NA,4.2071738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-15,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1504,73,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,63,-4,65.4285714285714,5,2853118,"US_KS","2020/04/15","US",329064917,63,-4,1504,73,10449.3418332185,10179.49847179,10726.3383407386,0,5938.02761902352,8625.45353832805,3.17546517218624e-05,3.09346209392172e-05,3.25964203006747e-05,0,1.80451555673543e-05,2.62120119548571e-05,"2020-04-15","US","USKS",2913314,0,NA,NA,NA,"2020-04-15","US_KS",0.5784237,0.8037832,0.6066723,0.7919599,0.3615014,0.763606,0.3808088,0.8030085,22.0170455,22.0170455,20.0284091,20.0284091,NA,NA,4.2857731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-16,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1615,80,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,111,7,71.2857142857143,6.57142857142857,2853118,"US_KS","2020/04/16","US",329064917,111,7,1615,80,11384.6871329105,11114.651059105,11661.2838698235,652.460390507122,6590.48800953064,8551.18792001029,3.45970856957396e-05,3.37764692767444e-05,3.54376394060369e-05,1.98277104850749e-06,2.00279266158618e-05,2.59863251238366e-05,"2020-04-16","US","USKS",2913314,0,NA,NA,NA,"2020-04-16","US_KS",0.1488095,0.7114214,0.1488095,0.7386614,0.1523739,0.6743329,0.1523739,0.7239623,19.4753069,20.3571102,15.6597272,17.1938452,NA,NA,4.4552135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-17,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1730,84,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,115,4,87.5714285714286,4.85714285714286,2853118,"US_KS","2020/04/17","US",329064917,115,4,1730,84,11914.1178580688,11643.1548325507,12191.3868171807,693.222281082115,7283.71029061276,9189.08832461165,3.62059801655148e-05,3.53825468199356e-05,3.7048576701298e-05,2.10664293052582e-06,2.21345695463876e-05,2.7924849626591e-05,"2020-04-17","US","USKS",2913314,0,NA,NA,NA,"2020-04-17","US_KS",0.7631439,0.6431997,0.8454438,0.7028635,0.4301318,0.6161602,0.5098888,0.6855444,22.4489925,20.9357817,18.1339629,17.439716,NA,NA,4.51521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1821,86,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,91,2,78,4.85714285714286,2853118,"US_KS","2020/04/18","US",329064917,91,2,1821,86,11976.303944995,11708.5266008873,12250.2054333663,62.1860869262509,7020.32708648033,9118.17576166737,3.63949583388588e-05,3.55812060052799e-05,3.72273214204913e-05,1.88978173343988e-07,2.13341706265221e-05,2.77093524426591e-05,"2020-04-18","US","USKS",2913314,0,NA,NA,NA,"2020-04-18","US_KS",0.6424963,0.618329,0.6424963,0.6575362,0.4191188,0.5853231,0.4191188,0.6106528,23.7291865,21.5425869,18.6534193,17.6920794,NA,NA,4.4667252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1905,93,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,84,7,80.1428571428571,4.28571428571429,2853118,"US_KS","2020/04/19","US",329064917,84,7,1905,93,12658.3027467164,12394.8556554728,12927.3492875876,681.998801721362,5745.47413653794,9779.33715688768,3.84674940802528e-05,3.76669010129476e-05,3.928510339371e-05,2.07253574139404e-06,1.74600020838379e-05,2.97185650966483e-05,"2020-04-19","US","USKS",2913314,0,NA,NA,NA,"2020-04-19","US_KS",0.253245,0.5549046,0.2943974,0.5951338,0.180537,0.3913598,0.1983278,0.4190456,20.4016538,21.2887361,15.5391106,17.2226153,NA,NA,4.5980157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-20,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2048,102,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,143,9,94,5.85714285714286,2853118,"US_KS","2020/04/20","US",329064917,143,9,2048,102,13972.4136384136,13705.394838838,14244.6346988628,1314.1108916972,6179.28915353629,10456.4696032962,4.24609641337536e-05,4.16495169518116e-05,4.32882205393618e-05,3.99347005350072e-06,1.87783286345785e-05,3.17763124025045e-05,"2020-04-20","US","USKS",2913314,0,NA,NA,NA,"2020-04-20","US_KS",0.5607506,0.4885253,0.5132293,0.5312797,0.6970159,0.3859394,0.6105112,0.4028072,20.3042662,21.0929174,14.7169646,16.7388435,NA,NA,4.5440976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2164,109,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,116,7,103.285714285714,4.57142857142857,2853118,"US_KS","2020/04/21","US",329064917,116,7,2164,109,14793.7974018568,14527.3608027953,15065.1205362143,821.383763443231,7000.67291697952,10163.3898344008,4.49570787938382e-05,4.41474008692189e-05,4.57816064792295e-05,2.49611466008463e-06,2.12744432946631e-05,3.0885668174711e-05,"2020-04-21","US","USKS",2913314,0,NA,NA,NA,"2020-04-21","US_KS",0.5940408,0.4869454,0.5940408,0.5001182,0.4246683,0.376123,0.4246683,0.3805607,21.3842901,21.1275318,17.4587092,16.8361422,NA,NA,4.826576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2331,112,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,167,3,118.142857142857,5.57142857142857,2853118,"US_KS","2020/04/22","US",329064917,167,3,2331,112,15365.6840230223,15094.6355757938,15641.5995808463,571.8866211655,7572.55953814502,10735.2764555663,4.66949930825422e-05,4.58713001477266e-05,4.75334767481345e-05,1.73791428870401e-06,2.30123575833671e-05,3.2623582463415e-05,"2020-04-22","US","USKS",2913314,0,NA,NA,NA,"2020-04-22","US_KS",1.372549,0.6169072,1.372549,0.6248745,2.1385865,0.6321881,2.1385865,0.6337645,21.6752677,21.1286946,16.4939206,16.4547769,NA,NA,4.7508015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2721,113,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,390,1,158,4.71428571428571,2853118,"US_KS","2020/04/23","US",329064917,390,1,2721,113,16987.4306825657,16688.7188831014,17291.4891320494,1621.74665954341,8227.31056374305,12357.0231151097,5.16233417935761e-05,5.07155823089504e-05,5.25473492880719e-05,4.92834871103386e-06,2.50020896750384e-05,3.75519311744488e-05,"2020-04-23","US","USKS",2913314,0,NA,NA,NA,"2020-04-23","US_KS",0.4260589,0.6706923,0.4682887,0.6859122,0.4128363,0.6715349,0.4755707,0.6820634,20.0511536,21.2480454,15.1023669,16.3693479,NA,NA,4.9154841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2959,118,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,238,5,175.571428571429,4.85714285714286,2853118,"US_KS","2020/04/24","US",329064917,238,5,2959,118,18055.3733405023,17749.2395047935,18366.7872855556,1067.9426579366,7486.9381540228,13099.3964819876,5.48687277425638e-05,5.39384133277067e-05,5.5815087955899e-05,3.2453859489877e-06,2.27521615560823e-05,3.9807940030227e-05,"2020-04-24","US","USKS",2913314,0,NA,NA,NA,"2020-04-24","US_KS",0.4850417,0.6268096,0.6863906,0.6689762,0.541705,0.6874443,0.6585411,0.7039572,18.9615019,20.6998183,15.59028,16.0387056,NA,NA,5.218193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,3135,120,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,176,2,187.714285714286,4.85714285714286,2853118,"US_KS","2020/04/25","US",329064917,176,2,3135,120,18104.1193290565,17800.3502419303,18413.0723399279,48.7459885541175,7535.68414257692,11191.290718878,5.50168626121163e-05,5.40937344649544e-05,5.59557442579877e-05,1.48134869552556e-07,2.29002964256348e-05,3.40093706157014e-05,"2020-04-25","US","USKS",2913314,0,NA,NA,NA,"2020-04-25","US_KS",0.1832707,0.5441114,0.1613409,0.5786297,0.1343438,0.6450724,0.1218059,0.6595237,19.0508072,20.1029097,14.3716616,15.4786617,NA,NA,5.5331288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,3277,121,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,142,1,196,4,2853118,"US_KS","2020/04/26","US",329064917,142,1,3277,121,17698.5947840634,17402.3463576711,17999.8863884465,0,7535.68414257692,10310.9948441792,5.37845083742653e-05,5.28842348686813e-05,5.47001076643079e-05,0,2.29002964256348e-05,3.13342271129412e-05,"2020-04-26","US","USKS",2913314,0,NA,NA,NA,"2020-04-26","US_KS",0.5619907,0.5790517,0.5834407,0.6105592,0.5808088,0.70181,0.4391365,0.6937075,19.3272108,19.9353021,15.3694124,15.4530585,NA,NA,5.6806738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,3473,126,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,196,5,203.571428571429,3.42857142857143,2853118,"US_KS","2020/04/27","US",329064917,196,5,3473,126,18117.2235388095,17823.860077657,18415.4154781909,0,7535.68414257692,10310.9948441792,5.50566851792636e-05,5.41651788350838e-05,5.59628648537786e-05,0,2.29002964256348e-05,3.13342271129412e-05,"2020-04-27","US","USKS",2913314,0,NA,NA,NA,"2020-04-27","US_KS",0.3354366,0.5406451,0.3867136,0.5842864,0.5563833,0.6812413,0.6381343,0.6972376,20.5642964,19.9978255,17.147844,15.8170438,NA,NA,6.0524473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,3652,127,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,179,1,212.571428571429,2.57142857142857,2853118,"US_KS","2020/04/28","US",329064917,179,1,3652,127,17846.8280587079,17558.604602142,18139.7826862749,0,6883.22375206979,10310.9948441792,5.4234976555425e-05,5.33590902434063e-05,5.51252404894773e-05,0,2.09175253771273e-05,3.13342271129412e-05,"2020-04-28","US","USKS",2913314,0,NA,NA,NA,"2020-04-28","US_KS",0.6223675,0.5508091,0.6740162,0.6001563,0.7278779,0.7278283,0.7881026,0.7524769,21.5710362,20.1600506,16.191465,15.7301172,NA,NA,6.3309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-29,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,3839,134,79.63,79.63,83.33,83.33,65.56,65.56,66.03,66.03,62.5,62.5,187,7,215.428571428571,3.14285714285714,2853118,"US_KS","2020/04/29","US",329064917,187,7,3839,134,18442.6507181909,18158.1485127593,18731.6105094187,0,6190.00147098768,9343.99921023377,5.60456304073002e-05,5.5181052657641e-05,5.69237543770694e-05,0,1.88108824466015e-05,2.83956104935786e-05,"2020-04-29","US","USKS",2913314,0,NA,NA,NA,"2020-04-29","US_KS",0.3624388,0.4330801,0.3624388,0.481454,0.3977843,0.4797092,0.3977843,0.5042725,17.7557705,19.6693358,13.987201,15.4118748,NA,NA,6.6229355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,4413,134,79.63,79.63,83.33,83.33,65.56,65.56,66.03,66.03,62.5,62.5,574,0,241.714285714286,3,2853118,"US_KS","2020/04/30","US",329064917,574,0,4413,134,19804.607103352,19497.8453304143,20116.1951934413,1389.30755784146,7517.12294190289,8924.99170041837,6.01844988031709e-05,5.92522761410459e-05,6.11313882283029e-05,4.22198625884344e-06,2.2843890532101e-05,2.71222826844783e-05,"2020-04-30","US","USKS",2913314,0,NA,NA,NA,"2020-04-30","US_KS",0.4588498,0.4381599,0.5115912,0.4879159,0.3991186,0.4777321,0.4524205,0.5010279,18.1713432,19.376665,15.258631,15.419012,NA,NA,6.9698937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-05-01,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,4634,140,79.63,79.63,83.33,83.33,65.56,65.56,66.03,66.03,62.5,62.5,221,6,239.285714285714,3.14285714285714,2853118,"US_KS","2020/05/01","US",329064917,221,6,4634,140,20298.355811825,19995.2887136383,20606.016475392,804.928924927095,7640.05306510862,9729.92062534547,6.16849586910689e-05,6.0763963827959e-05,6.26199130045576e-05,2.44610982010913e-06,2.3217464610816e-05,2.95683925045874e-05,"2020-05-01","US","USKS",2913314,0,NA,NA,NA,"2020-05-01","US_KS",0.6602704,0.4611066,0.6602704,0.4858233,0.7259267,0.5043304,0.7259267,0.5108631,21.568133,19.7126342,16.8522633,15.5842098,NA,NA,6.7712421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-05-02,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,4885,142,79.63,79.63,83.33,83.33,65.56,65.56,66.03,66.03,62.5,62.5,251,2,250,3.14285714285714,2853118,"US_KS","2020/05/02","US",329064917,251,2,4885,142,20229.7012770281,19930.4419030649,20533.4540873808,0,6325.94217341142,9729.92062534547,6.14763234606019e-05,6.05668999441376e-05,6.2399402144048e-05,0,1.92239945573153e-05,2.95683925045874e-05,"2020-05-02","US","USKS",2913314,0,NA,NA,NA,"2020-05-02","US_KS",0.3519358,0.4860339,0.3519358,0.5141751,0.321503,0.5310426,0.321503,0.5393589,18.7309136,19.6856764,14.9082966,15.669474,NA,NA,6.631386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,5156,144,79.63,79.63,83.33,83.33,65.56,65.56,66.03,66.03,62.5,62.5,271,2,268.428571428571,3.28571428571429,2853118,"US_KS","2020/05/03","US",329064917,271,2,5156,144,20179.1923891021,19883.4270453136,20479.357232956,0,5504.55840996819,9729.92062534547,6.13228312913774e-05,6.04240258323059e-05,6.22350064530154e-05,0,1.67278798972307e-05,2.95683925045874e-05,"2020-05-03","US","USKS",2913314,0,NA,NA,NA,"2020-05-03","US_KS",0.5936069,0.4900947,0.6199894,0.5189327,0.5478859,0.5264859,0.5846719,0.5597321,21.0340995,19.9200937,18.2116288,16.0590503,NA,NA,6.7513332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,5383,156,72.22,72.22,78.57,78.57,61.11,61.11,60.9,60.9,62.5,62.5,227,12,272.857142857143,4.28571428571429,2853118,"US_KS","2020/05/04","US",329064917,227,12,5383,156,21296.8970532205,21005.6998452401,21592.1310614295,810.723283875694,5743.39507267838,9888.18351871404,6.47194397001626e-05,6.38345164131857e-05,6.56166304760755e-05,2.46371837893522e-06,1.74536839874619e-05,3.00493398350151e-05,"2020-05-04","US","USKS",2913314,0,NA,NA,NA,"2020-05-04","US_KS",0.4788736,0.5106633,0.525822,0.5386532,0.6739076,0.5427253,0.7205755,0.5708909,19.6376837,19.7924613,14.4203024,15.694041,NA,NA,6.9757187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,5648,161,72.22,72.22,78.57,78.57,61.11,61.11,60.9,60.9,62.5,62.5,265,5,285.142857142857,4.85714285714286,2853118,"US_KS","2020/05/05","US",329064917,265,5,5648,161,21563.9187323105,21276.4205615316,21855.3017293911,454.839636609842,4576.48804974481,9649.80087424177,6.55308956327014e-05,6.46572134018517e-05,6.64163835167852e-05,1.38221856269729e-06,1.39075538391253e-05,2.93249154671866e-05,"2020-05-05","US","USKS",2913314,0,NA,NA,NA,"2020-05-05","US_KS",0.0944138,0.4335871,0.0944138,0.4533973,0.0903071,0.4513255,0.0903071,0.470789,19.8699595,19.4731052,15.2456814,15.541096,NA,NA,7.2271634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,5993,164,72.22,72.22,78.57,78.57,61.11,61.11,60.9,60.9,62.5,62.5,345,3,307.714285714286,4.28571428571429,2853118,"US_KS","2020/05/06","US",329064917,345,3,5993,164,21849.622873422,21562.2516185523,22140.8240733079,285.704141111444,3794.24953291965,9873.31892842696,6.63991259615865e-05,6.55258294172768e-05,6.7284061379621e-05,8.68230328885058e-07,1.15303982190227e-05,3.00041676227276e-05,"2020-05-06","US","USKS",2913314,0,NA,NA,NA,"2020-05-06","US_KS",0.3290528,0.428864,0.3290528,0.4486248,0.335313,0.4421759,0.335313,0.4616248,18.8040237,19.6139329,14.7694439,15.645969,NA,NA,7.0455895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,6332,165,72.22,72.22,78.57,78.57,61.11,61.11,60.9,60.9,62.5,62.5,339,1,274.142857142857,4.42857142857143,2853118,"US_KS","2020/05/07","US",329064917,339,1,6332,165,21820.0576039051,21533.8513964376,22110.0677752658,0,3745.50354436553,9191.3201267056,6.63092796486266e-05,6.54395235832375e-05,6.71905956333407e-05,0,1.13822633494701e-05,2.79316318813336e-05,"2020-05-07","US","USKS",2913314,0,NA,NA,NA,"2020-05-07","US_KS",0.2877725,0.404808,0.2877725,0.415652,0.3196587,0.4311182,0.3196587,0.4429652,18.9590814,19.80669,16.2392063,15.7975762,NA,NA,6.890019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,6667,168,72.22,72.22,78.57,78.57,61.11,61.11,60.9,60.9,62.5,62.5,335,3,290.428571428571,4,2853118,"US_KS","2020/05/08","US",329064917,335,3,6667,168,22006.7958589752,21722.0223668307,22295.3027024834,127.607716036291,3873.11126040182,8004.81695104469,6.68767611558395e-05,6.60113589891769e-05,6.77535086564194e-05,3.87788881293265e-07,1.17700522307634e-05,2.43259507091262e-05,"2020-05-08","US","USKS",2913314,0,NA,NA,NA,"2020-05-08","US_KS",0.2960349,0.3576507,0.2960349,0.3698968,0.2689654,0.3610588,0.2689654,0.3730548,16.8744601,19.3925167,12.7299005,15.4975936,NA,NA,7.1375721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Kansas","US_KS","STATE_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,6829,174,72.22,72.22,78.57,78.57,61.11,61.11,60.9,60.9,62.5,62.5,162,6,277.714285714286,4.57142857142857,2853118,"US_KS","2020/05/09","US",329064917,162,6,6829,174,21988.8549692024,21712.3751651857,22268.855395972,11.6243797440729,3884.7356401459,7195.05756734553,6.68222403338195e-05,6.5982041972544e-05,6.76731375650478e-05,3.53254909397496e-08,1.18053777217032e-05,2.18651615399813e-05,"2020-05-09","US","USKS",2913314,0,NA,NA,NA,"2020-05-09","US_KS",0.4302552,0.3675574,0.4302552,0.3802104,0.4401601,0.3782424,0.4401601,0.3902106,19.0079553,19.4496475,14.5240423,15.4699356,NA,NA,7.5097756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
