"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,511,6,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,14,0,14.7142857142857,0.285714285714286,3996762,"GE","GEO","Asia","Georgia","2020-04-28",511,14,14.714,6,0,0.286,128.097,3.509,3.689,1.504,0,0.072,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","GE",3996762,14,0,511,6,659.631331729837,477.679953190319,910.889165211249,0,212.743882064166,212.743882064166,0.000165041433973261,0.000119516737096259,0.000227906781842714,0,5.32290594396579e-05,5.32290594396579e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,517,6,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,6,0,14.4285714285714,0.142857142857143,3996762,"GE","GEO","Asia","Georgia","2020-04-29",517,6,14.429,6,0,0.143,129.601,1.504,3.617,1.504,0,0.036,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","GE",3996762,6,0,517,6,641.378194893137,464.361400948664,885.874639976495,0,212.743882064166,212.743882064166,0.00016047445279282,0.000116184401510189,0.000221648084118217,0,5.32290594396579e-05,5.32290594396579e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-04-30,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,539,6,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,22,0,16.2857142857143,0.142857142857143,3996762,"GE","GEO","Asia","Georgia","2020-04-30",539,22,16.286,6,0,0.143,135.116,5.515,4.082,1.504,0,0.036,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/30","GE",3996762,22,0,539,6,643.568735004617,465.847017156337,889.09170054092,0,212.743882064166,212.743882064166,0.000161022531490396,0.000116556106457261,0.000222453000839409,0,5.32290594396579e-05,5.32290594396579e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,566,7,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,27,1,17.4285714285714,0.285714285714286,3996762,"GE","GEO","Asia","Georgia","2020-05-01",566,27,17.429,7,1,0.286,141.884,6.768,4.369,1.755,0.251,0.072,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","GE",3996762,27,1,566,7,760.044975377557,576.325901180653,1002.32934770634,32.3074335375435,245.051315601709,245.051315601709,0.000190165182559671,0.000144198203741092,0.000250785347665519,8.08340189822248e-06,6.13124613378803e-05,6.13124613378803e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,582,8,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,16,1,18,0.428571428571429,3996762,"GE","GEO","Asia","Georgia","2020-05-02",582,16,18,8,1,0.429,145.895,4.011,4.512,2.005,0.251,0.107,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","GE",3996762,16,1,582,8,861.406548182635,676.327266470094,1097.13341164656,161.020163778191,406.0714793799,406.0714793799,0.000215526105428003,0.000169218799235505,0.000274505565166641,4.02876538002991e-05,0.000101600115138179,0.000101600115138179
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,589,9,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,7,1,14.7142857142857,0.428571428571429,3996762,"GE","GEO","Asia","Georgia","2020-05-03",589,7,14.714,9,1,0.429,147.65,1.755,3.689,2.256,0.251,0.107,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","GE",3996762,7,1,589,9,945.778578697211,762.931916530765,1172.4468468825,84.3720305145758,490.443509894476,490.443509894476,0.000236636201679562,0.000190887502566018,0.000293349177880119,2.11100962515596e-05,0.000122710211389739,0.000122710211389739
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,593,9,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,4,0,13.7142857142857,0.428571428571429,3996762,"GE","GEO","Asia","Georgia","2020-05-04",593,4,13.714,9,0,0.429,148.652,1.003,3.438,2.256,0,0.107,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,"2020/05/04","GE",3996762,103,3,559,9,589,9,589,589,0.000147369295444662,2.57708615123943e-05,0.000147369295444662,0.000147369295444662,"2020/05/04","GE",3996762,4,0,593,9,918.864991541279,741.094030669509,1139.2790087884,0,432.790233426571,490.443509894476,0.000229902353840754,0.000185423608078117,0.000285050500577316,0,0.000108285215238378,0.000122710211389739
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,604,9,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,11,0,13.2857142857143,0.428571428571429,3996762,"GE","GEO","Asia","Georgia","2020-05-05",604,11,13.286,9,0,0.429,151.41,2.757,3.33,2.256,0,0.107,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","GE",3996762,11,0,604,9,904.718843294085,729.575385269709,1121.90762179949,0,380.121699497008,490.443509894476,0.000226362951632868,0.000182541613753761,0.000280704135447518,0,9.5107414326149e-05,0.000122710211389739
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,610,9,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,6,0,13.2857142857143,0.428571428571429,3996762,"GE","GEO","Asia","Georgia","2020-05-06",610,6,13.286,9,0,0.429,152.914,1.504,3.33,2.256,0,0.107,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","GE",3996762,6,0,610,9,885.182901690464,713.721105213667,1097.83606470566,0,380.121699497008,490.443509894476,0.00022147500944276,0.000178574832630431,0.000274681370746035,0,9.5107414326149e-05,0.000122710211389739
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,615,9,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,5,0,10.8571428571429,0.428571428571429,3996762,"GE","GEO","Asia","Georgia","2020-05-07",615,5,10.857,9,0,0.429,154.167,1.253,2.722,2.256,0,0.107,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","GE",3996762,5,0,615,9,866.382642613382,698.470295481098,1074.66113917519,0,380.121699497008,490.443509894476,0.000216771136888657,0.000174759041314218,0.000268882945538211,0,9.5107414326149e-05,0.000122710211389739
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,623,10,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,8,1,8.14285714285714,0.428571428571429,3996762,"GE","GEO","Asia","Georgia","2020-05-08",623,8,8.143,10,1,0.429,156.173,2.005,2.041,2.507,0.251,0.107,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","GE",3996762,8,1,623,10,948.71410729362,781.594176522385,1151.56750704392,0,278.283544201882,490.443509894476,0.00023737067838756,0.000195556847398565,0.000288125114040797,0,6.96272493087861e-05,0.000122710211389739
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,626,10,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,3,0,6.28571428571429,0.285714285714286,3996762,"GE","GEO","Asia","Georgia","2020-05-09",626,3,6.286,10,0,0.286,156.925,0.752,1.576,2.507,0,0.072,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","GE",3996762,3,0,626,10,929.287188922767,765.511875748226,1128.10095682958,0,277.69962783031,490.443509894476,0.000232510014087095,0.000191533014912628,0.000282253723596646,0,6.94811519500812e-05,0.000122710211389739
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,635,10,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,9,0,6.57142857142857,0.142857142857143,3996762,"GE","GEO","Asia","Georgia","2020-05-10",635,9,6.571,10,0,0.143,159.181,2.256,1.647,2.507,0,0.036,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","GE",3996762,9,0,635,10,920.625088211919,758.303263606136,1117.69340015055,0,277.69962783031,432.790233426571,0.000230342734496555,0.000189729401852333,0.000279649726491233,0,6.94811519500812e-05,0.000108285215238378
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,638,11,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,3,1,6.42857142857143,0.285714285714286,3996762,"GE","GEO","Asia","Georgia","2020-05-11",638,3,6.429,11,1,0.286,159.933,0.752,1.612,2.757,0.251,0.072,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,"2020/05/11","GE",3996762,46,1,581,10,635,10,635,635,0.000158878612236606,1.15093167919431e-05,0.000158878612236606,0.000158878612236606,"2020/05/11","GE",3996762,3,1,638,11,995.388749141892,834.554181815677,1187.2192165674,0,277.69962783031,380.121699497008,0.000249048792282826,0.000208807575186032,0.000297045262281668,0,6.94811519500812e-05,9.5107414326149e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,642,11,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,4,0,5.42857142857143,0.285714285714286,3996762,"GE","GEO","Asia","Georgia","2020-05-12",642,4,5.429,11,0,0.286,160.936,1.003,1.361,2.757,0,0.072,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","GE",3996762,4,0,642,11,981.32345881434,822.700986495204,1170.52944706169,0,277.69962783031,380.121699497008,0.000245529620931729,0.000205841875622117,0.00029286943957676,0,6.94811519500812e-05,9.5107414326149e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,647,11,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,5,0,5.28571428571429,0.285714285714286,3996762,"GE","GEO","Asia","Georgia","2020-05-13",647,5,5.286,11,0,0.286,162.189,1.253,1.325,2.757,0,0.072,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","GE",3996762,5,0,647,11,970.333393451683,813.42973898756,1157.50242377339,0,245.392194292767,380.121699497008,0.000242779878674708,0.000203522185956422,0.000289610045274998,0,6.13977500518587e-05,9.5107414326149e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,667,12,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,20,1,7.42857142857143,0.428571428571429,3996762,"GE","GEO","Asia","Georgia","2020-05-14",667,20,7.429,12,1,0.429,167.202,5.014,1.862,3.008,0.251,0.107,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","GE",3996762,20,1,667,12,1072.15540546993,912.170014954185,1260.20061461472,0,84.3720305145758,278.283544201882,0.000268256004603208,0.000228227253700417,0.000315305393369613,0,2.11100962515596e-05,6.96272493087861e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,671,12,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,4,0,6.85714285714286,0.285714285714286,3996762,"GE","GEO","Asia","Georgia","2020-05-15",671,4,6.857,12,0,0.286,168.205,1.003,1.719,3.008,0,0.072,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","GE",3996762,4,0,671,12,1060.49268836312,902.194103264792,1246.56627437694,104.126514441941,104.126514441941,381.826142272252,0.000265337963171968,0.000225731255267337,0.00031189404682514,2.60527182859378e-05,2.60527182859378e-05,9.5533870236019e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,683,12,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,12,0,8.14285714285714,0.285714285714286,3996762,"GE","GEO","Asia","Georgia","2020-05-16",683,12,8.143,12,0,0.286,171.213,3.008,2.041,3.008,0,0.072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","GE",3996762,12,0,683,12,1061.56496357322,903.054506721691,1247.89828686778,11.6598704340724,115.786384876014,393.486012706324,0.000265606249151995,0.000225946530396779,0.000312227319732267,2.91732918649458e-06,2.89700474724324e-05,9.84511994225136e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,695,12,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,12,0,8.57142857142857,0.285714285714286,3996762,"GE","GEO","Asia","Georgia","2020-05-17",695,12,8.571,12,0,0.286,174.221,3.008,2.149,3.008,0,0.072,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","GE",3996762,12,0,695,12,1062.60236783012,903.881307939593,1249.19475842688,1.03740425689261,116.823789132906,394.523416963217,0.000265865810330992,0.000226153398160709,0.000312551700208039,2.59561178997552e-07,2.92296086514299e-05,9.87107606015111e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-18,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,701,12,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,6,0,9,0.142857142857143,3996762,"GE","GEO","Asia","Georgia","2020-05-18",701,6,9,12,0,0.143,175.726,1.504,2.256,3.008,0,0.036,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,"2020/05/18","GE",3996762,66,2,611,12,701,12,701,701,0.000175391979807654,1.65133675710488e-05,0.000175391979807654,0.000175391979807654,"2020/05/18","GE",3996762,6,0,701,12,1054.4007981024,896.856702467049,1239.61948433988,0,116.823789132906,394.523416963217,0.000263813756761697,0.00022439582403632,0.000310155942320278,0,2.92296086514299e-05,9.87107606015111e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-19,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,707,12,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,6,0,9.28571428571429,0.142857142857143,3996762,"GE","GEO","Asia","Georgia","2020-05-19",707,6,9.286,12,0,0.143,177.23,1.504,2.328,3.008,0,0.036,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","GE",3996762,6,0,707,12,1046.31590023445,889.928491982267,1230.18531595147,0,116.823789132906,362.215983425673,0.000261790894787942,0.000222662368182611,0.000307795489436566,0,2.92296086514299e-05,9.06273587032886e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-20,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,713,12,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,6,0,9.42857142857143,0.142857142857143,3996762,"GE","GEO","Asia","Georgia","2020-05-20",713,6,9.429,12,0,0.143,178.734,1.504,2.364,3.008,0,0.036,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","GE",3996762,6,0,713,12,1038.61800202342,883.336768774619,1221.1960288074,0,116.823789132906,201.195819647482,0.000259864861110925,0.000221013102299967,0.000305546346969722,0,2.92296086514299e-05,5.03397049029895e-05
"Georgia","GEO",NA,NA,"NAT_TOTAL",2020-05-21,3,1,2,1,2,1,4,1,2,1,3,1,2,1,4,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,721,12,96.3,96.3,96.43,96.43,77.22,77.22,83.33,83.33,37.5,37.5,8,0,7.71428571428571,0,3996762,"GE","GEO","Asia","Georgia","2020-05-21",721,8,7.714,12,0,0,180.739,2.005,1.934,3.008,0,0,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,NA,2.6,73.77,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/21","GE",3996762,8,0,721,12,1034.34006671361,879.655525236716,1216.22537790713,0,116.823789132906,116.823789132906,0.000258794510834924,0.00022009204582027,0.000304302677494214,0,2.92296086514299e-05,2.92296086514299e-05
