"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-06,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1,0,75,75,85.71,85.71,59.44,59.44,64.74,64.74,25,25,0,0,0,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-06",1,0,0,NA,NA,0,0.758,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,"2020/04/06","TL",1293120,0,0,1,0,1,0,1,1,7.73323434793368e-07,0,7.73323434793368e-07,7.73323434793368e-07,"2020/04/06","TL",129312,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-07,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,0,NA,1,86368167,0,2,1,2,2,63631833,0,0,NA,0,NA,NA,1,0,75,75,85.71,85.71,59.44,59.44,64.74,64.74,25,25,0,0,0,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-07",1,0,0,NA,NA,0,0.758,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","TL",129312,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-08,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1,0,75,75,85.71,85.71,59.44,59.44,64.74,64.74,25,25,0,0,0,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-08",1,0,0,NA,NA,0,0.758,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","TL",129312,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-09,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1,0,75,75,85.71,85.71,59.44,59.44,64.74,64.74,25,25,0,0,0,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-09",1,0,0,NA,NA,0,0.758,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","TL",129312,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-10,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2,0,75,75,85.71,85.71,59.44,59.44,64.74,64.74,25,25,1,0,0.142857142857143,0,1,0,0.142857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-10",2,1,0.143,NA,NA,0,1.517,0.758,0.108,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","TL",129312,1,0,2,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-11,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2,0,75,75,85.71,85.71,59.44,59.44,64.74,64.74,25,25,0,0,0.142857142857143,0,-1,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-11",2,0,0.143,NA,NA,0,1.517,0,0.108,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","TL",129312,0,0,2,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2,0,75,75,85.71,85.71,59.44,59.44,64.74,64.74,25,25,0,0,0.142857142857143,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-12",2,0,0.143,NA,NA,0,1.517,0,0.108,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","TL",129312,0,0,2,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,4,0,77.78,77.78,89.29,89.29,61.11,61.11,66.67,66.67,25,25,2,0,0.428571428571429,0,2,0,0.285714285714286,0,129312,"TL","TLS","Asia","Timor","2020-04-13",4,2,0.429,NA,NA,0,3.034,1.517,0.325,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,"2020/04/13","TL",1293120,1,0,2,0,2,0,2,2,1.54664686958674e-06,7.73323434793368e-07,1.54664686958674e-06,1.54664686958674e-06,"2020/04/13","TL",129312,2,0,4,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,6,0,77.78,77.78,89.29,89.29,61.11,61.11,66.67,66.67,25,25,2,0,0.714285714285714,0,0,0,0.285714285714286,0,129312,"TL","TLS","Asia","Timor","2020-04-14",6,2,0.714,NA,NA,0,4.551,1.517,0.542,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","TL",129312,2,0,6,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,8,0,77.78,77.78,89.29,89.29,61.11,61.11,66.67,66.67,25,25,2,0,1,0,0,0,0.285714285714286,0,129312,"TL","TLS","Asia","Timor","2020-04-15",8,2,1,NA,NA,0,6.068,1.517,0.758,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","TL",129312,2,0,8,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-16,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,18,0,77.78,77.78,89.29,89.29,61.11,61.11,66.67,66.67,25,25,10,0,2.42857142857143,0,8,0,1.42857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-16",18,10,2.429,NA,NA,0,13.652,7.585,1.842,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","TL",129312,10,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-17,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,18,0,77.78,77.78,89.29,89.29,64.44,64.44,66.67,66.67,50,50,0,0,2.28571428571429,0,-10,0,-0.142857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-17",18,0,2.286,NA,NA,0,13.652,0,1.734,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","TL",129312,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-18,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,18,0,77.78,77.78,89.29,89.29,64.44,64.44,66.67,66.67,50,50,0,0,2.28571428571429,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-18",18,0,2.286,NA,NA,0,13.652,0,1.734,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","TL",129312,0,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-19,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,19,0,77.78,77.78,89.29,89.29,64.44,64.44,66.67,66.67,50,50,1,0,2.42857142857143,0,1,0,0.142857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-19",19,1,2.429,NA,NA,0,14.411,0.758,1.842,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","TL",129312,1,0,19,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-20,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,22,0,77.78,77.78,89.29,89.29,64.44,64.44,66.67,66.67,50,50,3,0,2.57142857142857,0,2,0,0.142857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-20",22,3,2.571,NA,NA,0,16.686,2.275,1.95,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,"2020/04/20","TL",1293120,17,0,19,0,19,0,19,19,1.4693145261074e-05,1.31464983914873e-05,1.4693145261074e-05,1.4693145261074e-05,"2020/04/20","TL",129312,3,0,22,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-21,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,23,0,77.78,77.78,89.29,89.29,67.78,67.78,70.51,70.51,50,50,1,0,2.42857142857143,0,-2,0,-0.142857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-21",23,1,2.429,NA,NA,0,17.445,0.758,1.842,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","TL",129312,1,0,23,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-22,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,23,0,77.78,77.78,89.29,89.29,67.78,67.78,70.51,70.51,50,50,0,0,2.14285714285714,0,-1,0,-0.285714285714286,0,129312,"TL","TLS","Asia","Timor","2020-04-22",23,0,2.143,NA,NA,0,17.445,0,1.625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","TL",129312,0,0,23,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-23,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,23,0,77.78,77.78,89.29,89.29,67.78,67.78,70.51,70.51,50,50,0,0,0.714285714285714,0,0,0,-1.42857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-23",23,0,0.714,NA,NA,0,17.445,0,0.542,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","TL",129312,0,0,23,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-24,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,77.78,77.78,89.29,89.29,67.78,67.78,70.51,70.51,50,50,1,0,0.857142857142857,0,1,0,0.142857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-24",24,1,0.857,NA,NA,0,18.203,0.758,0.65,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","TL",129312,1,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-25,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,77.78,77.78,89.29,89.29,67.78,67.78,70.51,70.51,50,50,0,0,0.857142857142857,0,-1,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-25",24,0,0.857,NA,NA,0,18.203,0,0.65,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","TL",129312,0,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-26,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,77.78,77.78,89.29,89.29,67.78,67.78,70.51,70.51,50,50,0,0,0.714285714285714,0,0,0,-0.142857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-26",24,0,0.714,NA,NA,0,18.203,0,0.542,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","TL",129312,0,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-27,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,77.78,77.78,89.29,89.29,67.78,67.78,70.51,70.51,50,50,0,0,0.285714285714286,0,0,0,-0.428571428571429,0,129312,"TL","TLS","Asia","Timor","2020-04-27",24,0,0.286,NA,NA,0,18.203,0,0.217,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,"2020/04/27","TL",1293120,5,0,24,0,24,0,24,24,1.85597624350408e-05,3.86661717396684e-06,1.85597624350408e-05,1.85597624350408e-05,"2020/04/27","TL",129312,0,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,77.78,77.78,89.29,89.29,67.78,67.78,70.51,70.51,50,50,0,0,0.142857142857143,0,0,0,-0.142857142857143,0,129312,"TL","TLS","Asia","Timor","2020-04-28",24,0,0.143,NA,NA,0,18.203,0,0.108,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","TL",129312,0,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,1,2,1,4,1,2,1,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,77.78,77.78,89.29,89.29,67.78,67.78,70.51,70.51,50,50,0,0,0.142857142857143,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-29",24,0,0.143,NA,NA,0,18.203,0,0.108,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","TL",129312,0,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-04-30,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,0,NA,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,66.67,66.67,75,75,61.11,61.11,62.82,62.82,50,50,0,0,0.142857142857143,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-04-30",24,0,0.143,NA,NA,0,18.203,0,0.108,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/30","TL",129312,0,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,66.67,66.67,75,75,67.78,67.78,62.82,62.82,100,100,0,0,0,0,0,0,-0.142857142857143,0,129312,"TL","TLS","Asia","Timor","2020-05-01",24,0,0,NA,NA,0,18.203,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","TL",129312,0,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,66.67,66.67,75,75,67.78,67.78,62.82,62.82,100,100,0,0,0,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-05-02",24,0,0,NA,NA,0,18.203,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","TL",129312,0,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Timor-Leste","TLS",NA,NA,"NAT_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,24,0,66.67,66.67,75,75,67.78,67.78,62.82,62.82,100,100,0,0,0,0,0,0,0,0,129312,"TL","TLS","Asia","Timor","2020-05-03",24,0,0,NA,NA,0,18.203,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","TL",129312,0,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
