"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-13,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,814,17,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,23,0,56.7142857142857,1.14285714285714,1826341,"US_NE","2020/04/13","US",329064917,23,0,814,17,3148.97991836016,2818.08753505694,3518.72480995706,0,2352.19790296083,3451.78068264169,9.56947932058088e-06,8.56392580755408e-06,1.06931022669823e-05,0,7.14812725830882e-06,1.04896648178441e-05,"2020-04-13","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-13","US_NE",0.3759852,0.9700189,0.2108847,0.9971723,0.5263573,0.8480786,0.2333302,0.8473144,NA,NA,NA,NA,NA,NA,3.3832521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-14,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,897,20,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,83,3,64.2857142857143,1.42857142857143,1826341,"US_NE","2020/04/14","US",329064917,83,3,897,20,3637.22550175991,3309.58190527051,3997.30531810824,0,2076.57980360573,3451.78068264169,1.10532156843688e-05,1.00575349552396e-05,1.21474672977923e-05,0,6.31054754343725e-06,1.04896648178441e-05,"2020-04-14","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-14","US_NE",1.2104009,0.873644,1.2104009,0.8902144,0.8524916,0.7688498,0.8524916,0.7638643,NA,NA,NA,NA,NA,NA,3.5326501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-15,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,901,20,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,4,0,54.5714285714286,1.14285714285714,1826341,"US_NE","2020/04/15","US",329064917,4,0,901,20,3278.10421129704,2981.12397004608,3604.66969106195,0,1864.82883913563,3023.46815520392,9.96187694872691e-06,9.05937952068612e-06,1.09542813737933e-05,0,5.6670545621721e-06,9.18805985994526e-06,"2020-04-15","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-15","US_NE",0.2143829,0.8606425,0.2143829,0.8559078,0.1489196,0.7382217,0.1489196,0.7198191,20.7228119,20.7228119,17.300803,17.300803,NA,NA,4.0197965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-16,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,952,21,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,51,1,54.8571428571429,1,1826341,"US_NE","2020/04/16","US",329064917,51,1,952,21,3288.40139174361,3003.03416275116,3600.88601300316,0,1864.82883913563,3023.46815520392,9.99316919507286e-06,9.1259627131602e-06,1.09427831013756e-05,0,5.6670545621721e-06,9.18805985994526e-06,"2020-04-16","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-16","US_NE",0.7830417,0.688401,0.7830417,0.6549536,0.4070675,0.5792764,0.4070675,0.5397087,19.9784574,20.2055049,16.3460067,16.6438952,NA,NA,3.9424387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-17,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1066,24,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,114,3,61.5714285714286,1.28571428571429,1826341,"US_NE","2020/04/17","US",329064917,114,3,1066,24,3840.73766978498,3547.22731579361,4158.53412676068,0,1502.68942351267,2954.2214104953,1.16716716713529e-05,1.0779718932461e-05,1.26374277898506e-05,0,4.56654400357324e-06,8.97762495445632e-06,"2020-04-17","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-17","US_NE",1.1007307,0.7474132,1.1607706,0.7153858,1.0586675,0.6555301,1.0891962,0.6184621,20.2221976,20.182343,17.1349193,16.7632697,NA,NA,4.1359548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-18,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1249,24,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,183,0,78.5714285714286,1,1826341,"US_NE","2020/04/18","US",329064917,183,0,1249,24,4130.65108994685,3813.72010786904,4473.91993756272,612.854027181186,1874.03531751998,3282.56113356486,1.25526936374893e-05,1.15895676228197e-05,1.35958581618189e-05,1.86241071448278e-06,5.69503225869558e-06,9.97542115243133e-06,"2020-04-18","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-18","US_NE",0.5550341,0.7035743,0.5550341,0.6733263,0.3466691,0.5694936,0.3466691,0.5332484,23.3688137,20.9321505,19.2013024,17.3294526,NA,NA,4.01821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-19,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1474,28,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,225,4,97.5714285714286,1.57142857142857,1826341,"US_NE","2020/04/19","US",329064917,225,4,1474,28,5215.91555480747,4870.73931057028,5585.5535146054,1151.28084498459,2975.11460972818,4116.33277512661,1.58507190689291e-05,1.48017581302059e-05,1.69740170587842e-05,3.49864353660221e-06,9.04111759117786e-06,1.25091815093938e-05,"2020-04-19","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-19","US_NE",1.5416059,0.8081503,1.5929928,0.7867625,1.8308803,0.7752038,1.8970785,0.745698,20.5031761,20.8238,17.0636348,17.2540065,NA,NA,4.1472774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-20,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1648,33,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,174,5,119.142857142857,2.28571428571429,1826341,"US_NE","2020/04/20","US",329064917,174,5,1648,33,6260.78275746124,5906.99854951631,6635.75594399521,1044.86720265377,3561.19271289392,4885.58187842528,1.90259806926219e-05,1.79508608920358e-05,2.0165491977971e-05,3.17526162369284e-06,1.08221585739385e-05,1.48468634182151e-05,"2020-04-20","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-20","US_NE",0.7253589,0.8919606,0.974664,0.9364981,0.5707551,0.779386,0.6903869,0.8120997,21.0129551,20.8443369,15.0829988,16.8474494,NA,NA,4.0719002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-21,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1685,33,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,37,0,112.571428571429,1.85714285714286,1826341,"US_NE","2020/04/21","US",329064917,37,0,1685,33,5785.51221504344,5456.94744670854,6133.85998624674,0,3259.24391651247,4673.83091395518,1.75816743631879e-05,1.65831942719939e-05,1.86402732997719e-05,0,9.90456213389795e-06,1.42033704369499e-05,"2020-04-21","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-21","US_NE",0.6837176,0.782101,0.8214449,0.8503591,0.6024716,0.7431316,0.697587,0.78925,20.6034928,20.7988225,16.0565088,16.7229908,NA,NA,4.5426096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-22,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1813,38,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,128,5,130.285714285714,2.57142857142857,1826341,"US_NE","2020/04/22","US",329064917,128,5,1813,38,6467.13253269262,6146.01088752706,6805.03239593833,0,3114.88189297398,4673.83091395518,1.96530599240168e-05,1.86771988444063e-05,2.06799085663037e-05,0,9.46585835211955e-06,1.42033704369499e-05,"2020-04-22","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-22","US_NE",0.4855613,0.8315406,0.658251,0.9278551,0.5902019,0.8064292,0.7643366,0.8776924,20.7745788,20.8024476,15.3752404,16.4505869,NA,NA,4.1542935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-23,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2202,47,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,389,9,178.571428571429,3.71428571428571,1826341,"US_NE","2020/04/23","US",329064917,389,9,2202,47,8801.61865340554,8445.59066842992,9172.65517136153,2271.91512875789,5080.91720357744,6583.60662709011,2.67473625983822e-05,2.56654241522499e-05,2.78749106862751e-05,6.90415480772108e-06,1.54404706824989e-05,2.00070146860721e-05,"2020-04-23","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-23","US_NE",0.1681853,0.7332486,0.2582846,0.8457688,0.2674417,0.7851942,0.3746409,0.871877,22.3564416,21.2021417,17.4369295,16.6296649,NA,NA,4.7248783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-24,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2424,50,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,222,3,194,3.71428571428571,1826341,"US_NE","2020/04/24","US",329064917,222,3,2424,50,9342.1286843533,8984.75946991601,9713.71227546424,809.430798134175,5890.34800171161,7151.52929205041,2.83899261261975e-05,2.73039117990084e-05,2.95191367223879e-05,2.45979062585446e-06,1.79002613083534e-05,2.17328828525662e-05,"2020-04-24","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-24","US_NE",0.675559,0.6805429,0.4809887,0.7444175,0.5439854,0.7142186,0.3397903,0.7692323,19.9465961,21.0918571,14.7388328,16.2343465,NA,NA,4.9149536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-25,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2719,50,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,295,0,210,3.71428571428571,1826341,"US_NE","2020/04/25","US",329064917,295,0,2719,50,9457.85670848591,9094.20409889693,9836.05080175205,115.728024132606,6006.07602584422,7217.05576340662,2.87416136448417e-05,2.76365046198375e-05,2.98909129889166e-05,3.5168751864425e-07,1.82519488269976e-05,2.19320121670905e-05,"2020-04-25","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-25","US_NE",0.8890361,0.7324379,1.1261124,0.8348941,1.2103815,0.8452573,1.5406641,0.9465461,20.557041,20.7399749,15.5302112,15.7744943,NA,NA,5.4152617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-26,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,3030,56,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,311,6,222.285714285714,4,1826341,"US_NE","2020/04/26","US",329064917,311,6,3030,56,10625.1441610948,10257.691614936,11005.7596467089,1167.28745260893,7173.36347845314,7925.55411652752,3.22888998862642e-05,3.11722431806246e-05,3.34455576335685e-05,3.54728624142246e-06,2.17992350684201e-05,2.40850777675808e-05,"2020-04-26","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-26","US_NE",0.5262868,0.5999177,0.6093847,0.7048578,0.3302711,0.5854835,0.3747045,0.6813582,25.0906406,21.559685,19.9891576,16.3908872,NA,NA,5.5860179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-27,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,3358,56,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,328,0,244.285714285714,3.28571428571429,1826341,"US_NE","2020/04/27","US",329064917,328,0,3358,56,10580.5436927783,10212.8737771346,10961.4499579373,0,7173.36347845314,7623.60532014607,3.21533628964109e-05,3.10360456235892e-05,3.331090429776e-05,0,2.17992350684201e-05,2.31674813275402e-05,"2020-04-27","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-27","US_NE",0.3524498,0.5437884,0.3524498,0.6144856,0.5311321,0.5798897,0.5311321,0.6585967,21.881515,21.6763471,16.3902351,16.5388753,NA,NA,5.9061796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-28,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,3517,56,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,159,0,261.714285714286,3.28571428571429,1826341,"US_NE","2020/04/28","US",329064917,159,0,3517,56,9950.21341801069,9602.95931195005,10310.0246338391,0,7173.36347845314,7479.24329660757,3.02378433675769e-05,2.91825679853621e-05,3.13312787271064e-05,0,2.17992350684201e-05,2.27287775457618e-05,"2020-04-28","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-28","US_NE",0.1667976,0.4618676,0.1667976,0.513345,0.1683025,0.5176518,0.1683025,0.582835,20.031034,21.4785375,15.9182382,16.4715385,NA,NA,5.6519173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-29,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,3851,56,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,334,0,291.142857142857,2.57142857142857,1826341,"US_NE","2020/04/29","US",329064917,334,0,3851,56,9803.69972736093,9460.26083584371,10159.6065914059,0,7173.36347845314,7173.36347845314,2.97926008543807e-05,2.874891958125e-05,3.08741712244149e-05,0,2.17992350684201e-05,2.17992350684201e-05,"2020-04-29","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-29","US_NE",0.7172896,0.4933807,0.7490281,0.5288245,0.6057749,0.5198597,0.6219041,0.5621718,22.5789215,21.7042472,17.9275298,16.788458,NA,NA,5.8941923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-04-30,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,4281,70,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,430,14,297,3.28571428571429,1826341,"US_NE","2020/04/30","US",329064917,430,14,4281,70,12312.4307729555,11963.1489212869,12671.9104256135,146.310966726129,6706.82041799809,7319.67444517927,3.74164188793044e-05,3.63549813524695e-05,3.85088466468563e-05,4.44626452616122e-07,2.03814508065534e-05,2.22438615210362e-05,"2020-04-30","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-04-30","US_NE",0.2683819,0.4911971,0.4174525,0.5392213,0.1923037,0.5093571,0.3780397,0.5629906,22.7425489,21.8024256,18.9138422,17.06143,NA,NA,6.0711451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,5008,73,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,727,3,369.142857142857,3.28571428571429,1826341,"US_NE","2020/05/01","US",329064917,727,3,5008,73,13612.7058596543,13240.3898729056,13995.491265757,2841.25073183335,8396.79030484685,10160.9251770126,4.1367843110587e-05,4.02364068270017e-05,4.25310950597538e-05,8.63431677170664e-06,2.55171240416579e-05,3.08781782927428e-05,"2020-05-01","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-05-01","US_NE",0.4498539,0.4632824,0.4498539,0.5350002,0.2715556,0.4706807,0.2715556,0.5526455,24.0887541,22.3196193,18.7138594,17.5548025,NA,NA,6.1878414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,5317,73,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,309,0,371.142857142857,3.28571428571429,1826341,"US_NE","2020/05/02","US",329064917,309,0,5317,73,13082.9884564116,12723.9445318011,13452.1638728308,0,7351.92310219308,10160.9251770126,3.97580774507529e-05,3.8666973823287e-05,4.08799698110352e-05,0,2.2341862417965e-05,3.08781782927428e-05,"2020-05-02","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-05-02","US_NE",0.2939904,0.3833046,0.3830784,0.4351152,0.4342552,0.3621955,0.4945799,0.4063035,21.1560692,22.4045245,17.3094962,17.7982884,NA,NA,6.301468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,5661,78,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,344,5,375.857142857143,3.14285714285714,1826341,"US_NE","2020/05/03","US",329064917,344,5,5661,78,13445.7948450636,13098.1662177442,13802.6496236261,0,7351.92310219308,10160.9251770126,4.08606148830616e-05,3.98042013629311e-05,4.19450658838423e-05,0,2.2341862417965e-05,3.08781782927428e-05,"2020-05-03","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-05-03","US_NE",0.3139969,0.3527304,0.3139969,0.3925524,0.2499996,0.3508328,0.2499996,0.3886806,23.7392916,22.211239,20.8669218,17.9274792,NA,NA,6.2095259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,6037,78,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,376,0,382.714285714286,3.14285714285714,1826341,"US_NE","2020/05/04","US",329064917,376,0,6037,78,12980.2193164307,12643.6414878746,13325.7569557173,0,7351.92310219308,10160.9251770126,3.94457708672441e-05,3.84229397747514e-05,4.0495830054461e-05,0,2.2341862417965e-05,3.08781782927428e-05,"2020-05-04","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-05-04","US_NE",0.2335778,0.3377239,0.4260871,0.4025487,0.3296592,0.3223593,0.4320482,0.3746418,23.3264621,22.4004113,17.8148183,18.1365716,NA,NA,6.5798844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,6373,78,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,336,0,408,3.14285714285714,1826341,"US_NE","2020/05/05","US",329064917,336,0,6373,78,12455.7934804326,12131.9914796447,12788.2377338869,0,5080.00797343519,10160.9251770126,3.78520858254622e-05,3.68680793754889e-05,3.88623553384967e-05,0,1.54377076102439e-05,3.08781782927428e-05,"2020-05-05","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-05-05","US_NE",0.4733234,0.3865275,0.6577351,0.4792027,0.4794082,0.3673202,0.5697171,0.4326002,23.3490325,22.9484787,18.8116936,18.6204995,NA,NA,6.9075308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,6689,78,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,316,0,405.428571428571,3.14285714285714,1826341,"US_NE","2020/05/06","US",329064917,316,0,6689,78,11942.0074019631,11630.879615994,12261.4579031866,0,4270.57717530101,9548.07114983144,3.62907340923344e-05,3.53452434918608e-05,3.7261516709138e-05,0,1.29779169843895e-05,2.90157675782601e-05,"2020-05-06","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-05-06","US_NE",0.8513053,0.4054411,0.8513053,0.4936808,0.7425997,0.3872909,0.7425997,0.4500906,25.1880964,23.3002274,19.2470281,18.7976186,NA,NA,7.1148076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,7334,91,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,645,13,436.142857142857,3,1826341,"US_NE","2020/05/07","US",329064917,645,13,7334,91,14028.2366347879,13711.1977944591,14352.6062443015,0,4154.84915116841,8396.79030484685,4.26306054218108e-05,4.16671516351866e-05,4.36163367859159e-05,0,1.26262294657452e-05,2.55171240416579e-05,"2020-05-07","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-05-07","US_NE",0.472377,0.4387274,0.472377,0.504089,0.3263029,0.4061578,0.3263029,0.4425195,19.9896444,22.9382338,17.4789502,18.5941836,NA,NA,6.9082597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Nebraska","US_NE","STATE_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,7818,90,75,75,83.33,83.33,60.56,60.56,60.26,60.26,62.5,62.5,484,-1,401.428571428571,2.42857142857143,1826341,"US_NE","2020/05/08","US",329064917,484,-1,7818,90,13636.4997352711,13324.5331647586,13955.7703621369,0,2987.56169855948,7351.92310219308,4.14401506535293e-05,4.0492111058921e-05,4.24103866476198e-05,0,9.07894322432276e-06,2.2341862417965e-05,"2020-05-08","US","USNE",1934408,0,0,0,0,0.0118091257998947,0.00971245655723838,0.0139057950425511,"2020-05-08","US_NE",0.8599978,0.4548151,1.0319974,0.5348086,0.8776915,0.4976833,1.0487969,0.547527,23.7766035,22.795764,17.5737566,18.5314341,NA,NA,6.8919657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
