"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-08,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,3,2,0,2,NA,0,2,1,1,1,NA,NA,1,1,NA,NA,NA,22342,812,79.63,79.63,82.14,82.14,66.67,66.67,63.46,63.46,87.5,87.5,772,43,777.142857142857,33,8001024,"US_VA","2020/05/08","US",329064917,772,43,22342,812,95331.616650291,94935.7512534975,95729.1327362119,3612.21378070202,33299.8057972681,50751.7624388988,0.000289704589353994,0.000288501588437328,0.000290912606573042,1.09772072138034e-05,0.000101195247736689,0.000154230243994375,"2020-05-08","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-08","US_VA",0.0602422,0.3920144,0,0.3936716,0.0892974,0.4139459,0,0.4251513,15.2132093,17.0824622,12.0623017,13.2071601,NA,NA,5.764492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-09,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,3,2,0,2,NA,0,2,1,1,1,NA,NA,1,1,NA,NA,NA,23196,827,79.63,79.63,82.14,82.14,66.67,66.67,63.46,63.46,87.5,87.5,854,15,779.714285714286,30,8001024,"US_VA","2020/05/09","US",329064917,854,15,23196,827,96027.3207234344,95632.109087691,96424.1656206265,695.704073143337,33995.5098704114,48351.8345857657,0.000291818774237286,0.000290617760044262,0.000293024751771476,2.11418488329261e-06,0.000103309432619982,0.000146937069519829,"2020-05-09","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-09","US_VA",0.4440001,0.3607526,0.4128786,0.358665,0.6281271,0.4172721,0.5980201,0.4237843,16.1172989,16.8417357,11.6517201,12.8864081,NA,NA,6.0460911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-10,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,3,2,0,2,NA,0,2,1,1,1,NA,NA,1,1,NA,NA,NA,24081,839,79.63,79.63,82.14,82.14,66.67,66.67,63.46,63.46,87.5,87.5,885,12,772.714285714286,25.5714285714286,8001024,"US_VA","2020/05/10","US",329064917,885,12,24081,839,96538.7155307646,96144.0667782095,96934.9842235106,511.394807330187,30766.7033708719,45780.2342165416,0.000293372859102949,0.000292173555463555,0.000294577085601351,1.5540848656625e-06,9.34973671802025e-05,0.000139122197023944,"2020-05-10","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-10","US_VA",0.5198273,0.3479493,0.5550998,0.3438027,0.5530429,0.3830294,0.5982609,0.3883364,16.6395422,16.7513679,12.3820111,12.6561255,NA,NA,6.2947518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-11,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,3,2,0,2,NA,0,2,1,1,1,NA,NA,1,1,NA,NA,NA,25070,850,79.63,79.63,82.14,82.14,66.67,66.67,63.46,63.46,87.5,87.5,989,11,796.714285714286,23.7142857142857,8001024,"US_VA","2020/05/11","US",329064917,989,11,25070,850,97341.5476920995,96945.9964905811,97738.7127895876,802.832161334882,28949.4082618345,43342.3953990725,0.000295812597038716,0.000294610550934487,0.000297019547634085,2.43973793576689e-06,8.79747635383278e-05,0.000131713814387185,"2020-05-11","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-11","US_VA",0.4145944,0.383635,0.4265309,0.3788242,0.3848768,0.4039974,0.3918354,0.3992506,16.508368,16.8198318,12.4613717,12.6816158,NA,NA,6.3968138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-12,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,3,2,0,2,NA,0,2,1,1,1,NA,NA,1,1,NA,NA,NA,25800,892,79.63,79.63,82.14,82.14,66.67,66.67,63.46,63.46,87.5,87.5,730,42,791.857142857143,25.5714285714286,8001024,"US_VA","2020/05/12","US",329064917,730,42,25800,892,100614.934023894,100216.429638625,101015.02303701,3273.38633179493,28558.6101560429,42246.9643134401,0.000305760136757132,0.000304549116181306,0.000306975972880787,9.9475397184165e-06,8.67871616834889e-05,0.00012838489346903,"2020-05-12","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-12","US_VA",0.5727986,0.404637,0.6110359,0.4179176,0.5978827,0.419883,0.6633108,0.4345385,17.10681,16.5861976,12.3433244,12.4398546,NA,NA,6.4684495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-13,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,3,2,0,2,NA,0,2,1,1,1,NA,NA,1,1,NA,NA,NA,26746,928,79.63,79.63,82.14,82.14,66.67,66.67,63.46,63.46,87.5,87.5,946,36,823,27.2857142857143,8001024,"US_VA","2020/05/13","US",329064917,946,36,26746,928,103964.733322524,103561.275496599,104369.762954286,3349.79929862957,27741.251375762,42284.8292849829,0.00031593988891415,0.000314713815257915,0.000317170739153228,1.01797521570176e-05,8.43032786012921e-05,0.000128499961863096,"2020-05-13","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-13","US_VA",0.2554782,0.4275928,0.3030333,0.4490032,0.3306761,0.4423467,0.3739945,0.4642548,16.3413256,16.573406,12.7834787,12.3440526,NA,NA,6.6510426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-14,3,1,3,1,2,1,3,1,0,NA,2,1,2,1,3,2,0,2,NA,0,2,1,1,1,NA,NA,1,1,NA,NA,NA,27813,956,79.63,79.63,82.14,82.14,66.67,66.67,63.46,63.46,87.5,87.5,1067,28,891.857142857143,26.7142857142857,8001024,"US_VA","2020/05/14","US",329064917,1067,28,27813,956,106826.455754201,106417.983209642,107236.496171169,2861.72243167729,26711.3415806824,44794.6449011783,0.000324636417422162,0.000323395104467007,0.000325882495006811,8.69652850801257e-06,8.11734712536443e-05,0.000136127075804858,"2020-05-14","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-14","US_VA",0.2201294,0.3832899,0.2094435,0.3944808,0.1770076,0.395193,0.1695402,0.4004155,16.3888688,16.4467744,12.7497764,12.3860354,NA,NA,7.1631571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-15,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,28672,978,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,859,22,904.285714285714,23.7142857142857,8001024,"US_VA","2020/05/15","US",329064917,859,22,28672,978,108152.41818903,107743.37586146,108563.0134253,1325.96243482888,23040.9777096379,46120.6073360072,0.000328665903296613,0.000327422858819861,0.000329913666929434,4.02948587445096e-06,7.00195509132256e-05,0.000140156561679309,"2020-05-15","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-15","US_VA",0.5216447,0.4205362,0.5331599,0.4346199,0.5594989,0.4607301,0.5624562,0.478667,17.6911668,16.7158472,14.0277054,12.6887297,NA,NA,7.1357498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-16,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,29683,1003,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,1011,25,926.714285714286,25.1428571428571,8001024,"US_VA","2020/05/16","US",329064917,1011,25,29683,1003,110312.879210879,109900.70469311,110726.599558891,2160.46102184863,23374.4812531697,44540.8670509861,0.000335231358652794,0.000333978795719235,0.0003364886192316,6.56545535618017e-06,7.1033039517761e-05,0.000135355866730047,"2020-05-16","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-16","US_VA",0.2672076,0.3931207,0.2881651,0.4132531,0.2902511,0.4127863,0.3143862,0.4383719,14.8394245,16.4753103,12.0560429,12.6984582,NA,NA,7.1599465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-17,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,30388,1010,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,705,7,901,24.4285714285714,8001024,"US_VA","2020/05/17","US",329064917,705,7,30388,1010,109335.040409613,108927.573483423,109744.03155314,0,21313.815102848,41920.7397806138,0.000332259790579904,0.00033102153361254,0.000333502679512748,0,6.47708521988929e-05,0.000127393525152406,"2020-05-17","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-17","US_VA",0.2423983,0.3523519,0.2650221,0.3710439,0.293069,0.3758626,0.3119737,0.3977341,16.1141233,16.3944164,12.7445888,12.7450935,NA,NA,7.4057081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-18,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,31140,1015,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,752,5,867.142857142857,23.5714285714286,8001024,"US_VA","2020/05/18","US",329064917,752,5,31140,1015,108352.951370653,107949.784738379,108757.62373389,0,20120.0075320647,38256.5553430272,0.000329275306399962,0.000328050117656205,0.0003305050709307,0,6.11429735977133e-05,0.00011625838357915,"2020-05-18","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-18","US_VA",0.5631988,0.3799706,0.5723965,0.3979354,0.7041191,0.4214144,0.7099052,0.44312,16.4401513,16.3874744,12.6542238,12.7662903,NA,NA,7.7857896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-19,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,32145,1042,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,1005,27,906.428571428571,21.4285714285714,8001024,"US_VA","2020/05/19","US",329064917,1005,27,32145,1042,110638.909307869,110232.379717978,111046.9381515,0,18593.4763412897,34089.3972641169,0.000336222136095624,0.000334986727612709,0.000337462100681792,0,5.65039765126032e-05,0.000103594748339936,"2020-05-19","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-19","US_VA",0.2311447,0.3405535,0.25877,0.357242,0.2307685,0.3693734,0.2511299,0.3846368,15.2934088,16.179098,12.4707182,12.7825531,NA,NA,7.9662893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-20,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,32908,1075,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,763,33,880.285714285714,21,8001024,"US_VA","2020/05/20","US",329064917,763,33,32908,1075,112729.747626039,112321.667117136,113139.31074917,0,14981.2625605877,30197.7650373599,0.000342576014039318,0.000341335892446826,0.00034382064116902,0,4.55267692987998e-05,9.17684124842755e-05,"2020-05-20","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-20","US_VA",0.2585874,0.3326213,0.264365,0.3442619,0.2834596,0.3621602,0.287864,0.3719015,17.3229961,16.3865037,13.4195485,12.9064931,NA,NA,8.0497658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-21,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,34137,1100,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,1229,25,903.428571428571,20.5714285714286,8001024,"US_VA","2020/05/21","US",329064917,1229,25,34137,1100,115560.008920486,115146.114056118,115975.3915377,5052.261580267,19337.8200677114,30253.7003117535,0.000351176934855338,0.000349919143936325,0.000352439246927376,1.53533887061774e-05,5.87659731216846e-05,9.19383949755832e-05,"2020-05-21","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-21","US_VA",0.4590432,0.3662489,0.4249901,0.3738476,0.6355153,0.4287448,0.6203977,0.437347,16.7668749,16.4438807,13.0054032,12.9416266,NA,NA,8.2621903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-22,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,34950,1136,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,813,36,896.857142857143,22.5714285714286,8001024,"US_VA","2020/05/22","US",329064917,813,36,34950,1136,118098.617434237,117681.94773393,118516.762412974,2733.47664309129,21559.9019034725,31160.219476528,0.000358891547938053,0.000357625324531117,0.000360162254589341,8.30680057908235e-06,6.55186888351045e-05,9.46932288030207e-05,"2020-05-22","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-22","US_VA",0.3589024,0.3442556,0.3998321,0.355942,0.4183591,0.4085754,0.4344317,0.4190567,15.927948,16.2051385,12.728959,12.7662784,NA,NA,8.3615152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-23,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,35749,1159,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,799,23,866.571428571429,22.2857142857143,8001024,"US_VA","2020/05/23","US",329064917,799,23,35749,1159,119193.611313119,118776.830928261,119611.854153977,1094.99387888146,21852.0636210191,30194.5472050877,0.00036221914022247,0.000360952580454698,0.000363490144268334,3.32759228441682e-06,6.64065431837544e-05,9.17586337685695e-05,"2020-05-23","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-23","US_VA",0.4292229,0.3657602,0.4335575,0.3752467,0.4205809,0.4268507,0.4199244,0.4338525,15.559366,16.2971402,12.0428197,12.7621051,NA,NA,8.5154195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-24,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,36244,1171,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,495,12,836.571428571429,23,8001024,"US_VA","2020/05/24","US",329064917,495,12,36244,1171,118177.003400954,117765.524592529,118589.919937529,0,18578.6772892241,29000.7396343045,0.00035912975615372,0.000357879307421062,0.000360384574018655,0,5.64590034653379e-05,8.81307551673899e-05,"2020-05-24","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-24","US_VA",0.542374,0.4074881,0.6021368,0.4220342,0.8145127,0.5018452,0.8466123,0.5107752,16.2516131,16.3169079,12.4564374,12.7226855,NA,NA,8.6109786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-25,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,37727,1208,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,1483,37,941,27.5714285714286,8001024,"US_VA","2020/05/25","US",329064917,1483,37,37727,1208,122967.615674193,122545.452904858,123391.232772509,2757.39644890973,17986.2744395043,30231.6048924392,0.000373688015104304,0.000372405098732717,0.00037497535105667,8.37949081308393e-06,5.46587421214042e-05,9.18712488953637e-05,"2020-05-25","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-25","US_VA",0.1965338,0.3543433,0.1965338,0.3676437,0.1586066,0.4245964,0.1586066,0.4327066,14.6269485,16.0595327,11.1948767,12.5172466,NA,NA,8.5901322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-26,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,39342,1236,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,1615,28,1028.14285714286,27.7142857142857,8001024,"US_VA","2020/05/26","US",329064917,1615,28,39342,1236,127264.206425417,126831.676545187,127698.211348021,5313.19866338886,20437.7506712159,31932.589775126,0.000386744985110087,0.00038543056397953,0.000388063888767642,1.61463540745331e-05,6.21085676879248e-05,9.70403957560935e-05,"2020-05-26","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-26","US_VA",0.4456466,0.3785937,0.4912727,0.394908,0.5177598,0.4652153,0.5529577,0.4754993,15.1684485,16.0117982,11.8591304,12.4319712,NA,NA,8.8678088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-27,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,40249,1281,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,907,45,1048.71428571429,29.4285714285714,8001024,"US_VA","2020/05/27","US",329064917,907,45,40249,1281,130888.528717594,130450.670375599,131327.856733352,3624.32229217664,22736.1105285636,34861.2079941594,0.000397758989049549,0.000396428375181664,0.000399094069129684,1.10140039394617e-05,6.90930857529355e-05,0.000105940214812263,"2020-05-27","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-27","US_VA",0.3209452,0.3934099,0.3575953,0.4146921,0.3466079,0.4744461,0.3792354,0.4888076,15.8594739,15.7364725,12.5770475,12.2620069,NA,NA,9.2251452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-28,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,41401,1338,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,1152,57,1037.71428571429,34,8001024,"US_VA","2020/05/28","US",329064917,1152,57,41401,1338,136366.773704162,135919.165797031,136815.855670064,5478.24498656786,26053.8944932828,39828.058173397,0.000414406904714675,0.000413046662756306,0.000415771626210957,1.66479156651265e-05,7.91755460618819e-05,0.000121034045611727,"2020-05-28","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-28","US_VA",0.4248905,0.387882,0.4459957,0.4176827,0.6116465,0.4708401,0.6315464,0.4902843,14.8195466,15.4418048,12.2034999,12.1378816,NA,NA,9.5410879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-29,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,42533,1358,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,1132,20,1083.28571428571,31.7142857142857,8001024,"US_VA","2020/05/29","US",329064917,1132,20,42533,1358,137893.531872882,137443.60125642,138344.935366638,1526.75816871991,27580.6526620028,40551.9841807821,0.000419046591566252,0.000417679291093861,0.00042041836798615,4.6396868515762e-06,8.38152329134581e-05,0.000123233994527536,"2020-05-29","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-29","US_VA",0.422814,0.3966977,0.3853487,0.415916,0.6316986,0.5013027,0.5651309,0.5089662,15.0608482,15.3214647,12.0254892,12.0385338,NA,NA,9.8050691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-30,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,43611,1370,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,1078,12,1123.14285714286,30.1428571428571,8001024,"US_VA","2020/05/30","US",329064917,1078,12,43611,1370,138358.644679341,137908.672666273,138810.084872826,465.112806459831,28045.7654684626,37743.710655447,0.000420460029409156,0.000419092603136035,0.000421831917356375,1.4134378429039e-06,8.5228670756362e-05,0.000114699892652023,"2020-05-30","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-30","US_VA",0.3783545,0.3896811,0.3399392,0.4034193,0.5567393,0.52052,0.5154272,0.5223354,16.0858816,15.3886974,12.5042193,12.0993098,NA,NA,10.1308993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-05-31,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,44607,1375,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,996,5,1194.71428571429,29.1428571428571,8001024,"US_VA","2020/05/31","US",329064917,996,5,44607,1375,137820.424451566,137372.662171514,138269.646200017,0,28045.7654684626,34393.9113568174,0.000418824424396374,0.000417463713311967,0.000420189570679808,0,8.5228670756362e-05,0.000104520140495006,"2020-05-31","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-05-31","US_VA",0.542761,0.3872107,0.5970378,0.3994786,0.8109748,0.518747,0.8294583,0.5185035,14.7649218,15.1826062,11.8693948,12.0176576,NA,NA,10.3251503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virginia","US_VA","STATE_TOTAL",2020-06-01,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,2,0,2,NA,0,2,1,2,1,NA,NA,1,1,NA,NA,NA,45398,1392,72.22,72.22,78.57,78.57,64.44,64.44,60.9,60.9,87.5,87.5,791,17,1095.85714285714,26.2857142857143,8001024,"US_VA","2020/06/01","US",329064917,791,17,45398,1392,137852.905783268,137407.186164258,138300.071221702,0,28045.7654684626,31532.1889251401,0.000418923132371682,0.000417568628758616,0.000420282029705712,0,8.5228670756362e-05,9.58236119869931e-05,"2020-06-01","US","USVA",8535519,0.0432569974554707,NA,NA,NA,0.0255749164922898,0.0232040483512552,0.0279457846333243,"2020-06-01","US_VA",0.5035066,0.4326465,0.5232567,0.4478377,0.632916,0.5859557,0.653033,0.5885788,14.8802131,15.2209655,11.6777724,12.0902796,NA,NA,10.5209792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
