"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-04-29,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,14758,766,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,442,30,552.428571428571,37.1428571428571,5029196,"US_CO","2020/04/29","US",329064917,442,30,14758,766,87824.4982787959,87453.0770962882,88197.49692089,2227.65870735687,37767.1794655836,46450.6147432595,0.00026689110185148,0.000265762384801076,0.000268024612665986,6.76966334687349e-06,0.00011477121234891,0.00014115942582618,"2020/04/29","US_CO",5029196,442,30,14758,766,73188.4057971015,1666.66666666667,16884.0579710145,24347.8260869565,0.00293446507155418,0.000152310627782254,0.0145527050043588,0.000331398232772529,0.00335720818417387,0.00484129592224215,"2020-04-29","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-04-29","US_CO",0.9487837,0.6784295,0.9907652,0.6246366,0.8631959,0.6672289,0.8980533,0.6268874,22.9880432,24.2528228,18.0222834,20.2278982,NA,NA,2.352081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-04-29",-31,-12,44,-47,-50,18
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-04-30,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,15284,777,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,526,11,572.285714285714,32.1428571428571,5029196,"US_CO","2020/04/30","US",329064917,526,11,15284,777,88163.8409807187,87793.3445901534,88535.9009018234,339.342701922782,36166.5774784481,45524.8128624759,0.000267922335156497,0.000266796428469321,0.000269052993278598,1.03123330501617e-06,0.000109907120479963,0.000138345993482119,"2020/04/30","US_CO",5029196,526,11,15284,777,76956.5217391304,3768.11594202898,17463.768115942,27391.3043478261,0.00303905435381719,0.000154497856118553,0.0153019531828011,0.000749248178442235,0.00347247713470344,0.00544645791252242,"2020-04-30","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-04-30","US_CO",0.6150563,0.6573532,0.6352339,0.6211933,0.5120038,0.6379885,0.5019239,0.6070059,23.0368404,24.0287461,19.2331534,19.9499722,NA,NA,2.4560201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-04-30",-32,-10,40,-48,-51,19
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,15793,821,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,509,44,505.285714285714,21,5029196,"US_CO","2020/05/01","US",329064917,509,44,15793,821,92135.8412541066,91760.2678595494,92512.951864912,3972.00027338786,40138.5777518359,48130.4685578584,0.000279992902598324,0.00027885156733238,0.000281138909332325,1.20705674418275e-05,0.000121977687921791,0.000146264357187182,"2020/05/01","US_CO",5029196,509,44,15793,821,78695.652173913,1739.13043478261,18405.7971014493,28840.5797101449,0.00314026337410592,0.000163246769463747,0.0156477600343898,0.000345806851588725,0.003659789179314,0.00573463028884635,"2020-05-01","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-01","US_CO",0.6588438,0.6458274,0.7115291,0.6385238,0.4438002,0.5984794,0.5131344,0.5957177,23.4288211,23.6713381,19.6102017,19.6494821,NA,NA,2.5881527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-01",-31,-8,37,-45,-48,18
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,16225,832,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,432,11,465.285714285714,21.1428571428571,5029196,"US_CO","2020/05/02","US",329064917,432,11,16225,832,91946.357087748,91573.7168889999,92320.5136682969,0,38212.2013655695,47023.6484758147,0.000279417076502713,0.000278284654966728,0.00028055410619266,0,0.000116123595653831,0.000142900826087804,"2020/05/02","US_CO",5029196,432,11,16225,832,83333.3333333333,4637.68115942029,22318.8405797101,32173.9130434783,0.00322616179604056,0.000165433997800046,0.0165699116386264,0.000922151604236599,0.00443785459538863,0.00639742675439141,"2020-05-02","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-02","US_CO",0.3201526,0.6054941,0.3718994,0.6147472,0.330206,0.5652398,0.3933893,0.5788963,20.2410114,23.0047673,18.0228184,19.2393305,NA,NA,2.7561241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-02",-38,-10,-10,-46,-32,12
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,16635,842,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,410,10,456.285714285714,22,5029196,"US_CO","2020/05/03","US",329064917,410,10,16635,842,91573.9935104881,91204.7395729751,91944.7424193261,0,34569.1905435527,44723.0429375366,0.000278285495595655,0.000277163364616518,0.000279412169664158,0,0.000105052798878443,0.00013590948359146,"2020/05/03","US_CO",5029196,410,10,16635,842,86376.8115942029,3043.47826086957,24710.1449275362,33043.4782608696,0.0033076857613026,0.000167422387196681,0.0171750736289067,0.000605161990280269,0.00491333901632313,0.00657033018018577,"2020-05-03","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-03","US_CO",0.5156811,0.6181081,0.5029482,0.6224648,0.541406,0.5722383,0.5099911,0.5797701,23.2251944,22.9028799,18.8533917,19.0208566,NA,NA,2.8720431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-03",-31,-6,43,-45,-31,8
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,16918,851,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,283,9,434.142857142857,20.7142857142857,5029196,"US_CO","2020/05/04","US",329064917,283,9,16918,851,90488.931558927,90125.6564951941,90853.6708979514,0,32468.85859622,43275.2553268643,0.000274988085584727,0.000273884123889129,0.000276096497087082,0,9.86700706116902e-05,0.000131509781478359,"2020/05/04","US_CO",5029196,283,9,16918,851,88043.4782608696,1666.66666666667,22608.6956521739,32536.231884058,0.00336395718122738,0.000169211937653653,0.0175064718616792,0.000331398232772529,0.00449548907065342,0.0064694698484724,"2020-05-04","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-04","US_CO",0.4533218,0.591637,0.5296031,0.6037996,0.3790244,0.5153128,0.4546673,0.5322596,22.5303453,22.7360782,18.3277939,18.830041,NA,NA,3.0354991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-04",-27,-8,31,-46,-44,16
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,17367,903,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,449,52,435.857142857143,23.8571428571429,5029196,"US_CO","2020/05/05","US",329064917,449,52,17367,903,94926.3304947536,94557.1879711741,95296.9141166318,392.247635490377,28279.5195686725,42470.7700763846,0.000288472959561209,0.00028735116715944,0.000289599131336847,1.192006851008e-06,8.59390293759955e-05,0.000129065019946762,"2020/05/05","US_CO",5029196,449,52,17367,903,88695.652173913,652.173913043473,22101.4492753623,32391.3043478261,0.0034532358651363,0.000179551562516156,0.017636149431025,0.000129677569345771,0.00439462873894005,0.00644065261084,"2020-05-05","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-05","US_CO",0.7476975,0.6045596,0.7476975,0.6368654,0.9645065,0.5761585,0.9645065,0.6050632,22.101003,22.5071113,19.2231722,18.7604367,NA,NA,3.2696259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-05",-25,-3,33,-45,-47,17
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,17832,919,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,465,16,439.142857142857,21.8571428571429,5029196,"US_CO","2020/05/06","US",329064917,465,16,17832,919,95710.4945565025,95341.3569372021,96081.0613832986,3182.40566690559,14323.4811820493,43713.2310542319,0.000290855966746837,0.00028973418924875,0.000291982087483664,9.67105729750457e-06,4.35278282249982e-05,0.000132840752070303,"2020/05/06","US_CO",5029196,465,16,17832,919,91086.9565217391,2391.3043478261,22681.1594202899,31594.2028985507,0.00354569597207983,0.000182732985550772,0.0181116338519595,0.000475484420934498,0.00450989768946962,0.00628215780386184,"2020-05-06","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-06","US_CO",0.7203878,0.5769211,0.5783758,0.5841223,1.0778051,0.6082482,0.9001062,0.6065161,21.2161871,22.2680639,17.0592263,18.6189292,NA,NA,3.5972186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-06",-28,-8,42,-44,-48,17
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,18370,944,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,538,25,440.857142857143,23.8571428571429,5029196,"US_CO","2020/05/07","US",329064917,538,25,18370,944,97871.4224399454,97498.9390583874,98245.3288510346,2160.92788344288,14417.4473430402,45874.1589376748,0.000297422840855275,0.000296290895873252,0.000298559110301736,6.56687410843886e-06,4.38133833119628e-05,0.000139407626178742,"2020/05/07","US_CO",5029196,538,25,18370,944,94130.4347826087,3043.47826086957,24565.2173913044,33840.5797101449,0.0036526713216188,0.00018770395904236,0.0187167958422397,0.000605161990280269,0.00488452177869074,0.00672882498716394,"2020-05-07","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-07","US_CO",0.4544971,0.5537663,0.4120522,0.5520369,0.3145595,0.5798651,0.3145595,0.5795209,18.5393358,21.6326845,15.0821138,18.0376423,NA,NA,3.6850857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-07",-28,-6,45,-46,-48,17
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,18827,960,79.63,79.63,83.33,83.33,66.67,66.67,63.46,63.46,87.5,87.5,457,16,433.428571428571,19.8571428571429,5029196,"US_CO","2020/05/08","US",329064917,457,16,18827,960,98683.4040621524,98310.742717437,99057.4780345626,811.981622207022,15229.4289652472,44759.7641736154,0.000299890383216247,0.000298757897419484,0.00030102716186716,2.46754236097135e-06,4.62809256729341e-05,0.000136021076271754,"2020/05/08","US_CO",5029196,457,16,18827,960,94927.5362318841,797.10144927536,24855.0724637681,33913.0434782609,0.00374354071704503,0.000190885382076976,0.0188752906492179,0.000158494806978165,0.00494215625395553,0.00674323360598014,"2020-05-08","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-08","US_CO",1.2540545,0.5667813,1.1565883,0.5522037,1.468623,0.7232189,1.3000243,0.6889451,22.4032615,21.3778972,19.1394804,17.8329274,NA,NA,3.8471594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-08",-30,-3,29,-43,-45,17
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,19375,967,75,75,83.33,83.33,63.89,63.89,60.26,60.26,87.5,87.5,548,7,450,19.2857142857143,5029196,"US_CO","2020/05/09","US",329064917,548,7,19375,967,99047.9198183121,98674.8778311302,99422.372096819,364.515756159701,15593.9447214069,41481.2691077583,0.000300998115269493,0.00029986447273299,0.000302136043560119,1.1077320532462e-06,4.73886577261803e-05,0.000126058011549612,"2020/05/09","US_CO",5029196,548,7,19375,967,95942.0289855072,1014.49275362318,25579.7101449275,34275.3623188406,0.00385250445598064,0.000192277254654621,0.0190770113126447,0.000201720663426755,0.00508624244211749,0.00681527670006112,"2020-05-09","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-09","US_CO",0.4593054,0.5942632,0.4761917,0.5726232,0.5228257,0.7512257,0.5445681,0.710908,21.9425047,21.6406404,17.7287216,17.7877666,NA,NA,3.8397954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-09",-31,4,13,-41,-27,9
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,19703,971,75,75,83.33,83.33,63.89,63.89,60.26,60.26,87.5,87.5,328,4,438.285714285714,18.4285714285714,5029196,"US_CO","2020/05/10","US",329064917,328,4,19703,971,98000.6220386447,97631.9064135898,98370.730151229,0,13451.0802468731,39380.9371604256,0.000297815467331161,0.000296694972237316,0.000298940194074925,0,4.08766767648861e-05,0.000119675283282859,"2020/05/10","US_CO",5029196,328,4,19703,971,96159.4202898551,217.391304347824,24637.6811594203,30724.6376811594,0.00391772362819027,0.000193072610413275,0.0191202371690932,4.32258564485902e-05,0.00489893039750694,0.00610925437806747,"2020-05-10","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-10","US_CO",0.7366429,0.6279352,0.6882856,0.6010057,0.7573837,0.7819002,0.6847945,0.7358009,21.9868383,21.4100781,18.2317811,17.6620537,NA,NA,4.015713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-10",-25,6,40,-42,-27,6
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,19879,987,75,75,83.33,83.33,63.89,63.89,60.26,60.26,87.5,87.5,176,16,423,19.4285714285714,5029196,"US_CO","2020/05/11","US",329064917,176,16,19879,987,97459.273726409,97095.3643610042,97824.5470088978,0,11223.4215395162,34799.3504973877,0.000296170356338561,0.0002950644670547,0.000297280390449213,0,3.41070134180126e-05,0.000105752235196156,"2020/05/11","US_CO",5029196,176,16,19879,987,96521.7391304348,362.318840579712,23333.3333333333,29927.5362318841,0.00395271928157105,0.000196254033447891,0.0191922802631742,7.20430940809847e-05,0.00463957525881539,0.00595075957108931,"2020-05-11","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-11","US_CO",0.8186272,0.6929255,0.8559129,0.6593994,0.8859351,0.854839,0.9399855,0.8054687,20.204719,20.9961139,15.6558124,17.1835454,NA,NA,4.0307296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-11",-31,-14,-7,-48,-42,16
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,20157,1010,75,75,83.33,83.33,63.89,63.89,60.26,60.26,87.5,87.5,278,23,398.571428571429,15.2857142857143,5029196,"US_CO","2020/05/12","US",329064917,278,23,20157,1010,98184.5300841564,97821.9539500998,98548.4501031763,0,10884.0788375934,17660.9064438589,0.00029837434807478,0.000297272510366396,0.000299480269734061,0,3.30757801129965e-05,5.36699767476546e-05,"2020/05/12","US_CO",5029196,278,23,20157,1010,96594.2028985507,72.4637681159365,19637.6811594203,28188.4057971014,0.00400799650679751,0.000200827329060152,0.0192066888819904,1.44086188161958e-05,0.00390473569918935,0.00560495271950058,"2020-05-12","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-12","US_CO",0.7636069,0.6943556,0.7636069,0.6601835,0.8535173,0.8389212,0.8535173,0.7894484,19.5290496,20.5745979,15.6143391,16.5834559,NA,NA,4.1977552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-12",-27,-7,30,-44,-45,16
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,20475,1062,75,75,83.33,83.33,63.89,63.89,60.26,60.26,87.5,87.5,318,52,377.571428571429,20.4285714285714,5029196,"US_CO","2020/05/13","US",329064917,318,52,20475,1062,101986.533446192,101619.208010106,102355.186662514,0,6912.07856420557,15593.9447214069,0.000309928309514052,0.000308812039084999,0.000311048614953121,0,2.1005212671169e-05,4.73886577261803e-05,"2020/05/13","US_CO",5029196,318,52,20475,1062,97971.0144927536,1376.81159420291,19275.3623188406,28405.7971014493,0.00407122728961051,0.000211166953922655,0.0194804526394982,0.000273763757507743,0.00383269260510837,0.00564817857594917,"2020-05-13","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-13","US_CO",0.4578076,0.6588176,0.5506065,0.6612251,0.3592921,0.7368049,0.428482,0.7228612,19.6489195,20.3340627,15.6851582,16.377572,NA,NA,4.0517326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-13",-25,-6,55,-42,-45,16
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,0,NA,NA,NA,20838,1086,75,75,83.33,83.33,64.72,64.72,61.22,61.22,87.5,87.5,363,24,352.571428571429,20.2857142857143,5029196,"US_CO","2020/05/14","US",329064917,363,24,20838,1086,103387.328655836,103018.820986023,103757.154511019,3778.68885967697,10690.7674238825,19372.6335810839,0.000314185205759372,0.000313065342623636,0.000315309074747154,1.14831106704607e-05,3.24883233416297e-05,5.8871768396641e-05,"2020/05/14","US_CO",5029196,363,24,20838,1086,100869.565217391,2898.55072463768,17536.231884058,30797.1014492754,0.00414340582470836,0.000215939088474579,0.020056797392146,0.000576344752647875,0.00348688575351964,0.00612366299688367,"2020-05-14","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-14","US_CO",0.562954,0.6744078,0.5777039,0.6866129,0.574421,0.7744299,0.5853683,0.7620451,21.0256821,20.7639841,16.5277273,16.6211462,NA,NA,4.0364196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-14",-26,-5,39,-44,-46,17
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,0,NA,NA,NA,21232,1150,75,75,83.33,83.33,64.72,64.72,61.22,61.22,87.5,87.5,394,64,343.571428571429,27.1428571428571,5029196,"US_CO","2020/05/15","US",329064917,394,64,21232,1150,108802.129996017,108424.881463504,109180.691109678,5975.5213180282,16666.2887419107,25348.1548991121,0.000330640321636042,0.000329493895769824,0.00033179073632355,1.81590956960878e-05,5.06474190377175e-05,7.70308640927289e-05,"2020/05/15","US_CO",5029196,394,64,21232,1150,102971.014492754,2101.44927536232,16594.2028985507,32608.6956521739,0.00422174836693579,0.000228664780613044,0.0204746473378158,0.000417849945669709,0.00329957370890909,0.00648387846728859,"2020-05-15","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-15","US_CO",0.6364853,0.6434791,0.6871884,0.6673637,0.6748924,0.6618048,0.7128473,0.6792048,19.4928413,20.4599414,15.6008656,16.3274104,NA,NA,3.9292998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-15",-29,-6,22,-43,-44,16
"United States","USA","Colorado","US_CO","STATE_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,2,0,NA,NA,NA,21633,1192,75,75,83.33,83.33,64.72,64.72,61.22,61.22,87.5,87.5,401,42,322.571428571429,32.1428571428571,5029196,"US_CO","2020/05/16","US",329064917,401,42,21633,1192,112191.070537834,111808.467779959,112574.982542434,3388.94054181625,20055.229283727,26594.2309663945,0.000340939020666957,0.000339776323770058,0.000342105696252128,1.02986990309157e-05,6.09461180686332e-05,8.08175821623504e-05,"2020/05/16","US_CO",5029196,401,42,21633,1192,104057.971014493,1086.95652173912,16014.4927536232,32536.231884058,0.00430148278174086,0.000237016016078912,0.0206907766200587,0.000216129282242951,0.00318430475837951,0.00646946984847239,"2020-05-16","US","USCO",5758736,0.0333333333333333,NA,NA,NA,0.0424345768049014,0.0378651165362447,0.0470040370735581,"2020-05-16","US_CO",0.3156533,0.6072662,0.3472031,0.6332584,0.2742927,0.6252137,0.285199,0.6410043,20.0600914,20.2245509,16.1475434,16.1392922,NA,NA,3.9458241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Colorado",NA,NA,"US_CO",NA,"2020-05-16",-31,-4,36,-38,-25,9
