"countryname.x","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","year_week","countrycode","countryname.y","hosp_occupancy","icu_occupancy","hosp_weekly_admission","icu_weekly_admission","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y.y"
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,21506,1303,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,343,0,2615,202,21176,1265,5524,9697,0.00431789635091268,6.99394809389426e-05,0.00112637228194379,0.00197726864916888,"IE",4904240,343,0,21176,1265,202,127429.026747236,127007.904421927,127851.545395188,0,35343.2974467954,59960.5812647205,0.0259834401960826,0.0258975711673832,0.0260695939422191,0,0.00720668186034848,0.0122262738497138,"2020-W18","IE","Ireland",684,93,4.24122799862976,0.367029346035267,"IRL","Ireland",1249,0.009435,0.003579,0.008807,0.002644,0.009834,0.003653,0.009608,0.00276,0.111679,0.011661,0.127302,0.009431,0.190145,0.014529,0.189752,0.011095,0.008717,0.003442,0.010408,0.002872,0.009435,0.008807,0.009834,0.009608,0.111679,0.127302,0.190145,0.189752,0.008717,0.010408,4904240,1211,0.92,0.92,1.17,12.55,3.83,20.73,22.94,15.81,8,3.91,5.34,1.5,7.44,21.01,14.47,6.09,40.48,19.27,58.72,5.93,24.66,1.1,2.96,20.24,7.1,6.11,5.62,3.63,63.01,10.65,1.58,3.68,12.01,21.12,61.61,1.93,5.17,16.83,27.08,48.99,24.61,40.38,22.3,6.94,1.07,4.71,16.1,72.83,NA,NA,NA,NA,NA,0.92,0.92,1.17,12.55,3.83,20.73,22.94,15.81,8,3.91,5.34,1.5,7.44,21.01,14.47,6.09,40.48,19.27,58.72,5.93,24.66,1.1,2.96,20.24,7.1,6.11,5.62,3.63,63.01,10.65,1.58,3.68,12.01,21.12,61.61,1.93,5.17,16.83,27.08,48.99,24.61,40.38,22.3,6.94,1.07,4.71,16.1,72.83,NA,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-04,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,19633914,0,NA,0,NA,NA,21772,1319,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,330,38,2244,216,21506,1303,5466,8959,0.00438518506435248,6.7288713439799e-05,0.00111454578079376,0.00182678661729442,"IE",4904240,330,38,21506,1303,216,129118.036103222,128696.627057316,129540.825026659,0,34136.8704580741,54017.2103644488,0.0263278379735131,0.0262419104809952,0.0264140468302242,0,0.00696068513328754,0.0110143896637295,NA,NA,NA,NA,NA,NA,NA,"IRL","Ireland",1356,0.005949,0.002743,0.008112,0.002436,0.006576,0.002882,0.00885,0.002543,0.101026,0.010748,0.101032,0.008184,0.190154,0.013996,0.196903,0.010799,0.275662,0.015937,0.303835,0.01249,0.005949,0.008112,0.006576,0.00885,0.101026,0.101032,0.190154,0.196903,0.275662,0.303835,4904240,1327,0.91,0.76,1.14,10.69,2.96,19.47,24.32,15.22,6.67,3.71,5.24,1.59,5.54,18.71,12.46,5,44.19,17.66,55.31,6.43,24.69,0.86,3.13,20.86,5.65,4.67,6.93,3.92,63.3,10.7,0.65,3.66,10.97,21.04,63.69,1.79,4.14,14.53,29.22,50.32,23.21,43.71,19.37,6.48,1.36,4.67,14.32,73.02,NA,NA,NA,NA,NA,0.91,0.76,1.14,10.69,2.96,19.47,24.32,15.22,6.67,3.71,5.24,1.59,5.54,18.71,12.46,5,44.19,17.66,55.31,6.43,24.69,0.86,3.13,20.86,5.65,4.67,6.93,3.92,63.3,10.7,0.65,3.66,10.97,21.04,63.69,1.79,4.14,14.53,29.22,50.32,23.21,43.71,19.37,6.48,1.36,4.67,14.32,73.02,NA,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-05,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,21983,1339,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,216,16,2074,217,21722,1319,5051,8451,0.00442922858587671,4.40435215242321e-05,0.00102992512601341,0.00172320277963558,"IE",4904240,216,16,21722,1319,217,128147.515433363,127731.13790263,128565.25027016,0,31787.6484464551,50001.2956740741,0.0261299437697508,0.0260450422293015,0.0262151220719541,0,0.00648166656738966,0.0101955238067619,NA,NA,NA,NA,NA,NA,NA,"IRL","Ireland",1331,0.043989,0.010763,0.006011,0.002119,0.045701,0.01096,0.008264,0.002482,0.117101,0.016876,0.126221,0.009103,0.218612,0.021692,0.194591,0.010851,0.26338,0.023117,0.323817,0.012826,0.043989,0.006011,0.045701,0.008264,0.117101,0.126221,0.218612,0.194591,0.26338,0.323817,4904240,1294,0.94,0.7,1.25,11.53,3.12,20.64,24.84,17.04,6.94,3.97,5.46,1.95,6.64,19.95,11.82,4.51,35.29,21.6,55.63,6.5,23.34,0.96,2.08,20.69,7.34,5.8,5.33,4.1,62.29,9.89,2.25,4.17,12.6,19.28,61.69,2.42,5.6,16.71,27.9,47.37,22.95,42.58,19.32,7.65,2.01,5.33,16.31,69.4,NA,NA,NA,NA,NA,0.94,0.7,1.25,11.53,3.12,20.64,24.84,17.04,6.94,3.97,5.46,1.95,6.64,19.95,11.82,4.51,35.29,21.6,55.63,6.5,23.34,0.96,2.08,20.69,7.34,5.8,5.33,4.1,62.29,9.89,2.25,4.17,12.6,19.28,61.69,2.42,5.6,16.71,27.9,47.37,22.95,42.58,19.32,7.65,2.01,5.33,16.31,69.4,NA,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-06,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,22248,1375,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,261,20,2106,180,21983,1339,4376,8003,0.00448244784105182,5.32192551751138e-05,0.000892289121250183,0.00163185325351125,"IE",4904240,261,20,21983,1339,180,128043.975706537,127630.344714072,128458.947215619,0,29234.9374138318,46212.7467521418,0.0261088314818477,0.0260244899748119,0.026193446327182,0,0.0059611555335448,0.00942301901051779,NA,NA,NA,NA,NA,NA,NA,"IRL","Ireland",1257,0.005313,0.002968,0.00716,0.002378,0.004778,0.002815,0.006364,0.002243,0.138706,0.01411,0.128083,0.009426,0.215608,0.016788,0.217979,0.011645,0.291496,0.018552,0.313445,0.013084,0.005313,0.00716,0.004778,0.006364,0.138706,0.128083,0.215608,0.217979,0.291496,0.313445,4904240,1228,0.49,0.58,0.82,11.59,3.12,22.6,23.23,17.46,6.66,4.28,5.42,1.98,6.01,18.54,13.32,5.66,28.89,23.97,60.2,8.51,25.08,1.01,3.7,22.89,7.9,5.21,5.54,4.72,64.33,8.39,1.48,3.13,12.95,21.63,60.82,2.08,5.55,15.08,28.94,48.35,23.45,43.16,20.36,7,1.55,4.32,17.51,71.01,NA,NA,NA,NA,NA,0.49,0.58,0.82,11.59,3.12,22.6,23.23,17.46,6.66,4.28,5.42,1.98,6.01,18.54,13.32,5.66,28.89,23.97,60.2,8.51,25.08,1.01,3.7,22.89,7.9,5.21,5.54,4.72,64.33,8.39,1.48,3.13,12.95,21.63,60.82,2.08,5.55,15.08,28.94,48.35,23.45,43.16,20.36,7,1.55,4.32,17.51,71.01,NA,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-07,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,22385,1403,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,265,36,1995,185,22248,1375,4064,7490,0.00453648271699591,5.4034875944081e-05,0.000828670701270737,0.0015272498898912,"IE",4904240,265,36,22248,1375,185,129662.825710476,129248.528887123,130078.450532369,0,27382.4366169076,42764.7970333167,0.0264389234031115,0.0263544461297007,0.0265236714623203,0,0.00558342100241986,0.00871996416026064,NA,NA,NA,NA,NA,NA,NA,"IRL","Ireland",1280,0.007512,0.002988,0.007813,0.002461,0.00717,0.002919,0.007031,0.002335,0.128364,0.011574,0.134375,0.009533,0.201789,0.013886,0.203125,0.011245,0.294771,0.015775,0.321875,0.013059,0.007512,0.007813,0.00717,0.007031,0.128364,0.134375,0.201789,0.203125,0.294771,0.321875,4904240,1239,0.75,0.83,1.24,12.35,3.48,25.35,22.57,19.7,7.46,4.38,5.96,2.99,6.29,20.56,9.79,5.96,29.27,23.3,59.79,7.76,24.28,1,3.65,21.64,6.86,7.1,6.7,3.71,62.07,9.85,0.86,3.52,12.8,23.11,59.71,1.55,5.93,16.68,27.26,48.58,24.05,44.96,18.64,6.21,2.18,5.97,17.19,69.25,4.1,NA,NA,NA,NA,0.75,0.83,1.24,12.35,3.48,25.35,22.57,19.7,7.46,4.38,5.96,2.99,6.29,20.56,9.79,5.96,29.27,23.3,59.79,7.76,24.28,1,3.65,21.64,6.86,7.1,6.7,3.71,62.07,9.85,0.86,3.52,12.8,23.11,59.71,1.55,5.93,16.68,27.26,48.58,24.05,44.96,18.64,6.21,2.18,5.97,17.19,69.25,4.1,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-08,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,22541,1429,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,137,28,1773,171,22385,1403,3824,7134,0.00456441772833303,2.79350113371287e-05,0.000779733455132702,0.00145465964145311,"IE",4904240,137,28,22385,1403,171,129924.307764567,129512.503772482,130337.421147816,0,2878.68037237923,41412.673141645,0.0264922409516189,0.0264082719794467,0.0265764769154478,0,0.000586977874732726,0.00844425907819458,NA,NA,NA,NA,NA,NA,NA,"IRL","Ireland",1144,0.007154,0.003016,0.007867,0.002612,0.006453,0.002865,0.006119,0.002306,0.114661,0.011402,0.126748,0.009836,0.237192,0.015222,0.241259,0.01265,0.268638,0.015862,0.299825,0.013546,0.007154,0.007867,0.006453,0.006119,0.114661,0.126748,0.237192,0.241259,0.268638,0.299825,4904240,1111,0.65,0.83,1.3,12.64,4.6,21.1,23.15,18.51,8.85,3.98,5.46,1.57,7.84,18.48,9.87,7.01,44.19,22.83,60.06,7.59,28.03,1.31,4.3,25.88,7.74,5.31,6.48,4.59,60.4,9.99,1.64,2.13,11.4,18.65,66.18,1.54,4.05,14.96,27.99,51.45,24.57,41.49,18.63,8.64,2.07,4.86,18.27,68.68,2.41,NA,NA,NA,NA,0.696763020107168,0.846358602590561,1.29494751301057,12.1232554717114,4.4100101156893,22.6219023883503,22.8509085058778,19.0763411129063,7.5407415390098,4.03443792819823,5.55342981027806,1.94520559469588,7.43913021820889,18.9102113066815,10.2168576631998,6.87909449071434,42.1389255768414,21.612138489387,59.9555259188999,7.5441742341369,26.1423935248639,1.20008313599856,4.06750390281462,23.9829036878359,7.52000169787612,5.84771137742998,6.50262678374687,4.59,60.3281593380679,9.61072371252776,1.32056804221752,2.52148117919659,11.8933191264849,18.8568260863858,65.9271566563986,1.9210196457074,4.49802537634979,15.2332292308757,27.8089059087271,50.8620026174369,23.6473385381224,43.3369006244985,19.3970183858182,8.55770764762143,2.00728586921019,4.90423799562808,17.9625389275771,68.6776090920185,2.41,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-09,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,22760,1446,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,156,26,1708,164,22541,1429,3279,6889,0.00459622693832276,3.18092099897232e-05,0.000668605125360912,0.00140470286935387,"IE",4904240,156,26,22541,1429,164,130262.781904847,129852.878861695,130673.978877762,0,1902.57410441614,35343.2974467954,0.0265612575862615,0.0264776762274471,0.0266451027840729,0,0.000387944738515273,0.00720668186034848,NA,NA,NA,NA,NA,NA,NA,"IRL","Ireland",1235,0.003321,0.002149,0.005668,0.002136,0.007638,0.003252,0.005668,0.002136,0.133616,0.012708,0.127126,0.009479,0.243371,0.016027,0.233198,0.012033,0.279133,0.016754,0.31336,0.013199,0.003321,0.005668,0.007638,0.005668,0.133616,0.127126,0.243371,0.233198,0.279133,0.31336,4904240,1203,0.69,0.69,1.29,12.29,4.05,22.4,21.74,17.83,8.13,3.77,4.47,2.4,6.36,20.53,9.19,6.13,17.95,27.31,62.95,7.72,30.38,1.12,2.94,24.89,6.82,6.23,6.9,4.24,62.34,8.81,1.16,3.65,10.77,19.32,65.09,2.14,5.97,13.98,25.38,52.54,20.37,43.47,22.03,7.65,1.91,6.07,16.29,69.41,3.1,NA,NA,NA,NA,0.701399238187383,0.799444421945776,1.28670163318141,12.2242311172779,4.30160500459064,22.434652052012,22.0430097351361,18.0529998995026,7.86956825715561,3.75049644518423,5.33532121356673,2.04890671889604,6.85270656973956,19.1280068320188,9.39957769347206,6.41939246928509,23.9823605881611,25.8563931943081,62.9173722871892,7.68046457210796,29.9616999998029,1.19576296033982,3.34511194648559,24.7975126833615,7.4129815274612,6.08626574059401,6.85485326296677,4.24,62.3622523632264,9.36182036785214,1.28979119764561,3.15453523089633,10.9304171213517,19.8165024554259,63.6172779823289,2.13999785463362,5.44566739861848,13.9755712058072,25.6403092670258,52.5297685127673,22.8119028212728,43.5165444616598,20.0512987426961,7.84556751010402,2.00655465638092,5.37601665085087,17.2326344038132,69.410861826292,3.1,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-10,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,22996,1458,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,219,17,1584,181,22760,1446,3112,6720,0.00464088217542372,4.46552371009575e-05,0.000634552958256529,0.001370242891865,"IE",4904240,219,17,22760,1446,181,130313.360339257,129905.096278718,130722.907486818,0,1902.57410441614,34136.8704580741,0.0265715707916531,0.0264883236299034,0.0266550795815086,0,0.000387944738515273,0.00696068513328754,NA,NA,NA,NA,NA,NA,NA,"IRL","Ireland",1361,0.002601,0.001693,0.002939,0.001467,0.004864,0.002312,0.005143,0.001939,0.13053,0.011197,0.130786,0.009139,0.214176,0.013636,0.221161,0.01125,0.247322,0.014341,0.277002,0.012131,0.002601,0.002939,0.004864,0.005143,0.13053,0.130786,0.214176,0.221161,0.247322,0.277002,4904240,1315,0.47,0.23,0.7,10.28,4.03,20.28,20.14,16.85,6.36,4.5,4.03,2.1,5.44,19.14,8.7,5.65,46.34,18.36,59.26,7.43,28.28,1.18,2.37,23.75,8.52,5.1,5.86,3.57,62.36,9.2,1.15,2.95,10.57,19.26,66.07,1.8,4.59,13.35,26.62,53.64,22.13,41.67,21.44,7.76,1.22,4.41,14.37,73.31,2.49,NA,NA,NA,NA,0.526063279078633,0.520420815311237,0.830862354183804,10.7198624176558,4.11378477507098,20.7762194158231,20.6454589270482,16.92390729773,7.16331909922162,4.45849194487688,4.42520883117805,2.06844386009025,5.80291612360552,18.9810746957794,8.73891632711159,5.73621329599557,34.9907873410483,21.5869108177868,60.1727156215419,7.4721534399984,28.3178532582768,1.21757168432123,2.62600586898329,24.733122361424,7.68850151081906,5.48067006785079,6.28822728638175,3.57,62.5352271687748,9.23047740537997,1.26360251527152,3.02515426974671,11.2448513558632,19.3968140867327,64.596446145569,1.96371010184313,4.90920221475048,13.2819359776398,26.2360658094997,53.8218452722847,22.4570953239893,43.2802413914631,20.4612620104671,7.90677487616127,1.73658730002719,4.9777209570303,15.0064622837267,71.2390648939578,2.49,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-11,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,23135,1467,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,236,12,1490,155,22996,1458,3119,6325,0.00468900380079278,4.81216253690684e-05,0.000635980294602222,0.00128970034092948,"IE",4904240,236,12,22996,1458,155,130175.955233524,129769.299060367,130583.885739242,0,1902.57410441614,31787.6484464551,0.0265435531771537,0.0264606338719897,0.0266267323253435,0,0.000387944738515273,0.00648166656738966,"2020-W20","IE","Ireland",555,69,1.44772686491689,0.387419865259449,"IRL","Ireland",1236,0.006737,0.002907,0.008091,0.002548,0.006485,0.002852,0.007282,0.002418,0.118518,0.011485,0.128641,0.009523,0.197608,0.014149,0.200647,0.011391,0.260511,0.015595,0.285599,0.012848,0.006737,0.008091,0.006485,0.007282,0.118518,0.128641,0.197608,0.200647,0.260511,0.285599,4904240,1203,0.77,0.85,1.19,10.54,3.06,21.68,20.75,17.48,7.73,3.91,5.36,1.79,6.38,18.53,9.24,6.76,21.43,19.19,56.7,5.02,26.93,0.95,2.41,21.45,7.23,5.9,5.65,4.82,62.51,9.64,1.43,3.05,11.29,19,65.23,1.97,5.02,13.89,27.51,51.61,22.78,42.73,20.45,6.9,1.5,4.16,15.13,73.15,4,NA,NA,NA,NA,0.663481692468715,0.653223765396176,1.10459378402144,10.3685025756844,3.29062982026095,21.0783420804679,20.3661879324214,17.1661954623425,7.33791746993868,4.11101823773908,5.1164156100217,2.02008794077613,6.05230357093069,18.776849638686,8.57463876190936,6.59524958096105,32.470731122408,19.5781315166272,56.4933225673739,5.17381695216996,27.0187104914297,1.08129019383804,2.32115952125833,22.3010343570456,7.64896176890751,5.67524013943311,5.80427327724228,4.82,62.4868943769231,9.19912748514689,1.29929483832886,3.04521068403411,11.0728965008062,19.0340113294543,65.023413497905,1.98052617054315,4.91939738790698,13.7468551170164,27.4932352643927,52.0814278630224,22.2788085817386,43.2941848063184,20.5880747662734,7.4393023585062,1.54202477233588,4.8089242080288,14.757922922076,71.7719539300362,4,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-12,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,23242,1488,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,139,9,1413,148,23135,1467,2882,5528,0.0047173466225144,2.83428217216123e-05,0.000587654764040912,0.00112718790271275,"IE",4904240,139,9,23135,1467,148,129368.080510228,128964.765160593,129772.657159964,0,1902.57410441614,29234.9374138318,0.0263788233263927,0.0262965852324913,0.0264613186059336,0,0.000387944738515273,0.0059611555335448,"2020-W20","IE","Ireland",512,67,1.44772686491689,0.387419865259449,"IRL","Ireland",1160,0.00437,0.002473,0.003448,0.001721,0.005935,0.00288,0.006034,0.002274,0.12784,0.012522,0.112931,0.009293,0.214421,0.015391,0.22069,0.012176,0.285166,0.016931,0.312069,0.013604,0.00437,0.003448,0.005935,0.006034,0.12784,0.112931,0.214421,0.22069,0.285166,0.312069,4904240,1116,0.64,0.37,0.64,10.59,3.38,21.84,22.95,15.97,7.48,4.11,4.59,1.37,6.62,18.64,8.26,7.47,22.73,21.91,57.26,5.9,25.82,0.83,3.03,23.4,6.72,5.2,6.45,4.66,65.86,8.06,1.7,3.78,11.35,18.73,64.43,1.89,5.57,17.64,25,49.91,21.68,45.7,21.06,6.54,1.7,4.12,16.67,73.03,4.5,NA,NA,NA,NA,0.650788328286883,0.52001167508582,0.930410864673159,10.4464328956537,3.19766773703037,21.598712115778,22.1364775708445,16.2081215055157,7.36044394225041,4.11446304098896,5.01219215323298,1.90309371413793,6.41255958757562,18.6281054467376,8.16030854039505,7.44302953485137,30.6928051928291,21.2575422037856,57.1159589012821,5.57105728760999,25.7825640937588,0.926981781284502,2.72088473680728,23.2917349164616,7.51677112065838,5.36262462109493,6.11504793491558,4.66,65.5386315653642,8.91648468289796,1.38453784459201,3.59439389961284,11.368977821512,18.7160527092688,64.8001056665525,1.97819054087049,5.36474194930675,17.4708340170471,25.3041780170212,49.8352867307296,21.952319344947,43.8696696334959,20.8116892175559,6.89269207504373,1.63444389620793,4.66506641497687,16.0993865933679,72.1899374259748,4.5,NA,NA,NA,NA,4904240
"Ireland","IRL",NA,NA,"NAT_TOTAL",2020-05-13,3,1,3,1,2,1,4,1,2,1,2,1,2,1,2,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,23401,1497,90.74,90.74,92.86,92.86,73.33,73.33,69.23,69.23,100,100,"IE",4904240,107,21,1259,149,23242,1488,2630,5058,0.00473916447808427,2.18178555698742e-05,0.000536270655595974,0.0010313524623591,"IE",4904240,107,21,23242,1488,149,129563.093729727,129161.37655886,129966.06031965,0,1546.77126663666,27382.4366169076,0.0264185875344042,0.0263366753174519,0.0265007545143897,0,0.000315394692477664,0.00558342100241986,"2020-W20","IE","Ireland",486,62,1.44772686491689,0.387419865259449,"IRL","Ireland",1157,0.003463,0.002546,0.003457,0.001726,0.002172,0.002018,0.002593,0.001495,0.127364,0.01445,0.13051,0.009903,0.196597,0.017225,0.206569,0.011902,0.256776,0.018934,0.294728,0.013404,0.003463,0.003457,0.002172,0.002593,0.127364,0.13051,0.196597,0.206569,0.256776,0.294728,4904240,1135,0.27,0.36,0.54,9.16,2.15,19.39,22.59,16.59,5.72,3.5,5.68,1.8,4.85,18.08,7.86,6.08,15.79,23.54,55.96,7.25,26.21,1.65,4.2,21.9,7.14,6.26,6.17,5.11,61.94,9.34,1.88,2.44,12.5,21.71,61.47,1.59,5.44,16.12,25.59,51.27,21.94,43.35,21.85,6.87,0.97,4.93,14.1,74.71,4.13,NA,NA,NA,NA,0.297105048188517,0.433216986300937,0.739350169399021,9.42836895889432,2.41983031616809,20.0944060505231,22.5980994613334,16.3658520585341,7.02206467722477,3.91685192958836,5.11041863493533,1.88254429188638,5.46169159746661,18.4123403321549,7.78817204042258,6.15281097041883,27.8158245595364,22.4425535474834,55.8787133849461,7.23392717005581,25.9506417706247,1.33969229676676,4.05700794196601,22.4427818365845,7.48380384983657,5.87708978752094,6.14714242602334,4.62419799131763,62.1098773347608,8.87661026659276,1.49616537661062,2.88050160836684,12.3812120618046,20.4534746434407,62.1034459538287,1.92028877007922,5.48331359017263,16.5861757121656,25.4840566147443,50.7276193561807,21.7202108926648,43.9200862675391,21.1478405262553,6.7936350877891,1.29595291507323,4.67961996864365,14.7556450528982,72.8456224326156,4.13,NA,NA,NA,NA,4904240
