"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population"
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-11,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,102,0,95.37,95.37,100,100,62.78,62.78,72.44,72.44,0,0,9,0,4.57142857142857,0,9,0,1.28571428571429,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-11",102,9,4.571,NA,NA,0,3.684,0.325,0.165,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,95.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","MG",26969306,9,0,102,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-12,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,106,0,95.37,95.37,100,100,62.78,62.78,72.44,72.44,0,0,4,0,4.85714285714286,0,-5,0,0.285714285714286,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-12",106,4,4.857,NA,NA,0,3.828,0.144,0.175,NA,NA,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,95.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","MG",26969306,4,0,106,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-13,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,106,0,95.37,95.37,100,100,62.78,62.78,72.44,72.44,0,0,0,0,3.42857142857143,0,-4,0,-1.42857142857143,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-13",106,0,3.429,NA,NA,0,3.828,0,0.124,NA,NA,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,95.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,"2020/04/13","MG",26969306,34,0,106,0,106,0,106,106,3.93039405611698e-06,1.26069243309413e-06,3.93039405611698e-06,3.93039405611698e-06,"2020/04/13","MG",26969306,0,0,106,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-14,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,108,0,95.37,95.37,100,100,62.78,62.78,72.44,72.44,0,0,2,0,2.85714285714286,0,2,0,-0.571428571428571,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-14",108,2,2.857,NA,NA,0,3.9,0.072,0.103,NA,NA,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,95.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","MG",26969306,2,0,108,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-15,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,110,0,95.37,95.37,100,100,62.78,62.78,72.44,72.44,0,0,2,0,2.42857142857143,0,0,0,-0.428571428571429,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-15",110,2,2.429,NA,NA,0,3.972,0.072,0.088,NA,NA,0,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,95.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","MG",26969306,2,0,110,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-16,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,111,0,95.37,95.37,100,100,62.78,62.78,72.44,72.44,0,0,1,0,2.57142857142857,0,-1,0,0.142857142857143,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-16",111,1,2.571,NA,NA,0,4.009,0.036,0.093,NA,NA,0,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,95.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","MG",26969306,1,0,111,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-17,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,117,0,95.37,95.37,100,100,62.78,62.78,72.44,72.44,0,0,6,0,3.42857142857143,0,5,0,0.857142857142857,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-17",117,6,3.429,NA,NA,0,4.225,0.217,0.124,NA,NA,0,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,95.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","MG",26969306,6,0,117,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-18,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,120,0,95.37,95.37,100,100,62.78,62.78,72.44,72.44,0,0,3,0,2.57142857142857,0,-3,0,-0.857142857142857,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-18",120,3,2.571,NA,NA,0,4.334,0.108,0.093,NA,NA,0,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,95.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","MG",26969306,3,0,120,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-19,3,1,3,1,2,1,3,1,2,1,3,0,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,121,0,95.37,95.37,100,100,62.78,62.78,72.44,72.44,0,0,1,0,2.14285714285714,0,-2,0,-0.428571428571429,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-19",121,1,2.143,NA,NA,0,4.37,0.036,0.077,NA,NA,0,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,95.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","MG",26969306,1,0,121,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-20,3,1,1,0,2,1,3,1,1,0,1,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,121,0,72.22,72.22,79.76,79.76,54.72,54.72,63.14,63.14,0,0,0,0,2.14285714285714,0,-1,0,0,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-20",121,0,2.143,NA,NA,0,4.37,0,0.077,NA,NA,0,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,72.22,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,"2020/04/20","MG",26969306,15,0,121,0,121,0,121,121,4.48658189424674e-06,5.56187838129761e-07,4.48658189424674e-06,4.48658189424674e-06,"2020/04/20","MG",26969306,0,0,121,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-21,3,1,1,0,2,1,3,1,1,0,1,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,121,0,72.22,72.22,79.76,79.76,54.72,54.72,63.14,63.14,0,0,0,0,1.85714285714286,0,0,0,-0.285714285714286,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-21",121,0,1.857,NA,NA,0,4.37,0,0.067,NA,NA,0,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,72.22,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","MG",26969306,0,0,121,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-22,3,0,1,0,2,1,3,1,1,0,1,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,121,0,70.37,70.37,76.19,76.19,53.61,53.61,61.86,61.86,0,0,0,0,1.57142857142857,0,0,0,-0.285714285714286,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-22",121,0,1.571,NA,NA,0,4.37,0,0.057,NA,NA,0,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,70.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","MG",26969306,0,0,121,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-23,3,0,1,0,2,1,3,1,1,0,1,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,121,0,70.37,70.37,76.19,76.19,53.61,53.61,61.86,61.86,0,0,0,0,1.42857142857143,0,0,0,-0.142857142857143,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-23",121,0,1.429,NA,NA,0,4.37,0,0.052,NA,NA,0,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,70.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","MG",26969306,0,0,121,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-23",56,3.64,3.64,5.45,16.36,7.27,25,16.36,14.29,9.09,9.09,3.64,5.45,9.09,14.55,16.07,3.64,0,62.5,74.07,26.92,50,5.66,13.21,50.91,58.93,26.79,3.57,0,3.57,5.36,3.7,3.7,9.26,27.78,55.56,1.85,3.7,9.26,35.19,50,39.29,25,17.86,14.29,16.07,19.64,25,35.71,NA,NA,NA,NA,NA,26969306
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-24,3,0,1,0,2,1,3,1,1,0,1,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,122,0,70.37,70.37,76.19,76.19,53.61,53.61,61.86,61.86,0,0,1,0,0.714285714285714,0,1,0,-0.714285714285714,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-24",122,1,0.714,NA,NA,0,4.406,0.036,0.026,NA,NA,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,70.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","MG",26969306,1,0,122,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-25,3,0,1,0,2,1,3,1,1,0,1,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,123,0,70.37,70.37,76.19,76.19,53.61,53.61,61.86,61.86,0,0,1,0,0.428571428571429,0,0,0,-0.285714285714286,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-25",123,1,0.429,NA,NA,0,4.442,0.036,0.015,NA,NA,0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,70.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","MG",26969306,1,0,123,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-26,3,0,1,0,2,1,3,1,1,0,1,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,124,0,70.37,70.37,76.19,76.19,53.61,53.61,61.86,61.86,0,0,1,0,0.428571428571429,0,0,0,0,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-26",124,1,0.429,NA,NA,0,4.478,0.036,0.015,NA,NA,0,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,70.37,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","MG",26969306,1,0,124,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-27,3,0,1,0,2,1,3,1,1,0,1,1,2,0,4,0,NA,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,128,0,67.59,67.59,71.43,71.43,51.94,51.94,59.94,59.94,0,0,4,0,1,0,3,0,0.571428571428571,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-27",128,4,1,NA,NA,0,4.622,0.144,0.036,NA,NA,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,67.59,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,"2020/04/27","MG",26969306,3,0,124,0,124,0,124,124,4.59781946187269e-06,1.11237567625952e-07,4.59781946187269e-06,4.59781946187269e-06,"2020/04/27","MG",26969306,4,0,128,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-04-28,3,0,1,0,2,1,3,1,1,0,1,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,128,0,67.59,67.59,71.43,71.43,55.28,55.28,59.94,59.94,25,25,0,0,1,0,-4,0,0,0,26969306,"MG","MDG","Africa","Madagascar","2020-04-28",128,0,1,NA,NA,0,4.622,0,0.036,NA,NA,0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,3065,0.111,NA,NA,NA,NA,NA,"tests performed",NA,NA,67.59,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","MG",26969306,0,0,128,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
