"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-06,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,0,NA,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,58,3,73.15,73.15,78.57,78.57,49.44,49.44,53.21,53.21,25,25,14,0,4,0.285714285714286,8082359,"TG","TGO","Africa","Togo","2020-04-06",58,14,4,3,0,0.286,7.006,1.691,0.483,0.362,0,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,1484,0.179,0.018,143,0.017,0.028,35.8,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,"2020/04/06","TG",8082359,14,2,44,3,44,3,44,44,5.44395516210057e-06,1.73216755157745e-06,5.44395516210057e-06,5.44395516210057e-06,"2020/04/06","TG",8082359,14,0,58,3,543.695532716773,307.471983383959,961.404122231963,0,487.728857932446,487.728857932446,6.72694114078294e-05,3.80423566169182e-05,0.000118950930320215,0,6.03448644056081e-05,6.03448644056081e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-07,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,0,NA,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,65,3,73.15,73.15,78.57,78.57,49.44,49.44,53.21,53.21,25,25,7,0,4.42857142857143,0.285714285714286,8082359,"TG","TGO","Africa","Togo","2020-04-07",65,7,4.429,3,0,0.286,7.851,0.846,0.535,0.362,0,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,1634,0.197,0.018,152,0.018,0.029,34.3,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","TG",8082359,7,0,65,3,560.778153264257,314.977923348299,998.394217078927,55.7209536128607,543.449811545307,543.449811545307,6.93829800512768e-05,3.89710384490838e-05,0.00012352757617905,6.89414484222499e-06,6.72390092478331e-05,6.72390092478331e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-08,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,70,3,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,5,0,4.85714285714286,0.142857142857143,8082359,"TG","TGO","Africa","Togo","2020-04-08",70,5,4.857,3,0,0.143,8.455,0.604,0.587,0.362,0,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,1764,0.213,0.016,162,0.02,0.03,33.4,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","TG",8082359,5,0,70,3,549.675388038635,306.159152697209,986.882245895955,6.22557649332816,304.889141883792,549.675388038635,6.80092765043764e-05,3.78799249943251e-05,0.000122103243112061,7.70267256543314e-07,3.77227913142428e-05,6.80092765043764e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-09,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,73,3,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,3,0,4.85714285714286,0.142857142857143,8082359,"TG","TGO","Africa","Togo","2020-04-09",73,3,4.857,3,0,0.143,8.818,0.362,0.587,0.362,0,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,1894,0.229,0.016,167,0.02,0.029,34.4,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","TG",8082359,3,0,73,3,518.254477410023,286.709460538052,936.794003418976,0,304.889141883792,549.675388038635,6.41216849449552e-05,3.54734874481635e-05,0.000115906012516763,0,3.77227913142428e-05,6.80092765043764e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-10,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,76,3,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,3,0,5.14285714285714,0,8082359,"TG","TGO","Africa","Togo","2020-04-10",76,3,5.143,3,0,0,9.18,0.362,0.621,0.362,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,2086,0.252,0.023,153,0.018,0.034,29.7,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","TG",8082359,3,0,76,3,487.92414380256,268.42839222144,886.903088511836,0,304.889141883792,549.675388038635,6.03690263947147e-05,3.3211639352006e-05,0.000109733196522431,0,3.77227913142428e-05,6.80092765043764e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-11,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,76,3,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,0,0,5,0,8082359,"TG","TGO","Africa","Togo","2020-04-11",76,0,5,3,0,0,9.18,0,0.604,0.362,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,2250,0.272,0.02,155,0.019,0.032,31,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","TG",8082359,0,0,76,3,443.540469850478,242.873126738964,810.003770432054,0,304.889141883792,549.675388038635,5.48776006918869e-05,3.00497820919566e-05,0.000100218731985557,0,3.77227913142428e-05,6.80092765043764e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,76,3,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,0,0,4.57142857142857,0,8082359,"TG","TGO","Africa","Togo","2020-04-12",76,0,4.571,3,0,0,9.18,0,0.552,0.362,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,2549,0.308,0.036,174,0.021,0.026,38.1,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","TG",8082359,0,0,76,3,406.526963039275,221.457856605882,746.255627191627,0,304.889141883792,549.675388038635,5.02980581584256e-05,2.74001509467573e-05,9.23314130431012e-05,0,3.77227913142428e-05,6.80092765043764e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,77,3,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,1,0,2.71428571428571,0,8082359,"TG","TGO","Africa","Togo","2020-04-13",77,1,2.714,3,0,0,9.301,0.121,0.328,0.362,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,2756,0.333,0.025,182,0.022,0.015,67.1,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,"2020/04/13","TG",8082359,32,0,76,3,76,3,76,76,9.40319527999189e-06,3.95924011789132e-06,9.40319527999189e-06,9.40319527999189e-06,"2020/04/13","TG",8082359,1,0,77,3,381.415161103841,207.101926636593,702.444093507359,0,304.889141883792,549.675388038635,4.71910689816972e-05,2.56239455135057e-05,8.69107761121919e-05,0,3.77227913142428e-05,6.80092765043764e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,77,3,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,0,0,1.71428571428571,0,8082359,"TG","TGO","Africa","Togo","2020-04-14",77,0,1.714,3,0,0,9.301,0,0.207,0.362,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,2823,0.341,0.008,170,0.021,0.01,99.2,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","TG",8082359,0,0,77,3,356.770577198458,193.17031002144,658.927579193684,0,304.889141883792,304.889141883792,4.41418869414806e-05,2.39002387819497e-05,8.15266408227701e-05,0,3.77227913142428e-05,3.77227913142428e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,81,3,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,4,0,1.57142857142857,0,8082359,"TG","TGO","Africa","Togo","2020-04-15",81,4,1.571,3,0,0,9.784,0.483,0.19,0.362,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,3053,0.369,0.028,184,0.022,0.009,117.1,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","TG",8082359,4,0,81,3,354.158992701348,191.277091467107,655.742886663469,0,61.9465301061889,304.889141883792,4.38187653754736e-05,2.36659979428168e-05,8.1132610746871e-05,0,7.66441209876831e-06,3.77227913142428e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-16,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,81,5,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,0,2,1.14285714285714,0.285714285714286,8082359,"TG","TGO","Africa","Togo","2020-04-16",81,0,1.143,5,2,0.286,9.784,0,0.138,0.604,0.242,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,3635,0.439,0.07,249,0.03,0.005,217.8,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","TG",8082359,0,2,81,5,560.743307013106,392.707889488801,800.679244741686,0,61.9465301061889,304.889141883792,6.93786686551669e-05,4.85882759586404e-05,9.90650433545066e-05,0,7.66441209876831e-06,3.77227913142428e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-17,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,83,5,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,2,0,1,0.285714285714286,8082359,"TG","TGO","Africa","Togo","2020-04-17",83,2,1,5,0,0.286,10.026,0.242,0.121,0.604,0,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,3943,0.476,0.037,265,0.032,0.004,265,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","TG",8082359,2,0,83,5,548.397112520105,383.272625749983,784.661812024551,0,61.9465301061889,304.889141883792,6.78511202632926e-05,4.74208861237149e-05,9.70832664107783e-05,0,7.66441209876831e-06,3.77227913142428e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-18,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,84,5,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,1,0,1.14285714285714,0.285714285714286,8082359,"TG","TGO","Africa","Togo","2020-04-18",84,1,1.143,5,0,0.286,10.146,0.121,0.138,0.604,0,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,4208,0.508,0.032,280,0.034,0.004,245,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","TG",8082359,1,0,84,5,531.968554236778,371.326173582982,762.107717767776,0,61.9465301061889,304.889141883792,6.58184762934656e-05,4.59427963522757e-05,9.42927328231493e-05,0,7.66441209876831e-06,3.77227913142428e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-19,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,84,5,73.15,73.15,78.57,78.57,52.78,52.78,53.21,53.21,50,50,0,0,1.14285714285714,0.285714285714286,8082359,"TG","TGO","Africa","Togo","2020-04-19",84,0,1.143,5,0,0.286,10.146,0,0.138,0.604,0,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,4312,0.521,0.013,252,0.03,0.005,220.5,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","TG",8082359,0,0,84,5,511.687500808622,356.753452590411,733.907679330502,0,6.22557649332816,304.889141883792,6.33091775320326e-05,4.41397681778812e-05,9.08036477135576e-05,0,7.70267256543314e-07,3.77227913142428e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-20,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,84,6,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,0,1,1,0.428571428571429,8082359,"TG","TGO","Africa","Togo","2020-04-20",84,0,1,6,1,0.429,10.146,0,0.121,0.725,0.121,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,4398,0.531,0.01,235,0.028,0.004,235,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,"2020/04/20","TG",8082359,8,2,84,5,84,5,84,84,1.03930053094647e-05,9.89810029472831e-07,1.03930053094647e-05,1.03930053094647e-05,"2020/04/20","TG",8082359,0,1,84,6,592.669444409202,440.404471170035,797.578347474807,0,0,304.889141883792,7.33287700297899e-05,5.44895953235973e-05,9.86813809526163e-05,0,0,3.77227913142428e-05
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-21,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,86,6,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,2,0,1.28571428571429,0.428571428571429,8082359,"TG","TGO","Africa","Togo","2020-04-21",86,2,1.286,6,0,0.429,10.388,0.242,0.155,0.725,0,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,4617,0.558,0.026,256,0.031,0.005,199.1,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","TG",8082359,2,0,86,6,587.82218345069,436.371233001818,791.837071797299,0,0,61.9465301061889,7.27290365907639e-05,5.39905778748281e-05,9.79710344216706e-05,0,0,7.66441209876831e-06
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-22,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,88,6,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,2,0,1,0.428571428571429,8082359,"TG","TGO","Africa","Togo","2020-04-22",88,2,1,6,0,0.429,10.63,0.242,0.121,0.725,0,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,4750,0.574,0.016,242,0.029,0.004,242,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","TG",8082359,2,0,88,6,584.505703222388,433.704845955418,787.740603513148,0,0,61.9465301061889,7.23187009166987e-05,5.36606757947053e-05,9.74641937475368e-05,0,0,7.66441209876831e-06
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-23,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,88,6,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,0,0,1,0.142857142857143,8082359,"TG","TGO","Africa","Togo","2020-04-23",88,0,1,6,0,0.143,10.63,0,0.121,0.725,0,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,5040,0.609,0.035,201,0.024,0.005,201,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","TG",8082359,0,0,88,6,569.082928230993,421.881191854587,767.645928419553,0,0,61.9465301061889,7.04104987456005e-05,5.21977793679527e-05,9.49779548792071e-05,0,0,7.66441209876831e-06
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-24,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,90,6,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,2,0,1,0.142857142857143,8082359,"TG","TGO","Africa","Togo","2020-04-24",90,2,1,6,0,0.143,10.871,0.242,0.121,0.725,0,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,5262,0.636,0.027,188,0.023,0.005,188,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","TG",8082359,2,0,90,6,567.534658002385,420.376801623453,766.206857252785,0,0,61.9465301061889,7.02189370705241e-05,5.20116468005756e-05,9.4799903994958e-05,0,0,7.66441209876831e-06
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-25,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,96,6,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,6,0,1.71428571428571,0.142857142857143,8082359,"TG","TGO","Africa","Togo","2020-04-25",96,6,1.714,6,0,0.143,11.596,0.725,0.207,0.725,0,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,5601,0.677,0.041,199,0.024,0.009,116.1,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","TG",8082359,6,0,96,6,591.209974770651,437.563008655403,798.808919753956,0,0,6.22557649332816,7.31481953190462e-05,5.41380318116781e-05,9.8833635050603e-05,0,0,7.70267256543314e-07
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-26,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,98,6,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,2,0,2,0.142857142857143,8082359,"TG","TGO","Africa","Togo","2020-04-26",98,2,2,6,0,0.143,11.838,0.242,0.242,0.725,0,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,5968,0.721,0.044,237,0.029,0.008,118.5,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","TG",8082359,2,0,98,6,589.434210140932,436.081508945582,796.715019915737,0,0,0,7.29284866139863e-05,5.39547314027479e-05,9.85745646680303e-05,0,0,0
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-27,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,98,6,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,0,0,2,0,8082359,"TG","TGO","Africa","Togo","2020-04-27",98,0,2,6,0,0,11.838,0,0.242,0.725,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,6158,0.744,0.023,251,0.03,0.008,125.5,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,"2020/04/27","TG",8082359,14,1,98,6,98,6,98,98,1.21251728610422e-05,1.73216755157745e-06,1.21251728610422e-05,1.21251728610422e-05,"2020/04/27","TG",8082359,0,0,98,6,574.960016127837,425.060209175801,777.722809638477,0,0,0,7.11376488136492e-05,5.25911072715034e-05,9.62247296412442e-05,0,0,0
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,99,6,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,1,0,1.85714285714286,0,8082359,"TG","TGO","Africa","Togo","2020-04-28",99,1,1.857,6,0,0,11.958,0.121,0.224,0.725,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,6251,0.755,0.011,233,0.028,0.008,125.5,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","TG",8082359,1,0,99,6,566.407894487091,418.445976763543,766.688941350699,0,0,0,7.00795268419889e-05,5.17727530741387e-05,9.48595504543536e-05,0,0,0
"Togo","TGO",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,1,2,1,2,1,0,NA,2,1,2,0,4,1,1,1,0,0,2,1,1,0,0,0,1,1,0,NA,NA,109,7,73.15,73.15,78.57,78.57,54.44,54.44,55.13,55.13,50,50,10,1,3,0.142857142857143,8082359,"TG","TGO","Africa","Togo","2020-04-29",109,10,3,7,1,0.143,13.166,1.208,0.362,0.846,0.121,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,6692,0.808,0.053,277,0.033,0.011,92.3,"tests performed",NA,NA,73.15,8278737,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","TG",8082359,10,1,109,7,710.136924742544,549.328440458366,918.019921673832,0,0,0,8.78625813011454e-05,6.7966349980045e-05,0.000113583165716078,0,0,0
