"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-11,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,2349,63,82.41,82.41,82.14,82.14,70.56,70.56,67.95,67.95,87.5,87.5,622,23,220.428571428571,6,1052567,"US_RI","2020/04/11","US",329064917,622,23,2349,63,16106.0572169512,15629.1500605592,16597.5166960823,4593.47701889263,13283.5415479249,14319.63448991,4.89449235846409e-05,4.74956437260044e-05,5.04384267013255e-05,1.39591818561826e-05,4.03675410585473e-05,4.35161384582057e-05,"2020-04-11","US","USRI",1059361,0.005,NA,NA,NA,0.00462814504739439,0.00178883668021702,0.00746745341457176,"2020-04-11","US_RI",1.7385342,0.6924678,1.7385342,0.7379437,0.9530855,0.7628572,0.9530855,0.7888941,NA,NA,NA,NA,NA,NA,11.1739645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-12,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,2665,63,82.41,82.41,82.14,82.14,70.56,70.56,67.95,67.95,87.5,87.5,316,0,249,5.85714285714286,1052567,"US_RI","2020/04/12","US",329064917,316,0,2665,63,15839.7530438318,15364.7246424038,16329.4678120783,1141.08938146947,12013.4877470262,15460.7238713794,4.81356480910781e-05,4.66920776073003e-05,4.96238491813404e-05,3.46767255492468e-06,3.65079567173253e-05,4.69838110131304e-05,"2020-04-12","US","USRI",1059361,0.005,NA,NA,NA,0.00463924312480711,0.00185607333547334,0.00742241291414089,"2020-04-12","US_RI",NA,0.7147155,NA,0.7598731,NA,0.8256247,NA,0.8623386,NA,NA,NA,NA,NA,NA,11.123489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-13,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,2665,63,82.41,82.41,82.14,82.14,70.56,70.56,67.95,67.95,87.5,87.5,0,0,226.142857142857,5.57142857142857,1052567,"US_RI","2020/04/13","US",329064917,0,0,2665,63,13641.8296100736,13228.022338819,14068.5818592967,0,12013.4877470262,15460.7238713794,4.14563476849572e-05,4.01988229538886e-05,4.27532110914658e-05,0,3.65079567173253e-05,4.69838110131304e-05,"2020-04-13","US","USRI",1059361,0.005,NA,NA,NA,0.0046503946701483,0.00192047803513636,0.00738031130516024,"2020-04-13","US_RI",0.5569982,0.6908868,0.5569982,0.7136351,0.5892139,0.8213156,0.5892139,0.8396416,NA,NA,NA,NA,NA,NA,10.946824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-14,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,3251,77,82.41,82.41,82.14,82.14,70.56,70.56,67.95,67.95,87.5,87.5,586,14,288.857142857143,7.14285714285714,1052567,"US_RI","2020/04/14","US",329064917,586,14,3251,77,17584.8543962401,17143.0556244828,18038.0388951981,0,12013.4877470262,15460.7238713794,5.34388611115299e-05,5.20962726162717e-05,5.48160498531604e-05,0,3.65079567173253e-05,4.69838110131304e-05,"2020-04-14","US","USRI",1059361,0.005,NA,NA,NA,0.00466160665134556,0.00198203091489312,0.007341182387798,"2020-04-14","US_RI",0.8740885,0.7958527,0.8740885,0.8241978,0.8152124,0.8684568,0.8152124,0.8902428,NA,NA,NA,NA,NA,NA,11.1161563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-15,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,3251,77,82.41,82.41,82.14,82.14,70.56,70.56,67.95,67.95,87.5,87.5,0,0,257.285714285714,6.42857142857143,1052567,"US_RI","2020/04/15","US",329064917,0,0,3251,77,15324.6680353774,14936.0116526044,15723.4378130368,0,12013.4877470262,15460.7238713794,4.65703490213679e-05,4.53892556787038e-05,4.77821761018566e-05,0,3.65079567173253e-05,4.69838110131304e-05,"2020-04-15","US","USRI",1059361,0.005,NA,NA,NA,0.00467288610276768,0.00204073030285521,0.00730504190268015,"2020-04-15","US_RI",0,0.6742045,0,0.6742045,0,0.7461134,0,0.7461134,19.1968571,19.1968571,17.4111029,17.4111029,NA,NA,10.8236565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-16,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,3529,84,82.41,82.41,82.14,82.14,70.56,70.56,67.95,67.95,87.5,87.5,278,7,257.428571428571,6.28571428571429,1052567,"US_RI","2020/04/16","US",329064917,278,7,3529,84,15919.5232462333,15545.5796975841,16302.4618777483,0,11642.4572086816,14940.9267091515,4.83780628800162e-05,4.72416805757027e-05,4.95417804680415e-05,0,3.53804268009573e-05,4.54041921131066e-05,"2020-04-16","US","USRI",1059361,0.005,NA,NA,NA,0.00468424012616157,0.00209659896244205,0.0072718812898811,"2020-04-16","US_RI",0.3367041,0.591727,0.3367041,0.591727,0.4760567,0.6831246,0.4760567,0.6831246,19.4828213,19.3268478,15.6898445,16.0850287,NA,NA,11.2270818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-17,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,4177,115,82.41,82.41,82.14,82.14,70.56,70.56,67.95,67.95,87.5,87.5,648,31,350,10.7142857142857,1052567,"US_RI","2020/04/17","US",329064917,648,31,4177,115,22882.8615051059,22482.6495050677,23290.1976496955,6154.97157387115,16518.1015318302,20579.6025032656,6.95390493575645e-05,6.83228394872241e-05,7.07769088908846e-05,1.8704429600045e-05,5.01970908428084e-05,6.25396432135169e-05,"2020-04-17","US","USRI",1059361,0.005,NA,NA,NA,0.00469567589169618,0.00214968766666952,0.00724166411672285,"2020-04-17","US_RI",0,0.5870085,0,0.5870085,0,0.6326591,0,0.6326591,23.988578,20.6807937,19.3642738,17.0159147,NA,NA,12.0144352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,4491,134,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,314,19,306,10.1428571428571,1052567,"US_RI","2020/04/18","US",329064917,314,19,4491,134,25577.4275266308,25187.3888360525,25973.5061517628,3582.70290892779,19601.8656714628,21751.1622298252,7.77276039020312e-05,7.65423098447547e-05,7.89312528012908e-05,1.08875262109081e-05,5.95683850170597e-05,6.60999125282784e-05,"2020-04-18","US","USRI",1059361,0.005,NA,NA,NA,0.00470720063911529,0.00220007556693819,0.00721432571129238,"2020-04-18","US_RI",0,0.4396459,0,0.4396459,0,0.4951861,0,0.4951861,15.2499025,19.235846,12.7498775,15.8679959,NA,NA,12.0161765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,4706,147,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,215,13,291.571428571429,12,1052567,"US_RI","2020/04/19","US",329064917,215,13,4706,147,26270.5298183197,25900.2390534864,26646.114559407,693.102291688934,19723.429472281,22444.2645215141,7.98338821951041e-05,7.87086003868543e-05,8.09752519421784e-05,2.1062782930729e-06,5.9937806959473e-05,6.82061908213513e-05,"2020-04-19","US","USRI",1059361,0.005,NA,NA,NA,0.004718821679001,0.00224786685147414,0.00718977650652786,"2020-04-19","US_RI",0.9375074,0.4463923,0.5208375,0.3949515,1.19826,0.3990844,0.6826028,0.3231178,19.52785,19.2729701,14.3775912,15.4881179,NA,NA,11.7528068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-20,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,5090,152,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,384,5,346.428571428571,12.7142857142857,1052567,"US_RI","2020/04/20","US",329064917,384,5,5090,152,26369.2289358673,26006.2124144963,26737.3127462647,98.6991175475414,18493.8334117388,22542.9636390617,8.01338203302519e-05,7.90306443226712e-05,8.12523953936563e-05,2.99938135147787e-07,5.62011702138968e-05,6.85061289564991e-05,"2020-04-20","US","USRI",1059361,0.005,NA,NA,NA,0.00473054639414975,0.00229318324130014,0.00716790954699936,"2020-04-20","US_RI",0.9109522,0.4863097,0.9109522,0.4309074,1.1720036,0.5097313,1.1720036,0.4336702,22.7462561,19.9279381,17.8281023,15.9183004,NA,NA,12.6660165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,5500,168,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,410,16,321.285714285714,13,1052567,"US_RI","2020/04/21","US",329064917,410,16,5500,168,28440.9264141025,28081.349690428,28805.1074542232,2071.69747823528,18335.7397706328,24614.6611172969,8.64295309065188e-05,8.53368081484906e-05,8.75362457864908e-05,6.29571057626687e-06,5.57207372265479e-05,7.48018395327659e-05,"2020-04-21","US","USRI",1059361,0.005,NA,NA,NA,0.0047423823595733,0.00233615160961956,0.00714861310952705,"2020-04-21","US_RI",0.4405351,0.39228,0.4405351,0.3319293,0.4410385,0.5099535,0.4410385,0.4327792,23.5427462,20.4562079,20.4036835,16.5759971,NA,NA,13.3178816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,5841,178,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,341,10,370,14.4285714285714,1052567,"US_RI","2020/04/22","US",329064917,341,10,5841,178,29048.4394612989,28697.7758478299,29403.3879005489,607.513047196331,18943.2528178291,24851.1436261486,8.82757108418789e-05,8.72100742596935e-05,8.93543686413368e-05,1.84617993536008e-06,5.7566917161908e-05,7.5520489551758e-05,"2020-04-22","US","USRI",1059361,0.005,NA,NA,NA,0.00475434301688769,0.00237687251821937,0.00713181351555602,"2020-04-22","US_RI",0.1617277,0.4178927,0.1617277,0.3575783,0.1622911,0.5314012,0.1622911,0.4544088,23.946773,21.1064431,20.4984377,17.1509184,NA,NA,13.1161817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,6256,189,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,415,11,389.571428571429,15,1052567,"US_RI","2020/04/23","US",329064917,415,11,6256,189,30119.741782527,29773.2367403456,30470.279498257,1071.30232122815,15421.0781201647,24643.1186966543,9.15313065188503e-05,9.04783074773833e-05,9.25965605086275e-05,3.2555956769714e-06,4.68633309826968e-05,7.48883196705356e-05,"2020-04-23","US","USRI",1059361,0.005,NA,NA,NA,0.00476645024547531,0.00241540637229405,0.00711749411865657,"2020-04-23","US_RI",0.7067292,0.4822803,0.7067292,0.4214522,0.5915901,0.5268409,0.5915901,0.4494871,19.4445422,21.1202995,16.1113138,17.240419,NA,NA,13.7531725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,6699,202,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,443,13,360.285714285714,12.4285714285714,1052567,"US_RI","2020/04/24","US",329064917,443,13,6699,202,31563.4653317693,31219.3676784894,31911.3556049451,1443.7235492423,15723.7122879375,25587.9034766013,9.5918658298567e-05,9.48729751050591e-05,9.69758669379669e-05,4.38735177971675e-06,4.77830102074889e-05,7.77594394135955e-05,"2020-04-24","US","USRI",1059361,0.005,NA,NA,NA,0.00477872679093985,0.00245180510927385,0.00710564847260585,"2020-04-24","US_RI",0.8362223,0.5881402,0.8362223,0.5312889,0.7098382,0.6419747,0.7098382,0.5643404,19.8215702,20.6159802,15.8929707,16.8036336,NA,NA,13.2370154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,7129,215,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,430,13,376.857142857143,11.5714285714286,1052567,"US_RI","2020/04/25","US",329064917,430,13,7129,215,32852.351757351,32511.610469011,33196.664219924,1288.8864255817,17012.5987135192,26305.2514113123,9.98354733675575e-05,9.87999898786263e-05,0.000100881809348044,3.91681506899047e-06,5.16998252764794e-05,7.99393981319264e-05,"2020-04-25","US","USRI",1059361,0.005,NA,NA,NA,0.00479119563890093,0.00248612681580487,0.00709626446199699,"2020-04-25","US_RI",0.1474943,0.5738303,0.2458238,0.5385565,0.1107006,0.6591757,0.1851546,0.5923659,24.1740141,21.8445172,19.0688477,17.6551432,NA,NA,13.537429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,7439,226,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,310,11,390.428571428571,11.2857142857143,1052567,"US_RI","2020/04/26","US",329064917,310,11,7439,226,33214.8894373019,32883.4845935822,33549.6342302939,362.537679950852,17375.13639347,25339.4939131734,0.000100937194217218,9.99300833810314e-05,0.000101954454872179,1.10172084966096e-06,5.28015461261403e-05,7.70045441008633e-05,"2020-04-26","US","USRI",1059361,0.005,NA,NA,NA,0.0048038800234428,0.00251844557483038,0.00708931447205522,"2020-04-26","US_RI",0.431151,0.5044865,0.7014247,0.5704941,0.3697932,0.5337861,0.6528291,0.585509,19.5293564,21.6939641,15.3741742,17.6247483,NA,NA,14.2510922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,7708,233,82.41,82.41,82.14,82.14,72.22,72.22,69.87,69.87,87.5,87.5,269,7,374,11.5714285714286,1052567,"US_RI","2020/04/27","US",329064917,269,7,7708,233,32817.7808586394,32497.4998246307,33141.2184413457,0,17375.13639347,23109.7027938321,9.97304153777031e-05,9.87571088431486e-05,0.000100713314392448,0,5.28015461261403e-05,7.02284005372476e-05,"2020-04-27","US","USRI",1059361,0.005,NA,NA,NA,0.00481680343668163,0.00254885766130739,0.00708474921205588,"2020-04-27","US_RI",0.4280885,0.4450655,0.7705592,0.5580614,0.3312364,0.3772756,0.6322506,0.4693696,19.1225826,21.2008899,15.6137553,17.3144591,NA,NA,14.0124449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,7927,239,82.41,82.41,82.14,82.14,74.44,74.44,72.44,72.44,87.5,87.5,219,6,346.714285714286,10.1428571428571,1052567,"US_RI","2020/04/28","US",329064917,219,6,7927,239,32160.1287188098,31851.8746933182,32471.3659452951,0,17375.13639347,23109.7027938321,9.77318670492298e-05,9.67951095598506e-05,9.86776902300256e-05,0,5.28015461261403e-05,7.02284005372476e-05,"2020-04-28","US","USRI",1059361,0.005,NA,NA,NA,0.00482998963947344,0.0025774835811018,0.00708249569784509,"2020-04-28","US_RI",0.5411349,0.4621663,0.5411349,0.5671311,0.5378256,0.3899034,0.5378256,0.4805696,23.491114,21.3627093,19.8166371,17.4365977,NA,NA,13.3024185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-29,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,8247,251,82.41,82.41,82.14,82.14,74.44,74.44,72.44,72.44,87.5,87.5,320,12,343.714285714286,10.4285714285714,1052567,"US_RI","2020/04/29","US",329064917,320,12,8247,251,32806.8680788983,32504.1678971177,33112.3872037861,0,11220.1648195989,18516.2257749395,9.96972523780111e-05,9.87773725423232e-05,0.000100625698739517,0,3.40971165260953e-05,5.6269218681065e-05,"2020-04-29","US","USRI",1059361,0.005,NA,NA,NA,0.00484346267328643,0.00260446552670969,0.00708245981986318,"2020-04-29","US_RI",1.0943612,0.5733435,1.0943612,0.6783083,1.1683269,0.5384377,1.1683269,0.6295039,28.0532607,21.8606206,21.1830783,17.5208239,NA,NA,13.7687047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,8621,364,82.41,82.41,82.14,82.14,74.44,74.44,72.44,72.44,87.5,87.5,374,113,337.857142857143,25,1052567,"US_RI","2020/04/30","US",329064917,374,113,8621,364,46663.7934707292,46344.2241750561,46985.566375084,11589.0133778692,19226.4752885403,28964.1497713393,0.000141807257656486,0.00014083611403356,0.000142785097856798,3.52180155925563e-05,5.84276059077435e-05,8.80195617186966e-05,"2020-04-30","US","USRI",1059361,0.005,NA,NA,NA,0.00485724687326297,0.00262995990988776,0.00708453383663818,"2020-04-30","US_RI",0.308647,0.5115313,0.308647,0.6110352,0.3131678,0.5155872,0.3131678,0.6067492,24.106808,22.5305676,19.0046761,17.9413802,NA,NA,13.7202738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-05-01,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,8962,364,82.41,82.41,82.14,82.14,74.44,74.44,72.44,72.44,87.5,87.5,341,0,323.285714285714,23.1428571428571,1052567,"US_RI","2020/05/01","US",329064917,341,0,8962,364,45695.1025985992,45381.1086550326,46011.2690804646,891.199783428048,19424.5727802794,29855.3495547673,0.000138863489353984,0.000137909288746915,0.000139824292118216,2.70827954420935e-06,5.902960715888e-05,9.07278412629059e-05,"2020-05-01","US","USRI",1059361,0.005,NA,NA,NA,0.00487136688249791,0.00265412471115272,0.0070886090538431,"2020-05-01","US_RI",0.0764174,0.4124466,0.0764174,0.5103638,0.0497782,0.4102167,0.0497782,0.5013915,23.6841128,23.0158192,19.6594375,18.4255041,NA,NA,14.3998971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-05-02,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,9289,376,82.41,82.41,82.14,82.14,74.44,74.44,72.44,72.44,87.5,87.5,327,12,308.571428571429,23,1052567,"US_RI","2020/05/02","US",329064917,327,12,9289,376,46226.9720605132,45916.2539063507,46539.7928638057,531.869461914073,19857.743124646,30387.2190166814,0.000140479794935153,0.000139535549170532,0.00014143043046976,1.61630558116918e-06,6.03459746049014e-05,9.23441468440751e-05,"2020-05-02","US","USRI",1059361,0.005,NA,NA,NA,0.00488584766756196,0.00267710144698388,0.00709459388814004,"2020-05-02","US_RI",0,0.3967932,0,0.4818648,0,0.3968229,0,0.4777709,17.1667339,22.0844019,15.8335361,17.9939024,NA,NA,14.7791633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,9477,376,82.41,82.41,82.14,82.14,74.44,74.44,72.44,72.44,87.5,87.5,188,0,291.142857142857,21.4285714285714,1052567,"US_RI","2020/05/03","US",329064917,188,0,9477,376,44682.0796482002,44380.9098251909,44985.2932162037,0,17786.0456464107,30387.2190166814,0.000135784999675916,0.000134869770469001,0.00013670643964821,0,5.40502640286345e-05,9.23441468440751e-05,"2020-05-03","US","USRI",1059361,0.005,NA,NA,NA,0.00490071753714515,0.00269899193462959,0.00710244313966072,"2020-05-03","US_RI",0.5016786,0.4049723,0.5016786,0.4488327,0.8827086,0.4691587,0.8827086,0.5095399,18.7500845,22.0554779,14.6959756,17.9802594,NA,NA,15.0330336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-05-04,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,9652,376,82.41,82.41,82.14,82.14,74.44,74.44,72.44,72.44,87.5,87.5,175,0,277.714285714286,20.4285714285714,1052567,"US_RI","2020/05/04","US",329064917,175,0,9652,376,43235.6023637857,42943.4543257456,43529.7379102244,0,17178.5325992144,30387.2190166814,0.000131389279531691,0.000130501466753885,0.000132283132176696,0,5.22040840932744e-05,9.23441468440751e-05,"2020-05-04","US","USRI",1059361,0.005,NA,NA,NA,0.00491603349062977,0.0027198499018761,0.00711221707938344,"2020-05-04","US_RI",0.4966911,0.4141205,0.3311274,0.3922861,0.4200326,0.4804274,0.2662296,0.4598712,22.0539834,22.4276079,17.3401549,18.1960014,NA,NA,15.7728388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Rhode Island","US_RI","STATE_TOTAL",2020-05-05,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,9933,376,82.41,82.41,82.14,82.14,74.44,74.44,72.44,72.44,87.5,87.5,281,0,286.571428571429,19.5714285714286,1052567,"US_RI","2020/05/05","US",329064917,281,0,9933,376,42413.8119117187,42126.5829015828,42702.9993172092,0,16107.2302779862,24232.2474428102,0.000128891928979833,0.000128019064705044,0.000129770744649784,0,4.8948488416303e-05,7.36397172440301e-05,"2020-05-05","US","USRI",1059361,0.005,NA,NA,NA,0.00493186886164539,0.00273971811401748,0.00712401960927329,"2020-05-05","US_RI",0,0.3349927,0,0.3123577,0,0.4076831,0,0.3869339,18.4744565,21.6997809,14.4066116,17.3922337,NA,NA,17.1262146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
