"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,2579,104,78.7,78.7,78.57,78.57,66.11,66.11,62.82,62.82,87.5,87.5,69,1,57.4285714285714,2.57142857142857,3831074,"US_OR","2020/05/01","US",329064917,69,1,2579,104,10441.6977769396,10238.1889274305,10649.2518586789,69.9145078205074,1749.67527438707,3344.66485051003,3.17314220918286e-05,3.11129761895295e-05,3.23621611071923e-05,2.12464180192468e-07,5.31711277622181e-06,1.01641490104824e-05,"2020-05-01","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-01","US_OR",0.3584934,0.4809287,0.4276279,0.483676,0.320429,0.4714276,0.3866007,0.4753804,17.2433015,18.301027,12.7359942,13.8496087,NA,NA,3.427748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-01",-32,-4,15,-37,-44,16
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,2635,109,78.7,78.7,78.57,78.57,66.11,66.11,62.82,62.82,87.5,87.5,56,5,54.5714285714286,3.14285714285714,3831074,"US_OR","2020/05/02","US",329064917,56,5,2635,109,10858.5401764367,10655.7874748854,11065.1507494109,416.842399497191,2166.51767388426,3462.29872557118,3.29981703167608e-05,3.2382022283115e-05,3.36260420900806e-05,1.26674822493214e-06,6.58386100115395e-06,1.05216282462928e-05,"2020-05-02","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-02","US_OR",0.536684,0.4696358,0.6062828,0.4825451,0.5983659,0.4560674,0.6598465,0.4690015,15.6577628,17.6671457,12.4411478,13.4557549,NA,NA,3.6668252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-02",-41,-10,-17,-36,-32,11
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,2680,109,78.7,78.7,78.57,78.57,66.11,66.11,62.82,62.82,87.5,87.5,45,0,52.7142857142857,2.42857142857143,3831074,"US_OR","2020/05/03","US",329064917,45,0,2680,109,10731.4687554871,10530.7831493768,10935.9788361809,0,2166.51767388426,3425.41793498199,3.26120111901417e-05,3.20021448818769e-05,3.32334997479567e-05,0,6.58386100115395e-06,1.04095506935551e-05,"2020-05-03","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-03","US_OR",0.4754005,0.5197974,0.4987945,0.5359973,0.9808595,0.584977,1.0051979,0.6013652,16.1075808,17.2257366,12.8555751,13.2200795,NA,NA,3.7309278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-03",-33,-8,5,-35,-32,9
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,2759,109,78.7,78.7,78.57,78.57,66.11,66.11,62.82,62.82,87.5,87.5,79,0,57.8571428571429,2.42857142857143,3831074,"US_OR","2020/05/04","US",329064917,79,0,2759,109,10743.0509174119,10541.8646984163,10948.0766748451,0,2166.51767388426,2813.1329570272,3.26472083847575e-05,3.20358207569613e-05,3.32702640398616e-05,0,6.58386100115395e-06,8.54886927076216e-06,"2020-05-04","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-04","US_OR",0.460146,0.4922432,0.5121966,0.5120237,0.4909243,0.5678896,0.532387,0.5877546,14.9577564,16.6797888,11.2580155,12.8656694,NA,NA,3.8241911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-04",-27,-4,29,-37,-43,14
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,2839,113,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,80,4,64.8571428571429,2,3831074,"US_OR","2020/05/05","US",329064917,80,4,2839,113,11151.8007067958,10949.6380942316,11357.6958374184,50.6998503845734,1960.7257795862,2370.50509308775,3.38893638631062e-05,3.32750090591746e-05,3.45150614686112e-05,1.54072487723064e-07,5.95847712196618e-06,7.20376123562192e-06,"2020-05-05","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-05","US_OR",0.1284311,0.4444257,0.1284311,0.4600103,0.0932465,0.4978202,0.0932465,0.5119946,12.1899252,15.7983043,9.6977871,12.2604257,NA,NA,4.0634617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-05",-25,4,54,-34,-44,15
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,2916,115,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,77,2,67.1428571428571,2,3831074,"US_OR","2020/05/06","US",329064917,77,2,2916,115,11346.5721043302,11143.9610576017,11552.8668714202,437.332077508849,2094.25795056713,2753.5623395817,3.44812573998284e-05,3.38655398430144e-05,3.51081694662096e-05,1.32901459534457e-06,6.3642699126359e-06,8.3678392843735e-06,"2020-05-06","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-06","US_OR",0.4588113,0.4275842,0.5008169,0.4510356,0.5377269,0.4983475,0.5652386,0.5224616,16.2234315,15.7646092,12.5000479,12.1788396,NA,NA,4.1778405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-06",-28,-2,43,-36,-44,15
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,2989,121,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,73,6,68.4285714285714,2.57142857142857,3831074,"US_OR","2020/05/07","US",329064917,73,6,2989,121,11912.2523280078,11709.1495185239,12118.8780877414,565.680223677655,2585.45694281693,3220.22982545534,3.62003109799998e-05,3.55830989984385e-05,3.68282289045764e-05,1.7190535801714e-06,7.85698143207692e-06,9.78600166439298e-06,"2020-05-07","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-07","US_OR",0.493664,0.4188872,0.3847675,0.4416651,0.4888026,0.503117,0.4186397,0.5246821,13.3812347,15.1136385,10.6279441,11.7285851,NA,NA,4.2657577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-07",-28,2,57,-36,-44,15
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,3068,124,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,79,3,69.8571428571429,2.85714285714286,3831074,"US_OR","2020/05/08","US",329064917,79,3,3068,124,12197.7282957343,11994.1741052088,12404.7370224468,285.47596772645,2444.18261186049,3505.70579318179,3.70678479095791e-05,3.64492642198281e-05,3.76969296378891e-05,8.67536929579309e-07,7.42766088267166e-06,1.06535385939723e-05,"2020-05-08","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-08","US_OR",0.8100261,0.4467745,0.8100261,0.4611879,0.5854301,0.532087,0.5854301,0.544278,15.5593566,14.7982602,11.7132149,11.5686846,NA,NA,4.3618082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-08",-31,2,60,-34,-43,14
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,3160,127,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,92,3,75,2.57142857142857,3831074,"US_OR","2020/05/09","US",329064917,92,3,3160,127,12526.9459424098,12322.2170688545,12735.0763070631,329.217646675541,2773.40025853604,3834.92343985733,3.80683120419361e-05,3.74461585914202e-05,3.87008023315445e-05,1.00046413235702e-06,8.42812501502868e-06,1.16540027263293e-05,"2020-05-09","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-09","US_OR",0.6529647,0.4564702,0.731549,0.4688409,0.7950034,0.5598142,0.869634,0.5735925,17.1256712,14.9355312,13.6869029,11.6769111,NA,NA,4.2959309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-09",-33,9,72,-25,-28,7
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,3228,127,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,68,0,78.2857142857143,2.57142857142857,3831074,"US_OR","2020/05/10","US",329064917,68,0,3228,127,12457.8164211172,12253.9396513397,12665.0852214119,0,2593.09753664399,3834.92343985733,3.78582333683331e-05,3.72386693879607e-05,3.84881054379064e-05,0,7.88020054001682e-06,1.16540027263293e-05,"2020-05-10","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-10","US_OR",0.1727606,0.409647,0.1727606,0.4181802,0.1210248,0.4367086,0.1210248,0.4469832,14.7263335,14.6967664,11.9324046,11.5084792,NA,NA,4.5860741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-10",-25,8,40,-28,-29,5
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,3286,130,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,58,3,75.2857142857143,3,3831074,"US_OR","2020/05/11","US",329064917,58,3,3286,130,12637.7663167404,12435.1055797601,12843.7299106244,41.6908530378987,2343.07125486787,3620.12254821259,3.8405085634639e-05,3.77892170734205e-05,3.90309912941111e-05,1.26694919099804e-07,7.12039215917955e-06,1.10012412785183e-05,"2020-05-11","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-11","US_OR",0.2891024,0.3808829,0.2891024,0.3805878,0.2660535,0.4047499,0.2660535,0.4091614,13.2145356,14.4054361,9.5468277,11.2242327,NA,NA,4.7440809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-11",-30,-8,25,-37,-42,14
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,3358,130,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,72,0,74.1428571428571,2.42857142857143,3831074,"US_OR","2020/05/12","US",329064917,72,0,3358,130,12577.0877749647,12375.1401734099,12782.3309217175,8.45097951697244,2205.30450584564,3324.77362120165,3.82206887614357e-05,3.76069873574822e-05,3.88444050439978e-05,2.56818003998051e-08,6.70173084979958e-06,1.01037012742432e-05,"2020-05-12","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-12","US_OR",1.0497772,0.5276232,1.0497772,0.5273249,1.0892334,0.5445532,1.0892334,0.5489736,15.4627254,14.9421273,11.7283374,11.5590364,NA,NA,4.7201377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-12",-31,-5,4,-38,-44,16
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,3416,134,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,58,4,71.4285714285714,2.71428571428571,3831074,"US_OR","2020/05/13","US",329064917,58,4,3416,134,12850.2402888159,12649.3464158249,13054.3247099096,273.152513851259,2408.54251187639,3523.44490362505,3.90507757738755e-05,3.84402765604602e-05,3.96709707887504e-05,8.30087012439733e-07,7.31935368204684e-06,1.07074462259526e-05,"2020-05-13","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-13","US_OR",0.2748496,0.5036054,0.2748496,0.4959017,0.7944651,0.5804913,0.7944651,0.580919,14.2201686,14.6122433,11.9921237,11.4548985,NA,NA,4.8427847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-13",-30,-4,21,-36,-43,15
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,2,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,3479,137,73.15,73.15,75,75,62.78,62.78,58.97,58.97,87.5,87.5,63,3,70,2.28571428571429,3831074,"US_OR","2020/05/14","US",329064917,63,3,3479,137,13045.5648688864,12845.4879486493,13248.7581186994,195.324580070454,2187.02469244965,3292.01918501262,3.96443503847795e-05,3.90363338205674e-05,4.02618372067278e-05,5.93574610904065e-07,6.64618006801877e-06,1.00041633578721e-05,"2020-05-14","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-14","US_OR",0.4071239,0.4856048,0.5118129,0.5172429,0.5352964,0.5874396,0.622693,0.6111685,14.3428963,14.7592891,11.2345576,11.5456695,NA,NA,4.6805157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-14",-33,-6,-3,-41,-44,16
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,2,0,0,2,1,1,1,0,0,2,1,NA,NA,NA,3541,137,71.3,71.3,73.81,73.81,63.33,63.33,59.62,59.62,87.5,87.5,62,0,67.5714285714286,1.85714285714286,3831074,"US_OR","2020/05/15","US",329064917,62,0,3541,137,12955.0983437459,12756.1791039052,13157.1195205895,0,2187.02469244965,3292.01918501262,3.93694303903745e-05,3.87649319173859e-05,3.99833553833071e-05,0,6.64618006801877e-06,1.00041633578721e-05,"2020-05-15","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-15","US_OR",0.3124426,0.4395549,0.3290746,0.4698296,0.3439548,0.5613973,0.3672788,0.5883712,14.7632564,14.7244588,11.2098966,11.476546,NA,NA,4.8877823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-15",-30,-5,47,-33,-42,14
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,2,0,0,2,1,1,1,0,0,2,1,NA,NA,NA,3612,137,71.3,71.3,73.81,73.81,63.33,63.33,59.62,59.62,87.5,87.5,71,0,64.5714285714286,1.42857142857143,3831074,"US_OR","2020/05/16","US",329064917,71,0,3612,137,12902.6110860488,12704.2797831507,13104.0386137136,0,2187.02469244965,3111.71646312057,3.92099261254543e-05,3.86072143423016e-05,3.98220470695563e-05,0,6.64618006801877e-06,9.45623888286023e-06,"2020-05-16","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-16","US_OR",0.2843527,0.3908016,0.2843527,0.4108558,0.3697171,0.5000798,0.3697171,0.5163339,13.0416325,14.1870474,8.9688661,10.8206356,NA,NA,4.7249907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-16",-36,-8,15,-31,-26,9
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-17,3,1,2,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,2,0,0,2,1,1,1,0,0,2,1,NA,NA,NA,3623,137,71.3,71.3,73.81,73.81,63.33,63.33,59.62,59.62,87.5,87.5,11,0,56.4285714285714,1.42857142857143,3831074,"US_OR","2020/05/17","US",329064917,11,0,3623,137,12644.2106255317,12449.6476021884,12841.8142787195,0,2136.32484206508,2819.99932830655,3.84246693351747e-05,3.78334090297094e-05,3.90251698533986e-05,0,6.49210758029571e-06,8.56973558292315e-06,"2020-05-17","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-17","US_OR",0.4823931,0.4319223,0.4823931,0.4509901,0.5049944,0.554626,0.5049944,0.5707741,12.2305475,13.7954777,9.4113237,10.4523905,NA,NA,4.6573218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-17",-28,-6,21,-29,-26,7
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-18,3,1,2,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,2,0,0,2,1,1,1,0,0,2,1,NA,NA,NA,3687,138,71.3,71.3,73.81,73.81,63.33,63.33,59.62,59.62,87.5,87.5,64,1,57.2857142857143,1.14285714285714,3831074,"US_OR","2020/05/18","US",329064917,64,1,3687,138,12673.8879858425,12479.9729038076,12870.8161400475,0,1698.99276455623,2673.78159976735,3.8514856282423e-05,3.79255650149042e-05,3.91133040172967e-05,0,5.16309298495114e-06,8.12539247314338e-06,"2020-05-18","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-18","US_OR",0.5685121,0.471266,0.6310405,0.4995695,0.499183,0.5873694,0.5930992,0.6169827,12.4999407,13.6627766,8.6864098,10.2856231,NA,NA,4.6430172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-18",-26,-8,8,-38,-40,14
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-19,3,1,2,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,2,0,0,2,1,1,1,0,0,2,1,NA,NA,NA,3726,140,71.3,71.3,73.81,73.81,63.33,63.33,59.62,59.62,87.5,87.5,39,2,52.5714285714286,1.42857142857143,3831074,"US_OR","2020/05/19","US",329064917,39,2,3726,140,12719.0990921769,12526.8548069453,12914.2936682655,0,1133.31254087857,2603.86709194684,3.86522489487291e-05,3.80680350890925e-05,3.9245428488706e-05,0,3.44403940477974e-06,7.91292829295091e-06,"2020-05-19","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-19","US_OR",0.1934921,0.3687357,0.2410721,0.4028242,0.1428892,0.4552964,0.1802483,0.4900489,16.4161299,13.830997,13.103698,10.5026606,NA,NA,4.5553118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-19",-24,-3,32,-34,-41,14
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-20,3,1,2,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,2,0,0,2,1,1,1,0,0,2,1,NA,NA,NA,3801,144,71.3,71.3,73.81,73.81,63.33,63.33,59.62,59.62,87.5,87.5,75,4,55,1.42857142857143,3831074,"US_OR","2020/05/20","US",329064917,75,4,3801,144,13076.3591051835,12883.5534508341,13272.0501451906,0,847.836573152124,2187.02469244965,3.9737931422156e-05,3.91520116100195e-05,4.0332619673311e-05,0,2.57650247520043e-06,6.64618006801877e-06,"2020-05-20","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-20","US_OR",0.4863581,0.4002048,0.4571969,0.424874,0.4722869,0.411192,0.4485654,0.442126,13.0578679,13.6442515,9.8454514,10.2405116,NA,NA,4.6519816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-20",-23,-3,38,-33,-42,14
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-21,3,1,2,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,2,0,0,2,1,1,1,0,0,2,1,NA,NA,NA,3817,145,71.3,71.3,73.81,73.81,63.33,63.33,59.62,59.62,87.5,87.5,16,1,48.2857142857143,1.14285714285714,3831074,"US_OR","2020/05/21","US",329064917,16,1,3817,145,12965.6949069782,12775.559994898,13158.6595411846,0,518.618926476584,2187.02469244965,3.94016324352747e-05,3.88238287793468e-05,3.99880353735327e-05,0,1.57603834284341e-06,6.64618006801877e-06,"2020-05-21","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-21","US_OR",0.3250713,0.3882451,0.3059494,0.3961311,0.2225661,0.3655193,0.2053157,0.3814954,14.1025575,13.6216542,10.6060769,10.1660251,NA,NA,4.7199129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-21",-24,-1,25,-34,-42,14
"United States","USA","Oregon","US_OR","STATE_TOTAL",2020-05-22,3,1,2,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,2,0,0,2,1,1,1,0,0,2,1,NA,NA,NA,3864,147,71.3,71.3,73.81,73.81,63.33,63.33,59.62,59.62,87.5,87.5,47,2,46.1428571428571,1.42857142857143,3831074,"US_OR","2020/05/22","US",329064917,47,2,3864,147,13056.9883599968,12867.728335703,13249.0320424361,0,518.618926476584,2187.02469244965,3.96790653924278e-05,3.91039204452871e-05,4.02626696374204e-05,0,1.57603834284341e-06,6.64618006801877e-06,"2020-05-22","US","USOR",4217737,0.0591715976331361,NA,NA,NA,0.0853817757021092,0.0750822563515869,0.0956812950526314,"2020-05-22","US_OR",0.1191693,0.3616728,0.1191693,0.3672966,0.12588,0.3347026,0.12588,0.3473886,12.6567586,13.3346353,10.8188547,10.1141747,NA,NA,4.5739901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Oregon",NA,NA,"US_OR",NA,"2020-05-22",-25,-1,39,-29,-41,13
