"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-05,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,13010,477,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,514,68,1352.85714285714,46.5714285714286,4533372,"US_LA","2020/04/05","US",329064917,514,68,13010,477,134507.925613575,133781.907137819,135237.884105126,0,115802.639841457,131988.583022831,0.000408758025133306,0.000406551717385963,0.000410976306250008,0,0.000351914269370312,0.000401101959534724,"2020-04-05","US","USLA",4648794,0.025,NA,NA,NA,0.0176628583553536,3.1887190235072e-05,0.0352938295204722,0.249986821039027,0.136282764022839,0.363690878055215,0.249986821039027,0.136282764022839,0.363690878055215,"2020-04-05","US_LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-06,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,14867,512,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,1857,35,1548.85714285714,46.7142857142857,4533372,"US_LA","2020/04/06","US",329064917,1857,35,14867,512,135574.569955637,134866.566460124,136286.290228131,0,108120.447016954,128653.061724515,0.000411999465611939,0.000409847903841187,0.000414162322348482,0,0.00032856874565256,0.00039096559699348,"2020-04-06","US","USLA",4648794,0.025,NA,NA,NA,0.0177388392333643,0.000238213664104668,0.0352394648026239,0.249986922975184,0.137159598236511,0.362814247713856,0.249986922975184,0.137159598236511,0.362814247713856,"2020-04-06","US_LA",0.9629052,0.9629052,0.9910792,0.9910792,0.9886978,0.9886978,1.0422007,1.0422007,NA,NA,NA,NA,NA,NA,2.6236401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-07,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,16284,582,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,1417,70,1578.14285714286,49,4533372,"US_LA","2020/04/07","US",329064917,1417,70,16284,582,141283.937646857,140599.809690672,141971.394420212,2040.58103169597,102981.203735415,128520.290567974,0.000429349743311766,0.000427270737252953,0.000431438865359846,6.20115036965782e-06,0.000312951027032199,0.000390562116860286,"2020-04-07","US","USLA",4648794,0.025,NA,NA,NA,0.0178151104220483,0.000441848148461602,0.035188372695635,0.249987024906493,0.138036452243003,0.361937597569984,0.249987024906493,0.138036452243003,0.361937597569984,"2020-04-07","US_LA",0.9736065,0.9705685,0.9962942,0.9948137,1.0712465,1.0270608,1.0895288,1.0757406,NA,NA,NA,NA,NA,NA,2.6661065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-08,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,17030,652,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,746,70,1515.14285714286,54.1428571428571,4533372,"US_LA","2020/04/08","US",329064917,746,70,17030,652,140665.443283157,140026.453337839,141307.34916429,2182.91152333692,93879.6381733423,126964.763431524,0.000427470192099383,0.000425528356576035,0.000429420888901048,6.63368050060749e-06,0.000285292151558479,0.000385835003588437,"2020-04-08","US","USLA",4648794,0.025,NA,NA,NA,0.0178916729773051,0.000642709636841814,0.0351406363177685,0.249987126838811,0.138913387009329,0.361060866668292,0.249987126838811,0.138913387009329,0.361060866668292,"2020-04-08","US_LA",0.9421483,0.9594229,0.9903792,0.9930746,0.8546957,0.9705546,0.8927616,1.0167521,NA,NA,NA,NA,NA,NA,2.8334826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-09,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,18283,702,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,1253,50,1304.85714285714,56,4533372,"US_LA","2020/04/09","US",329064917,1253,50,18283,702,140332.923831131,139718.805467706,140949.741483052,0,89967.9136874752,126964.763431524,0.00042645969406435,0.00042459344114069,0.000428334149893748,0,0.00027340475705429,0.000385835003588437,"2020-04-09","US","USLA",4648794,0.025,NA,NA,NA,0.0179685279593388,0.000840726623746259,0.0350963292949314,0.249987228772022,0.139790232350338,0.360184225193707,0.249987228772022,0.139790232350338,0.360184225193707,"2020-04-09","US_LA",0.871958,0.9385238,0.8874428,0.9678347,0.834495,0.9370011,0.8347081,0.9718433,NA,NA,NA,NA,NA,NA,2.6685784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-10,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,19253,755,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,970,53,1279.42857142857,55,4533372,"US_LA","2020/04/10","US",329064917,970,53,19253,755,139305.058130484,138717.556211006,139895.048260645,0,89967.9136874752,125996.002619363,0.000423336098543996,0.000421550730705839,0.000425129027840562,0,0.00027340475705429,0.000382891022744194,"2020-04-10","US","USLA",4648794,0.025,NA,NA,NA,0.0180456764326795,0.00103584086951222,0.0350555119958467,0.249987330704309,0.140667050947967,0.359307610460652,0.249987330704309,0.140667050947967,0.359307610460652,"2020-04-10","US_LA",0.8774942,0.9321695,0.8715249,0.9578071,0.7162484,0.8931325,0.7126156,0.9204575,NA,NA,NA,NA,NA,NA,2.6493241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-11,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,20014,806,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,761,51,1074,56.7142857142857,4533372,"US_LA","2020/04/11","US",329064917,761,51,20014,806,137299.601720409,136739.05010821,137862.451272441,0,89967.9136874752,120026.13239649,0.000417241688880522,0.000415538220709835,0.000418952140292855,0,0.00027340475705429,0.000364749100240577,"2020-04-11","US","USLA",4648794,0.025,NA,NA,NA,0.0181231194662053,0.0012280100671217,0.035018228865289,0.249987432634023,0.141544002254059,0.358430863013986,0.249987432634023,0.141544002254059,0.358430863013986,"2020-04-11","US_LA",1.5194912,0.9470761,1.5194912,0.9720629,1.9404982,1.1861881,1.9404982,1.2089841,NA,NA,NA,NA,NA,NA,2.6226626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-12,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,20595,840,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,581,34,1083.57142857143,51.8571428571429,4533372,"US_LA","2020/04/12","US",329064917,581,34,20595,840,132351.379047203,131820.934810755,132883.957778361,0,69180.6684467203,112343.939571987,0.000402204465470876,0.0004005924910274,0.000403822926460317,0,0.000210234105408205,0.000341403576522825,"2020-04-12","US","USLA",4648794,0.025,NA,NA,NA,0.0182008581331646,0.00141720926364316,0.034984507002686,0.24998753456878,0.142420803011229,0.357554266126331,0.24998753456878,0.142420803011229,0.357554266126331,"2020-04-12","US_LA",2.0833333,0.9569016,2.0833333,0.9816724,2.1199468,1.2619142,2.1199468,1.2816192,NA,NA,NA,NA,NA,NA,2.606761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-13,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,21016,884,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,421,44,878.428571428571,53.1428571428571,4533372,"US_LA","2020/04/13","US",329064917,421,44,21016,884,129199.583120363,128694.293808592,129706.856337412,0,55620.0511265397,105164.115258752,0.000392626428542558,0.000391090897753137,0.0003941679882496,0,0.000169024554892127,0.000319584707532807,"2020-04-13","US","USLA",4648794,0.025,NA,NA,NA,0.0182788935111975,0.00160343088471317,0.0349543561376819,0.249987636498918,0.143297718890272,0.356677554107565,0.249987636498918,0.143297718890272,0.356677554107565,"2020-04-13","US_LA",0.6807494,0.9341871,0.6807494,0.9565823,0.8366249,1.2404588,0.8366249,1.2485257,NA,NA,NA,NA,NA,NA,2.5515982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-14,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,21518,1013,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,502,129,747.714285714286,61.5714285714286,4533372,"US_LA","2020/04/14","US",329064917,502,129,21518,1013,139260.783249323,138753.195419747,139770.227939953,0,26535.101023793,93879.6381733423,0.000423201550985524,0.00042165903519805,0.000424749709614147,0,8.06378913489372e-05,0.000285292151558479,"2020-04-14","US","USLA",4648794,0.025,NA,NA,NA,0.0183572266823587,0.00178668320733959,0.0349277701573778,0.249987738436032,0.144174518676699,0.355800958195366,0.249987738436032,0.144174518676699,0.355800958195366,"2020-04-14","US_LA",0.504686,0.8553058,0.5247161,0.8772395,0.4451594,1.1519754,0.4508824,1.1583102,NA,NA,NA,NA,NA,NA,2.5633214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-15,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,21951,1103,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,433,90,703,64.4285714285714,4533372,"US_LA","2020/04/15","US",329064917,433,90,21951,1103,143468.956916043,142966.808232656,143972.869318599,0,15069.6237168577,89967.9136874752,0.000435989829070847,0.000434463842381154,0.000437521175551506,0,4.57952912581614e-05,0.00027340475705429,"2020-04-15","US","USLA",4648794,0.025,NA,NA,NA,0.0184358587331392,0.00196698712420813,0.0349047303420702,0.249987840367674,0.145051330577969,0.35492435015738,0.249987840367674,0.145051330577969,0.35492435015738,"2020-04-15","US_LA",0.9152873,0.8252659,0.8937604,0.831031,0.7874798,1.1416706,0.7671922,1.1393689,32.8677901,32.8677901,27.0949771,27.0949771,NA,NA,2.3956624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-16,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,22532,1156,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,581,53,607,64.8571428571429,4533372,"US_LA","2020/04/16","US",329064917,581,53,22532,1156,144338.587466449,143843.618623862,144835.259506977,0,4223.49255503289,89967.9136874752,0.000438632561569755,0.000437128393799155,0.000440141905212512,0,1.28348308702653e-05,0.00027340475705429,"2020-04-16","US","USLA",4648794,0.025,NA,NA,NA,0.0185147907788113,0.002144370873447,0.0348852106841757,0.249987942303735,0.14592818621693,0.35404769839054,0.249987942303735,0.14592818621693,0.35404769839054,"2020-04-16","US_LA",0.4194365,0.7491532,0.3719531,0.7433301,0.5091735,1.0941226,0.4818019,1.0877488,31.2192761,31.7772098,26.6961698,26.8190646,NA,NA,2.5369456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-17,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,23118,1213,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,586,57,552.142857142857,65.4285714285714,4533372,"US_LA","2020/04/17","US",329064917,586,57,23118,1213,146332.2954609,145840.835495377,146825.411566809,0,4223.49255503289,89967.9136874752,0.00044469126880791,0.000443197764213123,0.000446189806270988,0,1.28348308702653e-05,0.00027340475705429,"2020-04-17","US","USLA",4648794,0.025,NA,NA,NA,0.0185940263242737,0.00231884654567831,0.0348692061028692,0.249988044236938,0.146805111460154,0.353170977013722,0.249988044236938,0.146805111460154,0.353170977013722,"2020-04-17","US_LA",0.7172817,0.7139951,0.7321185,0.7102787,0.5763316,1.0733598,0.5899086,1.0693811,30.963317,31.5276593,27.1407005,26.90391,NA,NA,2.480966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-18,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,23580,1267,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,462,54,509.428571428571,65.8571428571429,4533372,"US_LA","2020/04/18","US",329064917,462,54,23580,1267,147627.891311448,147141.109744293,148116.283280308,0,4223.49255503289,69180.6684467203,0.000448628473242705,0.000447149185898455,0.000450112654459327,0,1.28348308702653e-05,0.000210234105408205,"2020-04-18","US","USLA",4648794,0.025,NA,NA,NA,0.0186735732911738,0.00249039007772876,0.0348567565046187,0.24998814616825,0.147682035251734,0.352294257084766,0.24998814616825,0.147682035251734,0.352294257084766,"2020-04-18","US_LA",1.4449144,0.7397524,1.491929,0.7409405,1.632113,0.9240706,1.6712894,0.9254698,31.268217,31.4597071,25.8746172,26.651682,NA,NA,2.7289186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-19,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,23928,1296,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,348,29,476.142857142857,65.1428571428571,4533372,"US_LA","2020/04/19","US",329064917,348,29,23928,1296,145776.064346749,145299.473653801,146254.218284786,0,2182.91152333692,55620.0511265397,0.000443000930259451,0.000441552612106021,0.000444453998980347,0,6.6336805006075e-06,0.000169024554892127,"2020-04-19","US","USLA",4648794,0.025,NA,NA,NA,0.0187534401892469,0.00265897094360005,0.0348479094348937,0.249988248102332,0.148558851351124,0.351417644853539,0.249988248102332,0.148558851351124,0.351417644853539,"2020-04-19","US_LA",0.9285409,0.7336868,0.9927257,0.7413112,1.2113194,0.8558326,1.2323274,0.8595597,29.0343783,30.9517288,25.0661111,26.3165092,NA,NA,2.8937459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-20,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,24523,1328,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,595,32,501,63.4285714285714,4533372,"US_LA","2020/04/20","US",329064917,595,32,24523,1328,146246.798066917,145773.152404699,146721.982697111,3554.60326952717,3554.60326952717,30089.7042933202,0.000444431449576003,0.00044299208111784,0.000445875494825573,1.08021338219023e-05,1.08021338219023e-05,9.14400251708395e-05,"2020-04-20","US","USLA",4648794,0.025,NA,NA,NA,0.0188336356583199,0.00282456187174539,0.0348427094448945,0.249988350032363,0.149435729614164,0.350540970450562,0.249988350032363,0.149435729614164,0.350540970450562,"2020-04-20","US_LA",0.6333141,0.731732,0.6333141,0.7398486,0.5297299,0.8126321,0.5297299,0.8163997,27.3929461,30.3108818,22.7329923,25.6701939,NA,NA,2.9388266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-21,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,24854,1405,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,331,77,476.571428571429,56,4533372,"US_LA","2020/04/21","US",329064917,331,77,24854,1405,150353.918819349,149878.343420622,150831.003255038,6133.87226666481,9688.47553619198,24758.0992530497,0.000456912636540192,0.000455467403778635,0.000458362455135374,1.86403106189069e-05,2.94424444408092e-05,7.52377356989706e-05,"2020-04-21","US","USLA",4648794,0.025,NA,NA,NA,0.0189141684696076,0.00298714451622619,0.0348411924229891,0.24998845196613,0.150312606957605,0.349664296974655,0.24998845196613,0.150312606957605,0.349664296974655,"2020-04-21","US_LA",0.4169689,0.7660862,0.4169689,0.7691533,0.3713411,0.8033833,0.3713411,0.8062175,29.3080755,30.1594908,24.0861551,25.4323569,NA,NA,2.9264166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-22,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,25258,1473,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,404,68,472.428571428571,52.8571428571429,4533372,"US_LA","2020/04/22","US",329064917,404,68,25258,1473,154069.662933631,153591.541673198,154549.27255688,3715.74411428132,13404.2196504733,17627.7122055062,0.000468204463539426,0.000466751494122962,0.000469661955962569,1.12918269992341e-05,4.07342714400432e-05,5.35691023103085e-05,"2020-04-22","US","USLA",4648794,0.025,NA,NA,NA,0.0189950475270485,0.00314671397561558,0.0348433810784814,0.249988553899882,0.151189475063209,0.348787632736555,0.249988553899882,0.151189475063209,0.348787632736555,"2020-04-22","US_LA",0.6353995,0.7157524,0.6353995,0.7233839,0.5047807,0.7630251,0.5047807,0.7688328,24.9352985,29.0953746,21.3815743,24.6498688,NA,NA,2.9348083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-23,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,25739,1599,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,481,126,458.142857142857,63.2857142857143,4533372,"US_LA","2020/04/23","US",329064917,481,126,25739,1599,164391.029297169,163897.41139529,164886.133852381,10321.366363538,23725.5860140113,27949.0785690442,0.000499570208808278,0.000498070146430379,0.000501074788997883,3.13657452688522e-05,7.21000167088954e-05,8.49348475791608e-05,"2020-04-23","US","USLA",4648794,0.025,NA,NA,NA,0.0190762818686814,0.00330328200783126,0.0348492817295315,0.249988655834528,0.152066383344685,0.347910928324372,0.249988655834528,0.152066383344685,0.347910928324372,"2020-04-23","US_LA",0.8561027,0.7952512,0.8561027,0.8120977,0.8012002,0.8062193,0.8012002,0.8161529,27.5028144,28.431122,23.0033728,23.9913695,NA,NA,3.1162327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-24,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,26140,1660,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,401,61,431.714285714286,63.8571428571429,4533372,"US_LA","2020/04/24","US",329064917,401,61,26140,1660,167593.544789377,167097.240570236,168091.323107534,3202.51549220807,26928.1015062194,31151.5940612523,0.00050930237813646,0.000507794152271287,0.000510815083661847,9.73216932818174e-06,8.18321860370772e-05,9.46670169073425e-05,"2020-04-24","US","USLA",4648794,0.025,NA,NA,NA,0.0191578806680637,0.00345687878752858,0.0348588825485988,0.249988757767511,0.152943251634939,0.347034263900082,0.249988757767511,0.152943251634939,0.347034263900082,"2020-04-24","US_LA",0.5423416,0.7615451,0.6688598,0.7971319,0.4473769,0.7890847,0.5160676,0.8068337,26.0352048,27.7339521,21.9979364,23.2915996,NA,NA,3.6013755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-25,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,26512,1707,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,372,47,418.857142857143,62.8571428571429,4533372,"US_LA","2020/04/25","US",329064917,372,47,26512,1707,169373.646231774,168877.013859102,169871.739097547,1780.10144239737,28708.2029486167,30891.1144719537,0.00051471195342217,0.000513202730326619,0.000516225614830726,5.40957528570987e-06,8.72417613227871e-05,9.38754418233945e-05,"2020-04-25","US","USLA",4648794,0.025,NA,NA,NA,0.0192398532357319,0.00360755305250492,0.0348721534189588,0.249988859700023,0.153820142352227,0.346157577047819,0.249988859700023,0.153820142352227,0.346157577047819,"2020-04-25","US_LA",0.6932545,0.672272,0.6099211,0.6840919,0.7583484,0.6655759,0.6866131,0.66717,26.7441982,27.154778,22.3514385,22.8275166,NA,NA,3.4722349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-26,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,26773,1729,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,261,22,406.428571428571,61.8571428571429,4533372,"US_LA","2020/04/26","US",329064917,261,22,26773,1729,168198.81513579,167707.583175749,168691.485962422,0,28708.2029486167,28708.2029486167,0.000511141742696897,0.000509648930991173,0.000512638926994524,0,8.72417613227871e-05,8.72417613227871e-05,"2020-04-26","US","USLA",4648794,0.025,NA,NA,NA,0.0193222090207052,0.00375537048657036,0.0348890475548401,0.24998896163667,0.154696940364975,0.345280982908364,0.24998896163667,0.154696940364975,0.345280982908364,"2020-04-26","US_LA",0.4744328,0.6073074,0.4744328,0.6109919,0.5233736,0.5622968,0.5233736,0.5614523,26.5400894,26.8290735,21.5611839,22.3436716,NA,NA,3.7134392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Louisiana","US_LA","STATE_TOTAL",2020-04-27,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,27068,1740,75.93,75.93,79.76,79.76,64.44,64.44,60.9,60.9,87.5,87.5,295,11,363.571428571429,58.8571428571429,4533372,"US_LA","2020/04/27","US",329064917,295,11,27068,1740,166457.54337,165972.140776225,166944.365573578,0,28708.2029486167,28708.2029486167,0.000505850167461031,0.00050437507069836,0.000507329578295879,0,8.72417613227871e-05,8.72417613227871e-05,"2020-04-27","US","USLA",4648794,0.025,NA,NA,NA,0.0194049576120346,0.00390041018818264,0.0349095050358866,0.249989063567389,0.155573896962929,0.34440423017185,0.249989063567389,0.155573896962929,0.34440423017185,"2020-04-27","US_LA",0.4264581,0.5751504,0.4047,0.5751504,0.429421,0.5477289,0.4207671,0.545615,25.9408788,26.6211698,22.5358495,22.3299962,NA,NA,4.1114736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
