"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-03-25,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,0,1,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,221,0,63.89,63.89,75,75,52.22,52.22,50.64,50.64,62.5,62.5,24,0,21.4285714285714,0,1919968,"LV","LVA","Europe","Latvia","2020-03-25",221,24,21.429,NA,NA,0,117.167,12.724,11.361,NA,NA,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,1151,9796,5.194,0.61,977,0.518,0.022,45.6,"tests performed",NA,NA,63.89,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/25","LV",1919968,24,0,221,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W13","2020-03-25","LV","Latvia",NA,1.51044184069735,0.15625260421007,"LV","Latvia",NA,NA,NA,NA,NA,"2020-03-25",-31,-13,34,-36,-41,14
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-03-26,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,244,0,63.89,63.89,75,75,55.56,55.56,50.64,50.64,87.5,87.5,23,0,22.5714285714286,0,1919968,"LV","LVA","Europe","Latvia","2020-03-26",244,23,22.571,NA,NA,0,129.36,12.194,11.967,NA,NA,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,817,10613,5.627,0.433,991,0.525,0.023,43.9,"tests performed",NA,NA,63.89,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/26","LV",1919968,23,0,244,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W13","2020-03-26","LV","Latvia",NA,1.51044184069735,0.15625260421007,"LV","Latvia",NA,NA,NA,NA,NA,"2020-03-26",-33,-14,36,-36,-41,15
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-03-27,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,280,0,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,36,0,24.1428571428571,0,1919968,"LV","LVA","Europe","Latvia","2020-03-27",280,36,24.143,NA,NA,0,148.446,19.086,12.8,NA,NA,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,1089,11702,6.204,0.577,1047,0.555,0.023,43.4,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/27","LV",1919968,36,0,280,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W13","2020-03-27","LV","Latvia",NA,1.51044184069735,0.15625260421007,"LV","Latvia",NA,NA,NA,NA,NA,"2020-03-27",-32,-11,35,-36,-40,15
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-03-28,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,305,0,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,25,0,25.8571428571429,0,1919968,"LV","LVA","Europe","Latvia","2020-03-28",305,25,25.857,NA,NA,0,161.701,13.254,13.709,NA,NA,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,1046,12748,6.759,0.555,998,0.529,0.026,38.6,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/28","LV",1919968,25,0,305,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W13","2020-03-28","LV","Latvia",NA,1.51044184069735,0.15625260421007,"LV","Latvia",NA,NA,NA,NA,NA,"2020-03-28",-40,-10,47,-23,-23,4
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-03-29,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,347,0,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,42,0,29.7142857142857,0,1919968,"LV","LVA","Europe","Latvia","2020-03-29",347,42,29.714,NA,NA,0,183.968,22.267,15.754,NA,NA,0,1.07,NA,NA,NA,NA,2.947,1.563,28.49,15.104,1057,13805,7.319,0.56,1033,0.548,0.029,34.8,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/29","LV",1919968,42,0,347,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W13","2020-03-29","LV","Latvia",NA,1.51044184069735,0.15625260421007,"LV","Latvia",NA,NA,NA,NA,NA,"2020-03-29",-50,-22,-18,-48,-25,7
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-03-30,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,376,0,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,29,0,28,0,1919968,"LV","LVA","Europe","Latvia","2020-03-30",376,29,28,NA,NA,0,199.342,15.375,14.845,NA,NA,0,1.06,NA,NA,28,14.845,NA,NA,NA,NA,502,14307,7.585,0.266,936,0.496,0.03,33.4,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,"2020/03/30","LV",1919968,237,0,376,0,376,0,376,376,0.000195836597276621,0.000123439557325955,0.000195836597276621,0.000195836597276621,"2020/03/30","LV",1919968,29,0,376,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W14","2020-03-30","LV","Latvia",28,1.45835763929399,0.208336805613427,"LV","Latvia",NA,NA,NA,NA,NA,"2020-03-30",-38,-22,-11,-46,-41,16
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-03-31,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,398,0,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,22,0,28.7142857142857,0,1919968,"LV","LVA","Europe","Latvia","2020-03-31",398,22,28.714,NA,NA,0,211.006,11.664,15.223,NA,NA,0,1.04,NA,NA,27,14.314,NA,NA,NA,NA,500,14807,7.85,0.265,880,0.467,0.033,30.6,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/31","LV",1919968,22,0,398,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W14","2020-03-31","LV","Latvia",27,1.45835763929399,0.208336805613427,"LV","Latvia",NA,NA,NA,NA,NA,"2020-03-31",-38,-19,5,-45,-42,16
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-01,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,446,0,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,48,0,32.1428571428571,0,1919968,"LV","LVA","Europe","Latvia","2020-04-01",446,48,32.143,NA,NA,0,236.454,25.448,17.041,NA,NA,0,1.03,NA,NA,28,14.845,NA,NA,NA,NA,1003,15810,8.382,0.532,859,0.455,0.037,26.7,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/01","LV",1919968,48,0,446,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W14","2020-04-01","LV","Latvia",28,1.45835763929399,0.208336805613427,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-01",-40,-22,-8,-47,-43,17
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-02,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,458,0,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,12,0,30.5714285714286,0,1919968,"LV","LVA","Europe","Latvia","2020-04-02",458,12,30.571,NA,NA,0,242.816,6.362,16.208,NA,NA,0,1.01,NA,NA,29,15.375,NA,NA,NA,NA,1024,16834,8.925,0.543,889,0.471,0.034,29.1,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/02","LV",1919968,12,0,458,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W14","2020-04-02","LV","Latvia",29,1.45835763929399,0.208336805613427,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-02",-42,-24,-22,-50,-44,18
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-03,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,493,1,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,35,1,30.4285714285714,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-04-03",493,35,30.429,1,NA,0,261.372,18.556,16.132,0.53,NA,0,1,NA,NA,31,16.435,NA,NA,NA,NA,1364,18198,9.648,0.723,928,0.492,0.033,30.5,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/03","LV",1919968,35,1,493,1,170.58128514089,24.2084180444051,1201.97754297467,170.58128514089,170.58128514089,170.58128514089,8.88459001092154e-05,1.26087612108145e-05,0.000626040404306045,8.88459001092154e-05,8.88459001092154e-05,8.88459001092154e-05,"2020-W14","2020-04-03","LV","Latvia",31,1.45835763929399,0.208336805613427,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-03",-38,-19,-16,-48,-43,18
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-04,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,509,1,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,16,0,29.1428571428571,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-04-04",509,16,29.143,1,0,0,269.854,8.483,15.451,0.53,0,0,0.98,NA,NA,29,15.375,NA,NA,NA,NA,1182,19380,10.275,0.627,947,0.502,0.031,32.5,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/04","LV",1919968,16,0,509,1,159.148881928396,22.5649746713928,1122.46377352105,0,170.58128514089,170.58128514089,8.28914241947762e-05,1.17527868544647e-05,0.000584626292480422,0,8.88459001092154e-05,8.88459001092154e-05,"2020-W14","2020-04-04","LV","Latvia",29,1.45835763929399,0.208336805613427,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-04",-44,-15,-1,-37,-26,9
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-05,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,533,1,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,24,0,26.5714285714286,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-04-05",533,24,26.571,1,0,0,282.578,12.724,14.087,0.53,0,0,0.97,NA,NA,36,19.086,3.93,2.083,27.508,14.584,1300,20680,10.964,0.689,982,0.521,0.027,37,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/05","LV",1919968,24,0,533,1,151.757613095842,21.500611538302,1071.14967830195,0,170.58128514089,170.58128514089,7.90417408497653e-05,1.11984218165626e-05,0.000557899755778193,0,8.88459001092154e-05,8.88459001092154e-05,"2020-W14","2020-04-05","LV","Latvia",36,1.45835763929399,0.208336805613427,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-05",-36,-6,71,-26,-24,4
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-06,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,542,1,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,9,0,23.7142857142857,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-04-06",542,9,23.714,1,0,0,287.35,4.771,12.573,0.53,0,0,0.95,NA,NA,44,23.327,NA,NA,NA,NA,773,21453,11.374,0.41,1021,0.541,0.023,43.1,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,"2020/04/06","LV",1919968,157,1,533,1,533,1,533,533,0.000277608793479891,8.17721962032701e-05,0.000277608793479891,0.000277608793479891,"2020/04/06","LV",1919968,9,0,542,1,141.623069092322,20.0525314791019,1000.2275134205,0,170.58128514089,170.58128514089,7.37632445396598e-05,1.0444200882047e-05,0.000520960512581721,0,8.88459001092154e-05,8.88459001092154e-05,"2020-W15","2020-04-06","LV","Latvia",44,1.30210503508392,0.0520842014033567,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-06",-29,-14,38,-37,-42,14
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-07,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,548,2,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,6,1,21.4285714285714,0.285714285714286,1919968,"LV","LVA","Europe","Latvia","2020-04-07",548,6,21.429,2,1,0.143,290.531,3.181,11.361,1.06,0.53,0.076,0.94,NA,NA,41,21.737,NA,NA,NA,NA,1122,22575,11.968,0.595,1110,0.588,0.019,51.8,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","LV",1919968,6,1,548,2,264.812411525347,99.8496479558966,702.312073537244,35.0168350783466,205.598120219237,205.598120219237,0.000137925429759947,5.20058917418919e-05,0.000365793634861229,1.82382389072873e-05,0.000107084139016503,0.000107084139016503,"2020-W15","2020-04-07","LV","Latvia",41,1.30210503508392,0.0520842014033567,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-07",-25,-7,61,-34,-42,12
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-08,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,577,2,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,29,0,18.7142857142857,0.285714285714286,1919968,"LV","LVA","Europe","Latvia","2020-04-08",577,29,18.714,2,0,0.143,305.906,15.375,9.922,1.06,0,0.076,0.94,NA,NA,39,20.676,NA,NA,NA,NA,1461,24036,12.743,0.775,1175,0.623,0.016,62.8,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","LV",1919968,29,0,577,2,259.902610245694,97.9546334880457,689.598484596125,54.3044900264574,259.902610245694,259.902610245694,0.000135368198972949,5.10188885898336e-05,0.000359171863591542,2.82840599564459e-05,0.000135368198972949,0.000135368198972949,"2020-W15","2020-04-08","LV","Latvia",39,1.30210503508392,0.0520842014033567,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-08",-25,-8,49,-35,-42,12
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-09,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,572912500,0,2,1,1,1,0,0,0,NA,0,NA,NA,589,3,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,12,1,18.7142857142857,0.428571428571429,1919968,"LV","LVA","Europe","Latvia","2020-04-09",589,12,18.714,3,1,0.286,312.268,6.362,9.922,1.59,0.53,0.151,0.93,NA,NA,38,20.146,NA,NA,NA,NA,1422,25458,13.497,0.754,1232,0.653,0.015,65.8,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","LV",1919968,12,1,589,3,373.505871558763,195.08301456895,715.11421123526,113.603261313069,373.505871558763,373.505871558763,0.000194537550396029,0.000101607430211832,0.000372461526043799,5.91693514230806e-05,0.000194537550396029,0.000194537550396029,"2020-W15","2020-04-09","LV","Latvia",38,1.30210503508392,0.0520842014033567,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-09",-21,0,2,-40,-43,14
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-10,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,612,3,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,23,0,17,0.285714285714286,1919968,"LV","LVA","Europe","Latvia","2020-04-10",612,23,17,3,0,0.286,324.462,12.194,9.013,1.59,0,0.151,0.92,NA,NA,35,18.556,NA,NA,NA,NA,1198,26656,14.132,0.635,1208,0.64,0.014,71.1,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","LV",1919968,23,0,612,3,366.083857332797,191.146289360032,701.124730426927,0,373.505871558763,373.505871558763,0.000190671853558391,9.95570183253221e-05,0.000365175216684303,0,0.000194537550396029,0.000194537550396029,"2020-W15","2020-04-10","LV","Latvia",35,1.30210503508392,0.0520842014033567,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-10",-37,-11,36,-47,-77,23
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-11,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,630,3,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,18,0,17.2857142857143,0.285714285714286,1919968,"LV","LVA","Europe","Latvia","2020-04-11",630,18,17.286,3,0,0.286,334.005,9.543,9.164,1.59,0,0.151,0.91,NA,NA,36,19.086,NA,NA,NA,NA,1140,27796,14.736,0.604,1202,0.637,0.014,69.5,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","LV",1919968,18,0,630,3,357.001800922941,186.349168934148,683.932676443874,0,373.505871558763,373.505871558763,0.000185941537006315,9.7058476461143e-05,0.000356220872662395,0,0.000194537550396029,0.000194537550396029,"2020-W15","2020-04-11","LV","Latvia",36,1.30210503508392,0.0520842014033567,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-11",-39,-6,22,-33,-31,7
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,651,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,21,2,16.8571428571429,0.571428571428571,1919968,"LV","LVA","Europe","Latvia","2020-04-12",651,21,16.857,5,2,0.571,345.138,11.133,8.937,2.651,1.06,0.303,0.9,NA,NA,43,22.797,0.982,0.521,24.56,13.021,418,28214,14.958,0.222,1076,0.57,0.016,63.8,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","LV",1919968,21,2,651,5,584.407048034592,396.057630310579,862.328034242606,186.975091614041,560.480963172804,560.480963172804,0.000304383743913749,0.000206283453844324,0.000449136670112526,9.73844832903677e-05,0.000291922033686397,0.000291922033686397,"2020-W15","2020-04-12","LV","Latvia",43,1.30210503508392,0.0520842014033567,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-12",-53,-20,3,-44,-34,7
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,655,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,4,0,16.1428571428571,0.571428571428571,1919968,"LV","LVA","Europe","Latvia","2020-04-13",655,4,16.143,5,0,0.571,347.259,2.121,8.558,2.651,0,0.303,0.89,NA,NA,44,23.327,NA,NA,NA,NA,562,28776,15.256,0.298,1046,0.555,0.015,64.8,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,"2020/04/13","LV",1919968,118,4,651,5,651,5,651,651,0.000339068151135852,6.14593576559609e-05,0.000339068151135852,0.000339068151135852,"2020/04/13","LV",1919968,4,0,655,5,560.480401955425,379.75957414405,827.203057840369,0,560.480963172804,560.480963172804,0.000291921741380807,0.000197794741445717,0.000430842106660303,0,0.000291922033686397,0.000291922033686397,"2020-W16","2020-04-13","LV","Latvia",44,0.937515625260421,0.15625260421007,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-13",-52,-33,-7,-62,-82,26
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,657,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,2,0,15.5714285714286,0.428571428571429,1919968,"LV","LVA","Europe","Latvia","2020-04-14",657,2,15.571,5,0,0.429,348.319,1.06,8.255,2.651,0,0.227,0.89,NA,NA,46,24.388,NA,NA,NA,NA,242,29018,15.384,0.128,920,0.488,0.017,59.1,"tests performed",NA,NA,69.44,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","LV",1919968,2,0,657,5,537.449837703411,364.078795798962,793.378607544401,0,560.480963172804,560.480963172804,0.000279926455911459,0.000189627533270847,0.000413224911844573,0,0.000291922033686397,0.000291922033686397,"2020-W16","2020-04-14","LV","Latvia",46,0.937515625260421,0.15625260421007,"LV","Latvia",NA,NA,NA,NA,NA,"2020-04-14",-34,-18,-25,-50,-41,16
