"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-18,3,1,3,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,46442,1997,77.31,77.31,80.48,80.48,67.78,67.78,64.74,64.74,87.5,87.5,854,24,780,37.4285714285714,18801310,"US_FL","2020/05/18","US",329064917,854,24,46442,1997,180586.00522537,180077.776161915,181095.668651168,2134.7716618414,34208.5029557966,55618.870187968,0.000548785348713944,0.000547240884271827,0.00055033417205994,6.48738759909005e-06,0.000103956700299949,0.000169020966121308,"2020/05/18","US_FL",18801310,854,24,46442,1997,177608.695652174,289.855072463775,28913.0434782609,45217.3913043478,0.00247014702698908,0.000106216003033831,0.00944661279730901,1.54167487512187e-05,0.00153782068793403,0.00240501280519006,"2020-05-18","US","USFL",21477737,0,NA,NA,NA,0.00577181772996725,0.0046830852365671,0.00686055022336741,0.0378449149313457,-0.292407819059436,0.368097648922128,0.0664938276064847,-0.210019250090172,0.343006905303142,"2020-05-18","US_FL",0.2890175,0.3743884,0.2413063,0.3916012,0.3195318,0.4184251,0.2451689,0.4301339,12.3069307,13.1930721,8.7029703,9.5626247,NA,NA,3.6126481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-18",-31,-18,-42,-50,-37,14
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-19,3,1,3,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,46944,2052,77.31,77.31,80.48,80.48,67.78,67.78,64.74,64.74,87.5,87.5,502,55,717.285714285714,39,18801310,"US_FL","2020/05/19","US",329064917,502,55,46944,2052,184101.456424899,183587.984711019,184616.364252375,3515.45119952882,32381.2566708008,53386.7045514732,0.000559468502760198,0.000557908106354038,0.000561033263392145,1.06831540462541e-05,9.84038558896292e-05,0.00016223760660415,"2020/05/19","US_FL",18801310,502,55,46944,2052,178260.869565217,652.173913043487,26376.8115942029,42391.3043478261,0.00249684729415131,0.000109141331109375,0.00948130048199925,3.46876846902416e-05,0.00140292413636087,0.00225469950486568,"2020-05-19","US","USFL",21477737,0,NA,NA,NA,0.00577194469991925,0.00468338893448233,0.00686050046535616,0.0377917314495345,-0.288360042973483,0.363943505872552,0.0664955559526869,-0.206983722892698,0.339974834798072,"2020-05-19","US_FL",0.5070343,0.3750934,0.5132416,0.3927982,0.6046998,0.4361662,0.5934454,0.445621,13.3320626,13.0865559,9.6424465,9.4964535,NA,NA,3.6648564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-19",-26,-10,-27,-46,-37,14
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-20,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,47471,2096,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,527,44,724.142857142857,38.4285714285714,18801310,"US_FL","2020/05/20","US",329064917,527,44,47471,2096,186685.586080821,186168.463997535,187204.144579509,2584.12965592256,30653.414960163,52042.2416966642,0.000567321450681482,0.000565749961116443,0.000568897305389469,7.85294792128375e-06,9.31530934370711e-05,0.00015815189954347,"2020/05/20","US_FL",18801310,527,44,47471,2096,183333.333333333,5072.46376811594,27971.0144927536,44420.2898550725,0.00252487725589334,0.00011148159356981,0.00975109358514557,0.00026979310314632,0.00148771625449257,0.00236261674612421,"2020-05-20","US","USFL",21477737,0,NA,NA,NA,0.00577207167266436,0.00468368838960936,0.00686045495571936,0.0377386227065021,-0.28432306786,0.359800313273004,0.066497284343813,-0.203948041840188,0.336942610527814,"2020-05-20","US_FL",0.3968568,0.3555265,0.3889329,0.368882,0.4443008,0.4166602,0.415576,0.4182937,13.1541549,12.9948234,9.5638915,9.4434624,NA,NA,3.7904322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-20",-25,-12,-20,-45,-37,14
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-21,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,48675,2144,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,1204,48,780.714285714286,38.4285714285714,18801310,"US_FL","2020/05/21","US",329064917,1204,48,48675,2144,192311.398298384,191782.534129114,192841.720876318,5625.81221756249,32408.3156043647,57618.9196112302,0.000584417810478362,0.000582810637723237,0.00058602941521207,1.70963597968801e-05,9.84860856630448e-05,0.000175098944416582,"2020/05/21","US_FL",18801310,1204,48,48675,2144,185942.028985507,2608.69565217392,27246.3768115942,43623.1884057971,0.00258891534685615,0.000114034607163012,0.00988984432390654,0.000138750738760965,0.00144917438261452,0.00232022068705836,"2020-05-21","US","USFL",21477737,0,NA,NA,NA,0.00577219864820266,0.00468398359936416,0.00686041369704115,0.0376855885972186,-0.280296871413111,0.355668048607548,0.066499012779865,-0.200912207066321,0.333910232626051,"2020-05-21","US_FL",0.1675185,0.3387276,0.1902328,0.352106,0.1485349,0.3952992,0.1729188,0.3948234,12.0704735,12.7358494,8.7218237,9.198892,NA,NA,3.9056311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-21",-26,-11,-22,-44,-37,14
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-22,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,49451,2190,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,776,46,759,39,18801310,"US_FL","2020/05/22","US",329064917,776,46,49451,2190,196070.181096516,195534.56379283,196607.265587845,3758.7827981317,36167.0984024964,60038.1183927281,0.00059584042833869,0.000594212733388501,0.000597472581946027,1.14226178603284e-05,0.000109908703523373,0.000182450681586114,"2020/05/22","US_FL",18801310,776,46,49451,2190,188913.043478261,2971.0144927536,27101.4492753623,45942.0289855072,0.00263018906661291,0.00011648124518983,0.0100478659986065,0.000158021674699986,0.00144146600823891,0.0024435546770681,"2020-05-22","US","USFL",21477737,0,NA,NA,NA,0.00577232562653419,0.00468427456121076,0.00686037669185761,0.0376326290168008,-0.27628143137089,0.351546689404492,0.0665007412608433,-0.197876218711205,0.330877701232892,"2020-05-22","US_FL",0.2793257,0.3161613,0.3019428,0.324827,0.3284502,0.3717666,0.3478998,0.3693653,11.354882,12.3915102,8.0800561,8.9103786,NA,NA,3.9885042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-22",-26,-8,-16,-43,-36,14
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-23,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,50127,2233,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,676,43,759.428571428571,38.4285714285714,18801310,"US_FL","2020/05/23","US",329064917,676,43,50127,2233,199099.635233801,198558.993749243,199641.748790761,3029.45413728515,39196.5525397816,57713.948109884,0.000605046679083692,0.000603403716079653,0.000606694115589236,9.20625074500164e-06,0.000119114954268375,0.000175387727856398,"2020/05/23","US_FL",18801310,676,43,50127,2233,192753.623188406,3840.57971014493,30652.1739130435,48043.4782608696,0.0026661440080505,0.000118768319867073,0.0102521379195602,0.000204271920953642,0.00163032118044133,0.00255532610551443,"2020-05-23","US","USFL",21477737,0,NA,NA,NA,0.00577245260765903,0.00468456127266146,0.0068603439426566,0.0375797438605132,-0.272276725515448,0.347436213236475,0.0665024697867493,-0.194840076921762,0.32784501649526,"2020-05-23","US_FL",0.3103098,0.3207504,0.32341,0.3254777,0.3391217,0.3755002,0.3611265,0.371218,12.439273,12.3439915,9.0384634,8.9078572,NA,NA,3.9986041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-23",-28,-9,-17,-46,-22,7
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-24,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,50867,2237,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,740,4,754.142857142857,37.7142857142857,18801310,"US_FL","2020/05/24","US",329064917,740,4,50867,2237,198866.4844627,198326.620745426,199407.817739795,0,37946.5853720228,52722.1329642273,0.000604338153929366,0.000602697554493255,0.000605983219231466,0,0.000115316411478841,0.000160218030669697,"2020/05/24","US_FL",18801310,740,4,50867,2237,194782.608695652,2028.9855072464,31594.2028985507,46086.9565217391,0.00270550296761236,0.00011898107099984,0.0103600551608187,0.000107917241258529,0.0016804256138828,0.00245126305144371,"2020-05-24","US","USFL",21477737,0,NA,NA,NA,0.00577257959157723,0.00468484373127688,0.00686031545187758,0.0375269330237677,-0.26828273167301,0.343336597720545,0.0665041983575838,-0.191803781852118,0.324812178567286,"2020-05-24","US_FL",0.3031183,0.3102563,0.327853,0.3144791,0.4035551,0.3693593,0.4391956,0.3675497,11.5110135,12.239649,8.4522838,8.8314195,NA,NA,4.0823466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-24",-30,-14,-26,-53,-27,8
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-25,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,51746,2252,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,879,15,757.714285714286,36.4285714285714,18801310,"US_FL","2020/05/25","US",329064917,879,15,51746,2252,200142.961141925,199600.63400319,200686.761816687,810.175137023354,33957.799218182,48189.610616726,0.000608217256845781,0.00060656917128358,0.000609869820357322,2.46205260776357e-06,0.000103194833189045,0.000146444084820887,"2020/05/25","US_FL",18801310,879,15,51746,2252,195652.173913043,869.565217391297,31956.5217391304,43768.115942029,0.00275225502903787,0.000119778887747715,0.0104063054070724,4.62502462536545e-05,0.00169969654982182,0.00232792906143396,"2020-05-25","US","USFL",21477737,0,NA,NA,NA,0.00577270657828886,0.00468512193466616,0.00686029122191155,0.0374741964021231,-0.264299427714,0.339247820518247,0.0665059269733485,-0.188767333664043,0.32177918761074,"2020-05-25","US_FL",0.3427647,0.3190965,0.3442541,0.3309931,0.3691031,0.3764938,0.3693881,0.385344,10.8643529,11.9963191,7.8418663,8.6841937,NA,NA,4.1082589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-25",-34,-23,-40,-58,-68,22
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-26,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,52255,2259,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,509,7,758.714285714286,29.5714285714286,18801310,"US_FL","2020/05/26","US",329064917,509,7,52255,2259,199277.719231311,198738.114967257,199818.788603162,0,29726.1130865083,43877.6392501657,0.000605587861046004,0.000603948050065929,0.00060723212436275,0,9.03351027435972e-05,0.000133340374447045,"2020/05/26","US_FL",18801310,509,7,52255,2259,196521.739130435,869.565217391297,28478.2608695652,41159.4202898551,0.00277932761068245,0.000120151202230057,0.010452555653326,4.62502462536545e-05,0.0015146955648072,0.002189178322673,"2020-05-26","US","USFL",21477737,0,NA,NA,NA,0.00577283356779397,0.00468539588048704,0.0068602712551009,0.0374215338912848,-0.260326791553155,0.335169859335725,0.0665076556340445,-0.185730732527401,0.31874604379549,"2020-05-26","US_FL",0.4680571,0.3270883,0.4334528,0.3324953,0.4891462,0.3605442,0.4565979,0.366322,11.9404371,11.8864417,8.8653103,8.6382426,NA,NA,4.1526868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-26",-27,-12,-34,-44,-35,14
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-27,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,52634,2319,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,379,60,737.571428571429,31.8571428571429,18801310,"US_FL","2020/05/27","US",329064917,379,60,52634,2319,202584.246917425,202040.069411764,203129.890118275,2042.34540708785,27597.7533051514,42049.0730838928,0.000615636114491735,0.000613982405823481,0.000617294277281692,6.20651215482765e-06,8.38672002982056e-05,0.000127783519030966,"2020/05/27","US_FL",18801310,379,60,52634,2319,200362.31884058,3840.57971014493,29057.9710144928,41666.6666666667,0.0027994857805121,0.00012334246922156,0.0106568275742796,0.000204271920953642,0.00154552906230964,0.00221615763298763,"2020-05-27","US","USFL",21477737,0,NA,NA,NA,0.00577296056009263,0.00468566556644603,0.00686025555373923,0.0373689453871046,-0.256364801149628,0.331102691923837,0.0665093843396731,-0.182693978620654,0.3157127473,"2020-05-27","US_FL",0.3800454,0.3249372,0.3784422,0.3312071,0.4032513,0.3547275,0.3950258,0.3634155,11.5954907,11.6639278,8.3531009,8.4651727,NA,NA,4.2066431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-27",-24,-11,-20,-43,-35,13
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-28,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,53285,2364,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,651,45,658.571428571429,31.4285714285714,18801310,"US_FL","2020/05/28","US",329064917,651,45,53285,2364,205650.457645165,205101.192930075,206201.193301125,3698.3018672528,27708.6630578581,45747.3749511456,0.000624954065355939,0.000623284897095471,0.000626627703679286,1.12388215096561e-05,8.42042455041117e-05,0.000139022340540622,"2020/05/28","US_FL",18801310,651,45,53285,2364,202971.014492754,2608.69565217392,28115.9420289855,41159.4202898551,0.0028341110273699,0.000125735919465186,0.0107955783130406,0.000138750738760965,0.00149542462886817,0.002189178322673,"2020-05-28","US","USFL",21477737,0,NA,NA,NA,0.0057730875551849,0.00468593099029848,0.00686024412007132,0.0373164307855814,-0.252413434507134,0.327046296078297,0.0665111130902348,-0.179657072131383,0.312679298311853,"2020-05-28","US_FL",0.2586645,0.3359238,0.2696656,0.3407342,0.3367086,0.3813967,0.3186949,0.3840365,12.5725175,11.7403427,9.0918196,8.520963,NA,NA,4.3213207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-28",-24,-11,-25,-43,-34,13
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-29,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,54497,2413,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,1212,49,720.857142857143,31.8571428571429,18801310,"US_FL","2020/05/29","US",329064917,1212,49,54497,2413,211306.510636513,210745.54100072,211868.973480327,5656.05299134832,32855.2770729844,51403.4279424939,0.000642142324265194,0.000640437585756734,0.00064385160050449,1.71882589092544e-05,9.98443631503398e-05,0.000156210599449877,"2020/05/29","US_FL",18801310,1212,49,54497,2413,206376.811594203,3405.79710144928,29057.9710144928,44275.3623188406,0.00289857462059825,0.00012834212084158,0.0109767251108674,0.000181146797826815,0.00154552906230964,0.0023549083717486,"2020-05-29","US","USFL",21477737,0,NA,NA,NA,0.00577321455307084,0.00468619214984876,0.00686023695629293,0.0372639899828592,-0.248472669674085,0.323000649639803,0.0665128418857312,-0.176620013256868,0.30964569702833,"2020-05-29","US_FL",0.3341379,0.3432742,0.3598331,0.348437,0.4853885,0.4037084,0.5037209,0.4061743,12.2877694,11.8634634,9.0661758,8.6511837,NA,NA,4.3259859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-29",-24,-9,-20,-43,-33,14
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-30,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,55424,2447,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,927,34,756.714285714286,30.5714285714286,18801310,"US_FL","2020/05/30","US",329064917,927,34,55424,2447,214566.911051825,213999.557450962,215135.768815184,3260.40041531209,33980.9058264551,53413.8611900472,0.000652050400899544,0.00065032626206993,0.000653779110749701,9.90807663435021e-06,0.0001032650521856,0.000162320133294693,"2020/05/30","US_FL",18801310,927,34,55424,2447,208478.260869565,2101.44927536231,30869.5652173913,45289.8550724638,0.00294787969561695,0.000130150505470098,0.0110884965393138,0.000111771428446332,0.00164188374200475,0.00240886699237786,"2020-05-30","US","USFL",21477737,0,NA,NA,NA,0.00577334155375051,0.00468644904295031,0.00686023406455072,0.0372116228752288,-0.244542484743755,0.318965730494213,0.0665145707261637,-0.173582802204697,0.306611943657025,"2020-05-30","US_FL",0.3018084,0.3424304,0.3206605,0.3482905,0.3799702,0.4096296,0.3773896,0.408564,10.8794293,11.6504986,7.1629212,8.3978565,NA,NA,4.3693282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-30",-26,-10,-16,-43,-15,7
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-05-31,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,56163,2451,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,739,4,756.571428571429,30.5714285714286,18801310,"US_FL","2020/05/31","US",329064917,739,4,56163,2451,214412.503057553,213845.695655289,214980.812807714,0,30465.4546269263,48614.899899183,0.000651581168276146,0.00064985868929713,0.000653308212761296,0,9.25818981393459e-05,0.000147736502397134,"2020/05/31","US_FL",18801310,739,4,56163,2451,211956.52173913,3478.26086956522,33695.652173913,48260.8695652174,0.00298718546739562,0.000130363256602864,0.0112734975243284,0.00018500098501462,0.00179219704232913,0.00256688866707785,"2020-05-31","US","USFL",21477737,0,NA,NA,NA,0.00577346855722399,0.00468670166750583,0.00686023544694214,0.0371593293591264,-0.240622857854469,0.314941516572722,0.0665162996115333,-0.170545439193428,0.303578038416495,"2020-05-31","US_FL",0.4004123,0.3555895,0.467383,0.3667147,0.4238423,0.4124988,0.4922119,0.4161037,12.0345469,11.7203666,8.5127882,8.4050136,NA,NA,4.3683821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-05-31",-26,-12,-13,-47,-19,7
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-06-01,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,56830,2460,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,667,9,726.285714285714,29.7142857142857,18801310,"US_FL","2020/06/01","US",329064917,667,9,56830,2460,214369.513988386,213803.305834409,214937.221612507,0,27881.3249710037,44383.2137675094,0.000651450528189811,0.000649729870274833,0.000653175742865676,0,8.47289502180621e-05,0.000134876771951686,"2020/06/01","US_FL",18801310,667,9,56830,2460,212391.304347826,434.782608695648,29057.9710144927,44347.8260869565,0.00302266171878449,0.00013084194665159,0.0112966226474552,2.31251231268272e-05,0.00154552906230963,0.0023587625589364,"2020-06-01","US","USFL",21477737,0,NA,NA,NA,0.00577359556349131,0.00468695002146732,0.0068602411055153,0.0371071093311337,-0.236713767189791,0.310927985852059,0.0665180285418408,-0.167507924453302,0.300543981536983,"2020-06-01","US_FL",0.3254935,0.3531876,0.3378464,0.366038,0.4103568,0.418364,0.4247345,0.4239879,11.7734904,11.8652822,8.4295391,8.4988045,NA,NA,4.3710835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-06-01",-21,-9,-24,-42,-33,11
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-06-02,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,57447,2530,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,617,70,741.714285714286,38.7142857142857,18801310,"US_FL","2020/06/02","US",329064917,617,70,57447,2530,219414.84587984,218839.99528539,219991.206496282,4496.12977030352,26751.6425237448,44708.6383493681,0.000666782858167283,0.00066503593661852,0.000668534368543099,1.36633519346079e-05,8.12959423557899e-05,0.000135865709286074,"2020/06/02","US_FL",18801310,617,70,57447,2530,212898.550724638,507.246376811614,26956.5217391304,41594.2028985507,0.00305547858101377,0.000134565091475009,0.0113236019577698,2.69793103146331e-05,0.0014337576338633,0.00221230344579983,"2020-06-02","US","USFL",21477737,0,NA,NA,NA,0.00577372257255255,0.00468719410283624,0.00686025104226886,0.0370549626879779,-0.232815190978759,0.306925116354714,0.066519757517088,-0.164470258227013,0.297509773261189,"2020-06-02","US_FL",0.3902911,0.340961,0.4099893,0.3620595,0.4118907,0.4072494,0.4177975,0.4184042,11.1168433,11.7458863,7.9582988,8.3648327,NA,NA,4.3839071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-06-02",-22,-8,-25,-41,-33,12
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-06-03,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,58764,2566,73.61,73.61,76.9,76.9,65.56,65.56,62.18,62.18,87.5,87.5,1317,36,875.714285714286,35.2857142857143,18801310,"US_FL","2020/06/03","US",329064917,1317,36,58764,2566,224169.609317463,223584.592513403,224756.156838184,5106.56849533401,28099.4282209471,46227.8147301561,0.000681232175587599,0.000679454359801605,0.000683014643089964,1.55184227534472e-05,8.53917472489086e-05,0.000140482355735771,"2020/06/03","US_FL",18801310,1317,36,58764,2566,216884.057971014,3985.5072463768,27971.0144927536,42028.9855072464,0.00312552689147724,0.00013647985166991,0.0115355822530991,0.000211980295329251,0.00148771625449257,0.00223542856892665,"2020-06-03","US","USFL",21477737,0,NA,NA,NA,0.00577384958440777,0.00468743390966359,0.00686026525915195,0.0370028893265313,-0.228927107496122,0.302932886149185,0.0665214865372755,-0.161432440770538,0.294475413845089,"2020-06-03","US_FL",0.308738,0.3304953,0.3329528,0.3554779,0.3785413,0.4036973,0.4006488,0.4191975,12.1714093,11.8287196,8.6022709,8.4000619,NA,NA,4.4125998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-06-03",-22,-11,-30,-43,-34,13
