"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y"
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,876,31,89.81,89.81,91.67,91.67,70,70,71.15,71.15,62.5,62.5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,872,31,0,2711.43752698039,2547.41298498634,2886.02339159269,0,0,0,0.000947251240636142,0.000889948629252847,0.00100824349113276,0,0,0,"ALB","Albania",196,0.03708,0.023702,0.005102,0.005089,0.04862,0.026978,0.015306,0.008769,0.395527,0.061334,0.423469,0.035293,0.371727,0.060619,0.464286,0.035623,0.598032,0.061501,0.647959,0.034115,0.03708,0.005102,0.04862,0.015306,0.395527,0.423469,0.371727,0.464286,0.598032,0.647959,2880913,192,3.31,2.21,3.87,11.54,7.65,16.39,14.36,17.13,12.02,7.07,4.89,5.52,10.93,20.22,11.98,4.28,75,42.93,76.76,14.13,55.68,7.61,3.8,51.08,19.79,23.96,13.54,10.94,21.35,6.25,3.37,7.87,17.98,30.34,40.45,2.79,5.59,21.23,26.26,44.13,27.08,33.85,18.23,14.06,20.31,17.71,20.31,35.42,7.18,NA,NA,NA,NA,3.39691590210226,2.4494251925939,3.9469777564029,7.63848582161504,6.95400229364245,16.1689546093025,15.1580489027802,16.11628614533,8.0916622640268,6.73093318159037,6.11901379286298,4.15665819829806,9.87642554425521,18.7057840946715,10.3814901567236,3.70800353079369,39.3766636932326,75.4628559599377,11.4850591715481,54.4002201126389,7.24278497452244,3.60064587118693,50.5240247609852,21.6426353281962,20.654843833313,12.7326072966026,10.94,19.541444628741,6.76339081650458,3.68661259726603,5.77904629898292,14.2868331665431,29.3280049520211,48.5272475590886,3.74002166597844,6.80776953076709,17.4093606634691,25.6935838271859,48.231165150945,27.2429157027097,33.5606776296775,20.1300263661542,15.5595677508451,15.8817083930573,18.2167588455964,20.4533249158068,36.934273192623,7.18,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,880,31,89.81,89.81,91.67,91.67,70,70,71.15,71.15,62.5,62.5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,876,31,0,2679.03964788278,2516.85412024685,2851.67637535699,0,0,0,0.000935932915628163,0.000879272771059962,0.00099624422748842,0,0,0,"ALB","Albania",188,0,0,0,0,0,0,0,0,0.486764,0.06064,0.409574,0.035865,0.478584,0.060606,0.462766,0.036365,0.663173,0.05734,0.62766,0.035258,0,0,0,0,0.486764,0.409574,0.478584,0.462766,0.663173,0.62766,2880913,182,0,0,1.12,3.37,5.08,15.34,12.22,16.29,7.87,4.49,3.37,2.25,6.74,20.22,6.63,3.37,33.33,38.07,71.75,14.94,48,7.43,2.87,49.43,24.73,18.68,13.74,10.44,17.58,9.34,5.42,5.42,12.65,30.72,45.78,1.81,7.23,19.28,27.11,44.58,22.53,32.97,20.88,15.38,17.58,16.48,20.33,36.81,1.69,NA,NA,NA,NA,0.860413661384969,0.655284003630253,1.63417621499084,6.89117379465597,4.89692983929004,16.0024395566262,13.2363479103149,16.3194327189282,8.05981310695783,5.61592649531153,3.28461797352569,3.84364433209085,9.29598297123868,19.2132703000389,9.1656526555713,3.67526123655648,39.5481476049602,75.1911566502807,13.6148798228664,50.4178603089739,7.15893447495904,3.01744805018973,48.6263127725963,22.3762034997444,20.4647315652598,13.3851595353432,10.5043940189785,19.3065668366006,8.27085502376496,4.05737186971315,5.74563033645683,13.6001781140895,29.9095313952508,47.8103018119826,2.24022388325151,6.89705931951644,18.8371159185824,25.9024574358819,47.6309647169489,22.8013590266452,33.4204305073247,20.4967427637288,15.7119274014337,16.7526892661851,17.399831033178,21.1014586277069,37.201245841726,1.69,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,898,31,89.81,89.81,91.67,91.67,70,70,71.15,71.15,62.5,62.5,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,880,31,0,2649.50324162904,2489.00793731765,2820.34754576475,0,0,0,0.000925614257282034,0.00086954459880292,0.000985299379081021,0,0,0,"ALB","Albania",212,0.009995,0.010172,0.009434,0.006639,0.009995,0.010172,0.009434,0.006639,0.342376,0.048521,0.424528,0.033947,0.351657,0.048826,0.433962,0.034039,0.540228,0.050962,0.584906,0.033841,0.009995,0.009434,0.009995,0.009434,0.342376,0.424528,0.351657,0.433962,0.540228,0.584906,2880913,206,1.98,1.98,2.48,8.46,4.95,16.75,10.4,13.93,7.92,4.93,3.98,1,12.32,20.79,8.74,4,66.67,40.2,78.17,11.28,47.45,7.69,3.61,46,18.45,25.24,9.22,11.65,15.53,14.08,2.12,4.23,16.93,28.57,48.15,3.19,6.91,14.89,27.13,47.87,26.7,33.01,15.05,16.5,21.36,15.53,24.27,31.07,2.99,NA,NA,NA,NA,1.96316117389336,1.96522999757636,2.02512020009653,7.03137852880956,5.45098720388488,16.0918090354725,11.0588251678461,15.4247485295158,8.04175914935856,5.13220477398161,3.56609796603398,1.78420399245712,9.62694271596014,19.7771000874142,8.85818796906235,3.76362178092878,40.3967736925035,76.1061942386485,12.9419669549275,47.3786232799907,7.85087667728497,3.51061528623358,46.6072120763012,20.9423963412116,21.5423046627533,11.549950738914,10.9082127768983,18.5011023493371,13.3622378506517,3.74678396431191,5.49785952117211,15.2142380178207,29.5675008994846,48.3321489186561,2.40909516264943,6.91842818772828,17.1799432051958,26.0842906890809,47.6740495291181,24.5235792774728,33.3130528134307,19.6991556236543,16.2712668200907,19.0627448770196,16.5116046623921,22.136156179393,36.3682446168224,2.99,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,916,31,89.81,89.81,91.67,91.67,70,70,71.15,71.15,62.5,62.5,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,898,31,0,2664.45895629721,2502.96214017622,2836.37591469625,0,0,0,0.000930839094340994,0.000874419553817869,0.000990898952076768,0,0,0,"ALB","Albania",228,0.012291,0.011813,0.008772,0.006175,0.012291,0.011813,0.008772,0.006175,0.347384,0.051049,0.372807,0.032024,0.325653,0.050243,0.421053,0.032698,0.462533,0.053457,0.495614,0.033112,0.012291,0.008772,0.012291,0.008772,0.347384,0.372807,0.325653,0.421053,0.462533,0.495614,2880913,209,0.99,0.99,1.97,8.37,2.96,21.46,12.32,14.71,5.88,2.46,1.97,3.43,7.35,21.08,5.29,2.46,25,36.04,75.25,12.82,45.41,8.63,4.59,49,21.05,18.18,13.88,9.09,19.62,11,1.62,5.41,16.22,28.11,48.65,2.17,4.89,17.93,30.98,44.02,19.14,26.32,24.88,18.18,13.4,14.83,22.49,38.28,3.92,NA,NA,NA,NA,1.06593095733347,1.15918374804212,2.00916412508779,7.14639492684641,3.82482109307604,16.9372228246254,11.2925993597003,15.1205163485088,7.69320699586832,3.42977664978014,4.08665051514844,3.06318988475107,9.20946724225765,20.2695910193497,7.73206259693126,3.56830343134638,39.5356118088735,76.3711019996204,13.3999297757608,45.3365029288668,8.52033308069363,4.51636446310709,49.1514150564422,20.6696983128863,21.1552113666845,12.4379412252593,10.6374600852894,18.9649123436107,12.2022808073171,3.42458337976587,5.49904421619001,15.9639691931773,29.1765990850053,48.5406910993103,2.11783034310237,6.61094128407105,17.7287417068227,26.8939439863972,47.0933511395523,19.6225084062016,30.3537928963935,20.7980891543892,17.4884304632306,17.1520729503505,15.6693336514829,22.3820473491268,36.9241846554512,3.92,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,933,31,89.81,89.81,91.67,91.67,70,70,71.15,71.15,62.5,62.5,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,916,31,0,2680.35928191369,2517.80535031472,2853.40798058231,0,0,0,0.000936393934906877,0.000879605086982033,0.000996849170505417,0,0,0,"ALB","Albania",271,0.005267,0.008311,0.00738,0.005199,0.009597,0.011194,0.00738,0.005199,0.433878,0.056908,0.383764,0.029541,0.297794,0.052508,0.391144,0.029644,0.522523,0.057354,0.535055,0.030298,0.005267,0.00738,0.009597,0.00738,0.433878,0.383764,0.297794,0.391144,0.522523,0.535055,2880913,257,1.61,1.61,2.01,5.62,3.63,18.33,12.35,10.84,4.82,2.8,4.03,3.2,9.24,17.2,7.06,4.42,60,35,74.38,12.24,47.5,11.3,4.62,44.81,24.12,17.9,13.62,10.51,16.73,9.34,3.51,7.02,17.54,28.51,43.42,4.37,6.55,17.47,28.38,43.23,24.51,29.96,17.9,16.73,16.73,21.4,17.12,33.85,2.81,NA,NA,NA,NA,1.44297539629386,1.50172822903343,1.90384936933637,6.86343167727703,3.33872340201168,17.1849834471856,11.8154956677269,13.2859115896185,7.25062933679926,2.74192844486376,3.94676557228085,3.05945224347882,9.10632366114114,19.2311190773647,7.30682088101587,3.72822346665107,37.7126914843288,76.4443225704662,13.6169095322935,46.9126062587086,10.8431123979702,4.75009130535111,47.2657165879667,21.3000783671242,20.7856112827487,13.0505520554835,10.7255161836638,18.3864650064918,10.1034833233065,3.44619787831538,5.77286216306392,17.0477215137802,28.9929518540407,47.0577022570138,3.85736470937656,6.60221702615376,17.8848751708348,27.1747611236613,45.9731477579159,22.9379988240669,29.8167996574923,20.5083367335505,17.1338983808091,17.2226411513511,17.1365525852153,20.8092601093296,36.5566531779889,2.81,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,946,31,89.81,89.81,91.67,91.67,70,70,71.15,71.15,62.5,62.5,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,933,31,0,2692.69144684458,2529.30664427287,2866.63036462088,0,0,0,0.000940702224666194,0.000883623108737052,0.00100146846177069,0,0,0,"ALB","Albania",228,0.028387,0.01697,0.030702,0.011425,0.028387,0.01697,0.030702,0.011425,0.394695,0.049946,0.425439,0.032743,0.345507,0.048592,0.45614,0.032986,0.463998,0.050959,0.548246,0.032959,0.028387,0.030702,0.028387,0.030702,0.394695,0.425439,0.345507,0.45614,0.463998,0.548246,2880913,225,5.56,5.56,6.02,11.06,7.37,21.76,12.96,15.67,10.19,6.94,6.94,6.51,13.02,22.48,15.38,3.23,66.67,35.27,69.57,15.69,50.97,10.24,5.83,52.86,26.22,17.33,12.44,10.22,17.33,8.44,3.47,4.46,14.85,23.27,53.96,3.98,4.48,13.93,27.86,49.75,24.44,33.78,12.89,18.22,14.22,18.67,18.22,38.67,6.94,NA,NA,NA,NA,5.31499239862764,5.39313310550844,5.61357654321732,7.3580682862914,6.17529073263881,17.9512758417032,12.6396312995989,13.9699181204941,7.63527881946237,5.56484030570201,4.6009056085024,5.911111668934,9.51722918155538,20.1760524430792,13.5256026386206,3.67395070035653,36.5479427264768,75.7361080484,14.5974577233763,50.8459603259968,10.3004019361782,5.74642360483433,51.3992828301344,22.5129439176606,20.3826671924758,12.8611212784726,10.7355846062081,18.0997234003081,8.73021285180455,3.4590053850764,5.58863247065964,16.4438523429965,27.59627131686,48.9135380209531,4.18187622557367,6.29918580154555,16.536517329765,27.3191964283247,46.8989663463699,23.4649357706258,31.0382222486328,19.3606592217058,17.6101436048857,16.5411816921929,17.3686549423353,19.5306348128601,37.1839006154375,6.94,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-18,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,948,31,83.33,83.33,84.52,84.52,66.11,66.11,66.67,66.67,62.5,62.5,2,0,"2020/05/18","AL",2862427,78,0,734,21,946,31,946,946,0.000330488777530396,2.72496032213223e-05,0.000330488777530396,0.000330488777530396,13,0,946,31,0,2692.05934037591,2528.62407767757,2866.05808909381,0,0,0,0.000940481395814081,0.000883384651443537,0.00100126853509061,0,0,0,"ALB","Albania",185,0.001768,0.00464,0.010811,0.007603,0.000752,0.003028,0.005405,0.005391,0.312094,0.051182,0.335135,0.034705,0.358033,0.052957,0.448649,0.036566,0.490222,0.05522,0.518919,0.036734,0.001768,0.010811,0.000752,0.005405,0.312094,0.335135,0.358033,0.448649,0.490222,0.518919,2880913,180,2.34,2.92,3.51,8.82,5.85,18.02,13.45,17.54,6.47,5.33,4.73,3.53,11.11,21.05,13.41,6.32,83.33,33.14,73.53,34.71,52.94,10.53,4.68,51.74,18.89,16.67,11.67,11.67,21.11,10.56,3.85,1.92,13.46,23.08,57.69,4.52,4.52,14.19,21.29,55.48,15.56,31.67,22.78,16.11,11.67,15,19.44,38.89,4.14,NA,NA,NA,NA,3.41726902795385,3.26780423480367,4.36882958316951,7.58685108604536,6.19995854848947,18.0383126098594,13.4060493741527,15.2192321066994,7.45615851651627,5.59092279822841,4.58201679600238,3.67373550212791,9.64483543345178,20.4818072167008,12.3671567025469,4.13091720419632,34.8447187158898,75.5943484129977,33.5893926319378,53.3236960191117,10.7021706909055,4.98799846885736,50.7212703915726,21.4056662192732,19.4235568005117,12.346232703068,11.0274189987326,18.9600624942862,9.57904831835197,3.52533734967257,5.06781099317683,15.293602122714,25.880753282843,54.0197410526735,4.62343887272549,5.95749475368115,15.2749282459349,26.4590518895687,48.1023294378721,20.6718669876464,31.1540154617844,20.0880895348212,17.6367656651665,14.2586944673255,16.6711233323216,19.3009793686118,37.6794935484012,4.14,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-19,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,949,31,83.33,83.33,84.52,84.52,66.11,66.11,66.67,66.67,62.5,62.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,948,31,0,2659.18756156022,2497.65499465479,2831.16703575546,0,0,0,0.00092899751209733,0.000872565481898678,0.000989079209969533,0,0,0,"ALB","Albania",206,0.021508,0.016092,0.019417,0.009614,0.024263,0.017067,0.024272,0.010722,0.318079,0.051661,0.325243,0.03264,0.344592,0.052715,0.5,0.034837,0.39219,0.054158,0.519417,0.03481,0.021508,0.019417,0.024263,0.024272,0.318079,0.325243,0.344592,0.5,0.39219,0.519417,2880913,203,4.02,4.02,4.02,9.6,9.09,23.62,15.58,12.18,8.08,5.56,6.53,5.05,11.56,18.69,10.89,7,71.43,39.27,72.77,40.41,51.04,14.06,5.73,55.15,19.7,13.79,16.26,8.87,22.66,11.33,3.35,6.15,14.53,25.14,50.84,3.33,6.11,18.89,22.78,48.89,24.14,28.57,16.26,20.2,9.85,17.73,22.17,39.9,6.57,NA,NA,NA,NA,3.94060167778495,3.8081670763855,3.79852652971972,8.19846126222208,8.74341282209316,20.0483578474368,15.2190480100143,14.1215542427437,7.51675898217284,5.84982015639598,5.08017747581059,3.84114199803555,9.8208611495735,20.0159800567338,11.5510545137079,4.97525808541887,36.3386908841734,74.9827499548988,40.9309637326039,51.5663590385081,12.787745850134,5.53941988518437,51.9235519566374,20.8385342386746,16.5499873316475,14.2701085873089,10.7412274215827,19.5702814089582,10.9535039128175,3.51294424849291,5.20666306420957,14.8759233515853,25.3331793188367,50.6983484913613,3.70481835873234,6.02994412530666,16.3606232919542,25.9409079236063,48.2423208748062,21.2184047200411,30.0803809237707,19.6582085473834,18.3606395449221,11.6053082131585,16.7479353273957,20.2143251632604,38.2632141283208,6.57,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-20,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,964,31,83.33,83.33,84.52,84.52,66.11,66.11,66.67,66.67,62.5,62.5,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,949,31,0,2624.0000337874,2464.52324023519,2793.79640853345,0,0,0,0.00091670461248004,0.000860990774694058,0.000976023636072973,0,0,0,"ALB","Albania",177,0.001836,0.006023,0.00565,0.005634,0.023561,0.02134,0.011299,0.007945,0.276301,0.062915,0.282486,0.03384,0.347191,0.066982,0.497175,0.037582,0.448651,0.069976,0.570621,0.037206,0.001836,0.00565,0.023561,0.011299,0.276301,0.282486,0.347191,0.497175,0.448651,0.570621,2880913,169,1.22,1.22,1.83,7.27,4.82,18.07,7.88,16.87,5.45,3.01,3.03,2.42,12.57,26.35,10.65,4.19,20,45.91,79.87,52.2,55.7,16.03,5.7,55.62,13.61,15.98,16.57,12.43,27.22,5.33,0.69,3.45,12.41,33.1,50.34,1.38,4.83,11.03,29.66,53.1,17.16,30.18,21.3,17.16,14.79,18.93,18.93,33.73,1.21,NA,NA,NA,NA,2.09472099985343,1.90611886515455,1.98364121872208,7.85866368898255,6.27888569859576,19.2358701067621,10.5396392003132,15.0524175714409,7.23250420778037,3.94000163346568,4.58592612493886,3.42108749189655,10.4652922913739,21.7996399549561,11.2641863435447,5.28271340974952,41.576126694637,76.4874684412826,52.2299911712409,54.805443650786,16.0113755520497,5.73025602357113,53.0416870101699,18.9771141511612,16.1819453044661,15.8562036729639,11.140089009679,24.6922014667681,8.42091577090249,3.15804451531635,4.97417624222821,13.642621524607,27.3294711058626,50.8769350674944,2.07268074887181,5.73253778067322,14.3617137090891,26.4231342378056,48.945386035679,20.5095661395486,29.8934571754382,20.0117275774605,18.4676262853389,12.8372849057512,17.2740385671571,19.7079468781389,37.8573063927924,1.21,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-21,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,969,31,83.33,83.33,84.52,84.52,66.11,66.11,66.67,66.67,62.5,62.5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,964,31,0,2628.95002215047,2469.08559140595,2799.16510104839,0,0,0,0.000918433910157525,0.000862584649811489,0.000977899209673607,0,0,0,"ALB","Albania",193,0.000268,0.001932,0.005181,0.005168,0.000268,0.001932,0.005181,0.005168,0.433144,0.058461,0.38342,0.034999,0.270902,0.052434,0.440415,0.035734,0.459786,0.058799,0.559585,0.035734,0.000268,0.005181,0.000268,0.005181,0.433144,0.38342,0.270902,0.440415,0.459786,0.559585,2880913,199,5.95,5.95,6.49,11.89,8.06,25.4,19.46,25,11.89,9.19,9.19,7.03,15.68,25.81,12.56,3.68,83.33,40,78.92,44.32,50.27,15.85,7.07,50.81,24.12,13.57,13.57,10.55,21.61,7.54,4.49,4.49,15.73,23.03,52.25,6.18,5.06,12.36,24.16,52.25,23.12,25.13,17.59,23.62,13.57,18.59,18.59,39.2,6.99,NA,NA,NA,NA,2.87729980819038,5.76550544111938,6.3167634016528,9.06070918795356,7.43207121186192,21.618283553809,14.0518686505283,21.1517969800731,7.79190928676318,5.50403271027593,6.08384144690944,4.85707970631823,12.8724886510834,23.2728066318365,11.9786732617649,3.88435380608705,40.7070714316733,77.1395983385842,45.9420722472571,51.3128976385437,16.3128801624567,6.9364757143444,53.2680107954318,19.6788799229903,14.9350381984811,15.0814702308905,11.1499186469727,23.123739649284,8.21183998198992,3.31479312280389,4.90184674785424,14.2911685129451,26.7235563194531,51.2980556854628,5.276955823488,5.55697857641115,13.2163085742219,26.1240964905503,49.4574536830778,20.5178489433352,27.9633978779509,19.7998077365631,19.6365126030948,12.8605291994207,17.7775970729478,19.2107289074485,38.2768487369323,6.99,NA,NA,NA,NA,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-05-22,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,981,31,83.33,83.33,84.52,84.52,66.11,66.11,66.67,66.67,62.5,62.5,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,969,31,0,2608.09735781452,2449.42420670577,2777.0493200879,0,0,0,0.000911148950808012,0.000855715868633775,0.000970172975621003,0,0,0,"ALB","Albania",183,0.00867,0.010625,0.010929,0.007686,0.006754,0.009386,0.005464,0.00545,0.402523,0.0562,0.349727,0.035252,0.45698,0.057087,0.502732,0.036961,0.49588,0.057298,0.590164,0.036355,0.00867,0.010929,0.006754,0.005464,0.402523,0.349727,0.45698,0.502732,0.49588,0.590164,2880913,177,1.16,1.16,1.73,10.4,3.47,15.52,16.28,15.12,8.67,4.6,5.2,1.73,9.88,19.65,10.73,5.17,66.67,43.79,76.47,48.81,56.47,16.07,5.92,54.39,15.82,22.03,16.95,16.38,14.69,7.34,3.77,5.03,11.95,25.79,53.46,5.1,3.18,11.46,30.57,49.68,21.47,27.12,19.77,19.77,12.99,15.82,23.16,36.72,2.89,NA,NA,NA,NA,2.65758807621046,1.70315078432629,3.19934998820876,9.55795266627132,4.86576680811658,19.6329856037733,14.4548010169857,18.0284248938891,7.89980646896993,4.7929234031124,5.69586190947048,3.7794623260864,11.6328428310373,22.4125289231991,11.7101688264972,4.74950430652971,42.7689523504145,77.3813322626547,47.4416612571019,55.2363148836758,17.0373058375791,6.15809665449956,53.990284016826,18.5895498536174,17.2318929516621,16.2547054341218,12.1800474549822,17.4019448571544,8.00729130390524,3.3719685339052,4.90190820264227,13.1810855942271,26.5268666722833,51.832523539597,5.49616467893566,4.98069585491131,12.1422122431771,26.6809744534326,49.574376038052,20.3595816751587,27.2339084209781,19.9069211759502,20.0195075080513,12.6600173880196,17.070041847302,20.3154014439059,38.3005635769144,4.26162969260966,NA,NA,NA,NA,2880913
