"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","icu_weekly_admission","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y"
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,1,2,1,4,1,1,1,2,1,2,1,3,1,1,1,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2566,138,84.26,84.26,88.1,88.1,63.33,63.33,65.38,65.38,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,6,2534,136,20,12089.4508955239,11905.2643000708,12276.4870456857,0,0,612.546373928575,0.00112726367629446,0.00111008945882926,0.00114470359644083,0,0,5.71160165455674e-05,"2020-W18",0.0372974318200615,"GRC","Greece",816,0.002148,0.002708,0.002451,0.001731,0.003347,0.003379,0.003676,0.002119,0.286246,0.026442,0.265931,0.015467,0.327238,0.027448,0.371324,0.016914,NA,NA,NA,NA,0.002148,0.002451,0.003347,0.003676,0.286246,0.265931,0.327238,0.371324,NA,NA,10724599,806,0.38,0.25,0.38,6.99,2.03,10.51,14.14,9.64,4.18,2.92,2.16,1.14,2.92,15.56,5.73,2.38,33.33,24.33,68.36,3.07,41.66,1.92,4.72,39.26,15.51,11.79,8.31,6.7,37.84,16.38,1.31,3.02,13.65,22.83,59.19,1.97,3.8,14.94,27.79,51.51,33.37,37.34,17.49,6.33,3.6,10.05,24.69,56.7,NA,NA,NA,NA,NA,0.38,0.25,0.38,6.99,2.03,10.51,14.14,9.64,4.18,2.92,2.16,1.14,2.92,15.56,5.73,2.38,33.33,24.33,68.36,3.07,41.66,1.92,4.72,39.26,15.51,11.79,8.31,6.7,37.84,16.38,1.31,3.02,13.65,22.83,59.19,1.97,3.8,14.94,27.79,51.51,33.37,37.34,17.49,6.33,3.6,10.05,24.69,56.7,NA,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,1,2,1,4,1,1,1,2,1,2,1,3,1,1,1,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2576,139,84.26,84.26,88.1,88.1,63.33,63.33,65.38,65.38,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2534,136,15,11869.4209664074,11688.3863235215,12053.2595499758,119.027946577535,119.027946577535,619.834511987257,0.00110674729809547,0.00108986697997021,0.00112388906568682,1.10985918053938e-05,1.10985918053938e-05,5.77955886264146e-05,"2020-W18",0.0372974318200615,"GRC","Greece",708,0.001381,0.002049,0.002825,0.001995,0.001381,0.002049,0.002825,0.001995,0.32691,0.025886,0.322034,0.017561,0.305957,0.02543,0.329096,0.017659,NA,NA,NA,NA,0.001381,0.002825,0.001381,0.002825,0.32691,0.322034,0.305957,0.329096,NA,NA,10724599,707,0.15,0.15,0.29,6.66,2.61,12.74,12.35,8.71,4.51,1.74,2.03,1.02,3.93,12.61,4.25,1.72,50,24.45,64.11,2.2,38.92,2.64,5.12,34.16,17.4,14.99,7.5,7.21,30.27,19.52,2.36,3.25,12.7,26.59,55.1,2.36,6.5,14.48,28.06,48.6,31.26,38.47,18.1,7.92,3.11,9.05,23.2,60.54,NA,NA,NA,NA,NA,0.15,0.15,0.29,6.66,2.61,12.74,12.35,8.71,4.51,1.74,2.03,1.02,3.93,12.61,4.25,1.72,50,24.45,64.11,2.2,38.92,2.64,5.12,34.16,17.4,14.99,7.5,7.21,30.27,19.52,2.36,3.25,12.7,26.59,55.1,2.36,6.5,14.48,28.06,48.6,31.26,38.47,18.1,7.92,3.11,9.05,23.2,60.54,NA,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-04-30,3,1,2,1,2,1,4,1,1,1,2,1,2,1,3,1,1,1,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2591,140,84.26,84.26,88.1,88.1,63.33,63.33,65.38,65.38,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,3,2576,139,18,12123.7908597488,11942.4034762867,12307.9332483441,884.666005349771,1003.69395192731,1220.45386001435,0.00113046565748042,0.00111355244856117,0.00114763575293996,8.24894250451481e-05,9.3588016850542e-05,0.00011379948658354,"2020-W18",0.0372974318200615,"GRC","Greece",664,0.002685,0.002784,0.003012,0.002127,0.004271,0.003508,0.004518,0.002603,0.324551,0.02519,0.304217,0.017854,0.338232,0.025453,0.341867,0.018408,NA,NA,NA,NA,0.002685,0.003012,0.004271,0.004518,0.324551,0.304217,0.338232,0.341867,NA,NA,10724599,654,0.47,0.31,0.47,5.49,2.66,12.07,13.53,7.98,4.07,2.5,1.73,0.94,4.54,15.71,4.78,3.1,37.5,22.86,71.18,3.81,38.86,3.01,4.58,36.25,16.51,14.68,7.34,7.03,35.93,14.22,2.12,4.56,15.47,25.41,52.44,1.79,6.51,15.8,29.32,46.58,28.9,39.45,17.13,8.56,2.75,8.87,23.55,59.02,NA,NA,NA,NA,NA,0.47,0.31,0.47,5.49,2.66,12.07,13.53,7.98,4.07,2.5,1.73,0.94,4.54,15.71,4.78,3.1,37.5,22.86,71.18,3.81,38.86,3.01,4.58,36.25,16.51,14.68,7.34,7.03,35.93,14.22,2.12,4.56,15.47,25.41,52.44,1.79,6.51,15.8,29.32,46.58,28.9,39.45,17.13,8.56,2.75,8.87,23.55,59.02,NA,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,1,1,2,1,2,1,3,1,1,1,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2612,140,84.26,84.26,88.1,88.1,63.33,63.33,65.38,65.38,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,2591,140,15,12088.4702889513,11908.6401549177,12271.0160039988,0,1003.69395192731,1003.69395192731,0.0011271722410275,0.00111040423561923,0.00114419345693008,0,9.3588016850542e-05,9.3588016850542e-05,"2020-W18",0.0372974318200615,"GRC","Greece",616,0.000516,0.001375,0.001623,0.001622,0.000516,0.001375,0.001623,0.001622,0.300655,0.027769,0.292208,0.018323,0.332459,0.028529,0.368506,0.019436,0,0,0,0,0.000516,0.001623,0.000516,0.001623,0.300655,0.292208,0.332459,0.368506,0,0,10724599,597,0.17,0.17,0.34,7.36,3.44,12.97,12.71,8.23,3.78,3.09,1.89,0.69,3.61,13.46,5.36,1.36,33.33,28.28,66.16,3.29,41.34,2.41,5.51,37.99,16.42,13.9,7.54,7.54,33.5,18.09,2.82,4.93,10.56,21.65,60.04,2.99,4.93,14.79,26.94,50.35,24.79,41.37,19.77,9.21,4.02,7.54,22.95,60.97,NA,NA,NA,NA,NA,0.17,0.17,0.34,7.36,3.44,12.97,12.71,8.23,3.78,3.09,1.89,0.69,3.61,13.46,5.36,1.36,33.33,28.28,66.16,3.29,41.34,2.41,5.51,37.99,16.42,13.9,7.54,7.54,33.5,18.09,2.82,4.93,10.56,21.65,60.04,2.99,4.93,14.79,26.94,50.35,24.79,41.37,19.77,9.21,4.02,7.54,22.95,60.97,NA,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,1,1,2,1,2,1,3,1,1,1,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2620,143,84.26,84.26,88.1,88.1,63.33,63.33,65.38,65.38,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2591,140,10,11907.4125834963,11730.117764897,12087.3871239307,0,1003.69395192731,1003.69395192731,0.00111028977246574,0.00109375816894384,0.00112707124284374,0,9.3588016850542e-05,9.3588016850542e-05,"2020-W18",0.0372974318200615,"GRC","Greece",603,0.000723,0.002043,0.001658,0.001657,0.000723,0.002043,0.001658,0.001657,0.291888,0.03456,0.300166,0.018665,0.389063,0.037062,0.421227,0.020107,0,0,0,0,0.000723,0.001658,0.000723,0.001658,0.291888,0.300166,0.389063,0.421227,0,0,10724599,605,0.33,0.33,0.5,6.19,3.01,13.71,11.85,12.04,6.03,2.68,3.01,1.34,3.01,18.17,4.46,2.52,50,17.92,67.12,4.44,45.42,3.75,3.75,44.37,18.18,12.07,6.28,7.6,37.02,14.55,1.4,4.2,12.24,26.22,55.94,1.93,5.08,15.06,29.25,48.69,27.77,40.17,19.34,7.27,2.48,11.57,22.31,58.35,NA,NA,NA,NA,NA,0.33,0.33,0.5,6.19,3.01,13.71,11.85,12.04,6.03,2.68,3.01,1.34,3.01,18.17,4.46,2.52,50,17.92,67.12,4.44,45.42,3.75,3.75,44.37,18.18,12.07,6.28,7.6,37.02,14.55,1.4,4.2,12.24,26.22,55.94,1.93,5.08,15.06,29.25,48.69,27.77,40.17,19.34,7.27,2.48,11.57,22.31,58.35,NA,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,1,1,2,1,2,1,3,1,1,1,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2626,144,84.26,84.26,88.1,88.1,63.33,63.33,65.38,65.38,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,3,2620,143,13,12125.3525912898,11948.1698939179,12305.1627796102,0,1003.69395192731,1003.69395192731,0.00113061127891959,0.00111409012998228,0.00114737742451818,0,9.3588016850542e-05,9.3588016850542e-05,"2020-W18",0.0372974318200615,"GRC","Greece",1411,0.003181,0.002342,0.002835,0.001415,0.00263,0.00213,0.002126,0.001226,0.298615,0.019035,0.272856,0.011858,0.387387,0.020262,0.40326,0.013059,0.063465,0.01014,0.068037,0.006704,0.003181,0.002835,0.00263,0.002126,0.298615,0.272856,0.387387,0.40326,0.063465,0.068037,10724599,1388,0.36,0.44,0.58,4.52,2.41,10.64,13.39,8.1,4.15,2.99,1.68,1.09,3.71,15.26,4.91,2.19,53.33,17.29,66.15,4.36,46.28,4.05,2.95,41.61,14.84,12.9,8.29,8.65,35.59,16.79,1.59,3.48,12.24,24.64,58.05,0.91,4.83,14.95,30.89,48.41,27.88,39.48,19.09,9.01,2.88,8.79,21.4,62.82,NA,NA,NA,NA,NA,0.36,0.44,0.58,4.52,2.41,10.64,13.39,8.1,4.15,2.99,1.68,1.09,3.71,15.26,4.91,2.19,53.33,17.29,66.15,4.36,46.28,4.05,2.95,41.61,14.84,12.9,8.29,8.65,35.59,16.79,1.59,3.48,12.24,24.64,58.05,0.91,4.83,14.95,30.89,48.41,27.88,39.48,19.09,9.01,2.88,8.79,21.4,62.82,NA,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,1,1,2,1,2,0,3,1,1,1,0,0,2,1,2,0,0,3242505,2,1,0,NA,NA,2632,146,81.48,81.48,84.52,84.52,63.33,63.33,65.38,65.38,50,50,"2020/05/04","GR",10724599,120,14,2295,140,2626,144,2626,2626,0.000244857639898704,1.11892295460185e-05,0.000244857639898704,0.000244857639898704,6,1,2626,144,14,12076.5900097267,11901.1148517601,12254.6524489226,0,1003.69395192731,1003.69395192731,0.00112606448126655,0.00110970254941561,0.0011426676604806,0,9.3588016850542e-05,9.3588016850542e-05,"2020-W19",0.0372974318200615,"GRC","Greece",1292,0.008308,0.003655,0.001548,0.001094,0.000948,0.001239,0.001548,0.001094,0.381042,0.019553,0.365325,0.013396,0.410819,0.019808,0.417957,0.013722,0.644106,0.019276,0.647833,0.013288,0.008308,0.001548,0.000948,0.001548,0.381042,0.365325,0.410819,0.417957,0.644106,0.647833,10724599,1288,0.16,0.16,0.47,4.88,1.81,9.44,11.64,7.95,3.94,1.89,1.66,0.95,3.87,13.59,2.95,2.12,0,22.17,64.67,5.48,44.53,3.89,3.89,43.02,19.33,17.31,7.76,8,27.95,16.23,1.54,3.41,13.39,23.62,58.04,2.35,5.26,12.86,32.12,47.41,30.05,37.19,18.94,9.7,3.26,9.24,21.89,61.57,NA,NA,NA,NA,NA,0.16,0.16,0.47,4.88,1.81,9.44,11.64,7.95,3.94,1.89,1.66,0.95,3.87,13.59,2.95,2.12,0,22.17,64.67,5.48,44.53,3.89,3.89,43.02,19.33,17.31,7.76,8,27.95,16.23,1.54,3.41,13.39,23.62,58.04,2.35,5.26,12.86,32.12,47.41,30.05,37.19,18.94,9.7,3.26,9.24,21.89,61.57,NA,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-05-05,3,1,1,1,2,0,3,1,1,1,2,1,2,0,3,1,1,1,0,0,2,1,2,0,0,0,2,1,0,NA,NA,2642,146,72.22,72.22,78.1,78.1,57.78,57.78,58.97,58.97,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2632,146,10,12119.4521861483,11945.4511022767,12295.9878228742,0,1003.69395192731,1003.69395192731,0.0011300611040234,0.00111383662011761,0.0011465219187099,0,9.3588016850542e-05,9.3588016850542e-05,"2020-W19",0.0372974318200615,"GRC","Greece",1254,0.007971,0.003765,0.005582,0.002104,0.00821,0.00382,0.00638,0.002248,0.411417,0.020833,0.393142,0.013793,0.424406,0.020924,0.473684,0.0141,0.610081,0.020648,0.62201,0.013693,0.007971,0.005582,0.00821,0.00638,0.411417,0.393142,0.424406,0.473684,0.610081,0.62201,10724599,1232,0.66,0.58,1.15,7.31,3.38,13.4,13.2,9.22,4.45,2.8,1.4,0.91,3.54,14.38,5.12,2.79,36.84,25.19,71.98,7.05,51.16,3.48,4.55,49.42,22.97,16.96,10.47,8.93,24.68,12.99,2.12,5.01,13.92,22.67,56.28,2.21,5.87,15.66,28.77,47.49,29.06,36.2,20.78,9.42,3.08,10.31,22,60.47,NA,NA,NA,NA,NA,0.66,0.58,1.15,7.31,3.38,13.4,13.2,9.22,4.45,2.8,1.4,0.91,3.54,14.38,5.12,2.79,36.84,25.19,71.98,7.05,51.16,3.48,4.55,49.42,22.97,16.96,10.47,8.93,24.68,12.99,2.12,5.01,13.92,22.67,56.28,2.21,5.87,15.66,28.77,47.49,29.06,36.2,20.78,9.42,3.08,10.31,22,60.47,NA,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-05-06,3,1,1,1,2,0,3,1,1,1,2,1,2,0,3,1,1,1,0,0,2,1,2,0,2681004,0,2,1,0,NA,NA,2663,147,72.22,72.22,78.1,78.1,57.78,57.78,58.97,58.97,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2642,146,10,12023.844548853,11851.0987368131,12199.108365024,0,1003.69395192731,1003.69395192731,0.00112114630568966,0.00110503886782276,0.00113748853127506,0,9.3588016850542e-05,9.3588016850542e-05,"2020-W19",0.0372974318200615,"GRC","Greece",1356,0.002059,0.001786,0.002212,0.001276,0.002059,0.001786,0.002212,0.001276,0.467829,0.019653,0.452065,0.013516,0.465974,0.019648,0.4941,0.013577,0.585581,0.019403,0.626844,0.013134,0.002059,0.002212,0.002059,0.002212,0.467829,0.452065,0.465974,0.4941,0.585581,0.626844,10724599,1344,0.3,0.3,0.45,6.72,2.12,13.14,13.41,6.8,4.15,2.73,2.57,1.13,3.63,16.38,5.21,2.1,27.27,28.86,74.45,7.13,55.95,4.3,5.06,51.1,25.89,19.87,9.52,7.96,22.77,10.86,2.03,3.52,12.34,21.95,60.16,1.56,4.68,13.56,28.37,51.83,24.93,39.81,20.46,10.19,2.53,8.26,19.87,64.96,NA,NA,NA,NA,NA,0.3,0.3,0.45,6.72,2.12,13.14,13.41,6.8,4.15,2.73,2.57,1.13,3.63,16.38,5.21,2.1,27.27,28.86,74.45,7.13,55.95,4.3,5.06,51.1,25.89,19.87,9.52,7.96,22.77,10.86,2.03,3.52,12.34,21.95,60.16,1.56,4.68,13.56,28.37,51.83,24.93,39.81,20.46,10.19,2.53,8.26,19.87,64.96,NA,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-05-07,3,1,1,1,2,0,3,1,1,1,2,1,2,0,3,1,1,1,0,0,2,1,2,0,0,0,2,1,0,NA,NA,2678,148,72.22,72.22,78.1,78.1,57.78,57.78,58.97,58.97,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2663,147,8,12070.3127097938,11897.8791140343,12245.2453513631,0,1003.69395192731,1003.69395192731,0.00112547916335089,0.00110940083764757,0.00114179050903097,0,9.3588016850542e-05,9.3588016850542e-05,"2020-W19",0.0372974318200615,"GRC","Greece",1278,0.000835,0.001237,0.000782,0.000782,0.000835,0.001237,0.000782,0.000782,0.455019,0.021328,0.452269,0.013922,0.449183,0.021304,0.472613,0.013965,0.562119,0.021249,0.615023,0.013611,0.000835,0.000782,0.000835,0.000782,0.455019,0.452269,0.449183,0.472613,0.562119,0.615023,10724599,1261,0.08,0.08,0.16,7.26,3.49,13.44,13.43,7.84,4.21,1.95,2.43,0.89,4.14,15.94,3.1,2.25,46.15,29.45,73.07,6.75,53.23,3.97,6.31,49.23,26.57,19.75,9.75,9.04,22.2,9.91,2.56,5.29,14.13,21.9,56.12,1.99,6.87,14.72,29.11,47.31,26.88,39.49,19.59,9.91,2.85,9.6,20.46,63.36,1.81,NA,NA,NA,NA,0.08,0.08,0.16,7.26,3.49,13.44,13.43,7.84,4.21,1.95,2.43,0.89,4.14,15.94,3.1,2.25,46.15,29.45,73.07,6.75,53.23,3.97,6.31,49.23,26.57,19.75,9.75,9.04,22.2,9.91,2.56,5.29,14.13,21.9,56.12,1.99,6.87,14.72,29.11,47.31,26.88,39.49,19.59,9.91,2.85,9.6,20.46,63.36,1.81,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-05-08,3,1,1,1,2,0,3,1,1,1,2,1,2,0,3,1,1,1,0,0,2,1,2,0,0,0,2,1,0,NA,NA,2691,150,72.22,72.22,78.1,78.1,57.78,57.78,58.97,58.97,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,2678,148,8,12096.759043114,11924.9213706651,12271.0728900176,0,1003.69395192731,1003.69395192731,0.00112794511413564,0.00111192235445494,0.00114419876118609,0,9.3588016850542e-05,9.3588016850542e-05,"2020-W19",0.0372974318200615,"GRC","Greece",1245,0.004074,0.002667,0.00241,0.00139,0.004074,0.002667,0.00241,0.00139,0.476413,0.020912,0.44739,0.014092,0.461496,0.020873,0.493976,0.014169,0.582133,0.020651,0.605622,0.013851,0.004074,0.00241,0.004074,0.00241,0.476413,0.44739,0.461496,0.493976,0.582133,0.605622,10724599,1235,0.33,0.33,0.5,6.29,2.65,12.79,15.1,9.04,5.96,3.15,1.66,1.41,4.99,15.98,2.93,2.38,35.29,26.23,74.02,7.02,55.02,5.01,6.68,51.7,27.04,18.22,10.36,8.91,23,9.55,2.05,4.18,12.19,24.04,57.54,2.04,4.86,14.57,27.77,50.77,29.07,35.38,21.62,8.99,3.32,8.1,20.4,63.64,2.24,NA,NA,NA,NA,0.276414052450287,0.262725580877084,0.422801298369389,6.64224833141418,2.78059684781816,13.1359735188481,14.4011380014222,8.38026730013046,4.68705772958875,2.48262145321947,1.74012027173374,1.08723687199987,4.98996011745134,15.7147823563173,3.7284938675678,2.44432947107483,28.8465494768343,27.3548601106809,73.8820196804292,7.11837176981173,55.0187686462358,4.77273879782957,6.80731758418645,51.501688272879,27.0268244347508,18.4411757648581,10.2733749919607,8.91,22.4164203100864,9.6101561498799,2.14082852943153,4.43423195655158,13.0378309054702,22.9790548173342,57.5267000568589,1.95762401329954,5.4252959004113,14.5049591138331,27.9170955734976,49.3780971127682,28.9085325232072,35.4502557987403,21.3646258153698,9.87875356514838,2.99112299200124,8.70463019067557,20.4500055055999,63.2630173834242,2.24,NA,NA,NA,NA,10724599
"Greece","GRC",NA,NA,"NAT_TOTAL",2020-05-09,3,1,1,1,2,0,3,1,1,1,2,1,2,0,3,1,1,1,0,0,2,1,2,0,0,0,2,1,0,NA,NA,2710,151,72.22,72.22,78.1,78.1,57.78,57.78,58.97,58.97,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,2691,150,10,12200.5647071294,12029.2810698371,12374.2872336813,0,1003.69395192731,1003.69395192731,0.00113762432582601,0.00112165322636652,0.00115382283605022,0,9.3588016850542e-05,9.3588016850542e-05,"2020-W19",0.0372974318200615,"GRC","Greece",1160,0.00138,0.001627,0.001724,0.001218,0.00138,0.001627,0.001724,0.001218,0.47675,0.021894,0.433621,0.014551,0.500541,0.021918,0.516379,0.014673,0.558948,0.021765,0.593966,0.014419,0.00138,0.001724,0.00138,0.001724,0.47675,0.433621,0.500541,0.516379,0.558948,0.593966,10724599,1143,0.18,0.18,0.36,5.73,1.71,12.69,16.22,10.38,4.23,2.06,1.88,1.61,3.14,13.62,3.07,2.3,60,27.11,77.18,7.37,58.66,4.4,6.54,53.83,23.62,20.3,11.64,9.89,22.22,9.19,1.19,4.67,12.09,22.07,59.98,0.92,4.21,14.19,29.76,50.92,27.12,42.08,18.11,8.22,3.15,8.57,19.77,64.22,1.53,NA,NA,NA,NA,0.253951968591122,0.21371281070024,0.367944302528416,5.94625020582201,2.56006375494142,13.0303278017356,15.7568944976125,8.77193702153496,4.60659224332414,2.37581510977801,1.79594213866808,1.26654756172916,3.23259045114952,15.3304906133942,3.41476186558111,2.4146750253516,43.3518757632016,26.7897849392534,76.1049535822942,7.33106526488328,58.7389603467715,4.63821248772119,6.64519235486849,53.9445767246551,24.0380184494869,20.0695063450406,11.5911380995141,9.89,22.3275885146052,8.9190825205213,1.51845730099854,4.57192414775426,12.8539501932339,22.6839865064276,58.1102002398392,1.69075793526196,5.16756729065267,14.3434601895522,29.1649218533252,49.8014003449597,27.4311491993034,41.9147089818895,18.7438917229795,8.97952595242788,3.01386002281303,8.59062164030747,20.0254451954977,63.7579195979503,1.53,NA,NA,NA,NA,10724599
