"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-07,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,17351,432,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,1327,52,1302.57142857143,37,37253956,"US_CA","2020/04/07","US",329064917,1327,52,17351,432,85303.2729332561,84782.9219311359,85826.8175639898,6279.3168939946,58537.2203876319,76980.9365807482,0.000259229314722894,0.00025764801275104,0.000260820321857616,1.90823043405584e-05,0.000177889581549138,0.00023393844984316,"2020/04/07","US_CA",37253956,1327,52,17351,432,88768.115942029,3478.26086956522,52898.5507246377,71521.7391304348,0.000465749194528495,1.15960839165645e-05,0.00238278361476642,9.33662151092146e-05,0.00141994452145264,0.00191984279818323,"2020-04-07","US","USCA",39512223,0.0120793787748059,NA,NA,NA,0.0124885502330313,0.0114963355259689,0.0134807649400938,0.00203412473399244,-0.0502765959376681,0.054344845405653,0.00203412473399244,-0.0502765959376681,0.054344845405653,"2020-04-07","US_CA",0.6456992,0.6722565,0.7128667,0.7228551,0.5247847,0.5395198,0.5971585,0.5834024,NA,NA,NA,NA,NA,NA,1.4836751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-07",-47,-23,-41,-57,-55,24
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-08,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,18897,495,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,1546,63,1355.28571428571,42.2857142857143,37253956,"US_CA","2020/04/08","US",329064917,1546,63,18897,495,94076.8108061508,93553.5994963372,94602.9482468263,8773.53787289471,63458.7111347717,85754.4744536429,0.000285891342242816,0.000284301348041721,0.000287490228704102,2.66620275199216e-05,0.000192845568933049,0.000260600477363082,"2020/04/08","US_CA",37253956,1546,63,18897,495,92898.5507246377,4130.43478260869,53478.2608695652,73695.652173913,0.000507248142989163,1.32871794877301e-05,0.00249365599520861,0.000110872380442192,0.00143550555730418,0.00197819668262649,"2020-04-08","US","USCA",39512223,0.0128558310376492,NA,NA,NA,0.0124885502354237,0.0114963355294617,0.0134807649413857,0.00203786718821176,-0.049920306160347,0.0539960405367705,0.00203786718821176,-0.049920306160347,0.0539960405367705,"2020-04-08","US_CA",0.8521278,0.7421559,0.8374061,0.7673705,0.7466026,0.6088352,0.7336399,0.6336632,NA,NA,NA,NA,NA,NA,1.5920551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-08",-47,-22,-43,-58,-55,24
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-09,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,19710,544,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,813,49,1274.28571428571,43.7142857142857,37253956,"US_CA","2020/04/09","US",329064917,813,49,19710,544,96012.2702300301,95509.5056429564,96517.6813833102,1935.45942387929,63926.2422773258,87332.5869025969,0.000291773037081404,0.000290245178713343,0.000293308938136697,5.88169483858801e-06,0.000194266355891491,0.000265396225458446,"2020/04/09","US_CA",37253956,813,49,19710,544,102971.014492754,10072.463768116,60724.6376811594,82028.9855072464,0.000529071328693253,1.46024760430812e-05,0.00276402899312904,0.000270372997920434,0.00163001850544837,0.00220188657299231,"2020-04-09","US","USCA",39512223,0.0112781954887218,NA,NA,NA,0.0124885502378161,0.0114963355329455,0.0134807649426866,0.00204161652793166,-0.0495625352858103,0.0536457683416736,0.00204161652793166,-0.0495625352858103,0.0536457683416736,"2020-04-09","US_CA",0.6715391,0.7255871,0.6667008,0.7437505,0.6302337,0.6141675,0.6153504,0.6291922,NA,NA,NA,NA,NA,NA,1.5971347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-09",-49,-24,-54,-62,-56,26
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-10,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,21081,583,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,1371,39,1295,45.4285714285714,37253956,"US_CA","2020/04/10","US",329064917,1371,39,21081,583,98732.8855833534,98237.1013856482,99231.1719107757,2720.6153533233,64531.6109211444,86345.0447685127,0.000300040753306295,0.000298534107741568,0.000301555002628177,8.26771622489097e-06,0.000196106019169295,0.000262395169791111,"2020/04/10","US_CA",37253956,1371,39,21081,583,111086.956521739,8115.9420289855,67318.8405797102,85869.5652173913,0.000565872789456239,1.56493447299932e-05,0.00298188349505054,0.000217854501921501,0.00180702528825959,0.00230497843550874,"2020-04-10","US","USCA",39512223,0.00992555831265509,NA,NA,NA,0.0124885502402084,0.0114963355364203,0.0134807649439966,0.00204537276581771,-0.0492032790734901,0.0532940246051255,0.00204537276581771,-0.0492032790734901,0.0532940246051255,"2020-04-10","US_CA",0.494721,0.7012789,0.5153918,0.7197062,0.4461836,0.5820538,0.4544909,0.5957302,NA,NA,NA,NA,NA,NA,1.5715257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-10",-47,-19,-44,-59,-56,26
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-11,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,21717,604,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,636,21,1268.57142857143,45,37253956,"US_CA","2020/04/11","US",329064917,636,21,21717,604,95301.5357499666,94832.095278665,95773.3000585246,0,57735.6222489623,82952.6779008591,0.000289613176083328,0.000288186586838927,0.000291046827269419,0,0.000175453593702188,0.000252086058450464,"2020/04/11","US_CA",37253956,636,21,21717,604,117463.768115942,6376.8115942029,71086.9565217391,89927.5362318841,0.000582944801888959,1.62130432537151e-05,0.00315305488941744,0.000171171394366893,0.00190817202129457,0.00241390568646949,"2020-04-11","US","USCA",39512223,0.0144284128745838,NA,NA,NA,0.0124885502426008,0.011496335539886,0.0134807649453156,0.00204913591456412,-0.0488425332725186,0.0529408051016469,0.00204913591456412,-0.0488425332725186,0.0529408051016469,"2020-04-11","US_CA",1.0595191,0.7108292,1.0595191,0.7287653,0.8775921,0.6290701,0.8775921,0.6405657,NA,NA,NA,NA,NA,NA,1.5616512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-11",-48,-14,-46,-53,-40,18
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-12,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,22800,640,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,1083,36,1109.42857142857,41.7142857142857,37253956,"US_CA","2020/04/12","US",329064917,1083,36,22800,640,96628.2807682725,96168.1841031141,97090.5786701835,0,51746.6783554469,78705.7669763326,0.000293645040161703,0.000292246845941083,0.000295049923751621,0,0.00015725370795285,0.00023918006116809,"2020/04/12","US_CA",37253956,1083,36,22800,640,122391.304347826,4927.53623188406,70652.1739130435,91086.9565217391,0.000612015540040902,1.71793835800955e-05,0.00328532369415549,0.000132268804738054,0.00189650124440592,0.00244502775817256,"2020-04-12","US","USCA",39512223,0.0150375939849624,NA,NA,NA,0.0124885502449931,0.0114963355433426,0.0134807649466436,0.00205290598688249,-0.0484802936212394,0.0525861055950044,0.00205290598688249,-0.0484802936212394,0.0525861055950044,"2020-04-12","US_CA",0.2487562,0.7069274,0.2487562,0.724712,0.254736,0.5777195,0.254736,0.5876775,NA,NA,NA,NA,NA,NA,1.5623094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-12",-62,-34,-55,-58,-44,16
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-13,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,23934,714,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,1134,74,1130,47.7142857142857,37253956,"US_CA","2020/04/13","US",329064917,1134,74,23934,714,103945.205980682,103481.601057881,104410.887886465,0,46639.361391339,71966.8330377292,0.000315880547000645,0.00031447169148658,0.00031729571428748,0,0.000141733010667129,0.000218701020132539,"2020/04/13","US_CA",37253956,1134,74,23934,714,125000,2608.6956521739,69420.2898550725,89130.4347826087,0.000642455260321884,1.9165749806544e-05,0.0033553483554874,7.00246613319108e-05,0.00186343404322141,0.00239250926217363,"2020-04-13","US","USCA",39512223,0.015242242787153,NA,NA,NA,0.0124885502473855,0.0114963355467902,0.0134807649479808,0.00205668299551147,-0.0481165558475833,0.0522299218386063,0.00205668299551147,-0.0481165558475833,0.0522299218386063,"2020-04-13","US_CA",0.5001772,0.6767311,0.5059566,0.6931473,0.4640311,0.5646718,0.481284,0.5749911,NA,NA,NA,NA,NA,NA,1.4612197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-13",-45,-25,-36,-55,-52,22
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-14,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,25389,767,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,1455,53,1148.28571428571,47.8571428571429,37253956,"US_CA","2020/04/14","US",329064917,1455,53,25389,767,109508.924698986,109039.83224458,109980.035202451,10452.4048644931,48661.3071754484,78567.1907764674,0.000332788209990146,0.000331362678339179,0.000334219874318752,3.17639600106415e-05,0.00014787753012105,0.00023875894000717,"2020/04/14","US_CA",37253956,1455,53,25389,767,128913.043478261,3913.04347826086,66594.2028985507,89492.7536231884,0.000681511515179757,2.05884175092707e-05,0.00346038534748527,0.000105036991997866,0.00178757399344517,0.00240223490958083,"2020-04-14","US","USCA",39512223,0.015242242787153,NA,NA,NA,0.0124885502497778,0.0114963355502287,0.013480764949327,0.00206046695321522,-0.0477513156689398,0.0518722495753703,0.00206046695321522,-0.0477513156689398,0.0518722495753703,"2020-04-14","US_CA",0.522369,0.6335131,0.5961234,0.6561453,0.6271496,0.5781172,0.6901233,0.5874004,NA,NA,NA,NA,NA,NA,1.3053699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-14",-43,-21,-25,-52,-52,22
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-15,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,26686,860,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,1297,93,1112.71428571429,52.1428571428571,37253956,"US_CA","2020/04/15","US",329064917,1297,93,26686,860,119907.704758931,119425.778615599,120391.575648283,10722.4143110849,55983.337112645,87821.6768062271,0.000364389208828759,0.000362924676700189,0.000365859650873336,3.2584495511823e-05,0.000170128549779875,0.000266882527638846,"2020/04/15","US_CA",37253956,1297,93,26686,860,135072.463768116,6159.42028985507,65797.1014492754,92826.0869565217,0.000716326609716294,2.30847966857533e-05,0.00362572135340783,0.000165336005922568,0.00176617756914931,0.00249171086572717,"2020-04-15","US","USCA",39512223,0.015242242787153,NA,NA,NA,0.0124885502521702,0.0114963355536582,0.0134807649506822,0.00206425787277765,-0.0473845687922964,0.0515130845378516,0.00206425787277765,-0.0473845687922964,0.0515130845378516,"2020-04-15","US_CA",0.5479276,0.5618959,0.5306379,0.5842794,0.5539339,0.5490858,0.5292777,0.5566619,16.4970961,16.4970961,12.608388,12.608388,NA,NA,1.1984963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-15",-45,-17,-28,-51,-52,22
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-16,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,27677,956,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,991,96,1138.14285714286,58.8571428571429,37253956,"US_CA","2020/04/16","US",329064917,991,96,27677,956,128906.381077896,128416.448121161,129398.183221216,8998.67631896491,64982.0134316099,94705.1064156873,0.00039173541273589,0.000390246548589563,0.000393229957179593,2.73462039071303e-05,0.000197474753687005,0.00028780067859889,"2020/04/16","US_CA",37253956,991,96,27677,956,141014.492753623,5942.02898550726,65869.5652173913,97246.3768115942,0.000742927811478598,2.56617042227676e-05,0.00378522197088608,0.000159500617478242,0.00176812269863075,0.00261036376409513,"2020-04-16","US","USCA",39512223,0.0156687185226637,NA,NA,NA,0.0124885502545626,0.0114963355570786,0.0134807649520465,0.00206805576700598,-0.0470163109139295,0.0511524224479415,0.00206805576700598,-0.0470163109139295,0.0511524224479415,"2020-04-16","US_CA",0.5534698,0.5401556,0.5785738,0.5680706,0.6512237,0.552085,0.6668148,0.5640768,17.1367174,16.8900281,12.3007009,12.41329,NA,NA,1.1544382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-16",-54,-16,-34,-53,-52,23
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-17,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,29157,1037,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,1480,81,1153.71428571429,64.8571428571429,37253956,"US_CA","2020/04/17","US",329064917,1480,81,29157,1037,137827.112233976,137324.09960648,138331.967376399,8920.73115607977,60049.5040840191,96829.8488995849,0.000418844747992312,0.000417316135850727,0.0004203789593784,2.71093352564223e-05,0.00018248528172336,0.000294257588388205,"2020/04/17","US_CA",37253956,1480,81,29157,1037,147173.913043478,6159.42028985507,64565.2173913044,100797.101449275,0.000782655136007569,2.78359699571235e-05,0.00395055797680864,0.000165336005922568,0.0017331103679648,0.00270567510868578,"2020-04-17","US","USCA",39512223,0.0156687185226637,NA,NA,NA,0.0124885502569549,0.0114963355604899,0.0134807649534199,0.00207186064873331,-0.0466465377196384,0.0507902590171051,0.00207186064873331,-0.0466465377196384,0.0507902590171051,"2020-04-17","US_CA",0.6113291,0.5536114,0.6219123,0.5798426,0.6864274,0.5859476,0.6853164,0.5965694,16.4675493,16.7647511,11.8538787,12.2479133,NA,NA,1.1722886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-17",-56,-17,-39,-54,-50,24
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,30511,1140,82.41,82.41,82.14,82.14,70.83,70.83,68.27,68.27,87.5,87.5,1354,103,1256.28571428571,76.5714285714286,37253956,"US_CA","2020/04/18","US",329064917,1354,103,30511,1140,148830.113240572,148311.148369112,149350.894054668,11003.0010065956,69806.1572013102,101843.906012665,0.000452281922355678,0.000450704832715765,0.000453864530489186,3.34371743633663e-05,0.000212134911973342,0.000309494877002234,"2020/04/18","US_CA",37253956,1354,103,30511,1140,154057.971014493,6884.0579710145,68768.115942029,102318.84057971,0.000819000269394209,3.06007770020451e-05,0.00413534527754563,0.000184787300736987,0.00184592787788843,0.00274652282779606,"2020-04-18","US","USCA",39512223,0.0156774916013438,NA,NA,NA,0.0124885502593473,0.0114963355638922,0.0134807649548023,0.00207567253081698,-0.0462752448845778,0.0504265899462118,0.00207567253081698,-0.0462752448845778,0.0504265899462118,"2020-04-18","US_CA",0.6576399,0.5572773,0.7767368,0.5963756,0.6916021,0.5625118,0.7953137,0.5877559,16.5840592,16.7182436,12.0645017,12.2004615,NA,NA,1.1963326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-18",-59,-18,-47,-50,-35,17
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,3,0,NA,NA,NA,31431,1177,82.41,82.41,82.14,82.14,73.06,73.06,70.83,70.83,87.5,87.5,920,37,1233,76.7142857142857,37253956,"US_CA","2020/04/19","US",329064917,920,37,31431,1177,148966.161836208,148453.732991014,149480.359470344,136.048595635977,63662.8889029516,96872.6376441933,0.000452695362344591,0.000451138135126736,0.000454257964760017,4.13439988912513e-07,0.000193466047621696,0.000294387619705425,"2020/04/19","US_CA",37253956,920,37,31431,1177,157971.014492754,3913.04347826086,69202.8985507246,102391.304347826,0.000843695633290596,3.15939601152694e-05,0.0042403822695435,0.000105036991997866,0.00185759865477708,0.00274846795727751,"2020-04-19","US","USCA",39512223,0.0156774916013438,NA,NA,NA,0.0124885502617396,0.0114963355672855,0.0134807649561938,0.00207949142613754,-0.0459024280733037,0.0500614109255788,0.00207949142613754,-0.0459024280733037,0.0500614109255788,"2020-04-19","US_CA",0.4212296,0.5407803,0.4100054,0.5733571,0.4649329,0.5911409,0.4461399,0.6134435,14.8619498,16.3059036,10.8389002,11.8973829,NA,NA,1.1936086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-19",-59,-21,-39,-52,-37,14
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-20,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,3,0,NA,NA,NA,33686,1225,82.41,82.41,82.14,82.14,73.06,73.06,70.83,70.83,87.5,87.5,2255,48,1393.14285714286,73,37253956,"US_CA","2020/04/20","US",329064917,2255,48,33686,1225,156780.593672181,156250.51818393,157312.467426616,7814.43183597297,62703.7828660298,96256.6103997825,0.000476442749052403,0.000474831895203008,0.000478059067678175,2.37473867078117e-05,0.000190551406809587,0.000292515565856516,"2020/04/20","US_CA",37253956,2255,48,33686,1225,160579.710144928,2608.69565217392,67681.1594202899,98260.8695652174,0.000904226117623589,3.28824138837765e-05,0.00431040693087541,7.00246613319112e-05,0.0018167509356668,0.00263759557683531,"2020-04-20","US","USCA",39512223,0.0149171270718232,NA,NA,NA,0.012488550264132,0.0114963355706696,0.0134807649575944,0.00208331734759252,-0.0455280829397329,0.0496947176349179,0.00208331734759252,-0.0455280829397329,0.0496947176349179,"2020-04-20","US_CA",0.449472,0.5325536,0.4454509,0.5627214,0.502933,0.5966106,0.5088649,0.6172344,15.5498422,16.1687066,11.44356,11.8143365,NA,NA,1.2463879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-20",-54,-19,-34,-53,-50,21
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,3,0,NA,NA,NA,35480,1282,82.41,82.41,82.14,82.14,73.06,73.06,70.83,70.83,87.5,87.5,1794,57,1441.57142857143,73.5714285714286,37253956,"US_CA","2020/04/21","US",329064917,1794,57,35480,1282,163390.008197347,162848.258233318,163933.56040984,6609.41452516601,67377.7379673165,99465.6405510602,0.000496528191722567,0.000494881860144691,0.000498180000178629,2.00854426701647e-05,0.000204755154641163,0.000302267532673683,"2020/04/21","US_CA",37253956,1794,57,35480,1282,165072.463768116,4492.75362318839,62101.4492753623,95797.1014492754,0.000952382077221544,3.44124527338788e-05,0.00443100495872481,0.000120598027849402,0.00166697596559577,0.00257146117446629,"2020-04-21","US","USCA",39512223,0.0149171270718232,NA,NA,NA,0.0124885502665244,0.0114963355740448,0.013480764959004,0.0020871503081126,-0.0451522051271425,0.0493265057433677,0.0020871503081126,-0.0451522051271425,0.0493265057433677,"2020-04-21","US_CA",0.3649297,0.5113277,0.3612606,0.5256501,0.3526499,0.5576447,0.3519601,0.5689513,14.2536264,15.8732112,10.4255707,11.5996022,NA,NA,1.3336188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-21",-53,-17,-25,-52,-51,21
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,3,0,NA,NA,NA,37352,1421,82.41,82.41,82.14,82.14,73.06,73.06,70.83,70.83,87.5,87.5,1872,139,1523.71428571429,80.1428571428571,37253956,"US_CA","2020/04/22","US",329064917,1872,139,37352,1421,180390.661471624,179818.492101206,180964.651443387,17000.6532742778,81657.775888271,116466.293825338,0.000548191715835889,0.000546452942296508,0.000549936022026278,5.1663524113322e-05,0.000248150962529594,0.000353931056787005,"2020/04/22","US_CA",37253956,1872,139,37352,1421,172536.231884058,7463.76811594205,61449.2753623188,97391.3043478261,0.00100263177419332,3.81436001051808e-05,0.00463135329531333,0.000200348336588524,0.00164946980026279,0.00261425402305801,"2020-04-22","US","USCA",39512223,0.0149171270718232,NA,NA,NA,0.0124885502689167,0.0114963355774108,0.0134807649604226,0.00209099032064981,-0.044774790268332,0.0489567709096316,0.00209099032064981,-0.044774790268332,0.0489567709096316,"2020-04-22","US_CA",0.3351418,0.4777518,0.3359875,0.4956376,0.3283069,0.525167,0.3057083,0.5367984,14.5360436,15.6021084,9.849634,11.2247205,NA,NA,1.3431416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-22",-53,-16,-25,-52,-51,22
"United States","USA","California","US_CA","STATE_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,2,NA,NA,2,1,2,1,NA,NA,3,0,NA,NA,NA,39561,1533,82.41,82.41,82.14,82.14,73.06,73.06,70.83,70.83,87.5,87.5,2209,112,1697.71428571429,82.4285714285714,37253956,"US_CA","2020/04/23","US",329064917,2209,112,39561,1533,195097.837718093,194497.662090843,195699.865351068,14707.1762464689,96364.9521347399,117320.229568136,0.000592885560383495,0.000591061678236708,0.000594715070616501,4.4693844547606e-05,0.0002928448070772,0.000356526094114543,"2020/04/23","US_CA",37253956,2209,112,39561,1533,178550.724637681,6014.49275362317,61086.9565217391,95942.0289855072,0.0010619274903315,4.11499922316975e-05,0.00479279904227302,0.000161445746959683,0.00163974415285558,0.00257535143342917,"2020-04-23","US","USCA",39512223,0.00983606557377049,NA,NA,NA,0.0124885502713091,0.0114963355807678,0.0134807649618503,0.00209483739817638,-0.0443958339850836,0.0485855087814363,0.00209483739817638,-0.0443958339850836,0.0485855087814363,"2020-04-23","US_CA",0.3749574,0.4479313,0.4292936,0.4705087,0.3967775,0.4885201,0.4805124,0.5099274,15.5245425,15.3254836,11.5591913,11.0944096,NA,NA,1.3751692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","California",NA,NA,"US_CA",NA,"2020-04-23",-53,-15,-28,-52,-51,22
