"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-03-28,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,0,0,0,2,1,2,1,0,0,1,1,0,NA,NA,120,1,52.78,52.78,57.14,57.14,42.78,42.78,47.44,47.44,12.5,12.5,5,1,5.28571428571429,0.142857142857143,4,1,0,0.142857142857143,433296,"BN","BRN","Asia","Brunei","2020-03-28",120,5,5.286,1,NA,0,274.296,11.429,12.082,2.286,NA,0,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/28","BN",433296,5,1,120,1,143.480624229765,20.830987408546,988.272381217863,143.480624229765,143.480624229765,143.480624229765,0.000331137661621075,4.80756513066033e-05,0.00228082507389374,0.000331137661621075,0.000331137661621075,0.000331137661621075,"2020/03/28","BN",433296,5,1,120,1,72.463768115942,0,0,72.463768115942,0.000276946936966877,2.30789114139064e-06,0.000167238488506568,0,0,0.000167238488506568
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-03-29,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,0,0,0,2,1,2,1,0,0,1,1,0,NA,NA,126,1,52.78,52.78,57.14,57.14,42.78,42.78,47.44,47.44,12.5,12.5,6,0,5.42857142857143,0.142857142857143,1,-1,0.142857142857143,0,433296,"BN","BRN","Asia","Brunei","2020-03-29",126,6,5.429,1,0,0,288.011,13.715,12.409,2.286,0,0,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/29","BN",433296,6,0,126,1,139.18902787316,20.1587895300709,961.04904768095,0,143.480624229765,143.480624229765,0.000321233124407242,4.65242917776091e-05,0.00221799658358478,0,0.000331137661621075,0.000331137661621075,"2020/03/29","BN",433296,6,0,126,1,72.463768115942,0,0,72.463768115942,0.000290794283815221,2.30789114139064e-06,0.000167238488506568,0,0,0.000167238488506568
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-03-30,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,0,0,0,2,1,2,1,0,0,1,1,0,NA,NA,127,1,52.78,52.78,57.14,57.14,42.78,42.78,47.44,47.44,12.5,12.5,1,0,5.14285714285714,0.142857142857143,-5,0,-0.285714285714286,0,433296,"BN","BRN","Asia","Brunei","2020-03-30",127,1,5.143,1,0,0,290.297,2.286,11.756,2.286,0,0,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,"2020/03/30","BN",433296,38,1,126,1,126,1,126,126,0.000290794283815221,8.76998633728444e-05,0.000290794283815221,0.000290794283815221,"2020/03/30","BN",433296,1,0,127,1,130.507376025022,18.8619353151469,902.991920625404,0,143.480624229765,143.480624229765,0.000301196817014287,4.35312934233108e-05,0.00208400705435869,0,0.000331137661621075,0.000331137661621075,"2020/03/30","BN",433296,1,0,127,1,72.463768115942,0,0,72.463768115942,0.000293102174956612,2.30789114139064e-06,0.000167238488506568,0,0,0.000167238488506568
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-03-31,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,0,0,0,2,1,2,1,0,0,1,1,0,NA,NA,129,1,52.78,52.78,57.14,57.14,42.78,42.78,47.44,47.44,12.5,12.5,2,0,3.57142857142857,0.142857142857143,1,0,-1.57142857142857,0,433296,"BN","BRN","Asia","Brunei","2020-03-31",129,2,3.571,1,0,0,294.869,4.572,8.164,2.286,0,0,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/31","BN",433296,2,0,129,1,124.054095308712,17.9028794458529,859.605775116135,0,143.480624229765,143.480624229765,0.000286303347616208,4.13178968784684e-05,0.00198387655347876,0,0.000331137661621075,0.000331137661621075,"2020/03/31","BN",433296,2,0,129,1,72.463768115942,0,0,72.463768115942,0.000297717957239393,2.30789114139064e-06,0.000167238488506568,0,0,0.000167238488506568
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-01,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,3.14e+08,0,2,1,2,1,0,0,1,1,0,NA,NA,131,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,2,0,3.14285714285714,0.142857142857143,0,0,-0.428571428571429,0,433296,"BN","BRN","Asia","Brunei","2020-04-01",131,2,3.143,1,0,0,299.44,4.572,7.184,2.286,0,0,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/01","BN",433296,2,0,131,1,118.648176782831,17.094779473077,823.490579452086,0,143.480624229765,143.480624229765,0.000273827076139246,3.94528901099411e-05,0.00190052661333612,0,0.000331137661621075,0.000331137661621075,"2020/04/01","BN",433296,2,0,131,1,72.463768115942,0,0,72.463768115942,0.000302333739522174,2.30789114139064e-06,0.000167238488506568,0,0,0.000167238488506568
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-02,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,133,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,2,0,2.71428571428571,0.142857142857143,0,0,-0.428571428571428,0,433296,"BN","BRN","Asia","Brunei","2020-04-02",133,2,2.714,1,0,0,304.012,4.572,6.204,2.286,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/02","BN",433296,2,0,133,1,114.138393110932,16.4258370763181,793.114696159268,0,143.480624229765,143.480624229765,0.000263418986353283,3.79090438783604e-05,0.00183042238137271,0,0.000331137661621075,0.000331137661621075,"2020/04/02","BN",433296,2,0,133,1,72.463768115942,0,0,0,0.000306949521804956,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-03,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,134,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,1,0,2.71428571428571,0.142857142857143,-1,0,0,0,433296,"BN","BRN","Asia","Brunei","2020-04-03",134,1,2.714,1,0,0,306.298,2.286,6.204,2.286,0,0,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/03","BN",433296,1,0,134,1,109.548429132311,15.7446355157932,762.218872156116,0,143.480624229765,143.480624229765,0.000252825849147722,3.63369048313236e-05,0.00175911818284987,0,0.000331137661621075,0.000331137661621075,"2020/04/03","BN",433296,1,0,134,1,72.463768115942,0,0,0,0.000309257412946346,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-04,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,135,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,1,0,2.14285714285714,0,0,0,-0.571428571428572,-0.142857142857143,433296,"BN","BRN","Asia","Brunei","2020-04-04",135,1,2.143,1,0,0,308.583,2.286,4.898,2.286,0,0,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/04","BN",433296,1,0,135,1,105.64500268411,15.1692479543332,735.756091912089,0,143.480624229765,143.480624229765,0.000243817165826849,3.50089729753638e-05,0.00169804496674811,0,0.000331137661621075,0.000331137661621075,"2020/04/04","BN",433296,1,0,135,1,72.463768115942,0,0,0,0.000311565304087737,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-05,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,135,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,0,0,1.28571428571429,0,-1,0,-0.857142857142857,0,433296,"BN","BRN","Asia","Brunei","2020-04-05",135,0,1.286,1,0,0,308.583,0,2.939,2.286,0,0,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/05","BN",433296,0,0,135,1,101.578553386451,14.575755953218,707.901706175728,0,143.480624229765,143.480624229765,0.000234432243515866,3.36392580435037e-05,0.00163376007665828,0,0.000331137661621075,0.000331137661621075,"2020/04/05","BN",433296,0,0,135,1,72.463768115942,0,0,0,0.000311565304087737,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-06,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,135,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,0,0,1.14285714285714,0,0,0,-0.142857142857143,0,433296,"BN","BRN","Asia","Brunei","2020-04-06",135,0,1.143,1,0,0,308.583,0,2.612,2.286,0,0,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,"2020/04/06","BN",433296,9,0,135,1,135,1,135,135,0.000311565304087737,2.07710202725158e-05,0.000311565304087737,0.000311565304087737,"2020/04/06","BN",433296,0,0,135,1,98.07801208822,14.0619660606433,684.06483230674,0,143.480624229765,143.480624229765,0.000226353375263607,3.24534869018945e-05,0.0015787471666176,0,0.000331137661621075,0.000331137661621075,"2020/04/06","BN",433296,0,0,135,1,72.463768115942,0,0,0,0.000311565304087737,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-07,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,135,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,0,0,0.857142857142857,0,0,0,-0.285714285714286,0,433296,"BN","BRN","Asia","Brunei","2020-04-07",135,0,0.857,1,0,0,308.583,0,1.959,2.286,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","BN",433296,0,0,135,1,95.0772835938776,13.6239558822357,663.514322398641,0,143.480624229765,143.480624229765,0.000219428020553796,3.14426070913088e-05,0.00153131882684964,0,0.000331137661621075,0.000331137661621075,"2020/04/07","BN",433296,0,0,135,1,72.463768115942,0,0,0,0.000311565304087737,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-08,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,135,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,0,0,0.571428571428571,0,0,0,-0.285714285714286,0,433296,"BN","BRN","Asia","Brunei","2020-04-08",135,0,0.571,1,0,0,308.583,0,1.306,2.286,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","BN",433296,0,0,135,1,92.5077602125297,13.2486228043475,645.930209193571,0,143.480624229765,143.480624229765,0.000213497840304387,3.05763792057796e-05,0.00149073660775445,0,0.000331137661621075,0.000331137661621075,"2020/04/08","BN",433296,0,0,135,1,72.463768115942,0,0,0,0.000311565304087737,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-09,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,135,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,0,0,0.285714285714286,0,0,0,-0.285714285714286,0,433296,"BN","BRN","Asia","Brunei","2020-04-09",135,0,0.286,1,0,0,308.583,0,0.653,2.286,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","BN",433296,0,0,135,1,90.3033912495858,12.928493444836,630.754272024866,0,0,143.480624229765,0.000208410396702452,2.9837555492864e-05,0.00145571219680049,0,0,0.000331137661621075,"2020/04/09","BN",433296,0,0,135,1,72.463768115942,0,0,0,0.000311565304087737,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-10,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,136,1,52.78,52.78,57.14,57.14,49.44,49.44,47.44,47.44,62.5,62.5,1,0,0.285714285714286,0,1,0,0,0,433296,"BN","BRN","Asia","Brunei","2020-04-10",136,1,0.286,1,0,0,310.869,2.286,0.653,2.286,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","BN",433296,1,0,136,1,89.0604007375138,12.7442853550865,622.377383943371,0,0,143.480624229765,0.000205541709910809,2.94124232743586e-05,0.00143637925100479,0,0,0.000331137661621075,"2020/04/10","BN",433296,1,0,136,1,72.463768115942,0,0,0,0.000313873195229127,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-11,3,1,0,NA,2,1,3,1,0,NA,0,NA,1,1,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,136,1,58.33,58.33,66.67,66.67,52.78,52.78,51.28,51.28,62.5,62.5,0,0,0.142857142857143,0,-1,0,-0.142857142857143,0,433296,"BN","BRN","Asia","Brunei","2020-04-11",136,0,0.143,1,0,0,310.869,0,0.327,2.286,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","BN",433296,0,0,136,1,87.3951196270425,12.5020806298782,610.930865089093,0,0,143.480624229765,0.000201698422388027,2.88534411346474e-05,0.00140996193154124,0,0,0.000331137661621075,"2020/04/11","BN",433296,0,0,136,1,72.463768115942,0,0,0,0.000313873195229127,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-12,3,1,0,NA,2,1,3,1,0,NA,0,NA,1,1,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,136,1,58.33,58.33,66.67,66.67,52.78,52.78,51.28,51.28,62.5,62.5,0,0,0.142857142857143,0,0,0,0,0,433296,"BN","BRN","Asia","Brunei","2020-04-12",136,0,0.143,1,0,0,310.869,0,0.327,2.286,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","BN",433296,0,0,136,1,85.923735511463,12.287888361608,600.826448530469,0,0,143.480624229765,0.000198302628022098,2.83591086961524e-05,0.00138664203807667,0,0,0.000331137661621075,"2020/04/12","BN",433296,0,0,136,1,72.463768115942,0,0,0,0.000313873195229127,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-13,3,1,0,NA,2,1,3,1,0,NA,0,NA,1,1,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,136,1,58.33,58.33,66.67,66.67,52.78,52.78,51.28,51.28,62.5,62.5,0,0,0.142857142857143,0,0,0,0,0,433296,"BN","BRN","Asia","Brunei","2020-04-13",136,0,0.143,1,0,0,310.869,0,0.327,2.286,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,"2020/04/13","BN",433296,1,0,136,1,136,1,136,136,0.000313873195229127,2.30789114139064e-06,0.000313873195229127,0.000313873195229127,"2020/04/13","BN",433296,0,0,136,1,84.6230128191866,12.1000950385089,591.818020916856,0,0,143.480624229765,0.000195300701643187,2.79257021493596e-05,0.00136585156778935,0,0,0.000331137661621075,"2020/04/13","BN",433296,0,0,136,1,72.463768115942,0,0,0,0.000313873195229127,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-14,3,1,0,NA,2,1,3,1,0,NA,0,NA,1,1,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,136,1,58.33,58.33,66.67,66.67,52.78,52.78,51.28,51.28,62.5,62.5,0,0,0.142857142857143,0,0,0,0,0,433296,"BN","BRN","Asia","Brunei","2020-04-14",136,0,0.143,1,0,0,310.869,0,0.327,2.286,0,0,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","BN",433296,0,0,136,1,83.4739601731757,11.9323763215821,583.949235190484,0,0,143.480624229765,0.000192648813220467,2.75386256083188e-05,0.00134769126691796,0,0,0.000331137661621075,"2020/04/14","BN",433296,0,0,136,1,72.463768115942,0,0,0,0.000313873195229127,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-15,3,1,0,NA,2,1,3,1,0,NA,0,NA,1,1,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,136,1,58.33,58.33,66.67,66.67,52.78,52.78,51.28,51.28,62.5,62.5,0,0,0.142857142857143,0,0,0,0,0,433296,"BN","BRN","Asia","Brunei","2020-04-15",136,0,0.143,1,0,0,310.869,0,0.327,2.286,0,0,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","BN",433296,0,0,136,1,82.4582249461485,11.7839170584638,577.00328571016,0,0,0,0.000190304606888013,2.71959977901108e-05,0.00133166077164377,0,0,0,"2020/04/15","BN",433296,0,0,136,1,72.463768115942,0,0,0,0.000313873195229127,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-16,3,1,0,NA,2,1,3,1,0,NA,0,NA,1,1,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,136,1,58.33,58.33,66.67,66.67,52.78,52.78,51.28,51.28,62.5,62.5,0,0,0.142857142857143,0,0,0,0,0,433296,"BN","BRN","Asia","Brunei","2020-04-16",136,0,0.143,1,0,0,310.869,0,0.327,2.286,0,0,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","BN",433296,0,0,136,1,81.5587334032705,11.6537995628278,570.78611644936,0,0,0,0.000188228678324449,2.68957007745925e-05,0.00131731222178225,0,0,0,"2020/04/16","BN",433296,0,0,136,1,72.463768115942,0,0,0,0.000313873195229127,2.30789114139064e-06,0.000167238488506568,0,0,0
"Brunei","BRN",NA,NA,"NAT_TOTAL",2020-04-17,3,1,0,NA,2,1,3,1,0,NA,0,NA,1,1,4,1,0,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,136,1,58.33,58.33,66.67,66.67,52.78,52.78,51.28,51.28,62.5,62.5,0,0,0,0,0,0,-0.142857142857143,0,433296,"BN","BRN","Asia","Brunei","2020-04-17",136,0,0,1,0,0,310.869,0,0,2.286,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33,437483,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","BN",433296,0,0,136,1,80.7602267016299,11.5381701289295,565.27284170872,0,0,0,0.000186385811781392,2.66288406284146e-05,0.00130458818384827,0,0,0,"2020/04/17","BN",433296,0,0,136,1,72.463768115942,0,0,0,0.000313873195229127,2.30789114139064e-06,0.000167238488506568,0,0,0
