"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population"
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-10,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0.142857142857143,0,-1,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-10",7,0,0.143,1,0,0,1.505,0,0.031,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,0.082,NA,44,0.009,0.003,307.7,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","MR",4525698,0,0,7,1,114.127914910363,26.19138098172,497.307910983306,0,221.511557453252,221.511557453252,2.52177487119916e-05,5.78725778470415e-06,0.000109885350499151,0,4.89452803641012e-05,4.89452803641012e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-11,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0.142857142857143,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-11",7,0,0.143,1,0,0,1.505,0,0.031,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0.011,0.003,356.6,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","MR",4525698,0,0,7,1,109.44459841995,22.7719377445745,526.003551285749,0,8.13748046685828,221.511557453252,2.41829212687082e-05,5.03169626974103e-06,0.000116225950402733,0,1.79806086638089e-06,4.89452803641012e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-12,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0.142857142857143,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-12",7,0,0.143,1,0,0,1.505,0,0.031,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487,0.105,NA,58,0.012,0.002,405.6,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","MR",4525698,0,0,7,1,105.041953788335,21.8558875154172,504.843925824906,0,0,221.511557453252,2.32101111891106e-05,4.8292854528555e-06,0.000111550511285752,0,0,4.89452803641012e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-13,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0.142857142857143,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-13",7,0,0.143,1,0,0,1.505,0,0.031,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,527,0.113,0.009,62,0.013,0.002,433.6,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,"2020/04/13","MR",4525698,1,0,7,1,7,1,7,7,1.54672273757551e-06,2.20960391082215e-07,1.54672273757551e-06,1.54672273757551e-06,"2020/04/13","MR",4525698,0,0,7,1,101.106004063999,21.0369416434205,485.927290718449,0,0,221.511557453252,2.23404221987413e-05,4.64833085270394e-06,0.00010737068419467,0,0,4.89452803641012e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-14,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0.142857142857143,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-14",7,0,0.143,1,0,0,1.505,0,0.031,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,594,0.128,0.014,69,0.015,0.002,482.5,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","MR",4525698,0,0,7,1,97.678026738719,20.3236886609246,469.452030423686,0,0,221.511557453252,2.15829749883264e-05,4.49073019475109e-06,0.000103730304236758,0,0,4.89452803641012e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-15,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0.142857142857143,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-15",7,0,0.143,1,0,0,1.505,0,0.031,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,713,0.153,0.026,73,0.016,0.002,510.5,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","MR",4525698,0,0,7,1,94.7262403895318,19.7095158652874,455.265399701614,0,0,221.511557453252,2.09307471222189e-05,4.35502233363502e-06,0.00010059562076427,0,0,4.89452803641012e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-16,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,-0.142857142857143,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-16",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.014,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","MR",4525698,0,0,7,1,92.1931231081705,17.9692634873594,473.006139312129,0,0,221.511557453252,2.03710285370722e-05,3.97049548762631e-06,0.000104515621526697,0,0,4.89452803641012e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-17,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-17",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0.013,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","MR",4525698,0,0,7,1,90.017562158333,17.5452272184658,461.844203898427,0,0,8.13748046685828,1.98903157387729e-05,3.87680026781853e-06,0.000102049275912451,0,0,1.79806086638089e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-18,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-18",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0.012,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","MR",4525698,0,0,7,1,88.1435703341613,17.1799694668416,452.229499374166,0,0,0,1.9476237772419e-05,3.79609277217385e-06,9.99248070406302e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-19,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-19",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0.012,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","MR",4525698,0,0,7,1,86.5228870008732,16.864083803534,443.914419673192,0,0,0,1.91181309492753e-05,3.72629455247213e-06,9.80875037780232e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-20,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-20",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0.012,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,"2020/04/20","MR",4525698,0,0,7,1,7,1,7,7,1.54672273757551e-06,0,1.54672273757551e-06,1.54672273757551e-06,"2020/04/20","MR",4525698,0,0,7,1,85.1150483356616,16.5896834679125,436.691361061491,0,0,0,1.88070543672294e-05,3.6656629470001e-06,9.64914939223719e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-21,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-21",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0.011,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","MR",4525698,0,0,7,1,83.8865410988183,16.3502364300996,430.388380474377,0,0,0,1.85356029277292e-05,3.6127546358815e-06,9.50987848668596e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-22,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-22",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988,0.212,NA,39,0.008,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","MR",4525698,0,0,7,1,82.8097280453323,16.1403559440897,424.86368223205,0,0,0,1.82976698943085e-05,3.56637936161222e-06,9.38780453826238e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-23,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-23",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1032,0.222,0.009,40,0.009,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","MR",4525698,0,0,7,1,81.8618173136141,15.9555996724017,420.00033038425,0,0,0,1.80882191683171e-05,3.52555554356514e-06,9.28034372563636e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-24,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-24",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,1209,0.26,0.038,60,0.013,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","MR",4525698,0,0,7,1,81.0239673393118,15.7922952257842,415.701656380089,0,0,0,1.7903087510327e-05,3.48947172917508e-06,9.18536005672691e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-25,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-25",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,1302,0.28,0.02,67,0.014,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","MR",4525698,0,0,7,1,80.2805435725105,15.647395290756,411.887445580494,0,0,0,1.77388203040747e-05,3.45745458286347e-06,9.10108110573206e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-04-26,3,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,7,1,77.78,77.78,78.57,78.57,60,60,61.54,61.54,50,50,0,0,0,0,0,0,0,0,4525698,"MR","MRT","Africa","Mauritania","2020-04-26",7,0,0,1,0,0,1.505,0,0,0.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0.017,0,NA,"tests performed",NA,NA,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,NA,NA,15.95,NA,64.92,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","MR",4525698,0,0,7,1,79.618514565656,15.5183599217461,408.490838826241,0,0,0,1.75925381158124e-05,3.42894287726359e-06,9.02602955005484e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
