"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-18,2,0,2,1,2,1,3,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,2507,60,66.67,66.67,76.19,76.19,55.56,55.56,52.56,52.56,75,75,1100,25,327.285714285714,8.42857142857143,654,11,148,3.42857142857143,19378102,"US_NY","2020/03/18","US",329064917,1100,25,2507,60,45662.098018008,44474.3787715127,46881.5361338267,25331.1218200052,45662.098018008,45662.098018008,0.000138763191270274,0.000135153814563321,0.0001424689588949,7.69791020292972e-05,0.000138763191270274,0.000138763191270274,"2020/03/18","US_NY",19378102,1100,25,2507,60,201086.956521739,35434.7826086956,194710.144927536,201014.492753623,0.000129372835378821,3.09627846937744e-06,0.010377020232515,0.00182859924097291,0.0100479471584749,0.0103732807657645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-18","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-18",-33,10,7,-44,-36,16
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-19,2,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,4221,88,68.52,68.52,79.76,79.76,60,60,53.85,53.85,100,100,1714,28,560.714285714286,12.4285714285714,614,3,233.428571428571,4,19378102,"US_NY","2020/03/19","US",329064917,1714,28,4221,88,79620.7605351059,78171.9951708536,81096.3759378671,33958.6625170979,79620.7605351059,79620.7605351059,0.000241960647950526,0.000237557974528332,0.000246444916332017,0.000103197456680251,0.000241960647950526,0.000241960647950526,"2020/03/19","US_NY",19378102,1714,28,4221,88,247173.913043478,46086.9565217391,236811.594202899,246811.594202899,0.000217823190320703,4.54120842175359e-06,0.0127553210858049,0.00237830085328992,0.0122205773404897,0.0127366237520526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-19","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-19",-39,2,-16,-50,-40,18
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-20,2,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,7660,143,68.52,68.52,79.76,79.76,60,60,53.85,53.85,100,100,3439,55,1040.14285714286,20.2857142857143,1725,27,479.428571428571,7.85714285714286,19378102,"US_NY","2020/03/20","US",329064917,3439,55,7660,143,156516.042530729,154690.849123008,158362.771349203,76895.281995623,156516.042530729,156516.042530729,0.000475638800871406,0.000470092194978683,0.000481250851026463,0.000233678152920881,0.000475638800871406,0.000475638800871406,"2020/03/20","US_NY",19378102,3439,55,7660,143,299855.072463768,52681.1594202899,285724.637681159,299130.434782609,0.000395291551257187,7.37946368534958e-06,0.0154739134133863,0.0027185923275814,0.0147447173970474,0.0154365187458818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-20","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-20",-40,8,-9,-50,-43,20
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-21,2,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,10410,195,68.52,68.52,79.76,79.76,60,60,53.85,53.85,100,100,2750,52,1407.57142857143,27.1428571428571,-689,-3,367.428571428572,6.85714285714286,19378102,"US_NY","2020/03/21","US",329064917,2750,52,10410,195,182731.100542595,181002.290040771,184476.423463961,26215.0580118662,182731.100542595,182731.100542595,0.000555304109014438,0.000550050402488733,0.000560607995363908,7.9665308143032e-05,0.000555304109014438,0.000555304109014438,"2020/03/21","US_NY",19378102,2750,52,10410,195,355000,55144.9275362319,336956.52173913,353478.260869565,0.000537204314436987,1.00629050254767e-05,0.0183196476104832,0.0028457341970969,0.0173885203896197,0.0182411188087236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-03-21","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-21",-46,0,-1,-50,-30,13
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-22,2,1,3,1,2,1,3,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,15191,249,75.93,75.93,84.52,84.52,64.44,64.44,58.97,58.97,100,100,4781,54,2079.71428571429,34.1428571428571,2031,2,672.142857142857,7,19378102,"US_NY","2020/03/22","US",329064917,4781,54,15191,249,212337.710669147,210594.652069726,214095.196288681,29606.6101265522,212337.710669147,212337.710669147,0.000645276052533875,0.00063997904726418,0.000650616900277706,8.99719435194368e-05,0.000645276052533875,0.000645276052533875,"2020/03/22","US_NY",19378102,4781,54,15191,249,412028.985507246,57028.9855072464,386594.202898551,409492.753623188,0.000783926103805213,1.28495556479164e-05,0.021262607943092,0.00294296033260876,0.019950055113682,0.021131726606826,"2020-03-22","US","USNY",19453561,0,0,0,0,0.0237836995502851,0.0209205344720132,0.0266468646285571,0.0130720881419175,0.0110066444537749,0.0151375318300601,2.95678179562697,-51.7991651222709,57.7127287135248,264100427.114123,-4064649523.8335,4592850378.06175,"2020-03-22","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-22",-54,-19,-15,-59,-36,13
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-23,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,20884,351,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,5693,102,2846.14285714286,47.1428571428571,912,48,766.428571428572,13,19378102,"US_NY","2020/03/23","US",329064917,5693,102,20884,351,264322.619890308,262610.510914634,266045.891089208,51984.9092211603,263705.572684859,264322.619890308,0.000803253723611951,0.000798050771588737,0.000808490596672171,0.000157977671078076,0.000801378570189113,0.000803253723611951,"2020/03/23","US_NY",19378102,5693,102,20884,351,477971.014492754,65942.0289855073,443550.724637681,473623.188405797,0.00107771132590798,1.81132290458581e-05,0.0246655226860068,0.00340291474291483,0.0228892759795403,0.0244411546809794,"2020-03-23","US","USNY",19453561,0.0333333333333333,NA,NA,NA,0.0238265140772856,0.0210480963091224,0.0266049318454489,0.0131043015754674,0.011045700069592,0.0151629030813429,2.80094040834847,-48.621296690035,54.2231775067319,209736317.076918,-3195808575.67545,3615281209.82928,"2020-03-23","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-23",-62,-37,-64,-69,-57,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-24,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,25681,475,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,4797,124,3467.71428571429,62.8571428571429,-896,22,621.571428571428,15.7142857142857,19378102,"US_NY","2020/03/24","US",329064917,4797,124,25681,475,291342.922409553,289782.662825991,292911.58280614,27020.3025192458,290725.875204105,291342.922409553,0.000885366100603041,0.000880624605831168,0.000890133124723654,8.21123769910903e-05,0.000883490947180203,0.000885366100603041,"2020/03/24","US_NY",19378102,4797,124,25681,475,554855.072463768,76884.0579710144,509057.971014493,548478.260869565,0.0013252587895347,2.45122045492381e-05,0.0286330969082404,0.00396757422223365,0.0262697539219524,0.0283040238342003,"2020-03-24","US","USNY",19453561,0.0333333333333333,NA,NA,NA,0.0238721960072292,0.0211715017521322,0.0265728902623261,0.0131365943923025,0.0110848787204549,0.0151883100641501,2.65331286289759,-45.6345201779957,50.9411459037909,166562860.884582,-2512432862.2162,2845558583.98536,"2020-03-24","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-24",-53,-18,-16,-63,-56,25
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-25,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,30841,632,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,5160,157,4047.71428571429,81.7142857142857,363,33,580,18.8571428571429,19378102,"US_NY","2020/03/25","US",329064917,5160,157,30841,632,320640.090902977,319185.829747624,322100.977902307,29297.1684934232,320023.043697528,320640.090902977,0.000974397677595563,0.000969978302936573,0.000978837187624918,8.90315769925215e-05,0.000972522524172724,0.000974397677595563,"2020/03/25","US_NY",19378102,5160,157,30841,632,647101.449275362,92246.3768115942,584275.362318841,636739.130434783,0.00159153873790116,3.26141332107758e-05,0.0333934380815707,0.0047603411733303,0.0301513204089255,0.0328586943362556,"2020-03-25","US","USNY",19453561,0.0333333333333333,NA,NA,NA,0.02393093324576,0.0213010566821403,0.0265608098093798,0.0131689667880464,0.0111241807230588,0.015213752853034,2.51346623706584,-42.8275200529761,47.8544525271078,132276503.243352,-1974982851.78631,2239535858.27302,"2020-03-25","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-25",-56,-23,-38,-66,-57,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-26,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,37397,867,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,6556,235,4739.42857142857,111.285714285714,1396,78,691.714285714286,29.5714285714286,19378102,"US_NY","2020/03/26","US",329064917,6556,235,37397,867,384173.635463569,382705.182586544,385647.722844515,63533.5445605922,381435.284900507,384173.635463569,0.00116747065887783,0.00116300815679644,0.00117195028373236,0.000193072981282268,0.00115914904687487,0.00116747065887783,"2020/03/26","US_NY",19378102,6556,235,37397,867,715869.565217391,68768.115942029,633333.333333333,701739.130434783,0.00192985876532181,4.47412238825041e-05,0.0369421920277534,0.00354875394618261,0.0326829393989841,0.0362129960114145,"2020-03-26","US","USNY",19453561,0.0157894736842105,NA,NA,NA,0.0240139222712458,0.021446622067282,0.0265812224752096,0.0132014189588046,0.0111636063935902,0.015239231524019,2.38099042642568,-40.1896427374418,44.9516235902931,105047867.317852,-1552338483.1025,1762434217.7382,"2020-03-26","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-26",-52,-18,1,-64,-57,25
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-27,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,44701,1139,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,7304,272,5291.57142857143,142.285714285714,748,37,552.142857142857,31,19378102,"US_NY","2020/03/27","US",329064917,7304,272,44701,1139,451462.318776514,449943.245484725,452986.520678832,67288.6833129456,446721.485409753,451462.318776514,0.00137195518407851,0.00136733885090742,0.0013765871026562,0.000204484525200678,0.00135754819894627,0.00137195518407851,"2020/03/27","US_NY",19378102,7304,272,44701,1139,791956.52173913,76086.9565217391,683840.579710145,773913.043478261,0.00230677906432735,5.87776862770152e-05,0.040868632115732,0.00392644008797864,0.0352893477240519,0.0399375048948685,"2020-03-27","US","USNY",19453561,0.0157894736842105,NA,NA,NA,0.0241325696966127,0.0216186365510495,0.0266465028421758,0.013233951101166,0.0112031560476826,0.0152647461546494,2.25549694168463,-37.7108582650103,42.2218521483796,83424146.8246596,-1220008328.50475,1386856622.15407,"2020-03-27","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-27",-54,-20,-7,-64,-57,27
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-28,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,52400,1492,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,7699,353,5998.57142857143,185.285714285714,395,81,707,43,19378102,"US_NY","2020/03/28","US",329064917,7699,353,52400,1492,534073.047226452,532463.431488646,535687.528768499,82610.7284499376,522903.789466241,534073.047226452,0.0016230020875378,0.00161811060365528,0.00162790835818119,0.000251046903459288,0.00158905967318978,0.0016230020875378,"2020/03/28","US_NY",19378102,7699,353,52400,1492,858695.652173913,66739.1304347826,722898.550724638,833260.869565217,0.00270408319658964,7.69941246051858e-05,0.0443126809929018,0.00344404887716984,0.0373049203025476,0.0430001281634918,"2020-03-28","US","USNY",19453561,0.0157894736842105,NA,NA,NA,0.0242986330663525,0.0218283610366729,0.0267689050960322,0.013266563412204,0.0112428300003704,0.0152902968240377,2.13661776943223,-35.3817241391641,39.6549596780285,66251590.3570421,-958719275.356333,1091222456.07042,"2020-03-28","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-28",-61,-28,-52,-67,-45,18
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-29,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,59648,1874,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,7248,382,6351,232.142857142857,-451,29,352.428571428572,46.8571428571429,19378102,"US_NY","2020/03/29","US",329064917,7248,382,59648,1874,602118.893021945,600441.507411759,603800.964554823,68045.8457954928,581787.916823942,601501.845816496,0.00182978756444566,0.00182469013374573,0.00183489923526191,0.000206785476907867,0.00176800347520469,0.00182791241102283,"2020/03/29","US_NY",19378102,7248,382,59648,1874,925507.246376812,66811.5942028986,759855.072463768,891086.956521739,0.00307811363569043,9.67070975268889e-05,0.0477604693368221,0.0034477883439203,0.0392120483452801,0.0459842226303556,"2020-03-29","US","USNY",19453561,0.0157894736842105,NA,NA,NA,0.0245244187662018,0.0220881478314493,0.0269606897009544,0.0132992560894776,0.0112826285660399,0.0153158836129152,2.02400429292732,-33.1933512692508,37.2413598551054,52613942.0288235,-753305952.147587,858533836.205234,"2020-03-29","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-29",-62,-32,-47,-68,-46,16
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-30,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,66663,2286,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,7015,412,6539.85714285714,276.428571428571,-233,30,188.857142857143,44.2857142857143,19378102,"US_NY","2020/03/30","US",329064917,7015,412,66663,2286,660857.370128609,659121.868178567,662597.441744996,58738.4771066639,615195.272110601,660240.32292316,0.00200828874786615,0.00200301470660443,0.00201357667595113,0.000178501183420486,0.00186952555659588,0.00200641359444331,"2020/03/30","US_NY",19378102,7015,412,66663,2286,993478.260869565,67971.0144927535,792391.304347826,947681.15942029,0.00344012019340181,0.000117968209683281,0.0512680891487497,0.00350761981192758,0.0408910689162347,0.0489047461624616,"2020-03-30","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0248230425897219,0.0224117397884275,0.0272343453910163,0.0133320293310325,0.0113225520583805,0.0153415066036844,1.91732626976892,-31.1373718653378,34.9720244048757,41783553.8874329,-591836255.614036,675403363.388902,"2020-03-30","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-30",-55,-26,-40,-69,-60,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-31,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,75853,2775,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,9190,489,7167.42857142857,328.571428571429,2175,77,627.571428571428,52.1428571428571,19378102,"US_NY","2020/03/31","US",329064917,9190,489,75853,2775,749568.474962599,747697.282603745,751444.350180313,88711.1048339906,669947.714427493,748951.427757151,0.00227787417083602,0.00227218777808436,0.00228357479439327,0.000269585422969871,0.0020359135228855,0.00227599901741318,"2020/03/31","US_NY",19378102,9190,489,75853,2775,1067246.37681159,73768.115942029,820072.463768116,1004420.28985507,0.00391436684562812,0.000143202879208707,0.0550748663007138,0.00380677715196406,0.0423195452149089,0.0518327486280686,"2020-03-31","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0252087616427493,0.022814613480904,0.0276029098045945,0.0133648833354025,0.0113626007903318,0.0153671658804733,1.81627086345233,-29.205909180046,32.8384509069507,33182561.6584313,-464922835.881146,531287959.198008,"2020-03-31","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-31",-55,-24,-36,-69,-61,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-01,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,83948,3411,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,8095,636,7586.71428571429,397,-1095,147,419.285714285714,68.4285714285714,19378102,"US_NY","2020/04/01","US",329064917,8095,636,83948,3411,851740.454818474,849712.619870923,853773.129184057,102171.979855875,695224.412287745,849002.104255413,0.00258836603605019,0.00258220361993474,0.0025945431587411,0.000310491865214167,0.00211272723517878,0.00258004442404722,"2020/04/01","US_NY",19378102,8095,636,83948,3411,1131014.49275362,63768.115942029,831159.420289855,1048478.26086957,0.0043321064157883,0.000176023430984108,0.0583655970411149,0.00329073074040115,0.0428916836277286,0.0541063444123457,"2020-04-01","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0256973904597379,0.0233143897704702,0.0280803911490056,0.013397818301611,0.0114027750740307,0.0153928615291913,1.72054172596469,-27.3915489917622,30.8326324436916,26352052.3214113,-365181035.61007,417885140.252892,"2020-04-01","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-01",-52,-18,-13,-67,-61,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-02,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,92506,4138,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,8558,727,7872.71428571429,467.285714285714,463,91,286,70.2857142857143,19378102,"US_NY","2020/04/02","US",329064917,8558,727,92506,4138,964477.356234478,962266.416745874,966693.375660754,112736.901416003,781746.255691882,959736.522867716,0.00293096378984235,0.00292424493476427,0.0029376980824144,0.000342597753792159,0.00237565968082791,0.0029165568047101,"2020/04/02","US_NY",19378102,8558,727,92506,4138,1187971.01449275,56956.5217391304,832971.014492754,1079855.07246377,0.00477373893480383,0.000213540005104731,0.0613048179069732,0.0029392208658583,0.04298517029649,0.0557255335152931,"2020-04-02","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0263068197399526,0.0239313431193728,0.0286822963605324,0.0134308344291713,0.011443075220755,0.0154185936375876,1.6298581287367,-25.6873127298463,28.9470289873197,20927578.4280441,-286802163.682706,328657320.538794,"2020-04-02","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-02",-54,-20,-26,-69,-62,27
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-03,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,102987,4899,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,10481,761,8326.57142857143,537.142857142857,1923,34,453.857142857144,69.8571428571428,19378102,"US_NY","2020/04/03","US",329064917,10481,761,102987,4899,1090579.20723323,1088148.71788647,1093015.12532182,126101.850998751,878241.496564081,1079409.94947302,0.00331417647671395,0.00330679042848699,0.00332157902242074,0.000383212686871602,0.00266890042418007,0.00328023406236593,"2020/04/03","US_NY",19378102,10481,761,102987,4899,1241811.5942029,53840.579710145,829782.608695652,1106014.49275362,0.00531460717876291,0.000252811137024668,0.0640832417025619,0.0027784237955887,0.04282063375947,0.0570754810122077,"2020-04-03","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0270576634126856,0.0246890456363906,0.0294262811889805,0.0134639319180886,0.0114835015408658,0.0154443622953115,1.54395413939755,-24.086632147875,27.1745404266702,16619712.7085301,-225217589.379515,258457014.796576,"2020-04-03","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-03",-57,-22,-56,-70,-62,30
