"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population"
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-03-29,3,1,0,NA,2,1,3,1,1,0,0,NA,1,1,4,0,NA,0,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,0,0,61.11,61.11,71.43,71.43,38.89,38.89,44.87,44.87,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/29","BW",2303703,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-03-30,3,1,0,NA,2,1,3,1,1,0,0,NA,1,1,4,0,NA,0,0,0,2,1,1,0,0,0,0,NA,0,NA,NA,3,0,61.11,61.11,71.43,71.43,38.89,38.89,44.87,44.87,0,0,3,0,0.428571428571429,0,"BWA","Africa","Botswana","2020-03-30",3,NA,NA,NA,NA,NA,1.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/30","BW",2303703,3,0,3,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-03-31,3,1,0,NA,2,1,3,1,1,0,0,NA,1,1,4,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,4,1,61.11,61.11,71.43,71.43,48.89,48.89,48.72,48.72,50,50,1,1,0.571428571428571,0.142857142857143,"BWA","Africa","Botswana","2020-03-31",4,1,NA,1,NA,NA,1.701,0.425,NA,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/31","BW",2303703,1,1,4,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-01,3,1,0,NA,2,1,3,1,1,0,0,NA,1,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,4,1,61.11,61.11,71.43,71.43,50.56,50.56,48.72,48.72,62.5,62.5,0,0,0.571428571428571,0.142857142857143,"BWA","Africa","Botswana","2020-04-01",4,0,NA,1,0,NA,1.701,0,NA,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/01","BW",2303703,0,0,4,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-02,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,4,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,0.571428571428571,0.142857142857143,"BWA","Africa","Botswana","2020-04-02",4,0,NA,1,0,NA,1.701,0,NA,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/02","BW",2303703,0,0,4,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-03,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,4,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,0.571428571428571,0.142857142857143,"BWA","Africa","Botswana","2020-04-03",4,0,NA,1,0,NA,1.701,0,NA,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/03","BW",2303703,0,0,4,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-04,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,4,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,0.571428571428571,0.142857142857143,"BWA","Africa","Botswana","2020-04-04",4,0,NA,1,0,NA,1.701,0,NA,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/04","BW",2303703,0,0,4,1,281.082438829622,280.551836833372,281.61404434266,281.082438829622,281.082438829622,281.082438829622,0.000122013314576411,0.000121782988880672,0.000122244075882464,0.000122013314576411,0.000122013314576411,0.000122013314576411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-05,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,6,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,2,0,0.857142857142857,0.142857142857143,"BWA","Africa","Botswana","2020-04-05",6,2,0.429,1,0,0,2.551,0.85,0.182,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/05","BW",2303703,2,0,6,1,330.931501427192,330.306798880813,331.55738546082,49.8490625975699,330.931501427192,330.931501427192,0.000143651981799386,0.000143380808585487,0.000143923667877682,2.16386672229753e-05,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-06,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,6,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,0.428571428571429,0.142857142857143,"BWA","Africa","Botswana","2020-04-06",6,0,0.429,1,0,0,2.551,0,0.182,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,"2020/04/06","BW",2303703,6,1,6,1,6,1,6,6,2.60450240330459e-06,2.60450240330459e-06,2.60450240330459e-06,2.60450240330459e-06,"2020/04/06","BW",2303703,0,0,6,1,270.490176622494,101.326328986725,722.072302242922,0,330.931501427192,330.931501427192,0.000117415385847262,4.3984111227326e-05,0.000313439841091895,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-07,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,6,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,0.285714285714286,0,"BWA","Africa","Botswana","2020-04-07",6,0,0.286,1,0,0,2.551,0,0.121,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","BW",2303703,0,0,6,1,223.967606692396,83.8988523777536,597.880512377791,0,330.931501427192,330.931501427192,9.72206949821207e-05,3.64191271087261e-05,0.00025953020522949,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-08,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,6,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,0.285714285714286,0,"BWA","Africa","Botswana","2020-04-08",6,0,0.286,1,0,0,2.551,0,0.121,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","BW",2303703,0,0,6,1,189.868676762311,71.1253038691391,506.853573262733,0,330.931501427192,330.931501427192,8.24189041566169e-05,3.0874337477157e-05,0.000220016891614385,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-09,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,13,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,7,0,1.28571428571429,0,"BWA","Africa","Botswana","2020-04-09",13,7,1.286,1,0,0,5.528,2.977,0.547,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","BW",2303703,7,0,13,1,358.145846087231,96.7745585253664,1325.43562093251,0,330.931501427192,330.931501427192,0.000155465286144625,4.20082617096763e-05,0.000575350043357371,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-10,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,13,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,1.28571428571429,0,"BWA","Africa","Botswana","2020-04-10",13,0,1.286,1,0,0,5.528,0,0.547,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","BW",2303703,0,0,13,1,308.036587587376,83.234540059884,1139.98995157789,0,330.931501427192,330.931501427192,0.000133713672112844,3.61307599373201e-05,0.000494851094771283,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-11,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,13,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,1.28571428571429,0,"BWA","Africa","Botswana","2020-04-11",13,0,1.286,1,0,0,5.528,0,0.547,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","BW",2303703,0,0,13,1,255.836094034168,58.7121968625014,1114.79574106114,0,330.931501427192,330.931501427192,0.000111054286960675,2.54860096386129e-05,0.00048391469779791,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-12,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,13,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,1,0,"BWA","Africa","Botswana","2020-04-12",13,0,1,1,0,0,5.528,0,0.425,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","BW",2303703,0,0,13,1,213.4804711882,48.9919434473041,930.232776492224,0,330.931501427192,330.931501427192,9.26684000447105e-05,2.12666057418444e-05,0.000403798917001117,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-13,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,13,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,1,0,"BWA","Africa","Botswana","2020-04-13",13,0,1,1,0,0,5.528,0,0.425,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,"2020/04/13","BW",2303703,7,0,13,1,13,1,13,13,5.64308854049328e-06,3.03858613718869e-06,5.64308854049328e-06,5.64308854049328e-06,"2020/04/13","BW",2303703,0,0,13,1,182.340145715473,37.9391811612011,876.348084537507,0,330.931501427192,330.931501427192,7.91508912891433e-05,1.64687814189594e-05,0.000380408448718219,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-14,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,13,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,1,0,"BWA","Africa","Botswana","2020-04-14",13,0,1,1,0,0,5.528,0,0.425,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","BW",2303703,0,0,13,1,159.814482293253,31.1492706245993,819.944359483349,0,330.931501427192,330.931501427192,6.93728672026096e-05,1.35213917004923e-05,0.000355924509141738,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-04-15,3,1,3,1,2,1,4,1,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,13,1,86.11,86.11,90.48,90.48,65.56,65.56,66.03,66.03,62.5,62.5,0,0,1,0,"BWA","Africa","Botswana","2020-04-15",13,0,1,1,0,0,5.528,0,0.425,0.425,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","BW",2303703,0,0,13,1,143.303792181227,26.6576804003177,770.358731334915,0,330.931501427192,330.931501427192,6.22058451897781e-05,1.15716654448589e-05,0.000334400194528077,0,0.000143651981799386,0.000143651981799386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
