"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdapi_date","umdapi_iso_code","umdapi_country","umdapi_sample_size","umdapi_percent_cli","umdapi_cli_se","umdapi_percent_cli_unw","umdapi_cli_se_unw","umdapi_percent_ili","umdapi_ili_se","umdapi_percent_ili_unw","umdapi_ili_se_unw","umdapi_percent_mc","umdapi_mc_se","umdapi_percent_mc_unw","umdapi_mc_se_unw","umdapi_percent_dc","umdapi_dc_se","umdapi_percent_dc_unw","umdapi_dc_se_unw","umdapi_percent_hf","umdapi_hf_se","umdapi_percent_hf_unw","umdapi_hf_se_unw","umdapi_percent_cli_smooth","umdapi_percent_cli_smooth_low","umdapi_percent_cli_smooth_high","umdapi_percent_cli_unw_smooth","umdapi_percent_cli_unw_smooth_low","umdapi_percent_cli_unw_smooth_high","umdapi_percent_ili_smooth","umdapi_percent_ili_smooth_low","umdapi_percent_ili_smooth_high","umdapi_percent_ili_unw_smooth","umdapi_percent_ili_unw_smooth_low","umdapi_percent_ili_unw_smooth_high","umdapi_percent_mc_smooth","umdapi_percent_mc_smooth_low","umdapi_percent_mc_smooth_high","umdapi_percent_mc_unw_smooth","umdapi_percent_mc_unw_smooth_low","umdapi_percent_mc_unw_smooth_high","umdapi_percent_dc_smooth","umdapi_percent_dc_smooth_low","umdapi_percent_dc_smooth_high","umdapi_percent_dc_unw_smooth","umdapi_percent_dc_unw_smooth_low","umdapi_percent_dc_unw_smooth_high","umdapi_percent_hf_smooth","umdapi_percent_hf_smooth_low","umdapi_percent_hf_smooth_high","umdapi_percent_hf_unw_smooth","umdapi_percent_hf_unw_smooth_low","umdapi_percent_hf_unw_smooth_high","umdapi_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,NA,NA,0,NA,NA,1047,4,63.89,63.89,75,75,62.78,62.78,57.05,57.05,100,100,3,0,1.14285714285714,0,3,0,0.428571428571428,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","HK",7496981,3,0,1047,4,302.890857962044,185.571291729684,494.380736275859,0,0,0,4.04017107635786e-05,2.47528027254816e-05,6.59439761519815e-05,0,0,0,"2020/05/10","HK",7496981,3,0,1047,4,289.855072463768,0,0,0,0.000139656216282261,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-10","HKG","Hong Kong",247,0.004855,0.005932,0.004049,0.00404,0,0,0,0,0.820867,0.032726,0.838057,0.023441,0.396756,0.041752,0.433198,0.031529,0.268795,0.037836,0.255061,0.027735,0.00253897259494986,7.95925797369128e-05,0.00499835261016281,0.00380699024890865,0.00243035969255908,0.00518362080525822,0.00229674699320545,0.00141360800856377,0.00317988597784712,0.00286210142711624,0.00187955502241801,0.00384464783181447,0.8295040591875,0.816474986762568,0.842533131612431,0.825788386767233,0.814846662273558,0.836730111260908,0.374730180212626,0.358899651159639,0.390560709265612,0.402694254378581,0.385956178260692,0.419432330496471,0.285552104179379,0.270929375731945,0.300174832626814,0.290674148642945,0.277083165861091,0.3042651314248,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-10",-13,4,-20,-21,-9,8
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1047,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,1,0,-3,0,-0.142857142857143,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/11","HK",7496981,0,0,1047,4,302.019731900864,185.036500927151,492.961756196317,0,0,0,4.02855138489565e-05,2.46814685707688e-05,6.57547026191366e-05,0,0,0,"2020/05/11","HK",7496981,0,0,1047,4,289.855072463768,0,0,0,0.000139656216282261,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-11","HKG","Hong Kong",187,0,0,0,0,0,0,0,0,0.882874,0.031355,0.823529,0.027878,0.468823,0.048657,0.465241,0.036475,0.341099,0.046225,0.304813,0.033663,0.0023878810364191,-4.8934811581784e-05,0.00482469688441998,0.00370146263486426,0.00240264696674168,0.00500027830298685,0.00230625342069514,0.00142468231822103,0.00318782452316925,0.00286370749649109,0.00189457591282572,0.00383283908015646,0.830830636488437,0.818312425836395,0.843348847140479,0.828174774768982,0.817696304383921,0.838653245154044,0.371091365770128,0.35554278042687,0.386639951113385,0.401523865039323,0.384457645635506,0.418590084443141,0.286833432241363,0.27269789448704,0.300968969995686,0.293225498784908,0.280044900501104,0.306406097068711,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-11",-18,-2,-16,-27,-11,11
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1047,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,1,0,0,0,0,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","HK",7496981,0,0,1047,4,301.185232629114,184.524162547232,491.602525661832,0,0,0,4.01742024728506e-05,2.46131292779363e-05,6.55733989004149e-05,0,0,0,"2020/05/12","HK",7496981,0,0,1047,4,289.855072463768,0,0,0,0.000139656216282261,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-12","HKG","Hong Kong",204,0.00425,0.00624,0.004902,0.00489,0.00425,0.00624,0.004902,0.00489,0.872835,0.031953,0.838235,0.025782,0.462281,0.047819,0.421569,0.034574,0.281706,0.043144,0.323529,0.032754,0.00225730877155459,-0.000154584321224548,0.00466920186433373,0.00360163221809071,0.00236962896301978,0.00483363547316163,0.00231579919623274,0.00143581829435072,0.00319578009811476,0.00286533158959828,0.00190938163761322,0.00382128154158334,0.832136542613055,0.820078938432814,0.844194146793297,0.830506160961361,0.820395431727328,0.840616890195394,0.367408004514174,0.351966225777176,0.382849783251172,0.399393518144397,0.381971419483354,0.416815616805439,0.287946277414919,0.27412572508942,0.301766829740418,0.295604191642726,0.282668964707162,0.308539418578289,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-12",-19,-2,-19,-27,-11,12
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1050,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,3,0,1.42857142857143,0,3,0,0.428571428571429,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","HK",7496981,3,0,1050,4,301.257843777284,184.567937838596,491.722936822885,0,0,0,4.01838878579636e-05,2.46189683338662e-05,6.55894601870919e-05,0,0,0,"2020/05/13","HK",7496981,3,0,1050,4,289.855072463768,0,0,0,0.000140056377360433,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-13","HKG","Hong Kong",197,0,0,0,0,0,0,0,0,0.798004,0.039498,0.812183,0.027827,0.383793,0.047842,0.456853,0.035491,0.247881,0.042478,0.258883,0.031208,0.00214613224608418,-0.000227993855372246,0.00452025834754061,0.00350745519661667,0.00233259293163693,0.00468231746159641,0.00232538448269805,0.00144701613007335,0.00320375283532274,0.00286697540151121,0.0019239736615793,0.00380997714144312,0.833419413604211,0.82177502411821,0.845063803090211,0.832776097715508,0.822954534647606,0.84259766078341,0.363681216343469,0.348290280327071,0.379072152359868,0.39631893450343,0.378731746860418,0.413906122146441,0.288876156246161,0.275257483931145,0.302494828561177,0.297792267899106,0.284999691322883,0.310584844475328,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-13",-19,-3,-16,-25,-7,11
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1051,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,1,0,1,0,-2,0,-0.428571428571429,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","HK",7496981,1,0,1051,4,300.793500478205,184.282395253804,490.967842073696,0,0,0,4.01219504862298e-05,2.45808806576679e-05,6.5488740344106e-05,0,0,0,"2020/05/14","HK",7496981,1,0,1051,4,289.855072463768,0,0,0,0.000140189764386491,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-14","HKG","Hong Kong",401,0,0,0,0,0.001392,0.002744,0.002494,0.002491,0.840701,0.026934,0.830424,0.01874,0.357834,0.035281,0.369077,0.024098,0.34879,0.035077,0.294264,0.022757,0.00205328340605743,-0.000266845884785572,0.00437341269690044,0.00341886998373865,0.00229275736917209,0.00454498259830522,0.00233500944364386,0.00145827601568915,0.00321174287159857,0.00286864060916494,0.00193835343640983,0.00379892778192005,0.834676915321129,0.82340178473984,0.845952045902419,0.834978324857551,0.825385982863048,0.844570666852054,0.359914962357132,0.344609937600451,0.375219987113813,0.392334786704261,0.374948406299779,0.409721167108743,0.289609893213831,0.27613796927176,0.303081817155902,0.299772684241772,0.287081404036606,0.312463964446939,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-14",-19,-6,-17,-21,0,8
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,32253408,0,1,1,0,NA,NA,1052,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,1,0,1.14285714285714,0,0,0,0.142857142857143,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","HK",7496981,1,0,1052,4,300.350633768763,184.010369571228,490.246845411493,0,0,0,4.00628778129174e-05,2.45445959608579e-05,6.53925687435373e-05,0,0,0,"2020/05/15","HK",7496981,1,0,1052,4,289.855072463768,0,0,0,0.000140323151412549,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-15","HKG","Hong Kong",569,0,0,0,0,0.002481,0.002717,0.001757,0.001756,0.813935,0.02125,0.817223,0.016202,0.270369,0.024253,0.3058,0.019315,0.267934,0.024184,0.3058,0.019315,0.00197682944168588,-0.000279634035153388,0.00423329291852515,0.00333569899385477,0.00225096316746841,0.00442043482024113,0.00234467424328653,0.00146959813833562,0.00321975034823745,0.00287032867086841,0.00195251984052977,0.00378813750120704,0.835907121253491,0.824959274959495,0.846854967547487,0.837108932004333,0.827697490755276,0.846520373253391,0.356140714940139,0.340979479551108,0.371301950329169,0.387602411739966,0.370762159679226,0.404442663800706,0.290145920603667,0.276794835234596,0.303497005972737,0.301538107119388,0.288936690453136,0.314139523785641,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-15",-17,1,-14,-23,-12,11
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1052,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,1.14285714285714,0,-1,0,0,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","HK",7496981,0,0,1052,4,299.645172364633,183.577122661196,489.0981404428,0,0,0,3.99687784142221e-05,2.44868064439801e-05,6.52393464039458e-05,0,0,0,"2020/05/16","HK",7496981,0,0,1052,4,289.855072463768,0,0,0,0.000140323151412549,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-16","HKG","Hong Kong",715,0.00375,0.003301,0.001399,0.001398,0.00375,0.003301,0.001399,0.001398,0.857533,0.018875,0.851748,0.013289,0.365957,0.026013,0.401399,0.018332,0.289119,0.024482,0.32028,0.017449,0.00191461432359282,-0.000279130509400407,0.00410835915658605,0.00325771123633912,0.00220778246516782,0.00430764000751042,0.00235437904651433,0.0014809826819413,0.00322777541108737,0.00287204092073122,0.00196647008860675,0.00377761175285569,0.837108337666368,0.826446541608635,0.847770133724101,0.839165370957363,0.829891458095057,0.84843928381967,0.352404367659737,0.337420874822656,0.367387860496818,0.382349944205239,0.366228828384972,0.398471060025507,0.290489593539291,0.277237512228172,0.30374167485041,0.303087145503266,0.290565921273776,0.315608369732757,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-16",-17,7,-12,-20,-10,10
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1055,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,3,0,1.14285714285714,0,3,0,0,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","HK",7496981,3,0,1055,4,299.822575156962,183.685114744115,489.389555049028,0,0,0,3.99924416451052e-05,2.45012111867584e-05,6.52782173316203e-05,0,0,0,"2020/05/17","HK",7496981,3,0,1055,4,289.855072463768,0,0,0,0.000140723312490721,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-17","HKG","Hong Kong",769,0,0,0,0,0.000518,0.001292,0.0013,0.0013,0.814334,0.022082,0.858257,0.012578,0.315763,0.026397,0.352406,0.017227,0.285291,0.025643,0.305592,0.016612,0.00186486539108089,-0.000276315290233918,0.00400604607239569,0.00318469119823622,0.00216372287422028,0.00420565952225216,0.00236412401889781,0.00149242982723692,0.00323581821055869,0.00287377869501541,0.00198020148088899,0.00376735590914182,0.838278867601613,0.827862615087545,0.848695120115681,0.841145109951643,0.831968219841362,0.850322000061924,0.348750097146502,0.333943306456354,0.363556887836651,0.376798072456399,0.361360944796968,0.39223520011583,0.290646766475154,0.2774670961028,0.303826436847508,0.304418995734708,0.291959650415806,0.31687834105361,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-17",-17,3,-15,-23,-11,9
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-18,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1055,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,1.14285714285714,0,-3,0,0,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/18","HK",7496981,0,0,1055,4,299.172099303021,183.285914053944,488.329643133593,0,0,0,3.99056766054257e-05,2.44479629938963e-05,6.51368388333375e-05,0,0,0,"2020/05/18","HK",7496981,0,0,1055,4,289.855072463768,0,0,0,0.000140723312490721,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-18","HKG","Hong Kong",693,0.003259,0.003294,0.004329,0.002494,0.004224,0.003748,0.005772,0.002878,0.861496,0.019963,0.860029,0.01318,0.34091,0.027394,0.350649,0.018126,0.299757,0.026477,0.308802,0.01755,0.00182612305693282,-0.000279112142841009,0.00393135825670664,0.00311643896774203,0.00211927636488791,0.00411360157059615,0.00237390932669269,0.00150393975164737,0.00324387890173802,0.00287554333377071,0.00199371186867836,0.00375737479886305,0.839417008606294,0.829207009612553,0.849627007600035,0.84304561940392,0.833927956377,0.85216328243084,0.345220246330633,0.330556717486003,0.359883775175263,0.371156925535352,0.356180955718189,0.386132895352516,0.290623675662629,0.277483391921008,0.30376395940425,0.30553337038783,0.293106654692984,0.317960086082675,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-18",-22,-9,-32,-27,-12,12
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-19,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1055,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,1.14285714285714,0,0,0,0,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","HK",7496981,0,0,1055,4,298.538995191385,182.897361699249,487.298071562327,0,0,0,3.98212287307897e-05,2.43961351508359e-05,6.49992405692808e-05,0,0,0,"2020/05/19","HK",7496981,0,0,1055,4,289.855072463768,0,0,0,0.000140723312490721,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-19","HKG","Hong Kong",701,0.001402,0.001863,0.002853,0.002015,0.001402,0.001863,0.002853,0.002015,0.885011,0.015885,0.874465,0.012514,0.328268,0.023383,0.348074,0.017992,0.302632,0.022876,0.310984,0.017483,0.00179717860006229,-0.000291601022602179,0.00388595822272676,0.00305276959851437,0.00207494626003815,0.00403059293699059,0.00238373513684279,0.00151551262916922,0.00325195764451635,0.00287733618095462,0.00200699999928692,0.00374767236262232,0.840521053348797,0.830480113350308,0.850561993347286,0.844864374004703,0.835772187329413,0.853956560679992,0.341855453293001,0.327281328379469,0.356429578206534,0.365625008590227,0.35077683467482,0.380473182505633,0.290426898866391,0.27729034370695,0.303563454025832,0.30643049010669,0.294000430423276,0.318860549790103,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-19",-19,0,-16,-25,-10,12
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-20,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1055,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,0.714285714285714,0,0,0,-0.428571428571428,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","HK",7496981,0,0,1055,4,297.935168383046,182.526751340509,486.314273976417,0,0,0,3.97406860685715e-05,2.43467005372575e-05,6.48680147350536e-05,0,0,0,"2020/05/20","HK",7496981,0,0,1055,4,289.855072463768,0,0,0,0.000140723312490721,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-20","HKG","Hong Kong",656,0.002559,0.002554,0.004573,0.002634,0.002559,0.002554,0.004573,0.002634,0.831113,0.018941,0.844512,0.014148,0.279506,0.022687,0.315549,0.018145,0.308297,0.023346,0.3125,0.018097,0.00177702430430562,-0.000313718395651501,0.00386776700426274,0.00299351252926227,0.00203125557064848,0.00395576948787606,0.00239360161698278,0.00152714863023422,0.00326005460373134,0.00287915858455876,0.0020200657422722,0.00373825142684531,0.841589290268641,0.831683423981898,0.851495156555385,0.84659885487189,0.837504684567496,0.855693025176285,0.338694829448315,0.324153037858532,0.353236621038099,0.360389244670051,0.345339672581003,0.3754388167591,0.290063315451311,0.276899411374899,0.303227219527724,0.307111073547765,0.294643568072978,0.319578579022552,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-20",-18,-5,-19,-23,-6,10
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-21,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1055,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,0,0,0.571428571428571,0,0,0,-0.142857142857143,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/21","HK",7496981,0,0,1055,4,297.36947000896,182.179505274457,485.392698592467,0,0,0,3.96652292448066e-05,2.43003824171967e-05,6.47450885353007e-05,0,0,0,"2020/05/21","HK",7496981,0,0,1055,4,289.855072463768,0,0,0,0.000140723312490721,5.33548104230223e-07,3.86629061036393e-05,0,0,0,"2020-05-21","HKG","Hong Kong",639,0.002771,0.002715,0.00626,0.00312,0.002771,0.002715,0.00626,0.00312,0.874956,0.01708,0.868545,0.013367,0.337715,0.02442,0.345853,0.018816,0.300269,0.023669,0.325509,0.018536,0.00176481306384666,-0.000341574448186221,0.00387120057587954,0.00293851105772377,0.00198873957348711,0.00388828254196044,0.00240350893544109,0.00153884792155796,0.00326816994932422,0.00288101189674142,0.0020329101827783,0.00372911361070454,0.842620004260039,0.832819591751066,0.852420416769012,0.848246551764668,0.839131707807244,0.857361395722093,0.335776183838032,0.321224359376848,0.350328008299217,0.355626017606918,0.340156404859147,0.371095630354689,0.289540067094115,0.276330594448057,0.302749539740174,0.30757632552993,0.295049444457898,0.320103206601963,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-05-21",-20,-10,-31,-21,-1,9
