"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population"
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-10,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,212,0,78.7,78.7,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,18,0,19.8571428571429,0,"GIN","Africa","Guinea","2020-04-10",212,18,19.857,NA,NA,0,16.143,1.371,1.512,NA,NA,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","GN",12771246,18,0,212,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-11,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,250,0,78.7,78.7,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,38,0,19.8571428571429,0,"GIN","Africa","Guinea","2020-04-11",250,38,19.857,NA,NA,0,19.036,2.894,1.512,NA,NA,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","GN",12771246,38,0,250,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,250,0,78.7,78.7,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,0,0,18.4285714285714,0,"GIN","Africa","Guinea","2020-04-12",250,0,18.429,NA,NA,0,19.036,0,1.403,NA,NA,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","GN",12771246,0,0,250,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,319,0,78.7,78.7,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,69,0,27.2857142857143,0,"GIN","Africa","Guinea","2020-04-13",319,69,27.286,NA,NA,0,24.29,5.254,2.078,NA,NA,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,"2020/04/13","GN",12771246,129,0,250,0,250,0,250,250,1.95752239053261e-05,1.01008155351483e-05,1.95752239053261e-05,1.95752239053261e-05,"2020/04/13","GN",12771246,69,0,319,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,363,0,78.7,78.7,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,44,0,31.2857142857143,0,"GIN","Africa","Guinea","2020-04-14",363,44,31.286,NA,NA,0,27.641,3.35,2.382,NA,NA,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","GN",12771246,44,0,363,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,404,1,78.7,78.7,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,41,1,34.2857142857143,0.142857142857143,"GIN","Africa","Guinea","2020-04-15",404,41,34.286,1,NA,0,30.763,3.122,2.611,0.076,NA,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","GN",12771246,41,1,404,1,228.45512748055,32.6146906047952,1600.25265622115,228.45512748055,228.45512748055,228.45512748055,1.78882410910063e-05,2.5537594847672e-06,0.000125301216202487,1.78882410910063e-05,1.78882410910063e-05,1.78882410910063e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-16,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,438,1,78.7,78.7,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,34,0,34.8571428571429,0.142857142857143,"GIN","Africa","Guinea","2020-04-16",438,34,34.857,1,0,0,33.352,2.589,2.654,0.076,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","GN",12771246,34,0,438,1,215.14714062127,30.651325837412,1510.15627718819,0,228.45512748055,228.45512748055,1.68462138010081e-05,2.40002626504979e-06,0.00011824658903197,0,1.78882410910063e-05,1.78882410910063e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-17,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,477,3,78.7,78.7,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,39,2,37.8571428571429,0.428571428571429,"GIN","Africa","Guinea","2020-04-17",477,39,37.857,3,2,0.286,36.321,2.97,2.883,0.228,0.152,0.022,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","GN",12771246,39,2,477,3,613.592378120201,322.37183123336,1167.8923839182,371.829263780371,600.284391260921,600.284391260921,4.80448327532177e-05,2.52420031086521e-05,9.1447019650095e-05,2.91145643722132e-05,4.70028054632196e-05,4.70028054632196e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-18,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,518,3,78.7,78.7,83.33,83.33,70,70,71.15,71.15,62.5,62.5,41,0,38.2857142857143,0.428571428571429,"GIN","Africa","Guinea","2020-04-18",518,41,38.286,3,0,0.286,39.443,3.122,2.915,0.228,0,0.022,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","GN",12771246,41,0,518,3,585.960660853677,307.427154172947,1116.8496061832,0,600.284391260921,600.284391260921,4.58812445436942e-05,2.40718215100506e-05,8.74503244384454e-05,0,4.70028054632196e-05,4.70028054632196e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-19,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,579,5,78.7,78.7,83.33,83.33,70,70,71.15,71.15,62.5,62.5,61,2,47,0.714285714285714,"GIN","Africa","Guinea","2020-04-19",579,61,47,5,2,0.571,44.088,4.645,3.579,0.381,0.152,0.044,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","GN",12771246,61,2,579,5,967.211859541912,658.233890942936,1421.2254855161,352.603737873747,952.888129134668,952.888129134668,7.57335548576789e-05,5.15403031891278e-05,0.000111283228395733,2.7609188474934e-05,7.46119939381535e-05,7.46119939381535e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-20,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,622,5,78.7,78.7,83.33,83.33,70,70,71.15,71.15,62.5,62.5,43,0,43.2857142857143,0.714285714285714,"GIN","Africa","Guinea","2020-04-20",622,43,43.286,5,0,0.571,47.362,3.274,3.296,0.381,0,0.044,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,"2020/04/20","GN",12771246,329,5,579,5,579,5,579,579,4.53362185647352e-05,2.57609946594091e-05,4.53362185647352e-05,4.53362185647352e-05,"2020/04/20","GN",12771246,43,0,622,5,926.017140128408,629.590176654432,1362.00940803792,0,952.888129134668,952.888129134668,7.25079714327332e-05,4.92974747064172e-05,0.000106646556494012,0,7.46119939381535e-05,7.46119939381535e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-21,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,688,6,78.7,78.7,83.33,83.33,70,70,71.15,71.15,62.5,62.5,66,1,46.4285714285714,0.857142857142857,"GIN","Africa","Guinea","2020-04-21",688,66,46.429,6,1,0.714,52.388,5.026,3.535,0.457,0.076,0.054,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","GN",12771246,66,1,688,6,1100.33090043902,797.926074211418,1517.34368582639,120.571782298089,1073.45991143276,1073.45991143276,8.61568949841711e-05,6.24783262503453e-05,0.000118809369565537,9.44087854059726e-06,8.40528724787508e-05,8.40528724787508e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-22,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,761,6,78.7,78.7,83.33,83.33,70,70,71.15,71.15,62.5,62.5,73,0,51,0.714285714285714,"GIN","Africa","Guinea","2020-04-22",761,73,51,6,0,0.714,57.947,5.559,3.883,0.457,0,0.054,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","GN",12771246,73,0,761,6,1094.09877502573,792.838998724236,1509.83003035799,20.6388635929786,1094.09877502573,1094.09877502573,8.56689139826869e-05,6.20800036836058e-05,0.000118221043612972,1.61604150393616e-06,8.56689139826869e-05,8.56689139826869e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-23,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,862,6,78.7,78.7,83.33,83.33,70,70,71.15,71.15,62.5,62.5,101,0,60.5714285714286,0.714285714285714,"GIN","Africa","Guinea","2020-04-23",862,101,60.571,6,0,0.714,65.637,7.691,4.612,0.457,0,0.054,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","GN",12771246,101,0,862,6,1116.87665573619,808.813647688402,1542.27548916066,22.7778807104521,1116.87665573619,1116.87665573619,8.74524424426706e-05,6.3330833004736e-05,0.000120761552096065,1.78352845998363e-06,8.74524424426706e-05,8.74524424426706e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-24,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,954,6,78.7,78.7,83.33,83.33,70,70,71.15,71.15,62.5,62.5,92,0,68.1428571428571,0.428571428571429,"GIN","Africa","Guinea","2020-04-24",954,92,68.143,6,0,0.429,72.643,7.005,5.189,0.457,0,0.033,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","GN",12771246,92,0,954,6,1114.51895259711,806.650763161008,1539.88882478778,0,1116.87665573619,1116.87665573619,8.72678321752719e-05,6.31614772091155e-05,0.000120574674138121,0,8.74524424426706e-05,8.74524424426706e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-25,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,996,7,78.7,78.7,83.33,83.33,70,70,71.15,71.15,62.5,62.5,42,1,68.2857142857143,0.571428571428571,"GIN","Africa","Guinea","2020-04-25",996,42,68.286,7,1,0.571,75.841,3.198,5.2,0.533,0.076,0.044,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","GN",12771246,42,1,996,7,1223.03729395972,926.995673433926,1613.62157913343,103.802935084456,1220.67959082064,1220.67959082064,9.57649154953022e-05,7.25845914669505e-05,0.000126348014840011,8.12786278523302e-06,9.55803052279036e-05,9.55803052279036e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-04-26,3,1,2,1,2,1,3,1,1,0,2,1,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,996,7,78.7,78.7,83.33,83.33,70,70,71.15,71.15,62.5,62.5,0,0,59.5714285714286,0.285714285714286,"GIN","Africa","Guinea","2020-04-26",996,0,59.571,7,0,0.286,75.841,0,4.536,0.533,0,0.022,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,NA,NA,17.45,0.3,61.6,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","GN",12771246,0,0,996,7,1103.77319607606,836.209976731445,1456.94897487122,0,1220.67959082064,1220.67959082064,8.64264298155453e-05,6.54759901055421e-05,0.000114080409606958,0,9.55803052279036e-05,9.55803052279036e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
