"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-17,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,41168,1245,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2998,137,2161.57142857143,92.2857142857143,6547629,"US_MA","2020/04/17","US",329064917,2998,137,41168,1245,188627.094499301,187993.572478329,189262.751434492,14929.6981474071,140848.516387676,172324.614872137,0.000573221527894755,0.000571296308923533,0.000575153234686797,4.53700694790479e-05,0.000428026535529085,0.000523679693487767,"2020-04-17","US","USMA",6949503,0.0705329153605016,NA,NA,NA,0.0602531223710822,0.053258627066289,0.0672476176758755,Inf,NA,Inf,Inf,NA,Inf,"2020-04-17","US_MA",0.5361925,0.711037,0.6150443,0.7315362,0.709622,0.7760391,0.7766029,0.7679854,24.8349425,24.152483,20.874553,20.4136875,NA,NA,5.5186937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,42657,1404,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,1489,159,2188.42857142857,102.571428571429,6547629,"US_MA","2020/04/18","US",329064917,1489,159,42657,1404,203926.487470081,203276.305637124,204578.748917849,17929.6820227599,153839.996366628,182081.750498249,0.000619715068167176,0.000617739221459224,0.000621697234645799,5.44867626309731e-05,0.000467506526581889,0.000553330790040584,"2020-04-18","US","USMA",6949503,0.0689655172413793,NA,NA,NA,0.0626331296123048,0.0561322569401478,0.0691340022844617,Inf,NA,Inf,Inf,NA,Inf,"2020-04-18","US_MA",0.6013739,0.7193555,0.7370221,0.7504735,0.5941845,0.7617495,0.6615457,0.7605006,25,24.3664637,19.1504341,20.069728,NA,NA,5.8180756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,43750,1706,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,1093,302,2211.28571428571,135.714285714286,6547629,"US_MA","2020/04/19","US",329064917,1093,302,43750,1706,235594.220237516,234899.536060565,236290.958850648,31667.7327674346,167577.098589966,206490.003025014,0.00071595058624106,0.000713839500734637,0.00071806791500246,9.6235518073884e-05,0.000509252399549984,0.00062750537160731,"2020-04-19","US","USMA",6949503,0.0689655172413793,NA,NA,NA,0.0647399301129133,0.0586305111449577,0.0708493490808689,Inf,NA,Inf,Inf,NA,Inf,"2020-04-19","US_MA",0.8533092,0.7201121,0.8533092,0.7532565,0.6221901,0.6714551,0.6221901,0.6893736,24.934896,24.4842065,20.8984482,20.2435179,NA,NA,5.7861189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-20,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,46442,1706,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2692,0,2306.85714285714,123.142857142857,6547629,"US_MA","2020/04/20","US",329064917,2692,0,46442,1706,232770.544560708,232082.814286864,233460.312783511,0,154781.035984016,200359.219632473,0.000707369678551021,0.000705279725358458,0.000709465824895308,0,0.000470366265097826,0.000608874447811381,"2020-04-20","US","USMA",6949503,0.0689655172413793,NA,NA,NA,0.0665734280681974,0.0607786162132267,0.072368239923168,Inf,NA,Inf,Inf,NA,Inf,"2020-04-20","US_MA",0.6811744,0.698818,0.6236104,0.7335611,0.8055816,0.6359471,0.7193512,0.6439304,26.1103161,24.7917118,21.0683356,20.3956046,NA,NA,6.1713783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,48637,1961,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2195,255,2209.14285714286,159.571428571429,6547629,"US_MA","2020/04/21","US",329064917,2195,255,48637,1961,261932.001387536,261195.777541146,262670.300403583,23514.1054732124,167329.996316766,216558.923023499,0.000795988839453025,0.000793751518461464,0.000798232466706813,7.14573455219245e-05,0.000508501476979894,0.000658103954070252,"2020-04-21","US","USMA",6949503,0.0767405063291139,NA,NA,NA,0.0681407985849767,0.0626118832319691,0.0736697139379843,Inf,NA,Inf,Inf,NA,Inf,"2020-04-21","US_MA",0.5247298,0.6710618,0.4948022,0.6941977,0.5025259,0.6102565,0.4349281,0.6054104,27.1196447,25.1512267,22.8802617,20.7787964,NA,NA,6.6111055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,51348,2182,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2711,221,2224.28571428571,153.428571428571,6547629,"US_MA","2020/04/22","US",329064917,2711,221,51348,2182,288538.304064184,287755.094364019,289323.645498752,29429.9783534553,181802.515104391,243390.015004538,0.000876843106505284,0.000874462999542486,0.000879229691625715,8.94351747422996e-05,0.000552482217678619,0.000739641336498167,"2020-04-22","US","USMA",6949503,0.0767405063291139,NA,NA,NA,0.0694557402437573,0.064168126044906,0.0747433544426086,Inf,NA,Inf,Inf,NA,Inf,"2020-04-22","US_MA",0.6873224,0.68939,0.7777596,0.7154852,0.6433583,0.6374823,0.7428141,0.6481971,23.2959723,24.910563,18.6032584,20.3521169,NA,NA,6.9625798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,53755,2360,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2407,178,2226.42857142857,178.857142857143,6547629,"US_MA","2020/04/23","US",329064917,2407,178,53755,2360,307116.929624753,306302.761948553,307933.261398334,18578.6255605693,191323.110845922,261968.640565108,0.000933301952771686,0.000930827767180521,0.000935782714868792,5.64588462664019e-05,0.000581414489852536,0.000796100182764569,"2020-04-23","US","USMA",6949503,0.0822981366459627,NA,NA,NA,0.0705376065656071,0.0654827378734618,0.0755924752577524,Inf,NA,Inf,Inf,NA,Inf,"2020-04-23","US_MA",0.8520195,0.6838616,0.9162882,0.7219096,0.8266843,0.6726893,0.9781601,0.7057661,27.4942418,25.545589,23.6393383,21.0166814,NA,NA,7.2226077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,56039,2556,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2284,196,2124.42857142857,187.285714285714,6547629,"US_MA","2020/04/24","US",329064917,2284,196,56039,2556,326592.326288398,325746.033666872,327440.817589654,19475.3966636452,207019.967191211,276505.835184944,0.000992486009343859,0.000989914198804949,0.000995064501481493,5.91840565721724e-05,0.000629115887158555,0.000840277467758571,"2020-04-24","US","USMA",6949503,0.0909090909090909,NA,NA,NA,0.0714104824711477,0.0665867006128152,0.0762342643294802,Inf,NA,Inf,Inf,NA,Inf,"2020-04-24","US_MA",0.841202,0.72751,0.8322671,0.752862,0.7986598,0.685292,0.8063526,0.7098223,27.9908165,26.0647418,24.3378551,21.6384962,NA,NA,7.1504829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,57537,2730,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,1498,174,2125.71428571429,189.428571428571,6547629,"US_MA","2020/04/25","US",329064917,1498,174,57537,2730,337971.428247093,337110.953864219,338834.098987443,11379.1019586952,207525.396586378,269954.306599544,0.0010270661221752,0.00102445121448246,0.00102968770440953,3.45801128313389e-05,0.000630651843649375,0.000820367935484121,"2020-04-25","US","USMA",6949503,0.0926672038678485,NA,NA,NA,0.0721022655412448,0.0675067738154259,0.0766977572670637,Inf,NA,Inf,Inf,NA,Inf,"2020-04-25","US_MA",0.6610353,0.7282413,0.6610353,0.7366155,0.6869687,0.6982591,0.7407603,0.7209556,26.0853067,26.1853413,21.8992732,21.9621473,NA,NA,7.134839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,58384,2899,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,847,169,2090.57142857143,170.428571428571,6547629,"US_MA","2020/04/26","US",329064917,847,169,58384,2899,344476.538730135,343612.801724002,345342.446905712,6505.11048304138,213359.471242809,263663.354476635,0.00104683459382616,0.00104420977130176,0.0010494660143479,1.97684716509642e-05,0.000648381095098052,0.000801250272682928,"2020-04-26","US","USMA",6949503,0.0976965845909452,NA,NA,NA,0.072643803235047,0.0682669858842659,0.0770206205858281,Inf,NA,Inf,Inf,NA,Inf,"2020-04-26","US_MA",0.6609511,0.7024017,0.6609511,0.710145,0.5894719,0.6938056,0.5894719,0.7165105,25.7351945,26.2388146,22.0974377,22.1021606,NA,NA,7.8427577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,1.74e+08,0,3,0,NA,NA,NA,60516,3003,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2132,104,2010.57142857143,185.285714285714,6547629,"US_MA","2020/04/27","US",329064917,2132,104,60516,3003,351011.147093594,350138.240690151,351886.229682042,6534.60836345941,179944.03979368,259232.817699632,0.00106669270700041,0.00106404001946568,0.00106935200777433,1.98581131742446e-05,0.000546834470943251,0.000787786252217315,"2020-04-27","US","USMA",6949503,0.102584181675803,NA,NA,NA,0.0730681274297418,0.0688907904421193,0.0772454644173643,Inf,NA,Inf,Inf,NA,Inf,"2020-04-27","US_MA",0.3159615,0.6393937,0.4491982,0.6756769,0.2644483,0.6151405,0.3618056,0.6643646,28.0078312,26.5537388,23.1640983,22.3970422,NA,NA,8.0670584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,62625,3153,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2109,150,1998.28571428571,170.285714285714,6547629,"US_MA","2020/04/28","US",329064917,2109,150,62625,3153,363209.507934593,362316.614300501,364104.602017161,12198.3608409989,192142.400634679,256473.7189748,0.00110376247716068,0.00110104905014989,0.00110648259114526,3.70697701602717e-05,0.000583904241103523,0.000779401588334013,"2020-04-28","US","USMA",6949503,0.102584181675803,NA,NA,NA,0.0734098178124959,0.0694033938523532,0.0774162417726386,Inf,NA,Inf,Inf,NA,Inf,"2020-04-28","US_MA",0.4255377,0.6109425,0.4888408,0.6587443,0.2575635,0.5785546,0.3065559,0.6441161,24.1976952,26.0629409,20.6613329,22.0290263,NA,NA,8.5197957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-29,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,64816,3405,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2191,252,1924,174.714285714286,6547629,"US_MA","2020/04/29","US",329064917,2191,252,64816,3405,387644.11866208,386708.078568829,388582.424472301,24434.6107274868,201647.313214758,271850.299883249,0.00117801715903394,0.00117517261364215,0.00118086858974487,7.42546818732634e-05,0.000612788853497738,0.000826129696114791,"2020-04-29","US","USMA",6949503,0.102584181675803,NA,NA,NA,0.0737030404691186,0.0698326275370504,0.0775734534011868,Inf,NA,Inf,Inf,NA,Inf,"2020-04-29","US_MA",0.4694622,0.5849151,0.4694622,0.6221377,0.5650425,0.5675993,0.5650425,0.6191525,24.4831441,26.1573774,20.6297336,22.2162552,NA,NA,8.6205233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,66867,3562,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2051,157,1873.14285714286,171.714285714286,6547629,"US_MA","2020/04/30","US",329064917,2051,157,66867,3562,400275.48888978,399318.25946591,401235.012944933,12631.3702277001,196349.001419699,280703.129792593,0.00121640280750372,0.00121349386955739,0.00121931871863731,3.83856484697823e-05,0.000596687739336548,0.00085303268531842,"2020-04-30","US","USMA",6949503,0.102584181675803,NA,NA,NA,0.0739634177168835,0.0701965236202297,0.0777303118135372,Inf,NA,Inf,Inf,NA,Inf,"2020-04-30","US_MA",0.3569507,0.5181696,0.3831638,0.5508166,0.2832006,0.4902167,0.293048,0.5215979,25.0000752,25.8202897,21.3899821,21.9306804,NA,NA,8.7550699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-01,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,68953,3716,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,2086,154,1844.85714285714,165.714285714286,6547629,"US_MA","2020/05/01","US",329064917,2086,154,68953,3716,412672.378514504,411694.111491775,413652.970094084,12396.8896247236,177078.158276988,282226.346853789,0.00125407588957441,0.0012511030201733,0.001257055823104,3.76730820706835e-05,0.000538125303333347,0.000857661611048584,"2020-05-01","US","USMA",6949503,0.105058365758755,NA,NA,NA,0.0741933479368324,0.0705042967835343,0.0778823990901305,Inf,NA,Inf,Inf,NA,Inf,"2020-05-01","US_MA",0.334826,0.4577819,0.3561297,0.4939082,0.3329636,0.4245436,0.3679963,0.459779,23.5371461,25.2809638,19.4323169,21.3367235,NA,NA,8.7394448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-02,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,69984,3846,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,1031,130,1778.14285714286,159.428571428571,6547629,"US_MA","2020/05/02","US",329064917,1031,130,69984,3846,416043.846968628,415064.259773569,417025.746073349,3371.46845412441,180449.626731112,284926.779481303,0.00126432149243253,0.00126134461114118,0.00126730539941865,1.02456028581266e-05,0.000548370906191474,0.000865867993704424,"2020-05-02","US","USMA",6949503,0.105058365758755,NA,NA,NA,0.0743950255429941,0.0707642355627332,0.0780258155232549,Inf,NA,Inf,Inf,NA,Inf,"2020-05-02","US_MA",0.534521,0.4386021,0.5560412,0.4780179,0.4893885,0.3965634,0.5090283,0.4268932,22.9573173,24.8789802,19.4048971,21.0175895,NA,NA,8.8696045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,70723,4004,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,739,158,1762.71428571429,157.857142857143,6547629,"US_MA","2020/05/03","US",329064917,739,158,70723,4004,420790.672646632,419807.672674208,421775.974361042,4746.82567800442,161682.346935904,249723.565346718,0.00127874668768361,0.00127575943525517,0.00128174093490812,1.44251952510769e-05,0.000491338755920626,0.000758888451626456,"2020-05-03","US","USMA",6949503,0.105058365758755,NA,NA,NA,0.0745707060953557,0.070983675927354,0.0781577362633573,Inf,NA,Inf,Inf,NA,Inf,"2020-05-03","US_MA",0.4478223,0.4072357,0.4183603,0.4439216,0.4894274,0.3826276,0.4635447,0.4092463,24.7042322,24.7330573,21.064573,20.8665803,NA,NA,8.910965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-04,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,72605,4090,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,1882,86,1727,155.285714285714,6547629,"US_MA","2020/05/04","US",329064917,1882,86,72605,4090,425186.174981615,424196.651738486,426178.006484944,4395.50233498233,136647.870917431,254119.0676817,0.00129210424149109,0.00128909716540365,0.0012951183321829,1.33575538074827e-05,0.000415261134985809,0.000772246005433938,"2020-05-04","US","USMA",6949503,0.105058365758755,NA,NA,NA,0.0747226976646382,0.0711689436235066,0.0782764517057699,Inf,NA,Inf,Inf,NA,Inf,"2020-05-04","US_MA",0.2483729,0.3994104,0.2602662,0.4188211,0.258569,0.3817068,0.2672167,0.395601,23.3361476,24.0698554,19.2405897,20.3151551,NA,NA,9.2179063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-05,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,0,NA,NA,NA,74343,4212,75.93,75.93,82.14,82.14,69.17,69.17,70.19,70.19,62.5,62.5,1738,122,1674,151.285714285714,6547629,"US_MA","2020/05/05","US",329064917,1738,122,74343,4212,433024.397847507,432022.057395495,434029.063843699,7838.22286589193,125907.468222754,247027.592400185,0.00131592392709402,0.0013128779006104,0.00131897702070652,2.38196856029229e-05,0.00038262197432233,0.000750695621557813,"2020-05-05","US","USMA",6949503,0.105058365758755,NA,NA,NA,0.0748533528434071,0.0713254115748869,0.0783812941119273,Inf,NA,Inf,Inf,NA,Inf,"2020-05-05","US_MA",0.3758829,0.3913729,0.3553802,0.3972266,0.4092924,0.403527,0.385518,0.4069717,24.8104576,24.1507978,21.0193988,20.351529,NA,NA,9.271874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-06,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,1,NA,NA,NA,76048,4420,75.93,75.93,82.14,82.14,70,70,71.15,71.15,62.5,62.5,1705,208,1604.57142857143,145,6547629,"US_MA","2020/05/06","US",329064917,1705,208,76048,4420,449739.116793907,448707.367060497,450773.238914291,16714.7189464007,123146.790505509,245812.629323826,0.00136671852136066,0.00136358312259856,0.00136986112960286,5.07945942666405e-05,0.000374232512016798,0.000747003453193481,"2020-05-06","US","USMA",6949503,0.105058365758755,NA,NA,NA,0.0749650614457188,0.0714576285287433,0.0784724943626943,Inf,NA,Inf,Inf,NA,Inf,"2020-05-06","US_MA",0.2349412,0.3598016,0.2673469,0.3700925,0.2778865,0.3631745,0.3080893,0.3708761,21.3507343,23.720427,18.6661784,20.0827932,NA,NA,9.640545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-07,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,1,NA,NA,NA,77733,4552,75.93,75.93,82.14,82.14,70,70,71.15,71.15,62.5,62.5,1685,132,1552.28571428571,141.428571428571,6547629,"US_MA","2020/05/07","US",329064917,1685,132,77733,4552,458702.773518695,457655.829876096,459752.112172826,8963.6567247872,120731.345271601,223108.553281179,0.00139395830373098,0.00139077673198476,0.00139714715371139,2.72397823703194e-05,0.000366892181555779,0.000678007717489916,"2020-05-07","US","USMA",6949503,0.107751937984496,NA,NA,NA,0.0750602439306827,0.0715694805751759,0.0785510072861894,Inf,NA,Inf,Inf,NA,Inf,"2020-05-07","US_MA",0.4297029,0.3696271,0.4297029,0.3752278,0.3549004,0.3734133,0.3549004,0.3796495,23.3301924,23.4019865,18.5592115,19.6094463,NA,NA,9.7515459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-08,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,1,NA,NA,NA,79190,4702,75.93,75.93,82.14,82.14,70,70,71.15,71.15,62.5,62.5,1457,150,1462.42857142857,140.857142857143,6547629,"US_MA","2020/05/08","US",329064917,1457,150,79190,4702,468232.085861551,467169.318614306,469297.270806571,9529.31234285678,123755.547131417,232637.865624035,0.00142291706490714,0.00141968740658642,0.00142615407040359,2.89587611761626e-05,0.000376082471080977,0.000706966478666079,"2020-05-08","US","USMA",6949503,0.107751937984496,NA,NA,NA,0.0751413455790576,0.0716643570497827,0.0786183341083326,Inf,NA,Inf,Inf,NA,Inf,"2020-05-08","US_MA",0.8178696,0.3950423,0.8178696,0.3978902,0.7986688,0.4247776,0.7986688,0.4260874,18.5938772,23.1647561,15.4688821,19.4522362,NA,NA,10.4235498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-09,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,1,NA,NA,NA,79882,4840,75.93,75.93,82.14,82.14,70,70,71.15,71.15,62.5,62.5,692,138,1414,142,6547629,"US_MA","2020/05/09","US",329064917,692,138,79882,4840,472134.234515801,471067.746034502,473203.137506881,3902.14865424926,121123.087422207,213025.908805072,0.00143477535928207,0.0014315343924509,0.00143802366360094,1.18582943749341e-05,0.000368082652281667,0.000647367427519088,"2020-05-09","US","USMA",6949503,0.107751937984496,NA,NA,NA,0.0752108314463555,0.071745301713382,0.0786763611793291,Inf,NA,Inf,Inf,NA,Inf,"2020-05-09","US_MA",0.2355649,0.3508526,0.2355649,0.3502877,0.2523855,0.3910061,0.2523855,0.389439,22.1214644,23.0575573,18.7099615,19.3597254,NA,NA,10.5983773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Massachusetts","US_MA","STATE_TOTAL",2020-05-10,3,1,3,1,2,1,4,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,2,2,0,0,3,1,NA,NA,NA,80277,4979,75.93,75.93,82.14,82.14,70,70,71.15,71.15,62.5,62.5,395,139,1364.85714285714,139.285714285714,6547629,"US_MA","2020/05/10","US",329064917,395,139,80277,4979,474610.136599129,473542.976793689,475679.701318392,2475.90208332881,111400.628664536,186071.832534946,0.00144229941291228,0.00143905640598475,0.00144554972816623,7.52405363021063e-06,0.000338536935751606,0.000565456306406999,"2020-05-10","US","USMA",6949503,0.107751937984496,NA,NA,NA,0.0752711821109373,0.0718151371295856,0.078727227092289,Inf,NA,Inf,Inf,NA,Inf,"2020-05-10","US_MA",0.3675791,0.3380031,0.3675791,0.3421153,0.3776078,0.3748659,0.3865882,0.3783141,22.3546285,22.6884168,18.0648369,18.8913244,NA,NA,10.3593453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
