Attribute,Best Lag,Miscoding
c1_school.closing,1,0.0027344023205740434
c1_flag,1,4.065400240523442e-05
c2_workplace.closing,14,0.00167621640242539
c2_flag,1,0.0001089388010393559
c3_cancel.public.events,1,0.0021958072364738268
c3_flag,1,0.0001540013800836285
c4_restrictions.on.gatherings,11,0.002513837793371623
c5_close.public.transport,1,0.0014557944637604025
c5_flag,28,0.0007285344137527943
c6_stay.at.home.requirements,1,0.002113373599028492
c7_restrictions.on.internal.movement,1,0.0007783258223837983
c8_international.travel.controls,3,0.001724270604425106
e1_income.support,1,0.003085711398665443
e2_debt.contract.relief,1,0.0005749498581367062
e3_fiscal.measures,1,2.1987372710645636e-05
h1_public.information.campaigns,1,2.1987372710645636e-05
h2_testing.policy,23,0.0020473278312094297
h3_contact.tracing,1,5.525661415804641e-05
h5_investment.in.vaccines,1,1.0974652489128583e-05
h6_facial.coverings,1,0.002705340095823131
confirmedcases,20,0.008054958282534129
confirmeddeaths,11,0.008227284804460893
stringencyindex,21,0.0016022023821596054
stringencyindexfordisplay,22,0.0015960054069824032
stringencylegacyindex,1,0.002057660672492537
stringencylegacyindexfordisplay,12,0.002041401580107408
governmentresponseindex,6,0.0018884533392710464
governmentresponseindexfordisplay,6,0.0019322705220896205
containmenthealthindex,1,0.0015787060467170404
containmenthealthindexfordisplay,1,0.001614077292112627
economicsupportindex,1,0.003085711398665443
economicsupportindexfordisplay,1,0.0031466314403698252
cases,29,0.005759702221536295
deaths,29,0.0051203011497614045
avgdeaths7days,29,0.005773932514404158
owid_total_cases,20,0.008026857057204179
owid_new_cases,29,0.005716823792855645
owid_new_cases_smoothed,29,0.006644606316832127
owid_total_deaths,13,0.008044615789496352
owid_new_deaths,29,0.005070508983741999
owid_new_deaths_smoothed,29,0.0057663001550262005
owid_total_cases_per_million,20,0.008026857057204179
owid_new_cases_per_million,29,0.005716823792855645
owid_new_cases_smoothed_per_million,29,0.006644606316832127
owid_total_deaths_per_million,13,0.008044615789496352
owid_new_deaths_per_million,29,0.005070508983741997
owid_new_deaths_smoothed_per_million,29,0.0057663001550262005
owid_reproduction_rate,5,0.0013119715633439116
owid_hosp_patients,29,0.006740196337230184
owid_hosp_patients_per_million,29,0.006740196337230184
owid_weekly_hosp_admissions,22,4.265090130582452e-18
owid_weekly_hosp_admissions_per_million,22,4.265090130582452e-18
owid_new_tests,7,0.004748615399546834
owid_total_tests,20,0.006595428225645226
owid_total_tests_per_thousand,20,0.006595428225645226
owid_new_tests_per_thousand,7,0.004748615399546834
owid_new_tests_smoothed,11,0.005809008522405564
owid_new_tests_smoothed_per_thousand,11,0.005809008522405564
owid_positive_rate,29,0.004090817731286021
owid_tests_per_case,1,0.00027657328078217123
owid_stringency_index,10,0.0014474027350655642
conf_cases,23,1.443663163567831e-05
conf_deaths,20,2.8809629178621243e-05
conf_cases_prev_week,25,4.601748401100771e-05
conf_deaths_prev_week,22,4.834184861890457e-05
conf_cases_infected,23,0.004197292269629391
conf_cum_deaths,20,0.00438582092579675
conf_cases_contagious,21,0.0030249513814151266
conf_cases_active,23,0.004197292269629391
conf_p_cases_infected,23,0.004197292269629391
conf_p_cases,23,1.443663163567831e-05
conf_p_cases_contagious,21,0.0030249513814151266
conf_p_cases_active,23,0.004197292269629391
ccfr_cases,29,0.005759702221536295
ccfr_deaths,29,0.0051203011497614045
ccfr_cum_cases,20,0.008054958282534129
ccfr_cum_deaths,11,0.008227284804460893
ccfr_cases_infected,20,0.008136124785557143
ccfr_cases_infected_low,20,0.008131182615095118
ccfr_cases_infected_high,21,0.0076368838251000175
ccfr_cases_daily,29,0.005317110410217137
ccfr_cases_contagious,29,0.006302061612485942
ccfr_cases_active,29,0.005985300494649766
ccfr_p_cases_infected,20,0.008136124785557143
ccfr_p_cases_infected_low,20,0.008131182615095118
ccfr_p_cases_infected_high,21,0.0076368838251000175
ccfr_p_cases_daily,29,0.005317110410217137
ccfr_p_cases_contagious,29,0.006302061612485942
ccfr_p_cases_active,29,0.005985300494649766
hosp_hosp_occupancy,28,0.00587673652421749
hosp_hosp_weekly_admission,29,0.007239469633736168
umdapi_sample_size,13,0.0013737451769406976
umdapi_percent_cli,29,0.0026946570238089084
umdapi_cli_se,27,0.0025764368263952995
umdapi_percent_cli_unw,27,0.0029183224541818064
umdapi_cli_se_unw,14,0.0029446323467109572
umdapi_percent_ili,29,0.002923723875266018
umdapi_ili_se,1,0.0029501136864508197
umdapi_percent_ili_unw,22,0.0033908911388353326
umdapi_ili_se_unw,3,0.003088632917481767
umdapi_percent_mc,29,0.003138270299901342
umdapi_mc_se,2,0.0014542553071417287
umdapi_percent_mc_unw,27,0.0037031462422039744
umdapi_mc_se_unw,11,0.001759329437081791
umdapi_percent_dc,28,0.0009437841060892575
umdapi_dc_se,12,0.0014219289974646283
umdapi_percent_dc_unw,23,0.0013927707062845744
umdapi_dc_se_unw,12,0.0017963132341762525
umdapi_percent_hf,20,0.00047476522393785734
umdapi_hf_se,13,0.0022304303104569274
umdapi_percent_hf_unw,12,0.0005638812904347437
umdapi_hf_se_unw,16,0.0017656376799184143
umdapi_percent_cli_smooth,1,0.006826407534894186
umdapi_percent_cli_smooth_low,1,0.005961542174546723
umdapi_percent_cli_smooth_high,4,0.006597643222157068
umdapi_percent_cli_unw_smooth,1,0.007092003500262357
umdapi_percent_cli_unw_smooth_low,1,0.006759645668731117
umdapi_percent_cli_unw_smooth_high,1,0.007123322619704882
umdapi_percent_ili_smooth,1,0.00608024669470919
umdapi_percent_ili_smooth_low,1,0.005851861578672504
umdapi_percent_ili_smooth_high,1,0.006232258665187083
umdapi_percent_ili_unw_smooth,1,0.006815388894509717
umdapi_percent_ili_unw_smooth_low,1,0.006117181234740923
umdapi_percent_ili_unw_smooth_high,1,0.006786041586139507
umdapi_percent_mc_smooth,28,0.00422360112136277
umdapi_percent_mc_smooth_low,29,0.004238544469904568
umdapi_percent_mc_smooth_high,28,0.004211850297880715
umdapi_percent_mc_unw_smooth,1,0.004031841991352424
umdapi_percent_mc_unw_smooth_low,1,0.004047722846248279
umdapi_percent_mc_unw_smooth_high,1,0.004053920242822145
umdapi_percent_dc_smooth,25,0.002733416720501242
umdapi_percent_dc_smooth_low,29,0.0031493584200416682
umdapi_percent_dc_smooth_high,26,0.0029251521839926318
umdapi_percent_dc_unw_smooth,24,0.003098304455890133
umdapi_percent_dc_unw_smooth_low,27,0.003146471350514958
umdapi_percent_dc_unw_smooth_high,26,0.003007209083802464
umdapi_percent_hf_smooth,29,0.0020104223699390794
umdapi_percent_hf_smooth_low,1,0.0015121952420799362
umdapi_percent_hf_smooth_high,25,0.0018989840592816775
umdapi_percent_hf_unw_smooth,1,0.0005951207648844749
umdapi_percent_hf_unw_smooth_low,26,0.0005119790719189044
umdapi_percent_hf_unw_smooth_high,1,0.0007190017110219239
umdchl_total_responses,4,0.0013382117850607971
umdchl_pct_cli,19,0.0017515465080765165
umdchl_pct_ili,10,0.0015723597822483416
umdchl_pct_fever,25,0.0015569213935498964
umdchl_pct_cough,28,0.00222620765528711
umdchl_pct_difficulty_breathing,20,0.0008711003200016643
umdchl_pct_fatigue,26,0.00033549881338984874
umdchl_pct_stuffy_runny_nose,29,0.001054762870267437
umdchl_pct_aches_muscle_pain,25,0.0007192708348131255
umdchl_pct_sore_throat,3,0.0014243819312444465
umdchl_pct_chest_pain,28,0.001132698198207922
umdchl_pct_nausea,12,0.0002860255688025573
umdchl_pct_anosmia_ageusia,28,0.0014037233167686527
umdchl_pct_eye_pain,28,0.000893482170745557
umdchl_pct_headache,5,0.0011606718171479284
