Attribute,Best Lag,Miscoding
c1_school.closing,29,0.01223595716608505
c8_international.travel.controls,29,0.02468505791526309
e1_income.support,24,0.011687095209295426
h1_public.information.campaigns,1,0.001061971568989718
h2_testing.policy,1,0.026105589488303216
h3_contact.tracing,29,0.045274620816314864
h4_emergency.investment.in.healthcare,7,0.0007028474311048479
h6_facial.coverings,29,0.021165787781756932
confirmedcases,29,0.05427401848453858
confirmeddeaths,1,0.032678826119547706
stringencyindex,29,0.032004177260477114
stringencyindexfordisplay,29,0.03237078561464617
stringencylegacyindex,29,0.032004177260477114
stringencylegacyindexfordisplay,29,0.03237078561464617
governmentresponseindex,8,0.03406428306546406
governmentresponseindexfordisplay,14,0.03732849493937651
containmenthealthindex,1,0.03397110970001033
containmenthealthindexfordisplay,1,0.03348495682617658
economicsupportindex,24,0.011687095209295426
economicsupportindexfordisplay,24,0.013164747983257587
cases,9,0.010411520810442857
deaths,1,0.0003488569687961434
avgdeaths7days,29,0.0022329314261721636
owid_total_cases,28,0.05997204133618008
owid_new_cases,9,0.009057582077662331
owid_new_cases_smoothed,28,0.027615718390484916
owid_total_cases_per_million,28,0.05997204133618008
owid_new_cases_per_million,9,0.008687340655730002
owid_new_cases_smoothed_per_million,28,0.027615718390484916
owid_reproduction_rate,2,0.029300702312406855
owid_stringency_index,29,0.015675548161749726
conf_cases,23,-4.9802965215298734e-17
conf_deaths,1,0.0026504986412489813
conf_cases_prev_week,28,0.0
conf_deaths_prev_week,14,0.00010708446462244778
conf_cases_infected,28,0.0
conf_cum_deaths,21,7.47044478229481e-17
conf_cases_contagious,28,0.0
conf_cases_active,28,0.0
conf_p_cases_infected,28,0.0
conf_p_cases,23,-4.9802965215298734e-17
conf_p_cases_contagious,28,0.0
conf_p_cases_active,28,0.0
ccfr_cases,9,0.010411520810442857
ccfr_deaths,1,0.0003488569687961434
ccfr_cum_cases,29,0.05427401848453858
ccfr_cum_deaths,1,0.032678826119547706
ccfr_cases_infected,20,0.02357791368779982
ccfr_cases_infected_low,29,0.010203612972458472
ccfr_cases_infected_high,20,0.01998073548488042
ccfr_cases_daily,1,0.0003488569687961434
ccfr_cases_contagious,26,0.0036921064338022564
ccfr_cases_active,24,0.004579257871712034
ccfr_p_cases_infected,20,0.022844538405681656
ccfr_p_cases_infected_low,28,0.01248882860516496
ccfr_p_cases_infected_high,20,0.01998073548488042
ccfr_p_cases_daily,1,0.0003488569687961434
ccfr_p_cases_contagious,26,0.0036921064338022564
ccfr_p_cases_active,24,0.004579257871712034
