Attribute,Best Lag,Miscoding
c1_school.closing,29,0.003015845029801536
c2_workplace.closing,1,0.0028535625036448797
c2_flag,1,0.0001201178168677267
c3_cancel.public.events,1,0.0005809748651856318
c3_flag,29,0.0004428911980936767
c4_restrictions.on.gatherings,1,0.0006982492154359646
c5_close.public.transport,1,0.0006982492154359625
c6_stay.at.home.requirements,5,0.0026004721254932754
c6_flag,1,0.0009804783588908063
c7_restrictions.on.internal.movement,1,0.0006982492154359625
c7_flag,29,0.0011462424630655859
c8_international.travel.controls,1,0.004123450928258823
e3_fiscal.measures,23,5.653162281532818e-05
h1_public.information.campaigns,1,0.0007283603693143157
h2_testing.policy,1,0.0006833156157948733
h3_contact.tracing,16,0.0005887605357229257
h4_emergency.investment.in.healthcare,23,5.653162281532818e-05
h6_facial.coverings,16,0.004045611799577836
h6_flag,2,0.0007409645362132125
confirmedcases,29,0.003812065216303357
confirmeddeaths,29,0.0043706164383394384
stringencyindex,16,0.0032627251392533334
stringencyindexfordisplay,19,0.0033908631657868925
stringencylegacyindex,1,0.0007283603693143157
stringencylegacyindexfordisplay,1,0.0007327436235226646
governmentresponseindex,18,0.0014644136693706252
governmentresponseindexfordisplay,18,0.0016699825855393882
containmenthealthindex,18,0.0014644136693706252
containmenthealthindexfordisplay,18,0.0016699825855393882
cases,28,0.0035967213524625732
deaths,28,0.003292487331717943
avgdeaths7days,28,0.0047464906393851645
owid_total_cases,29,0.003714213897649099
owid_new_cases,28,0.003357462004757794
owid_new_cases_smoothed,29,0.0043594055490604605
owid_total_deaths,29,0.00425430033879666
owid_new_deaths,28,0.002798553948979672
owid_new_deaths_smoothed,28,0.004308230977887856
owid_total_cases_per_million,29,0.003714213897649099
owid_new_cases_per_million,28,0.003357462004757794
owid_new_cases_smoothed_per_million,29,0.0043594055490604605
owid_total_deaths_per_million,29,0.00425430033879666
owid_new_deaths_per_million,28,0.002798553948979672
owid_new_deaths_smoothed_per_million,28,0.004312769463223022
owid_reproduction_rate,27,0.003635729051743182
owid_new_tests,29,0.003824768231968874
owid_new_tests_per_thousand,29,0.003824768231968874
owid_new_tests_smoothed,24,0.0044926731054628554
owid_new_tests_smoothed_per_thousand,24,0.0044926731054628554
owid_positive_rate,20,0.004243186014187602
owid_tests_per_case,1,0.0003929060286547936
owid_stringency_index,28,0.0032271993080610945
conf_cases,17,0.0005175673004305662
conf_deaths,29,0.0
conf_cases_prev_week,17,0.0005175673004305662
conf_deaths_prev_week,24,0.00038222052206022763
conf_cases_infected,17,0.0005175673004305662
conf_cum_deaths,24,0.00038222052206022763
conf_cases_contagious,17,0.0005175673004305662
conf_cases_active,17,0.0005175673004305662
conf_p_cases_infected,17,0.0005175673004305662
conf_p_cases,17,0.0005175673004305662
conf_p_cases_contagious,17,0.0005175673004305662
conf_p_cases_active,17,0.0005175673004305662
ccfr_cases,28,0.0035967213524625732
ccfr_deaths,28,0.003292487331717943
ccfr_cum_cases,29,0.003812065216303357
ccfr_cum_deaths,29,0.0043706164383394384
ccfr_cases_infected,29,0.004695907502159066
ccfr_cases_infected_low,29,0.004681050827050211
ccfr_cases_infected_high,29,0.004671900587600104
ccfr_cases_daily,2,0.001991046241778529
ccfr_cases_contagious,23,0.004683549648551806
ccfr_cases_active,21,0.004770046817622017
ccfr_p_cases_infected,29,0.004695907502159066
ccfr_p_cases_infected_low,29,0.004681050827050211
ccfr_p_cases_infected_high,29,0.004671900587600104
ccfr_p_cases_daily,2,0.001991046241778529
ccfr_p_cases_contagious,23,0.004683549648551806
ccfr_p_cases_active,21,0.004770046817622017
umdapi_sample_size,27,0.002788567166126359
umdapi_percent_cli,20,0.0016477545284509815
umdapi_cli_se,21,0.0024399037614291573
umdapi_percent_cli_unw,23,0.0021121702856517714
umdapi_cli_se_unw,25,0.0024054928601998198
umdapi_percent_ili,29,0.0018319276404967714
umdapi_ili_se,24,0.002801050735948526
umdapi_percent_ili_unw,18,0.002424725074638794
umdapi_ili_se_unw,25,0.002864158016814715
umdapi_percent_mc,29,0.0037398148502962606
umdapi_mc_se,29,0.0036836062061939294
