Attribute,Best Lag,Miscoding
c1_school.closing,1,0.016589481469005626
c2_workplace.closing,1,0.011461374845733407
c2_flag,1,0.01636103678837496
c3_cancel.public.events,29,0.011934168916343564
c4_restrictions.on.gatherings,1,0.008257879738665447
c5_close.public.transport,2,0.02407421849955519
c5_flag,1,0.022085686279587898
c6_stay.at.home.requirements,1,0.017405941011046512
c6_flag,29,0.004785330259118374
c7_restrictions.on.internal.movement,2,0.005048838975187007
c7_flag,1,0.022359213261698655
c8_international.travel.controls,11,0.011872462018164106
e1_income.support,21,0.00508534237212436
e2_debt.contract.relief,23,0.0074842076752136945
e3_fiscal.measures,25,0.00013999731891244953
h1_public.information.campaigns,1,0.008574945005300998
h2_testing.policy,10,0.0094612712061123
h3_contact.tracing,9,0.006837613306006999
h4_emergency.investment.in.healthcare,1,0.0006292159780005859
h6_facial.coverings,1,0.013896966211911277
confirmedcases,27,0.02170922294584937
confirmeddeaths,27,0.031653247157212565
stringencyindex,10,0.01760058285778849
stringencyindexfordisplay,10,0.01760058285778849
stringencylegacyindex,10,0.01696763043200745
stringencylegacyindexfordisplay,10,0.01696763043200745
governmentresponseindex,2,0.018549260410084447
governmentresponseindexfordisplay,2,0.018549260410084447
containmenthealthindex,1,0.022943871747605368
containmenthealthindexfordisplay,1,0.022943871747605368
economicsupportindex,23,0.0074842076752136945
economicsupportindexfordisplay,23,0.0074842076752136945
cases,29,0.0065406881354425645
deaths,8,0.002924845250684699
avgdeaths7days,26,0.006592896111455185
owid_total_cases,26,0.02327550597978364
owid_new_cases,29,0.0065457815172843626
owid_new_cases_smoothed,29,0.017924393322298893
owid_total_deaths,17,0.03019059955511829
owid_new_deaths,14,0.0027804213224761156
owid_new_deaths_smoothed,4,0.010506145772341076
owid_total_cases_per_million,26,0.02327550597978364
owid_new_cases_per_million,29,0.0065457815172843626
owid_new_cases_smoothed_per_million,29,0.017924393322298893
owid_total_deaths_per_million,17,0.03019059955511829
owid_new_deaths_per_million,14,0.002908136319021311
owid_new_deaths_smoothed_per_million,4,0.010506145772341076
owid_reproduction_rate,29,0.029740544812455475
owid_stringency_index,2,0.018987138396960115
conf_cases,22,0.0024969269610874913
conf_deaths,19,0.0016068384092774867
conf_cases_prev_week,20,0.0025525890664515956
conf_deaths_prev_week,22,0.004734620447448923
conf_cases_infected,19,0.0027422599533670406
conf_cum_deaths,20,0.003888401989233481
conf_cases_contagious,19,0.0027422599533670406
conf_cases_active,19,0.0027422599533670406
conf_p_cases_infected,19,0.0027422599533670406
conf_p_cases,22,0.0024969269610874913
conf_p_cases_contagious,19,0.0027422599533670406
conf_p_cases_active,19,0.0027422599533670406
ccfr_cases,29,0.0065406881354425645
ccfr_deaths,8,0.002924845250684699
ccfr_cum_cases,27,0.02170922294584937
ccfr_cum_deaths,27,0.031653247157212565
ccfr_cases_infected,27,0.023948763931965805
ccfr_cases_infected_low,27,0.02340321278196902
ccfr_cases_infected_high,20,0.016264501528814472
ccfr_cases_daily,23,0.006877666297142928
ccfr_cases_contagious,29,0.016579372288984165
ccfr_cases_active,29,0.01831840458579853
ccfr_p_cases_infected,27,0.023948763931965805
ccfr_p_cases_infected_low,27,0.02340321278196902
ccfr_p_cases_infected_high,20,0.016264501528814472
ccfr_p_cases_daily,23,0.006877666297142928
ccfr_p_cases_contagious,29,0.016579372288984165
ccfr_p_cases_active,29,0.01831840458579853
