Attribute,Best Lag,Miscoding
c1_school.closing,1,0.0011848049606487745
c2_workplace.closing,4,0.0033952038537876776
c3_cancel.public.events,1,0.0011001394519350159
c3_flag,5,0.0005456753005230993
c4_restrictions.on.gatherings,19,0.007175344850254064
c5_close.public.transport,29,0.0039448337372964375
c5_flag,29,0.0012972679715762454
c6_stay.at.home.requirements,3,0.0017517334688497144
c7_restrictions.on.internal.movement,29,0.005385976370283176
c7_flag,29,0.0009153334870443393
c8_international.travel.controls,28,0.0016709378483962245
e1_income.support,1,0.0026919773198402067
e2_debt.contract.relief,1,0.0011848049606487745
e3_fiscal.measures,1,0.0001292159915235867
h1_public.information.campaigns,1,0.0008015340596244458
h2_testing.policy,29,0.0021092715264285837
h3_contact.tracing,1,0.0018548083952704521
h4_emergency.investment.in.healthcare,1,6.780144378665177e-05
h6_facial.coverings,29,0.005169831867242775
confirmedcases,26,0.006624078638588624
confirmeddeaths,21,0.007507537685850408
stringencyindex,1,0.005086423339728235
stringencyindexfordisplay,1,0.004982569910150672
stringencylegacyindex,1,0.0026476881179863833
stringencylegacyindexfordisplay,1,0.0027189547347012378
governmentresponseindex,10,0.004767826236638506
governmentresponseindexfordisplay,10,0.004873100454524336
containmenthealthindex,14,0.006414771594667568
containmenthealthindexfordisplay,21,0.0066989851772446775
economicsupportindex,1,0.0026919773198402067
economicsupportindexfordisplay,1,0.0026434172149884935
cases,20,0.0035810263148323405
deaths,29,0.002211505723948204
avgdeaths7days,29,0.004811485803149261
conf_cases,22,0.00026022486555005565
conf_deaths,19,0.0004191589459272339
conf_cases_prev_week,6,0.004979027673474897
conf_deaths_prev_week,18,3.629886347546656e-05
conf_cases_infected,15,0.006700187676856814
conf_cum_deaths,23,0.0030413488466415808
conf_cases_contagious,4,0.0060922126769445695
conf_cases_active,3,0.0063210957531349594
conf_p_cases_infected,15,0.006700187676856814
conf_p_cases,22,0.00026022486555005565
conf_p_cases_contagious,4,0.0060922126769445695
conf_p_cases_active,3,0.0063210957531349594
ccfr_cases,20,0.0035810263148323405
ccfr_deaths,29,0.002211505723948204
ccfr_cum_cases,26,0.006624078638588624
ccfr_cum_deaths,21,0.007507537685850408
ccfr_cases_infected,28,0.008010990234781919
ccfr_cases_infected_low,29,0.008022651474131436
ccfr_cases_infected_high,29,0.007401783000826669
ccfr_cases_daily,27,0.0011836186034817804
ccfr_cases_contagious,28,0.003555402133819326
ccfr_cases_active,29,0.003876825769169599
ccfr_p_cases_infected,28,0.008010990234781919
ccfr_p_cases_infected_low,29,0.008022651474131436
ccfr_p_cases_infected_high,29,0.007401783000826669
ccfr_p_cases_daily,27,0.0011622393654265695
ccfr_p_cases_contagious,28,0.003555402133819326
ccfr_p_cases_active,29,0.003876825769169599
umdapi_sample_size,1,0.003284732434015479
umdapi_percent_cli,24,0.0014661488490882292
umdapi_cli_se,22,0.001994748675392697
umdapi_percent_cli_unw,29,0.0016610094628086872
umdapi_cli_se_unw,4,0.0025618232526593548
umdapi_percent_ili,29,0.0013305338207707468
umdapi_ili_se,22,0.0018122567101577867
umdapi_percent_ili_unw,29,0.0018599710397009994
umdapi_ili_se_unw,22,0.0026134954407475517
umdapi_percent_mc,5,0.0008160549472077342
umdapi_mc_se,14,0.0018229519005228166
umdapi_percent_mc_unw,26,0.0010863699103202396
umdapi_mc_se_unw,10,0.0028739432689958264
umdapi_percent_dc,25,0.0004767258355994672
umdapi_dc_se,14,0.001581938113311855
umdapi_percent_dc_unw,29,0.0006856108860213939
umdapi_dc_se_unw,1,0.0025303165926650246
umdapi_percent_hf,5,0.00168665417670717
umdapi_hf_se,17,0.0018437411925334058
umdapi_percent_hf_unw,1,0.0026106744555182996
