Attribute,Best Lag,Miscoding
c1_school.closing,3,0.0013370143562943565
c2_workplace.closing,18,0.0012315685559410028
c2_flag,13,8.602270784576839e-05
c3_cancel.public.events,10,0.0005141526987153845
c3_flag,13,0.00011856366721048133
c4_restrictions.on.gatherings,10,0.0009537733594561215
c5_close.public.transport,29,0.0021794806154297928
c6_stay.at.home.requirements,29,0.0020809530688289525
c6_flag,17,0.0011566689169656976
c7_restrictions.on.internal.movement,13,0.004714932349152738
c8_international.travel.controls,1,0.002982583513980811
e2_debt.contract.relief,1,0.001001317938606614
h1_public.information.campaigns,1,0.000487147049303583
h2_testing.policy,1,0.0020326957179050927
h3_contact.tracing,1,0.00029335260803280263
h4_emergency.investment.in.healthcare,1,2.439715815477579e-05
h6_facial.coverings,7,0.0017973687636611588
confirmedcases,21,0.005037071733931609
confirmeddeaths,29,0.0051371395897570294
stringencyindex,9,0.002780454056744959
stringencyindexfordisplay,9,0.0027367334937345496
stringencylegacyindex,1,0.002397896815678483
stringencylegacyindexfordisplay,1,0.002386602706854692
governmentresponseindex,1,0.002984022759648852
governmentresponseindexfordisplay,1,0.002956701446862458
containmenthealthindex,1,0.002313799756119045
containmenthealthindexfordisplay,1,0.0023036632157828595
economicsupportindex,1,0.001001317938606614
economicsupportindexfordisplay,1,0.0010052331606615797
cases,26,0.004963056578066492
deaths,29,0.0034465858259630318
avgdeaths7days,29,0.005433172532467727
owid_total_cases,21,0.005047581369071363
owid_new_cases,26,0.0049180593232677604
owid_new_cases_smoothed,24,0.005637610331610648
owid_total_deaths,29,0.005058985277454175
owid_new_deaths,29,0.0033023805146891235
owid_new_deaths_smoothed,29,0.00530227514826728
owid_total_cases_per_million,21,0.005047581369071363
owid_new_cases_per_million,26,0.0049180593232677604
owid_new_cases_smoothed_per_million,24,0.005637610331610648
owid_total_deaths_per_million,29,0.005058985277454175
owid_new_deaths_per_million,29,0.003298401479528449
owid_new_deaths_smoothed_per_million,29,0.005371091503829452
owid_reproduction_rate,14,0.0022343328683137884
owid_stringency_index,9,0.0033967790892994597
conf_cases,22,0.00041873342528522974
conf_deaths,25,1.5501827654939917e-05
conf_cases_prev_week,18,0.0010734375345729024
conf_deaths_prev_week,20,4.398276643470719e-06
conf_cases_infected,20,0.001384785525936112
conf_cum_deaths,16,0.001961701463813461
conf_cases_contagious,20,0.001384785525936112
conf_cases_active,16,0.001509809337270848
conf_p_cases_infected,20,0.001384785525936112
conf_p_cases,22,0.00041873342528522974
conf_p_cases_contagious,20,0.001384785525936112
conf_p_cases_active,16,0.001509809337270848
ccfr_cases,26,0.004963056578066492
ccfr_deaths,29,0.0034465858259630318
ccfr_cum_cases,21,0.005037071733931609
ccfr_cum_deaths,29,0.0051371395897570294
ccfr_cases_infected,29,0.005528556102967314
ccfr_cases_infected_low,29,0.005482543459125646
ccfr_cases_infected_high,29,0.005448068577828751
ccfr_cases_daily,27,0.0023182622811651165
ccfr_cases_contagious,29,0.005706792708881498
ccfr_cases_active,29,0.005851307496357683
ccfr_p_cases_infected,29,0.005528556102967314
ccfr_p_cases_infected_low,29,0.005482543459125646
ccfr_p_cases_infected_high,29,0.005448068577828751
ccfr_p_cases_daily,27,0.0023182622811651165
ccfr_p_cases_contagious,29,0.005706792708881498
ccfr_p_cases_active,29,0.005851307496357683
umdapi_sample_size,1,0.0010173356113933097
umdapi_percent_cli,29,0.0013883328630349058
umdapi_cli_se,1,0.0013789234032113976
umdapi_percent_cli_unw,29,0.0015687363476218925
umdapi_cli_se_unw,1,0.0017199926649488812
umdapi_percent_ili,29,0.0010152431856771643
umdapi_ili_se,26,0.0017399882207090667
umdapi_percent_ili_unw,29,0.0017653090903938145
umdapi_ili_se_unw,29,0.0020081842610006444
umdapi_percent_mc,1,0.0016483599557082765
umdapi_mc_se,5,0.00043895326348714753
umdapi_percent_mc_unw,29,0.002260507699987057
umdapi_mc_se_unw,1,0.0007857312924988639
umdapi_percent_dc,29,0.0007493057822625277
umdapi_dc_se,4,0.00074248366418925
umdapi_percent_dc_unw,19,0.0010871012734071665
umdapi_dc_se_unw,1,0.0009694588030692312
umdapi_percent_hf,28,0.0015682799790158583
umdapi_hf_se,3,0.0010071134679379317
umdapi_percent_hf_unw,6,0.0021017669601741187
umdapi_hf_se_unw,1,0.001662788493968271
umdapi_percent_cli_smooth,1,0.004170939631664502
umdapi_percent_cli_smooth_low,1,0.0038154866186907123
umdapi_percent_cli_smooth_high,29,0.0020441330250928046
umdapi_percent_cli_unw_smooth,7,0.006448998961750991
umdapi_percent_cli_unw_smooth_low,5,0.006260900663209855
umdapi_percent_cli_unw_smooth_high,1,0.0066385402722881496
umdapi_percent_ili_smooth,1,0.00645917474398763
umdapi_percent_ili_smooth_low,1,0.006258234498582516
umdapi_percent_ili_smooth_high,1,0.006807590905726478
umdapi_percent_ili_unw_smooth,1,0.00690618161578836
umdapi_percent_ili_unw_smooth_low,2,0.00607287392342315
umdapi_percent_ili_unw_smooth_high,1,0.006918009927095012
umdapi_percent_mc_smooth,3,0.00406540178500074
umdapi_percent_mc_smooth_low,5,0.004088361599015917
umdapi_percent_mc_smooth_high,29,0.003979705186659104
umdapi_percent_mc_unw_smooth,4,0.003926810287813277
umdapi_percent_mc_unw_smooth_low,5,0.003766442442135551
umdapi_percent_mc_unw_smooth_high,1,0.003670875947898008
umdapi_percent_dc_smooth,2,0.0023275048377893247
umdapi_percent_dc_smooth_low,19,0.002017629498049932
umdapi_percent_dc_smooth_high,5,0.002007208782096122
umdapi_percent_dc_unw_smooth,13,0.0025740910996700575
umdapi_percent_dc_unw_smooth_low,15,0.0025925151728573887
umdapi_percent_dc_unw_smooth_high,12,0.0027524509932280563
umdapi_percent_hf_smooth,29,0.0031115098784938863
umdapi_percent_hf_smooth_low,29,0.002891608153801698
umdapi_percent_hf_smooth_high,13,0.003398368723418876
umdapi_percent_hf_unw_smooth,1,0.002922651680315712
umdapi_percent_hf_unw_smooth_low,1,0.002961228471104344
umdapi_percent_hf_unw_smooth_high,11,0.003282206340143817
umdchl_total_responses,29,0.0020253649291448613
umdchl_pct_cli,17,0.0014537751467294348
umdchl_pct_ili,27,0.0012024352323603206
umdchl_pct_fever,29,0.0015451246338466858
umdchl_pct_cough,5,0.0016124529092767035
umdchl_pct_difficulty_breathing,4,0.0003621323410486554
umdchl_pct_fatigue,2,0.0010412250046846982
umdchl_pct_stuffy_runny_nose,29,0.0013994963137608767
umdchl_pct_aches_muscle_pain,29,0.0013600618433968622
umdchl_pct_sore_throat,12,0.001796323841504179
umdchl_pct_chest_pain,29,0.0011000335857120494
umdchl_pct_nausea,16,0.0010320486302221217
umdchl_pct_anosmia_ageusia,29,0.0014074121460663609
umdchl_pct_eye_pain,29,0.000469435986387495
umdchl_pct_headache,2,0.0010488995681037553
umdchl_pct_cmnty_sick,24,0.005390702324241041
umdchl_pct_ever_tested,13,0.004806032362126433
umdchl_pct_tested_recently,9,0.000923348144975356
umdchl_pct_worked_outside_home,21,0.00042710686840653
umdchl_pct_grocery_outside_home,27,0.00032804331364633116
umdchl_pct_ate_outside_home,3,0.0007560325656990695
umdchl_pct_spent_time_with_non_hh,7,0.0008005899198698569
umdchl_pct_attended_public_event,9,0.00046867035044050536
umdchl_pct_used_public_transit,1,0.0003549102336124017
umdchl_pct_direct_contact_with_non_hh,9,0.0006578211204126802
umdchl_pct_wear_mask_all_time,29,0.0017830795967502657
umdchl_pct_wear_mask_most_time,4,0.0004386596802966538
umdchl_pct_wear_mask_half_time,29,0.0008009039753202734
umdchl_pct_wear_mask_some_time,29,0.0007820542493934611
umdchl_pct_wear_mask_none_time,12,0.002288684574593606
umdchl_pct_no_public,2,0.000817228796855509
umdchl_pct_feel_nervous_all_time,2,0.00029092999462642483
umdchl_pct_feel_nervous_most_time,1,0.000606922594288448
umdchl_pct_feel_nervous_some_time,12,0.0004120376591365964
umdchl_pct_feel_nervous_little_time,18,0.00036282443765905714
umdchl_pct_feel_nervous_none_time,2,0.0006416052665847375
umdchl_pct_feel_depressed_all_time,2,0.0003243471931878039
umdchl_pct_feel_depressed_most_time,1,0.0004959998871489701
umdchl_pct_feel_depressed_some_time,29,0.000538026439301723
umdchl_pct_feel_depressed_little_time,4,0.0002006151843556784
umdchl_pct_feel_depressed_none_time,2,0.0004319241719670842
umdchl_pct_worried_ill_covid19_very,1,0.002391399683771054
umdchl_pct_worried_ill_covid19_somewhat,5,9.758674373893342e-05
umdchl_pct_worried_ill_covid19_nottooworried,6,0.001911632131039602
umdchl_pct_worried_ill_covid19_notworried,3,0.0018217571886060219
umdchl_pct_enough_toeat_very_worried,20,0.0005633018470056108
umdchl_pct_enough_toeat_somewhat_worried,4,0.0010662968799771218
umdchl_pct_enough_toeat_nottoo_worried,18,0.0003796341016537788
umdchl_pct_enough_toeat_not_worried,15,0.0009857959459124667
umdchl_pct_chills,29,0.0007515046910740332
umdchl_pct_finances_very_worried,28,0.001243986584141467
umdchl_pct_finances_somewhat_worried,1,0.00023647764685202612
umdchl_pct_finances_nottoo_worried,1,0.0006223972410979824
umdchl_pct_finances_not_worried,28,0.00076742195875076
