Attribute,Best Lag,Miscoding
c1_school.closing,29,0.0037328491988235933
c2_workplace.closing,1,0.0024242995828689094
c3_cancel.public.events,1,0.0009473692066701902
c4_restrictions.on.gatherings,10,0.003205245451152388
c5_close.public.transport,1,0.0011180393382792
c6_stay.at.home.requirements,25,0.003346198950702249
c6_flag,29,0.0016508558901908634
c7_restrictions.on.internal.movement,29,0.0019523040152563814
c7_flag,18,0.00036214714294979545
c8_international.travel.controls,12,0.0017054542072560113
e1_income.support,29,0.0012701993809016512
e2_debt.contract.relief,1,0.0010686171409867815
e3_fiscal.measures,11,4.1359130862705365e-05
h1_public.information.campaigns,1,0.0005577501529458698
h2_testing.policy,29,0.0026158735201781977
h3_contact.tracing,14,0.002639357845820877
h6_facial.coverings,29,0.004426581182323955
confirmedcases,18,0.005357691967547082
confirmeddeaths,22,0.005372334808956277
stringencyindex,29,0.0038835611552814164
stringencyindexfordisplay,29,0.003952308261558177
stringencylegacyindex,6,0.003534977781942564
stringencylegacyindexfordisplay,6,0.003539107454847446
governmentresponseindex,29,0.0029680084996342795
governmentresponseindexfordisplay,29,0.0030238876250397186
containmenthealthindex,29,0.0026955910908485004
containmenthealthindexfordisplay,29,0.0027281472733212604
economicsupportindex,29,0.002817393760757027
economicsupportindexfordisplay,29,0.0028014841334931947
cases,29,0.0023682233546079984
deaths,29,0.0016526935921005105
avgdeaths7days,29,0.0036326706467636007
owid_total_cases,18,0.0051609658062631465
owid_new_cases,29,0.0020903754349310233
owid_new_cases_smoothed,28,0.003705877213363242
owid_total_deaths,23,0.005059425909747457
owid_new_deaths,29,0.0013512331085099114
owid_new_deaths_smoothed,29,0.0033019528891749853
owid_total_cases_per_million,18,0.0051609658062631465
owid_new_cases_per_million,29,0.0020903754349310233
owid_new_cases_smoothed_per_million,28,0.003705877213363242
owid_total_deaths_per_million,23,0.005059425909747457
owid_new_deaths_per_million,29,0.0013512331085099114
owid_new_deaths_smoothed_per_million,29,0.0033019528891749853
owid_reproduction_rate,8,0.0022625393976997187
owid_new_tests,21,0.0019612312309050853
owid_total_tests,4,0.005195905439380107
owid_total_tests_per_thousand,4,0.005195905439380107
owid_new_tests_per_thousand,21,0.0019617617435151113
owid_new_tests_smoothed,27,0.0034231978581627165
owid_new_tests_smoothed_per_thousand,27,0.0034715884499994785
owid_positive_rate,29,0.00422286064485486
owid_tests_per_case,28,0.002671245249241828
owid_stringency_index,22,0.002195156904121211
conf_cases,27,1.1588466797204252e-05
conf_deaths,21,3.237857423559634e-05
conf_cases_prev_week,27,1.1588466797204252e-05
conf_deaths_prev_week,29,1.6954802621107598e-05
conf_cases_infected,27,1.1588466797204252e-05
conf_cum_deaths,29,1.6954802621107598e-05
conf_cases_contagious,27,1.1588466797204252e-05
conf_cases_active,27,1.1588466797204252e-05
conf_p_cases_infected,27,1.1588466797204252e-05
conf_p_cases,27,1.1588466797204252e-05
conf_p_cases_contagious,27,1.1588466797204252e-05
conf_p_cases_active,27,1.1588466797204252e-05
ccfr_cases,29,0.0023682233546079984
ccfr_deaths,29,0.0016526935921005105
ccfr_cum_cases,18,0.005357691967547082
ccfr_cum_deaths,22,0.005372334808956277
ccfr_cases_infected,29,0.005013359674398067
ccfr_cases_infected_low,29,0.00502750521864392
ccfr_cases_infected_high,29,0.004772952725289881
ccfr_cases_daily,29,0.0021364932822313504
ccfr_cases_contagious,29,0.003980404452298912
ccfr_cases_active,29,0.00382062584706772
ccfr_p_cases_infected,29,0.005013359674398067
ccfr_p_cases_infected_low,29,0.00502750521864392
ccfr_p_cases_infected_high,29,0.004772952725289881
ccfr_p_cases_daily,29,0.0021364932822313504
ccfr_p_cases_contagious,29,0.003980404452298912
ccfr_p_cases_active,29,0.00382062584706772
umdapi_sample_size,25,0.001950488598884881
umdapi_percent_cli,1,0.0016311409981798295
umdapi_cli_se,1,0.0009636745989353664
umdapi_percent_cli_unw,1,0.0020932668279886896
umdapi_cli_se_unw,2,0.0014279684577770762
umdapi_percent_ili,3,0.0016780755113886916
umdapi_ili_se,2,0.0009269598315570356
umdapi_percent_ili_unw,3,0.0023308405099307476
umdapi_ili_se_unw,2,0.0015040794821346269
umdapi_percent_mc,6,0.0006782251139263846
umdapi_mc_se,1,0.0014803934449166337
umdapi_percent_mc_unw,1,0.0013971262066450644
umdapi_mc_se_unw,4,0.0023923824232640676
umdapi_percent_dc,2,0.0018333120134332176
umdapi_dc_se,13,0.0014373471913110062
umdapi_percent_dc_unw,6,0.0018702701722879166
umdapi_dc_se_unw,2,0.0018345841291787454
umdapi_percent_hf,27,0.0017842851465737824
umdapi_hf_se,17,0.0011101240615703143
umdapi_percent_hf_unw,19,0.0018517320122827907
umdapi_hf_se_unw,20,0.0022161136702525583
umdapi_percent_cli_smooth,29,0.0044369778077343975
umdapi_percent_cli_smooth_low,29,0.005057189635813673
umdapi_percent_cli_smooth_high,29,0.0044024788897278075
umdapi_percent_cli_unw_smooth,25,0.004760367978479592
umdapi_percent_cli_unw_smooth_low,29,0.004660798589857647
umdapi_percent_cli_unw_smooth_high,25,0.004760367978479592
umdapi_percent_ili_smooth,29,0.004917328020845576
umdapi_percent_ili_smooth_low,3,0.005037975678967438
umdapi_percent_ili_smooth_high,28,0.004811153476316842
umdapi_percent_ili_unw_smooth,28,0.005014845510174148
umdapi_percent_ili_unw_smooth_low,1,0.004457126996989052
umdapi_percent_ili_unw_smooth_high,29,0.00485370658819222
umdapi_percent_mc_smooth,4,0.0020316025898591177
umdapi_percent_mc_smooth_low,4,0.0021788482437918315
umdapi_percent_mc_smooth_high,4,0.0019671383844044473
umdapi_percent_mc_unw_smooth,10,0.002837511843924268
umdapi_percent_mc_unw_smooth_low,10,0.002854602361967404
umdapi_percent_mc_unw_smooth_high,8,0.0028113185530619944
umdapi_percent_dc_smooth,6,0.0039044916088221706
umdapi_percent_dc_smooth_low,6,0.003774829630707674
umdapi_percent_dc_smooth_high,6,0.0039172623027163445
umdapi_percent_dc_unw_smooth,12,0.0037308493720835775
umdapi_percent_dc_unw_smooth_low,12,0.00362873337489075
umdapi_percent_dc_unw_smooth_high,12,0.0037670014021829947
umdapi_percent_hf_smooth,24,0.0013142309793205264
umdapi_percent_hf_smooth_low,22,0.001363611435611281
