Attribute,Best Lag,Miscoding
c1_school.closing,1,0.0018960456287272457
c2_workplace.closing,1,0.001277259051252049
c3_cancel.public.events,1,0.002307611190601313
c3_flag,15,0.0005760911982162809
c4_restrictions.on.gatherings,1,0.00346013455665842
c5_close.public.transport,1,0.0009244009346958408
c6_stay.at.home.requirements,1,0.001360153059454366
c6_flag,1,9.602376895911311e-05
c7_restrictions.on.internal.movement,29,0.0007728680541386359
c8_international.travel.controls,1,0.0007253740356144334
e1_income.support,1,0.000693278397484576
e2_debt.contract.relief,1,0.0008735703750788131
e3_fiscal.measures,19,0.00018353110375868973
e4_international.support,23,0.00012638124443141037
h1_public.information.campaigns,1,0.0005677651590709207
h1_flag,1,4.8498621043049e-05
h2_testing.policy,1,0.00218597612912157
h3_contact.tracing,1,0.0018584058340130366
h4_emergency.investment.in.healthcare,1,1.3127570978874448e-05
h5_investment.in.vaccines,1,1.3127570978874448e-05
h6_facial.coverings,1,0.00218597612912157
h6_flag,1,0.0008693020434119913
confirmedcases,22,0.007638096800298478
confirmeddeaths,29,0.002729073420861884
stringencyindex,1,0.0028188149099585844
stringencyindexfordisplay,1,0.0029391436842794616
stringencylegacyindex,1,0.0021507112665521697
stringencylegacyindexfordisplay,1,0.0020460950044374057
governmentresponseindex,18,0.0011264950535648684
governmentresponseindexfordisplay,19,0.0012199129396183847
containmenthealthindex,27,0.001373981534693437
containmenthealthindexfordisplay,29,0.001469284726641665
economicsupportindex,1,0.0008735703750788146
economicsupportindexfordisplay,1,0.0008708759101972422
cases,29,0.006482695299017153
deaths,29,0.0010897740888390118
avgdeaths7days,29,0.0018609965415993053
owid_total_cases,25,0.007634781834900783
owid_new_cases,29,0.006593537109892726
owid_new_cases_smoothed,28,0.006781500644364203
owid_total_deaths,29,0.002687477558620927
owid_new_deaths,29,0.0010345146850772504
owid_new_deaths_smoothed,26,0.0018923895439227302
owid_total_cases_per_million,25,0.007634781834900783
owid_new_cases_per_million,29,0.006593537109892726
owid_new_cases_smoothed_per_million,28,0.006781500644364203
owid_total_deaths_per_million,29,0.002687477558620927
owid_new_deaths_per_million,29,0.0010345146850772504
owid_new_deaths_smoothed_per_million,26,0.0018923895439227302
owid_reproduction_rate,16,0.0015680079930665725
owid_icu_patients,26,0.002156428462931785
owid_icu_patients_per_million,26,0.002156428462931785
owid_hosp_patients,29,0.004948478180986908
owid_hosp_patients_per_million,29,0.004948478180986908
owid_weekly_icu_admissions,28,0.00030340155148107133
owid_weekly_icu_admissions_per_million,28,0.00030340155148107133
owid_weekly_hosp_admissions,27,0.00014929646453828654
owid_weekly_hosp_admissions_per_million,27,0.00014929646453828654
owid_total_tests,26,0.0
owid_total_tests_per_thousand,26,0.0
owid_new_tests_smoothed,3,0.004223014749139635
owid_new_tests_smoothed_per_thousand,3,0.004223014749139635
owid_positive_rate,27,6.399396346804362e-06
owid_tests_per_case,28,9.74680285708448e-05
owid_stringency_index,1,0.002988314226260461
conf_cases,25,1.0468709054318236e-05
conf_deaths,25,8.292599103805491e-05
conf_cases_prev_week,21,1.2494288156262632e-05
conf_deaths_prev_week,21,1.2494288156262632e-05
conf_cases_infected,29,0.0032263169725849647
conf_cum_deaths,29,0.00214002036600469
conf_cases_contagious,18,0.0004693906238539975
conf_cases_active,11,0.002046084123936316
conf_p_cases_infected,29,0.0032263169725849647
conf_p_cases,25,1.0468709054318236e-05
conf_p_cases_contagious,18,0.0004693906238539975
conf_p_cases_active,11,0.002046084123936316
ccfr_cases,29,0.006482695299017153
ccfr_deaths,29,0.0010897740888390118
ccfr_cum_cases,22,0.007638096800298478
ccfr_cum_deaths,29,0.002729073420861884
ccfr_cases_infected,1,0.005947080433592409
ccfr_cases_infected_low,1,0.006015669051071447
ccfr_cases_infected_high,1,0.0060867951100879525
ccfr_cases_daily,17,0.001299338235202721
ccfr_cases_contagious,26,0.002582312258250718
ccfr_cases_active,24,0.002659668397658326
ccfr_p_cases_infected,1,0.005947080433592409
ccfr_p_cases_infected_low,1,0.006015669051071447
ccfr_p_cases_infected_high,1,0.0060867951100879525
ccfr_p_cases_daily,17,0.001299338235202721
ccfr_p_cases_contagious,26,0.002582312258250718
ccfr_p_cases_active,24,0.002659668397658326
hosp_hosp_occupancy,29,0.004948478180986908
hosp_icu_occupancy,26,0.002156428462931785
hosp_hosp_weekly_admission,19,0.001249856640759923
hosp_icu_weekly_admission,29,0.0035939969293080623
umdapi_sample_size,3,0.0018771734937362084
umdapi_percent_cli,2,0.002247412601579496
umdapi_cli_se,1,0.0025864880744507924
umdapi_percent_cli_unw,2,0.002307129846684568
umdapi_cli_se_unw,27,0.002852258801391458
umdapi_percent_ili,1,0.0022847416345021395
umdapi_ili_se,2,0.0026976735223854516
umdapi_percent_ili_unw,6,0.002505737236756808
umdapi_ili_se_unw,29,0.0033307493239323744
umdapi_percent_mc,29,0.004550886511597864
umdapi_mc_se,29,0.004125114027437723
umdapi_percent_mc_unw,29,0.004589953591117423
umdapi_mc_se_unw,27,0.0045682116031909425
umdapi_percent_dc,27,0.0018592560725006603
umdapi_dc_se,9,0.0019578817840423886
umdapi_percent_dc_unw,28,0.0019215974304448364
umdapi_dc_se_unw,5,0.0020418736027786096
umdapi_percent_hf,5,0.0007977942710960701
umdapi_hf_se,17,0.002389598096115119
umdapi_percent_hf_unw,5,0.0007794403725892055
umdapi_hf_se_unw,17,0.002084849785031906
umdapi_percent_cli_smooth,7,0.005340866435530837
umdapi_percent_cli_smooth_low,7,0.005560559877891578
umdapi_percent_cli_smooth_high,8,0.005206253773927631
umdapi_percent_cli_unw_smooth,1,0.004549854259579253
umdapi_percent_cli_unw_smooth_low,3,0.005248891971055691
umdapi_percent_cli_unw_smooth_high,3,0.004612301864899816
umdapi_percent_ili_smooth,1,0.005800312365352231
umdapi_percent_ili_smooth_low,1,0.005593548224537096
umdapi_percent_ili_smooth_high,1,0.005635820876921593
umdapi_percent_ili_unw_smooth,1,0.004564825845507207
umdapi_percent_ili_unw_smooth_low,4,0.004673783587012507
umdapi_percent_ili_unw_smooth_high,2,0.004411080694062492
umdapi_percent_mc_smooth,29,0.004969193175133113
umdapi_percent_mc_smooth_low,29,0.0051393077151905674
umdapi_percent_mc_smooth_high,29,0.004969193175133113
umdapi_percent_mc_unw_smooth,29,0.004969193175133113
umdapi_percent_mc_unw_smooth_low,29,0.004969193175133113
umdapi_percent_mc_unw_smooth_high,29,0.004969193175133113
umdapi_percent_dc_smooth,24,0.003919906855240886
umdapi_percent_dc_smooth_low,18,0.00397879911905496
umdapi_percent_dc_smooth_high,29,0.0036331794646574118
umdapi_percent_dc_unw_smooth,16,0.0038546485037398133
umdapi_percent_dc_unw_smooth_low,29,0.004098443729225157
umdapi_percent_dc_unw_smooth_high,19,0.0038465333890182448
umdapi_percent_hf_smooth,6,0.001803922277886812
umdapi_percent_hf_smooth_low,1,0.0019537755668836594
umdapi_percent_hf_smooth_high,18,0.001789347786239054
umdapi_percent_hf_unw_smooth,16,0.000618409593775286
umdapi_percent_hf_unw_smooth_low,14,0.0006636653003927163
umdapi_percent_hf_unw_smooth_high,3,0.0007761834893846684
umdchl_total_responses,16,0.0014102727287996146
umdchl_pct_cli,4,0.001611396858368909
umdchl_pct_ili,10,0.001912694634735372
umdchl_pct_fever,1,0.002034845454519711
umdchl_pct_cough,2,0.0013427117132050294
umdchl_pct_difficulty_breathing,5,0.00016310953146754653
umdchl_pct_fatigue,1,0.0007772291087890222
umdchl_pct_stuffy_runny_nose,1,0.00154160694042227
umdchl_pct_aches_muscle_pain,29,0.000502147213473822
umdchl_pct_sore_throat,3,0.0013782508478645224
umdchl_pct_chest_pain,27,0.0005195880628850962
umdchl_pct_nausea,20,0.00030440174555907193
umdchl_pct_anosmia_ageusia,28,0.0008557205889127139
umdchl_pct_eye_pain,2,0.0006346448671115159
umdchl_pct_headache,19,0.000889056379057346
umdchl_pct_cmnty_sick,29,0.003347793179119134
umdchl_pct_ever_tested,1,0.005461472991884322
umdchl_pct_tested_recently,14,0.0008549344653368559
umdchl_pct_worked_outside_home,22,0.00038677855225116353
umdchl_pct_grocery_outside_home,28,0.0007478334554515296
umdchl_pct_ate_outside_home,28,0.001113731248227799
umdchl_pct_spent_time_with_non_hh,28,0.0012668663839929342
umdchl_pct_attended_public_event,16,0.0010062861148656382
umdchl_pct_used_public_transit,21,0.00111571582770981
umdchl_pct_direct_contact_with_non_hh,26,0.001592500501871545
umdchl_pct_wear_mask_all_time,29,0.0038810174618287524
umdchl_pct_wear_mask_most_time,29,0.003478560309511279
umdchl_pct_wear_mask_half_time,2,0.0026256952545292487
umdchl_pct_wear_mask_some_time,20,0.0015411594535286773
umdchl_pct_wear_mask_none_time,28,0.0041153774200848115
umdchl_pct_no_public,27,0.001795616229628783
umdchl_pct_feel_nervous_all_time,12,0.0004010803615593199
umdchl_pct_feel_nervous_most_time,19,0.0006367466859271626
umdchl_pct_feel_nervous_some_time,29,0.00042624834014821125
umdchl_pct_feel_nervous_little_time,27,0.0006214720767722325
umdchl_pct_feel_nervous_none_time,27,0.0009939348806596424
umdchl_pct_feel_depressed_all_time,28,0.00036544635687705277
umdchl_pct_feel_depressed_most_time,26,0.0004087284214017819
