Attribute,Best Lag,Miscoding
c1_school.closing,1,0.019368427207153968
c2_workplace.closing,17,0.009118679953975016
c2_flag,12,0.005080392961597232
c3_cancel.public.events,1,0.01586364632724167
c3_flag,29,0.002220829838954871
c4_restrictions.on.gatherings,24,0.01325584750570709
c4_flag,13,0.0015985933878943184
c6_stay.at.home.requirements,29,0.0049389942146239076
c6_flag,16,0.007752371491536445
c7_restrictions.on.internal.movement,29,0.01692279056503005
c7_flag,29,0.006034897391369859
c8_international.travel.controls,28,0.008073639366339374
e2_debt.contract.relief,1,0.006272369258038069
e3_fiscal.measures,1,0.0002821629964211042
h1_public.information.campaigns,1,0.0022533571125660278
h2_testing.policy,28,0.005968240586910353
h3_contact.tracing,1,0.006030353853797232
h4_emergency.investment.in.healthcare,1,9.368561504517415e-05
h6_facial.coverings,1,0.00870397952432733
confirmedcases,29,0.028499854310678124
confirmeddeaths,29,0.027869713373513346
stringencyindex,29,0.014033375655502379
stringencyindexfordisplay,29,0.013387038661778235
stringencylegacyindex,1,0.013347872382355089
stringencylegacyindexfordisplay,1,0.014019432465245271
governmentresponseindex,1,0.01435649320850164
governmentresponseindexfordisplay,1,0.013734648385772453
containmenthealthindex,11,0.009881535746973764
containmenthealthindexfordisplay,11,0.009937956750730047
economicsupportindex,1,0.006272369258038069
economicsupportindexfordisplay,1,0.006351662597904203
cases,23,0.01356486817259192
deaths,20,0.0070293760895802325
avgdeaths7days,16,0.015588770150764125
owid_total_cases,29,0.02796209139832943
owid_new_cases,23,0.01214567211009084
owid_new_cases_smoothed,29,0.018855332826842507
owid_total_deaths,29,0.026637282111578574
owid_new_deaths,20,0.006159848659628565
owid_new_deaths_smoothed,29,0.014756468209454388
owid_total_cases_per_million,29,0.02796209139832943
owid_new_cases_per_million,23,0.01214567211009084
owid_new_cases_smoothed_per_million,29,0.018855332826842507
owid_total_deaths_per_million,29,0.026637282111578574
owid_new_deaths_per_million,20,0.006159848659628565
owid_new_deaths_smoothed_per_million,29,0.014756468209454388
owid_reproduction_rate,8,0.016051312771417244
owid_new_tests,29,0.005609497618897926
owid_total_tests,10,0.01990454138758432
owid_total_tests_per_thousand,10,0.01990454138758432
owid_new_tests_per_thousand,29,0.005609497618897926
owid_new_tests_smoothed,24,0.008690129463729528
owid_new_tests_smoothed_per_thousand,24,0.008690129463729528
owid_positive_rate,28,0.01782217180133916
owid_tests_per_case,23,0.006398435943518759
owid_stringency_index,29,0.008965684548955874
conf_cases,25,0.0016999437528942296
conf_deaths,19,0.0018249167620128862
conf_cases_prev_week,29,1.7659902860764494e-17
conf_deaths_prev_week,21,0.0018447766925303846
conf_cases_infected,29,1.7659902860764494e-17
conf_cum_deaths,21,0.0018447766925303846
conf_cases_contagious,29,1.7659902860764494e-17
conf_cases_active,29,1.7659902860764494e-17
conf_p_cases_infected,29,1.7659902860764494e-17
conf_p_cases,25,0.0016999437528942296
conf_p_cases_contagious,29,1.7659902860764494e-17
conf_p_cases_active,29,1.7659902860764494e-17
ccfr_cases,23,0.01356486817259192
ccfr_deaths,20,0.0070293760895802325
ccfr_cum_cases,29,0.028499854310678124
ccfr_cum_deaths,29,0.027869713373513346
ccfr_cases_infected,1,0.025933158814338327
ccfr_cases_infected_low,1,0.026203602000464277
ccfr_cases_infected_high,1,0.026263258263793228
ccfr_cases_daily,21,0.0053398941323867175
ccfr_cases_contagious,22,0.015581884130708011
ccfr_cases_active,29,0.018545338355715892
ccfr_p_cases_infected,1,0.025933158814338327
ccfr_p_cases_infected_low,1,0.026203602000464277
ccfr_p_cases_infected_high,1,0.026263258263793228
ccfr_p_cases_daily,21,0.0053398941323867175
ccfr_p_cases_contagious,22,0.015581884130708011
ccfr_p_cases_active,29,0.018545338355715892
