Attribute,Best Lag,Miscoding
c1_school.closing,19,0.0017514268480856487
c1_flag,14,0.0005578546724915943
c2_workplace.closing,13,0.0019272727963538766
c2_flag,13,0.0007395158094597134
c3_cancel.public.events,13,0.0006954353270450358
c3_flag,1,0.0005143879695310108
c4_restrictions.on.gatherings,25,0.002074357396841754
c4_flag,5,0.00040506948048467785
c5_close.public.transport,1,0.0005745685827192788
c6_stay.at.home.requirements,28,0.0031007533957646736
c6_flag,7,0.0002607691863271981
c7_restrictions.on.internal.movement,12,0.00024482283058539425
c8_international.travel.controls,23,0.00044446812854343566
e1_income.support,19,0.00018693429746435798
e1_flag,1,0.00024577443233584294
e2_debt.contract.relief,6,0.00030524697410423115
e3_fiscal.measures,29,9.147299083376242e-05
e4_international.support,1,5.187244492574344e-05
h2_testing.policy,26,0.00044561578052404216
h4_emergency.investment.in.healthcare,1,5.194083108329937e-05
h5_investment.in.vaccines,26,2.9522979968559696e-05
h6_facial.coverings,3,0.0033542318171322387
confirmedcases,28,0.0052056868242181115
confirmeddeaths,29,0.004987964745878996
stringencyindex,12,0.0024128524131644033
stringencyindexfordisplay,26,0.002337453013436278
stringencylegacyindex,13,0.0016342355615203716
stringencylegacyindexfordisplay,11,0.0014940353319560053
governmentresponseindex,3,0.002264399567282115
governmentresponseindexfordisplay,3,0.002278256816993923
containmenthealthindex,14,0.0023759713238958287
containmenthealthindexfordisplay,14,0.0023243539053490418
economicsupportindex,29,0.0009102276771399653
economicsupportindexfordisplay,29,0.0009184874904267241
cases,29,0.0029657017179250417
deaths,24,0.0012545288514216474
avgdeaths7days,22,0.0021750601476375423
owid_total_cases,28,0.0052056868242181115
owid_new_cases,29,0.0029657017179250417
owid_new_cases_smoothed,29,0.004191909618424471
owid_total_deaths,29,0.005030062380553701
owid_new_deaths,19,0.0012069019838999568
owid_new_deaths_smoothed,22,0.0021816990049224336
owid_total_cases_per_million,28,0.0052056868242181115
owid_new_cases_per_million,29,0.0029657017179250417
owid_new_cases_smoothed_per_million,29,0.004191909618424471
owid_total_deaths_per_million,29,0.005030062380553701
owid_new_deaths_per_million,19,0.0012069019838999568
owid_new_deaths_smoothed_per_million,22,0.0021816990049224336
owid_reproduction_rate,2,0.0040304372898284846
owid_new_tests,29,0.0021601427188242747
owid_total_tests,4,0.006053832908513316
owid_total_tests_per_thousand,4,0.006053832908513316
owid_new_tests_per_thousand,29,0.0021601427188242747
owid_new_tests_smoothed,22,0.003927682274356589
owid_new_tests_smoothed_per_thousand,22,0.003927682274356589
owid_positive_rate,18,0.0016321711736463024
owid_tests_per_case,29,0.0021259615670055497
owid_stringency_index,12,0.0024128524131644033
conf_cases,21,0.0
conf_deaths,17,0.0010434616375992918
conf_cases_prev_week,2,0.0004157820436367964
conf_deaths_prev_week,16,0.0009881808626985933
conf_cases_infected,15,0.002595104159836372
conf_cum_deaths,16,0.00134626379224771
conf_cases_contagious,18,0.0007771257965488738
conf_cases_active,1,0.00021078515105720647
conf_p_cases_infected,15,0.002595104159836372
conf_p_cases,21,0.0
conf_p_cases_contagious,18,0.0007771257965488738
conf_p_cases_active,1,0.00021078515105720647
ccfr_cases,29,0.0029657017179250417
ccfr_deaths,24,0.0012545288514216474
ccfr_cum_cases,28,0.0052056868242181115
ccfr_cum_deaths,29,0.004987964745878996
ccfr_cases_infected,29,0.005026689082586993
ccfr_cases_infected_low,29,0.005026689082586993
ccfr_cases_infected_high,28,0.005335543185412502
ccfr_cases_daily,28,0.0014455541181581518
ccfr_cases_contagious,28,0.0027487165792217305
ccfr_cases_active,21,0.0027290998710357743
ccfr_p_cases_infected,29,0.005026689082586993
ccfr_p_cases_infected_low,29,0.005026689082586993
ccfr_p_cases_infected_high,28,0.005335543185412502
ccfr_p_cases_daily,28,0.0014455541181581518
ccfr_p_cases_contagious,28,0.0027487165792217305
ccfr_p_cases_active,21,0.0027290998710357743
umdapi_sample_size,1,0.003875109590767579
umdapi_percent_cli,25,0.0007452251324496491
umdapi_cli_se,23,0.0011627740135808104
umdapi_percent_cli_unw,26,0.000489179700693266
umdapi_cli_se_unw,25,0.0021734712523852197
umdapi_percent_ili,7,0.0007269049372584277
umdapi_ili_se,27,0.0008166658838898069
umdapi_percent_ili_unw,25,0.0004954374283551883
umdapi_ili_se_unw,25,0.0015658718655773359
umdapi_percent_mc,1,0.004398518902114481
umdapi_mc_se,11,0.0029309220441440724
umdapi_percent_mc_unw,5,0.0037282908302755254
umdapi_mc_se_unw,15,0.0034478270351471
umdapi_percent_dc,25,0.0010927639219955269
umdapi_dc_se,1,0.002908981049481487
umdapi_percent_dc_unw,25,0.0008687097843981088
umdapi_dc_se_unw,1,0.002836712078833821
umdapi_percent_hf,29,0.0013655704287708161
umdapi_hf_se,29,0.0017269420379253339
umdapi_percent_hf_unw,29,0.0016671555420059664
umdapi_hf_se_unw,19,0.003364741559479266
umdapi_percent_cli_smooth,10,0.0026669450810486175
umdapi_percent_cli_smooth_low,12,0.002790381773067375
umdapi_percent_cli_smooth_high,12,0.002867065629779867
umdapi_percent_cli_unw_smooth,14,0.0028781962976311107
umdapi_percent_cli_unw_smooth_low,13,0.003003400328581492
umdapi_percent_cli_unw_smooth_high,1,0.002591360014829236
umdapi_percent_ili_smooth,11,0.0030745481024147163
umdapi_percent_ili_smooth_low,13,0.003071635626403654
umdapi_percent_ili_smooth_high,11,0.002798082274064707
umdapi_percent_ili_unw_smooth,4,0.0030504878599617188
umdapi_percent_ili_unw_smooth_low,1,0.003417931132897762
umdapi_percent_ili_unw_smooth_high,5,0.0030260458535126752
