Attribute,Best Lag,Miscoding
c1_school.closing,1,0.00550513472279148
c1_flag,1,0.002815266997412451
c2_workplace.closing,11,0.011973516553028588
c2_flag,15,0.0029321413211050302
c3_cancel.public.events,1,0.0038192573800474097
c3_flag,1,0.0017613343319578922
c4_restrictions.on.gatherings,1,0.015458098468298322
c4_flag,29,0.009396068185041939
c5_close.public.transport,29,0.0030769750730919106
c5_flag,20,0.0013175130002988584
c6_stay.at.home.requirements,21,0.0055360685600545755
c6_flag,12,0.0027753175798831257
c7_restrictions.on.internal.movement,29,0.0025316712673774744
c7_flag,12,0.001644514534220477
c8_international.travel.controls,28,0.006873391123479236
e1_income.support,1,0.0030289396982660236
e2_debt.contract.relief,29,0.0075341172924722295
e3_fiscal.measures,3,0.00019709659640415456
h1_public.information.campaigns,1,0.0027609304115023122
h2_testing.policy,26,0.008680850256815685
h3_contact.tracing,29,0.009156637960051039
h6_facial.coverings,29,0.014378614404898078
h6_flag,29,0.01642866417868493
confirmedcases,16,0.02028863757374587
confirmeddeaths,17,0.02073116464461318
stringencyindex,10,0.011810045517390925
stringencyindexfordisplay,10,0.012008035314056732
stringencylegacyindex,1,0.007719126634323038
stringencylegacyindexfordisplay,10,0.007895845007863075
governmentresponseindex,19,0.006539078297462079
governmentresponseindexfordisplay,19,0.006299139368500777
containmenthealthindex,1,0.009855417528864601
containmenthealthindexfordisplay,22,0.010064810497791118
economicsupportindex,29,0.010391155361718162
economicsupportindexfordisplay,29,0.010375865630456636
cases,29,0.014760329801214644
deaths,26,0.014397147055139383
avgdeaths7days,29,0.014077150432622228
owid_total_cases,12,0.017743195403123434
owid_new_cases,26,0.01605904381355963
owid_new_cases_smoothed,28,0.01639470342741738
owid_total_deaths,13,0.016937176944165716
owid_new_deaths,27,0.01558281766405074
owid_new_deaths_smoothed,25,0.015766302023312532
owid_total_cases_per_million,12,0.017743195403123434
owid_new_cases_per_million,26,0.01605904381355963
owid_new_cases_smoothed_per_million,28,0.01639470342741738
owid_total_deaths_per_million,13,0.016937176944165716
owid_new_deaths_per_million,27,0.015610445719936862
owid_new_deaths_smoothed_per_million,25,0.015766302023312532
owid_reproduction_rate,2,0.005041781338817647
owid_new_tests,29,0.005118367591386186
owid_total_tests,6,0.018886762415076253
owid_total_tests_per_thousand,6,0.018886762415076253
owid_new_tests_per_thousand,29,0.005118367591386186
owid_new_tests_smoothed,29,0.014326424089398986
owid_new_tests_smoothed_per_thousand,29,0.014326424089398986
owid_positive_rate,16,0.017282144074306748
owid_tests_per_case,29,0.013641792354404714
owid_stringency_index,25,0.010776902961196563
conf_cases,28,0.003273480798189113
conf_deaths,25,2.9261542753245006e-05
conf_cases_prev_week,7,0.0057485999030516275
conf_deaths_prev_week,21,0.003382965761902211
conf_cases_infected,3,0.01610818560964477
conf_cum_deaths,26,0.01764396931080209
conf_cases_contagious,10,0.007512950516664034
conf_cases_active,8,0.009524434545295123
conf_p_cases_infected,3,0.01610818560964477
conf_p_cases,28,0.003273480798189113
conf_p_cases_contagious,10,0.007512950516664034
conf_p_cases_active,8,0.009524434545295123
ccfr_cases,29,0.014760329801214644
ccfr_deaths,26,0.014397147055139383
ccfr_cum_cases,16,0.02028863757374587
ccfr_cum_deaths,17,0.02073116464461318
ccfr_cases_infected,13,0.016936245947680235
ccfr_cases_infected_low,3,0.016623038846885933
ccfr_cases_infected_high,3,0.016623038846885933
ccfr_cases_daily,28,0.014093784588375754
ccfr_cases_contagious,29,0.016214202084383136
ccfr_cases_active,27,0.016002148374115288
ccfr_p_cases_infected,13,0.016936245947680235
ccfr_p_cases_infected_low,3,0.016623038846885933
ccfr_p_cases_infected_high,3,0.016623038846885933
ccfr_p_cases_daily,28,0.014093784588375754
ccfr_p_cases_contagious,29,0.016214202084383136
ccfr_p_cases_active,27,0.016002148374115288
