Attribute,Best Lag,Miscoding
c1_school.closing,29,0.0020726669862622662
c2_workplace.closing,29,0.002857975841682944
c3_cancel.public.events,19,0.002120445023201674
c4_restrictions.on.gatherings,29,0.0031992122816412007
c5_close.public.transport,29,0.001888775086132774
c5_flag,29,0.00047775493923793346
c6_stay.at.home.requirements,21,0.0007758697312732701
c7_restrictions.on.internal.movement,1,0.0011083385528894204
c8_international.travel.controls,27,0.0031705411267470584
e2_debt.contract.relief,29,0.003391189671951588
e3_fiscal.measures,1,1.6918909981331945e-05
h1_public.information.campaigns,1,0.0008890233875779652
h2_testing.policy,1,0.0002800573354892218
h3_contact.tracing,29,0.0011257024731156267
h4_emergency.investment.in.healthcare,1,3.3912431391413676e-05
h6_facial.coverings,1,0.0014140773965261668
confirmedcases,29,0.004856089351227149
confirmeddeaths,29,0.004945407626374345
stringencyindex,29,0.0028193139439514764
stringencyindexfordisplay,29,0.002968984861391698
stringencylegacyindex,29,0.002784660496314834
stringencylegacyindexfordisplay,29,0.002973438076200411
governmentresponseindex,29,0.002944535647379015
governmentresponseindexfordisplay,29,0.003018526202299727
containmenthealthindex,29,0.002892904241086025
containmenthealthindexfordisplay,18,0.00301485535965259
economicsupportindex,29,0.003391189671951588
economicsupportindexfordisplay,29,0.0032762057021393206
cases,27,0.004267988039000722
deaths,29,0.003281711790166826
avgdeaths7days,25,0.00496638689431059
owid_total_cases,29,0.004643305472274767
owid_new_cases,27,0.003846703941700824
owid_new_cases_smoothed,29,0.004225654697023694
owid_total_deaths,28,0.004603497388042508
owid_new_deaths,29,0.0025167534908142057
owid_new_deaths_smoothed,25,0.0044307811831274845
owid_total_cases_per_million,29,0.004643305472274767
owid_new_cases_per_million,27,0.003846703941700824
owid_new_cases_smoothed_per_million,29,0.004225654697023694
owid_total_deaths_per_million,28,0.004603497388042508
owid_new_deaths_per_million,29,0.0025167534908142057
owid_new_deaths_smoothed_per_million,25,0.004406548306032287
owid_reproduction_rate,2,0.0018706753720756303
owid_new_tests,21,0.0029144181337638544
owid_total_tests,29,0.005831863817963456
owid_total_tests_per_thousand,29,0.005831863817963456
owid_new_tests_per_thousand,21,0.0029508175709491956
owid_new_tests_smoothed,14,0.004048388758183377
owid_new_tests_smoothed_per_thousand,14,0.004115874648284688
owid_positive_rate,23,0.004235406931665754
owid_tests_per_case,1,0.0008010645411085394
owid_stringency_index,29,0.0016536664429074768
conf_cases,20,0.0002544175705610724
conf_deaths,18,0.0002188646302400533
conf_cases_prev_week,28,0.0004971216387087958
conf_deaths_prev_week,27,0.0005333476386498242
conf_cases_infected,28,0.0004971216387087958
conf_cum_deaths,28,0.0004971216387087958
conf_cases_contagious,28,0.0004971216387087958
conf_cases_active,28,0.0004971216387087958
conf_p_cases_infected,28,0.0004971216387087958
conf_p_cases,20,0.0002544175705610724
conf_p_cases_contagious,28,0.0004971216387087958
conf_p_cases_active,28,0.0004971216387087958
ccfr_cases,27,0.004267988039000722
ccfr_deaths,29,0.003281711790166826
ccfr_cum_cases,29,0.004856089351227149
ccfr_cum_deaths,29,0.004945407626374345
ccfr_cases_infected,29,0.005543447231773526
ccfr_cases_infected_low,29,0.005533713072483944
ccfr_cases_infected_high,29,0.005426886883266103
ccfr_cases_daily,29,0.0017290799019913932
ccfr_cases_contagious,29,0.003736949502369045
ccfr_cases_active,27,0.004192334915991524
ccfr_p_cases_infected,29,0.005543447231773526
ccfr_p_cases_infected_low,29,0.005533713072483944
ccfr_p_cases_infected_high,29,0.005426886883266103
ccfr_p_cases_daily,29,0.0017290799019913932
ccfr_p_cases_contagious,29,0.003736949502369045
ccfr_p_cases_active,27,0.004192334915991524
umdapi_sample_size,28,0.0008764381547099846
umdapi_percent_cli,27,0.00027224531722839937
umdapi_cli_se,29,0.0002807667200125644
umdapi_percent_cli_unw,29,0.0004122342265352837
umdapi_cli_se_unw,27,0.0006804665447227653
