Attribute,Best Lag,Miscoding
c1_school.closing,15,0.021763251530781028
c2_workplace.closing,21,0.008174136553174765
c3_cancel.public.events,28,0.0174086544143929
c4_restrictions.on.gatherings,29,0.027991399782134576
c5_close.public.transport,6,0.004060243530481822
c6_stay.at.home.requirements,17,0.0032931046939896056
c8_international.travel.controls,1,0.009078750964227592
e1_income.support,17,0.0032931046939896056
e2_debt.contract.relief,1,0.008791768103274006
e3_fiscal.measures,1,0.0002693363195141974
e4_international.support,1,8.98785010948484e-05
h1_public.information.campaigns,5,0.007454229418249048
h2_testing.policy,1,0.015265714500125125
h3_contact.tracing,2,0.019366967155758186
h4_emergency.investment.in.healthcare,14,9.563882654998638e-05
h6_facial.coverings,1,0.017680290647564337
confirmedcases,25,0.0446542101478696
confirmeddeaths,29,0.020709732601856153
stringencyindex,29,0.0187293932485066
stringencyindexfordisplay,29,0.01907709139989636
stringencylegacyindex,4,0.009161455490121814
stringencylegacyindexfordisplay,5,0.009267195974269301
governmentresponseindex,29,0.0235070309448221
governmentresponseindexfordisplay,29,0.024154258566357164
containmenthealthindex,29,0.01706605157512855
containmenthealthindexfordisplay,29,0.023882291136742714
economicsupportindex,19,0.009547225830270187
economicsupportindexfordisplay,19,0.009438118789029448
cases,27,0.010893783640801704
deaths,19,0.002152503909547358
avgdeaths7days,14,0.005119836850532501
owid_total_cases,24,0.04440579806938551
owid_new_cases,27,0.010689229916970962
owid_new_cases_smoothed,26,0.03071613970877349
owid_total_deaths,29,0.01875124181891958
owid_new_deaths,22,0.0026808355266591056
owid_new_deaths_smoothed,18,0.00610506113665876
owid_total_cases_per_million,24,0.04440579806938551
owid_new_cases_per_million,27,0.010689229916970962
owid_new_cases_smoothed_per_million,26,0.03071613970877349
owid_total_deaths_per_million,29,0.01875124181891958
owid_new_deaths_per_million,22,0.0026808355266590878
owid_new_deaths_smoothed_per_million,18,0.005934965217299499
owid_reproduction_rate,8,0.019957727902453034
owid_stringency_index,4,0.021627649812993376
conf_cases,26,0.0017725062353194947
conf_deaths,26,0.0
conf_cases_prev_week,29,0.0002755617249709649
conf_deaths_prev_week,28,4.804512481219726e-05
conf_cases_infected,28,0.0005694192648085368
conf_cum_deaths,28,0.0008349350212636008
conf_cases_contagious,19,4.508118159669415e-05
conf_cases_active,14,1.354129172232303e-05
conf_p_cases_infected,28,0.0005694192648085368
conf_p_cases,26,0.0017725062353194947
conf_p_cases_contagious,19,4.508118159669415e-05
conf_p_cases_active,14,1.354129172232303e-05
ccfr_cases,27,0.010893783640801704
ccfr_deaths,19,0.002152503909547358
ccfr_cum_cases,25,0.0446542101478696
ccfr_cum_deaths,29,0.020709732601856153
ccfr_cases_infected,28,0.02951095651802922
ccfr_cases_infected_low,28,0.02794190150608389
ccfr_cases_infected_high,29,0.03957858953051797
ccfr_cases_daily,27,0.002058175623679887
ccfr_cases_contagious,21,0.007765005651149732
ccfr_cases_active,24,0.011186165165593844
ccfr_p_cases_infected,28,0.02951095651802922
ccfr_p_cases_infected_low,28,0.02794190150608389
ccfr_p_cases_infected_high,29,0.03957858953051797
ccfr_p_cases_daily,27,0.002058175623679887
ccfr_p_cases_contagious,21,0.007765005651149732
ccfr_p_cases_active,24,0.011186165165593844
