Attribute,Best Lag,Miscoding
c1_school.closing,14,0.005281553400903147
c1_flag,3,0.0006935215290086046
c2_workplace.closing,11,0.004867357553545708
c3_cancel.public.events,9,0.0008849099432442878
c3_flag,1,0.0002178382974232103
c4_restrictions.on.gatherings,12,0.0027505027801972503
c5_close.public.transport,29,0.0008290620037133379
c6_stay.at.home.requirements,11,0.0008072790728653292
c6_flag,2,0.0015823023654450686
c7_restrictions.on.internal.movement,11,0.0008725136818231453
c7_flag,15,0.0004907799751590177
c8_international.travel.controls,29,0.002622753997593281
e1_income.support,3,0.00201403848833221
e2_debt.contract.relief,1,0.001326265475196053
e3_fiscal.measures,24,0.00029559699858523465
h1_public.information.campaigns,1,0.0002865470542938371
h1_flag,1,0.00010271616750289389
h2_testing.policy,1,0.004424899542555884
h3_contact.tracing,1,0.005015062102831571
h4_emergency.investment.in.healthcare,1,0.00012758278655030723
h5_investment.in.vaccines,1,2.55245166791047e-05
h6_facial.coverings,1,0.0023669092172561193
confirmedcases,29,0.00641607808363197
confirmeddeaths,27,0.005790851347318565
stringencyindex,10,0.0036194684011522397
stringencyindexfordisplay,10,0.0034132483705842415
stringencylegacyindex,2,0.0036164160665654852
stringencylegacyindexfordisplay,2,0.0034812839244443105
governmentresponseindex,10,0.003261520165129651
governmentresponseindexfordisplay,10,0.003185746057430383
containmenthealthindex,9,0.003682110505108012
containmenthealthindexfordisplay,9,0.003640564431446458
economicsupportindex,3,0.00201403848833221
economicsupportindexfordisplay,3,0.0019752048534921476
cases,29,0.0023647432251804002
deaths,21,0.0029122308500955946
avgdeaths7days,26,0.004241888720367566
owid_total_cases,29,0.00631977744084358
owid_new_cases,29,0.002223690555460975
owid_new_cases_smoothed,27,0.004658298880944662
owid_total_deaths,27,0.005529924559034182
owid_new_deaths,14,0.0025030284715459343
owid_new_deaths_smoothed,26,0.0040779564762567526
owid_total_cases_per_million,29,0.00631977744084358
owid_new_cases_per_million,29,0.002223690555460975
owid_new_cases_smoothed_per_million,27,0.004658298880944662
owid_total_deaths_per_million,27,0.005529924559034182
owid_new_deaths_per_million,14,0.0025030284715459343
owid_new_deaths_smoothed_per_million,26,0.0040779564762567526
owid_reproduction_rate,7,0.002336431858524241
owid_new_tests,28,0.0033438854170683083
owid_total_tests,25,0.007672186555703443
owid_total_tests_per_thousand,25,0.007672186555703443
owid_new_tests_per_thousand,28,0.0033438854170683083
owid_new_tests_smoothed,19,0.004945299843853938
owid_new_tests_smoothed_per_thousand,19,0.00492808847401967
owid_positive_rate,26,0.0024751325064376623
owid_tests_per_case,29,0.0015244911021513408
owid_stringency_index,10,0.0036194684011522397
conf_cases,27,4.436010950566465e-05
conf_deaths,21,0.0005473180611932779
conf_cases_prev_week,25,0.00019606434707921508
conf_deaths_prev_week,24,7.419527858752783e-05
conf_cases_infected,23,0.0006243671193952657
conf_cum_deaths,22,2.090819737535076e-18
conf_cases_contagious,24,2.522819208931642e-05
conf_cases_active,23,0.0006243671193952657
conf_p_cases_infected,23,0.0006243671193952657
conf_p_cases,27,4.436010950566465e-05
conf_p_cases_contagious,24,2.522819208931642e-05
conf_p_cases_active,23,0.0006243671193952657
ccfr_cases,29,0.0023647432251804002
ccfr_deaths,21,0.0029122308500955946
ccfr_cum_cases,29,0.00641607808363197
ccfr_cum_deaths,27,0.005790851347318565
ccfr_cases_infected,24,0.0073007053778830966
ccfr_cases_infected_low,25,0.007240825875612959
ccfr_cases_infected_high,29,0.007058842889740778
ccfr_cases_daily,29,0.0013153039160778114
ccfr_cases_contagious,28,0.0034363324907019967
ccfr_cases_active,26,0.00384054325851704
ccfr_p_cases_infected,24,0.0073007053778830966
ccfr_p_cases_infected_low,25,0.007240825875612959
ccfr_p_cases_infected_high,29,0.007058842889740778
ccfr_p_cases_daily,29,0.0013153039160778114
ccfr_p_cases_contagious,28,0.0034363324907019967
ccfr_p_cases_active,26,0.00384054325851704
umdapi_sample_size,16,0.002453878755943222
umdapi_percent_cli,29,0.0005047987694405469
umdapi_cli_se,16,0.0007703007785421551
umdapi_percent_cli_unw,26,0.0006300735513386942
umdapi_cli_se_unw,27,0.0005070522862467416
umdapi_percent_ili,29,0.0005974218830537637
umdapi_ili_se,29,0.00028111194131755744
umdapi_percent_ili_unw,26,0.0007309889664699471
umdapi_ili_se_unw,19,0.00041889418839807265
umdapi_percent_mc,29,0.0021210024928078794
umdapi_mc_se,29,0.0005743744751756368
umdapi_percent_mc_unw,29,0.0024116929479083647
umdapi_mc_se_unw,2,0.0018062028157670373
umdapi_percent_dc,15,0.0011307131342201998
umdapi_dc_se,28,0.0004241544719716325
umdapi_percent_dc_unw,18,0.0015695149905666365
umdapi_dc_se_unw,27,0.0008549831547105495
umdapi_percent_hf,18,0.00067392086538412
umdapi_hf_se,1,0.0009587017952163453
umdapi_percent_hf_unw,24,0.0008734768350682039
umdapi_hf_se_unw,25,0.0009907584574078458
umdapi_percent_cli_smooth,25,0.0025106662701092335
umdapi_percent_cli_smooth_low,25,0.0029917655019390307
umdapi_percent_cli_smooth_high,25,0.0023641073170472173
umdapi_percent_cli_unw_smooth,25,0.002810874720896369
umdapi_percent_cli_unw_smooth_low,25,0.0030207545584254357
umdapi_percent_cli_unw_smooth_high,25,0.003000239348665369
umdapi_percent_ili_smooth,26,0.00258404587564204
umdapi_percent_ili_smooth_low,25,0.003032674860157816
umdapi_percent_ili_smooth_high,26,0.0025140466538693547
umdapi_percent_ili_unw_smooth,26,0.002738042264776884
umdapi_percent_ili_unw_smooth_low,26,0.0029977804894100522
umdapi_percent_ili_unw_smooth_high,28,0.0028781824860150593
umdapi_percent_mc_smooth,24,0.0032599795235738463
umdapi_percent_mc_smooth_low,24,0.0032694130363314445
umdapi_percent_mc_smooth_high,29,0.003044913736299015
umdapi_percent_mc_unw_smooth,24,0.0036338828420163765
umdapi_percent_mc_unw_smooth_low,24,0.0036047276382726915
umdapi_percent_mc_unw_smooth_high,24,0.003613919466258255
umdapi_percent_dc_smooth,17,0.002227321705434308
umdapi_percent_dc_smooth_low,16,0.002218163860365481
umdapi_percent_dc_smooth_high,18,0.0022596535511063974
umdapi_percent_dc_unw_smooth,22,0.0031303201376966443
umdapi_percent_dc_unw_smooth_low,18,0.002683085590610328
umdapi_percent_dc_unw_smooth_high,25,0.0032003942169863313
umdapi_percent_hf_smooth,26,0.0010736796370363888
umdapi_percent_hf_smooth_low,24,0.001050925970946609
umdapi_percent_hf_smooth_high,25,0.00084476365221664
umdapi_percent_hf_unw_smooth,22,0.0012970384865874283
umdapi_percent_hf_unw_smooth_low,8,0.001106154247693394
umdapi_percent_hf_unw_smooth_high,7,0.0012980705571871297
umdchl_total_responses,28,0.0016166813335172232
umdchl_pct_cli,26,0.000414252617159206
umdchl_pct_ili,23,0.0005355432772489371
umdchl_pct_fever,29,0.000740123770739238
umdchl_pct_cough,21,0.0007493355580969901
umdchl_pct_difficulty_breathing,6,0.00048245943025641353
