Attribute,Best Lag,Miscoding
c1_school.closing,17,0.03171947357861637
c2_workplace.closing,25,0.034284788295151365
c3_cancel.public.events,17,0.017165108188678186
c4_restrictions.on.gatherings,27,0.027690097084768352
c5_close.public.transport,17,0.01951323074616665
c6_stay.at.home.requirements,7,0.005896931001738675
c7_restrictions.on.internal.movement,22,0.02275053354518934
c8_international.travel.controls,13,0.03596525421782694
e2_debt.contract.relief,20,0.009628488815796888
e3_fiscal.measures,2,0.0013316397848262792
h1_public.information.campaigns,27,0.015300940739765727
h2_testing.policy,27,0.027690097084768352
h3_contact.tracing,27,0.0076223790532495535
h6_facial.coverings,2,0.028468418638668096
confirmedcases,23,0.0543362578484427
stringencyindex,23,0.03917766114553089
stringencyindexfordisplay,2,0.04350900177069734
stringencylegacyindex,27,0.03152227556616046
stringencylegacyindexfordisplay,27,0.03461901031183077
governmentresponseindex,28,0.034109583526591325
governmentresponseindexfordisplay,29,0.03669916799147269
containmenthealthindex,3,0.03004438731568896
containmenthealthindexfordisplay,3,0.03191590097538407
economicsupportindex,20,0.009628488815796888
economicsupportindexfordisplay,20,0.0103969793200373
cases,29,0.009799094812747986
owid_total_cases,23,0.053215137329138476
owid_new_cases,28,0.010019144557385652
owid_new_cases_smoothed,8,0.020010320060139662
owid_total_cases_per_million,23,0.053215137329138476
owid_new_cases_per_million,28,0.010019144557385652
owid_new_cases_smoothed_per_million,8,0.020010320060139662
owid_reproduction_rate,25,0.037511948147272746
owid_stringency_index,23,0.03443216468338735
conf_cases,13,0.0012409465732343915
conf_cases_prev_week,26,0.0006304870539417654
conf_cases_infected,11,0.011622861898311711
conf_cases_contagious,5,0.0018221408765732826
conf_cases_active,9,0.008321877344524541
conf_p_cases_infected,11,0.011622861898311711
conf_p_cases,13,0.0012409465732343915
conf_p_cases_contagious,5,0.0018221408765732826
conf_p_cases_active,9,0.008321877344524541
ccfr_cases,29,0.009799094812747986
ccfr_cum_cases,23,0.0543362578484427
