Attribute,Best Lag,Miscoding
c1_school.closing,29,0.0028905448367203862
c1_flag,25,0.0018243455778036671
c2_workplace.closing,1,0.0034124324787892734
c2_flag,1,0.0007230214461811805
c3_cancel.public.events,7,0.0018341490152659807
c4_restrictions.on.gatherings,1,0.0015370446209612356
c5_close.public.transport,29,0.0015055128840843317
c6_stay.at.home.requirements,13,0.0036154615805054787
c7_restrictions.on.internal.movement,26,0.002089959761514993
c7_flag,24,0.0012681899242879447
c8_international.travel.controls,1,0.002755547063937622
e1_income.support,29,0.002891389717345684
e2_debt.contract.relief,1,0.0013759345192381333
e3_fiscal.measures,1,5.5585701437607946e-05
h2_testing.policy,1,0.00036608727085447917
h3_contact.tracing,1,0.0009536756933847009
h4_emergency.investment.in.healthcare,29,3.946943244206451e-05
h5_investment.in.vaccines,1,1.8431847067131695e-05
h6_facial.coverings,1,0.0015097047219358054
confirmedcases,29,0.006502446147758853
confirmeddeaths,29,0.007393243985105191
stringencyindex,1,0.003009960424861436
stringencyindexfordisplay,1,0.003009960424861436
stringencylegacyindex,24,0.0032663824005327493
stringencylegacyindexfordisplay,24,0.0032663824005327493
governmentresponseindex,26,0.002866955721741824
governmentresponseindexfordisplay,26,0.002866955721741824
containmenthealthindex,24,0.0032865886356490785
containmenthealthindexfordisplay,24,0.0032865886356490785
economicsupportindex,29,0.004074523272493677
economicsupportindexfordisplay,29,0.004074523272493677
cases,16,0.00628989346262727
deaths,29,0.0046803786968773005
avgdeaths7days,27,0.005507631823735152
owid_total_cases,29,0.006518429050310887
owid_new_cases,29,0.006118545974367574
owid_new_cases_smoothed,29,0.006467673666040204
owid_total_deaths,29,0.007358642715576367
owid_new_deaths,28,0.004228328367059674
owid_new_deaths_smoothed,28,0.005229250621621666
owid_total_cases_per_million,29,0.006518429050310887
owid_new_cases_per_million,29,0.006118545974367574
owid_new_cases_smoothed_per_million,29,0.006467673666040204
owid_total_deaths_per_million,29,0.007358642715576367
owid_new_deaths_per_million,28,0.004207984594616668
owid_new_deaths_smoothed_per_million,28,0.005229250621621666
owid_reproduction_rate,16,0.0017316484785033176
owid_new_tests,29,0.0034673319113426417
owid_total_tests,22,0.006548208585227
owid_total_tests_per_thousand,22,0.006548208585227
