Attribute,Best Lag,Miscoding
c1_school.closing,1,0.0010655175441091822
c1_flag,1,0.0004964122057237437
c2_workplace.closing,24,0.0031610540530130423
c2_flag,8,0.0004145442937680676
c3_cancel.public.events,1,0.0023320606915170267
c3_flag,29,0.0020253473229277412
c4_restrictions.on.gatherings,1,0.0021052701592419575
c4_flag,29,0.0010284272661261987
c5_close.public.transport,3,0.0004293415091238048
c6_stay.at.home.requirements,13,0.002905611488732463
c6_flag,29,0.00020465912739940113
c7_restrictions.on.internal.movement,12,0.0007609295762461657
c7_flag,20,0.0003308278002297074
c8_international.travel.controls,1,0.001773464202439145
e1_income.support,29,0.0014973844107196343
e2_debt.contract.relief,1,0.0024291291000664915
e3_fiscal.measures,1,3.8288178134742366e-05
e4_international.support,1,9.119479241607709e-05
h1_public.information.campaigns,1,0.00027489512747788257
h2_testing.policy,29,0.0014800715816922986
h3_contact.tracing,26,0.0004805161708026675
h4_emergency.investment.in.healthcare,1,1.9104647104729585e-05
h6_facial.coverings,29,0.0018551615300237297
confirmedcases,5,0.004793540130481779
confirmeddeaths,29,0.004395205077508826
stringencyindex,5,0.0017855663049405393
stringencyindexfordisplay,5,0.0018845742796746244
stringencylegacyindex,13,0.001966920020738204
stringencylegacyindexfordisplay,12,0.001972802212130093
governmentresponseindex,9,0.0014971498100786163
governmentresponseindexfordisplay,9,0.001536147981226542
containmenthealthindex,1,0.0022712515049832112
containmenthealthindexfordisplay,1,0.0023906294290264294
economicsupportindex,1,0.0024291291000664945
economicsupportindexfordisplay,1,0.00244566017328486
cases,29,0.002965878563163928
deaths,28,0.0023765237218178895
avgdeaths7days,26,0.0033114367416455354
owid_total_cases,5,0.004897311220549629
owid_new_cases,29,0.0026329209260042923
owid_new_cases_smoothed,29,0.0037251760688312295
owid_total_deaths,29,0.004804134123971249
owid_new_deaths,29,0.001989167677007576
owid_new_deaths_smoothed,26,0.0031347903429340806
owid_total_cases_per_million,5,0.004897311220549629
owid_new_cases_per_million,29,0.0026329209260042923
owid_new_cases_smoothed_per_million,29,0.0037251760688312295
owid_total_deaths_per_million,29,0.004804134123971249
owid_new_deaths_per_million,29,0.0020539990273076626
owid_new_deaths_smoothed_per_million,26,0.0031347903429340806
owid_reproduction_rate,8,0.002091697926465724
owid_new_tests,20,0.002306563521830431
owid_total_tests,19,0.004097284183740272
owid_total_tests_per_thousand,19,0.004097284183740272
owid_new_tests_per_thousand,18,0.002296605784841137
owid_new_tests_smoothed,19,0.002847234421603861
owid_new_tests_smoothed_per_thousand,13,0.0028859575536481505
owid_positive_rate,28,0.002794362381710312
owid_tests_per_case,28,0.0024282143206419424
owid_stringency_index,7,0.0027887743987156724
conf_cases,5,0.00045982823649443413
conf_deaths,20,0.000101015112408657
conf_cases_prev_week,3,0.0005684279089970768
conf_deaths_prev_week,3,0.0005657490076394587
conf_cases_infected,4,0.0009510326386047109
conf_cum_deaths,4,0.0009510326386047109
conf_cases_contagious,2,0.000567536787476738
conf_cases_active,20,0.0009618903457847399
conf_p_cases_infected,4,0.0009510326386047109
conf_p_cases,5,0.00045982823649443413
conf_p_cases_contagious,2,0.000567536787476738
conf_p_cases_active,20,0.0009618903457847399
ccfr_cases,29,0.002965878563163928
ccfr_deaths,28,0.0023765237218178895
ccfr_cum_cases,5,0.004793540130481779
ccfr_cum_deaths,29,0.004395205077508826
ccfr_cases_infected,2,0.004528969720396576
ccfr_cases_infected_low,2,0.0045341520677947885
ccfr_cases_infected_high,1,0.004543259234584564
ccfr_cases_daily,29,0.0034009249104026288
ccfr_cases_contagious,29,0.0034358841138598865
ccfr_cases_active,29,0.0034264905438032875
ccfr_p_cases_infected,2,0.004528969720396576
ccfr_p_cases_infected_low,2,0.0045341520677947885
ccfr_p_cases_infected_high,1,0.004543259234584564
ccfr_p_cases_daily,29,0.0034009249104026288
ccfr_p_cases_contagious,29,0.0034358841138598865
ccfr_p_cases_active,29,0.0034264905438032875
umdapi_sample_size,26,0.0035620875100982117
umdapi_percent_cli,1,0.0009473487995348763
umdapi_cli_se,13,0.0016861201761899057
umdapi_percent_cli_unw,7,0.0014800809423162352
umdapi_cli_se_unw,25,0.0027092244687603262
umdapi_percent_ili,25,0.0008955553828577572
umdapi_ili_se,18,0.001643724086868779
umdapi_percent_ili_unw,1,0.0015140993355396112
umdapi_ili_se_unw,25,0.0021869340872816578
umdapi_percent_mc,29,0.0016548675412013793
umdapi_mc_se,25,0.0030296133009567166
umdapi_percent_mc_unw,29,0.0017912765285165696
umdapi_mc_se_unw,25,0.003167324115331348
umdapi_percent_dc,26,0.0017518541067029242
umdapi_dc_se,21,0.0033650518282216826
umdapi_percent_dc_unw,26,0.002060999706802447
umdapi_dc_se_unw,25,0.0030080164239859914
umdapi_percent_hf,20,0.001807550660327932
umdapi_hf_se,24,0.0011737812323249963
umdapi_percent_hf_unw,23,0.002541089959968126
umdapi_hf_se_unw,18,0.0017392857195581296
umdapi_percent_cli_smooth,1,0.0031662416402322003
