Attribute,Best Lag,Miscoding
c1_school.closing,7,0.00398553244057752
c2_workplace.closing,1,0.004094536662475879
c3_cancel.public.events,1,0.000998013355062282
c4_restrictions.on.gatherings,14,0.0037070330016010884
c4_flag,10,0.00017836688873829377
c5_close.public.transport,1,0.0012583814621641475
c5_flag,19,5.5723045783832165e-05
c6_stay.at.home.requirements,29,0.0015093003360522655
c6_flag,15,0.0027653255303640993
c7_restrictions.on.internal.movement,4,0.0030524230817239734
c7_flag,1,0.004509403346150845
c8_international.travel.controls,1,0.004737818376124508
e1_income.support,29,0.0026998440473690317
e2_debt.contract.relief,29,0.0026998440473690317
e3_fiscal.measures,1,5.679113481840296e-05
h1_public.information.campaigns,1,3.778808232912716e-05
h2_testing.policy,1,0.000536317172263143
h4_emergency.investment.in.healthcare,1,1.8857892098525784e-05
h6_facial.coverings,1,0.0012827523168467366
confirmedcases,29,0.008871965404186553
confirmeddeaths,9,0.008337677903972905
stringencyindex,1,0.002670529089197593
stringencyindexfordisplay,1,0.0026419421767612445
stringencylegacyindex,8,0.0035089338340352203
stringencylegacyindexfordisplay,8,0.003538473037094997
governmentresponseindex,1,0.0027461247727078946
governmentresponseindexfordisplay,1,0.0027238351125918213
containmenthealthindex,1,0.0030155847494274294
containmenthealthindexfordisplay,1,0.0030599951200583645
economicsupportindex,29,0.0026998440473690317
economicsupportindexfordisplay,29,0.0026921214954540797
cases,29,0.004742582821240848
deaths,29,0.0036405520459814023
avgdeaths7days,29,0.003968516516645306
owid_total_cases,15,0.008640280438690303
owid_new_cases,29,0.005006782129988947
owid_new_cases_smoothed,29,0.005890537285556808
owid_total_deaths,13,0.008222825836776056
owid_new_deaths,28,0.0038553483984702834
owid_new_deaths_smoothed,29,0.004289698614506965
owid_total_cases_per_million,15,0.008640280438690303
owid_new_cases_per_million,29,0.005006782129988947
owid_new_cases_smoothed_per_million,29,0.005890537285556808
owid_total_deaths_per_million,13,0.008222825836776056
owid_new_deaths_per_million,28,0.0033710970882013763
owid_new_deaths_smoothed_per_million,29,0.004289698614506965
owid_reproduction_rate,9,0.0018843953310540634
owid_stringency_index,7,0.003633151208103442
conf_cases,25,6.124322733935674e-05
conf_deaths,24,0.0
conf_cases_prev_week,23,0.0020541782943832025
conf_deaths_prev_week,19,0.0006590366329985232
conf_cases_infected,22,0.0037746687868046138
conf_cum_deaths,29,0.0038255851521185134
conf_cases_contagious,21,0.005422666334237355
conf_cases_active,22,0.0037746687868046138
conf_p_cases_infected,22,0.0037746687868046138
conf_p_cases,25,6.124322733935674e-05
conf_p_cases_contagious,21,0.005422666334237355
conf_p_cases_active,22,0.0037746687868046138
ccfr_cases,29,0.004742582821240848
ccfr_deaths,29,0.0036405520459814023
ccfr_cum_cases,29,0.008871965404186553
ccfr_cum_deaths,9,0.008337677903972905
ccfr_cases_infected,22,0.008338230307087321
ccfr_cases_infected_low,22,0.008327786437135967
ccfr_cases_infected_high,20,0.008144247975702462
ccfr_cases_daily,29,0.004007485719944338
ccfr_cases_contagious,29,0.0046760602027626046
ccfr_cases_active,29,0.004481312861994765
ccfr_p_cases_infected,22,0.008338230307087321
ccfr_p_cases_infected_low,22,0.008327786437135967
ccfr_p_cases_infected_high,20,0.008144247975702462
ccfr_p_cases_daily,29,0.004007485719944338
ccfr_p_cases_contagious,29,0.0046760602027626046
ccfr_p_cases_active,29,0.004481312861994765
umdapi_sample_size,2,0.002079601313788686
umdapi_percent_cli,29,0.0013214408297987563
umdapi_cli_se,29,0.002311936700983363
umdapi_percent_cli_unw,29,0.0010434533566790044
umdapi_cli_se_unw,7,0.0027840674616193047
umdapi_percent_ili,22,0.0012949934897629161
umdapi_ili_se,29,0.0027734496370692176
umdapi_percent_ili_unw,29,0.00179385306282282
umdapi_ili_se_unw,6,0.0027502224707395087
umdapi_percent_mc,26,0.0009415386147044344
umdapi_mc_se,4,0.0012497024508184987
umdapi_percent_mc_unw,29,0.0014530639227719334
umdapi_mc_se_unw,3,0.0016942487119020275
umdapi_percent_dc,27,0.0006604385885845164
umdapi_dc_se,4,0.0011926342740142095
umdapi_percent_dc_unw,26,0.0010217177815659898
umdapi_dc_se_unw,2,0.001746818586164795
umdapi_percent_hf,12,0.00046134614007827934
umdapi_hf_se,2,0.0013294119595963871
umdapi_percent_hf_unw,12,0.000507821586369075
umdapi_hf_se_unw,1,0.001871161970405843
umdapi_percent_cli_smooth,16,0.006645858934765354
umdapi_percent_cli_smooth_low,29,0.005598860465944902
umdapi_percent_cli_smooth_high,16,0.006645858934765354
umdapi_percent_cli_unw_smooth,28,0.0060101640134069155
