Attribute,Best Lag,Miscoding
c1_school.closing,15,0.0071266341232859584
c2_workplace.closing,29,0.016816830346327083
c2_flag,1,0.000864545153703683
c3_cancel.public.events,1,0.006952877416987041
c4_restrictions.on.gatherings,1,0.009625516334179246
c4_flag,6,0.0015605384327869632
c5_close.public.transport,1,0.007722310851690779
c6_stay.at.home.requirements,1,0.009069144530337013
c6_flag,4,0.0035266697453503926
c7_restrictions.on.internal.movement,1,0.005646343864010489
c7_flag,1,0.012730291334590185
c8_international.travel.controls,18,0.002233687787880243
e1_income.support,18,0.0037318364200000734
e2_debt.contract.relief,1,0.005967773000729623
e3_fiscal.measures,29,0.0002801962280655835
h1_public.information.campaigns,1,0.0008410492889819137
h2_testing.policy,29,0.015444523668825136
h3_contact.tracing,1,0.004344507272282277
h4_emergency.investment.in.healthcare,24,0.00028090534275952396
h6_facial.coverings,1,0.028161467250727677
confirmedcases,28,0.025975173438033163
confirmeddeaths,29,0.026294455112887923
stringencyindex,29,0.01416077150065118
stringencyindexfordisplay,29,0.014877126303091227
stringencylegacyindex,14,0.019514580774478492
stringencylegacyindexfordisplay,16,0.019528956442847935
governmentresponseindex,1,0.006952877416987049
governmentresponseindexfordisplay,1,0.00699531611762628
containmenthealthindex,1,0.006952877416987049
containmenthealthindexfordisplay,1,0.00699531611762628
economicsupportindex,25,0.01015314015278535
economicsupportindexfordisplay,25,0.010156011142080692
cases,29,0.019503941484042532
deaths,25,0.008671689787084812
avgdeaths7days,27,0.02001477698271375
owid_total_cases,28,0.02605559846423043
owid_new_cases,28,0.01804971383089744
owid_new_cases_smoothed,29,0.02600176395446733
owid_total_deaths,29,0.026328309584039502
owid_new_deaths,28,0.007826720510637018
owid_new_deaths_smoothed,27,0.017965207397072434
owid_total_cases_per_million,28,0.02605559846423043
owid_new_cases_per_million,28,0.01804971383089744
owid_new_cases_smoothed_per_million,29,0.02600176395446733
owid_total_deaths_per_million,29,0.026328309584039502
owid_new_deaths_per_million,28,0.007826720510637018
owid_new_deaths_smoothed_per_million,27,0.017965207397072434
owid_reproduction_rate,7,0.013261086940451968
owid_stringency_index,15,0.021359623569988807
conf_cases,16,3.016425799000328e-05
conf_deaths,17,3.168271068691213e-05
conf_cases_prev_week,14,0.00021198798331462516
conf_deaths_prev_week,16,0.00011070944573567462
conf_cases_infected,17,1.8895430432553056e-05
conf_cum_deaths,22,9.794923185297908e-06
conf_cases_contagious,14,0.00021198798331462516
conf_cases_active,17,1.8895430432553056e-05
conf_p_cases_infected,17,1.8895430432553056e-05
conf_p_cases,16,3.016425799000328e-05
conf_p_cases_contagious,14,0.00021198798331462516
conf_p_cases_active,17,1.8895430432553056e-05
ccfr_cases,29,0.019503941484042532
ccfr_deaths,25,0.008671689787084812
ccfr_cum_cases,28,0.025975173438033163
ccfr_cum_deaths,29,0.026294455112887923
ccfr_cases_infected,29,0.029280362312152145
ccfr_cases_infected_low,29,0.02908327843502228
ccfr_cases_infected_high,29,0.029272962929057296
ccfr_cases_daily,10,0.0065195837697076525
ccfr_cases_contagious,1,0.021075404717508354
ccfr_cases_active,24,0.024708749003620273
ccfr_p_cases_infected,29,0.029280362312152145
ccfr_p_cases_infected_low,29,0.02908327843502228
ccfr_p_cases_infected_high,29,0.029272962929057296
ccfr_p_cases_daily,10,0.0065195837697076525
ccfr_p_cases_contagious,1,0.021075404717508354
ccfr_p_cases_active,24,0.024708749003620273
