Attribute,Best Lag,Miscoding
c1_school.closing,1,0.004429722450160447
c2_workplace.closing,1,0.011422089298751438
c3_cancel.public.events,1,0.005205712248590779
c4_restrictions.on.gatherings,19,0.00727728368936381
c5_close.public.transport,17,0.005022546812768483
c6_stay.at.home.requirements,17,0.014564600770971879
c7_restrictions.on.internal.movement,29,0.004288158572331823
c7_flag,29,0.011614596309853804
c8_international.travel.controls,1,0.0054325149748353264
e1_income.support,29,0.00922117900643543
e2_debt.contract.relief,29,0.009199792363025107
e3_fiscal.measures,1,0.0002694260003127644
h1_public.information.campaigns,1,0.0033662765020107763
h2_testing.policy,10,0.007208134333648325
h3_contact.tracing,1,0.004321053374953999
h4_emergency.investment.in.healthcare,1,8.944784569834184e-05
h6_facial.coverings,20,0.023635164055195862
confirmedcases,29,0.026636393398073232
confirmeddeaths,26,0.02575361889880799
stringencyindex,20,0.01161618878163065
stringencyindexfordisplay,19,0.010334225995147588
stringencylegacyindex,13,0.00699332412170882
stringencylegacyindexfordisplay,13,0.006783467750703441
governmentresponseindex,10,0.013261671128447672
governmentresponseindexfordisplay,10,0.012714932708991475
containmenthealthindex,13,0.00699332412170882
containmenthealthindexfordisplay,13,0.006708248193788632
economicsupportindex,29,0.012147958151585474
economicsupportindexfordisplay,29,0.011469782862756158
cases,25,0.01237618744843354
deaths,20,0.0048696882712318396
avgdeaths7days,16,0.018653687313659125
owid_total_cases,29,0.02575605307787877
owid_new_cases,25,0.010991625369425098
owid_new_cases_smoothed,27,0.021848042780361506
owid_total_deaths,29,0.02428511060265098
owid_new_deaths,20,0.004318000175818808
owid_new_deaths_smoothed,16,0.01721211871423482
owid_total_cases_per_million,29,0.02575605307787877
owid_new_cases_per_million,25,0.010991625369425098
owid_new_cases_smoothed_per_million,27,0.021848042780361506
owid_total_deaths_per_million,29,0.02428511060265098
owid_new_deaths_per_million,20,0.004318000175818808
owid_new_deaths_smoothed_per_million,16,0.01721211871423482
owid_reproduction_rate,2,0.028108630113444114
owid_new_tests,1,0.00667905664137384
owid_total_tests,26,0.027000612122708788
owid_total_tests_per_thousand,26,0.027000612122708788
owid_new_tests_per_thousand,1,0.00667905664137384
owid_new_tests_smoothed,29,0.019093540590034538
owid_new_tests_smoothed_per_thousand,29,0.019093540590034538
owid_positive_rate,29,0.01370464371698833
owid_tests_per_case,28,0.006138987833759895
owid_stringency_index,20,0.014566311977905968
conf_cases,29,8.57930497340584e-05
conf_deaths,28,0.0014058729812423422
conf_cases_prev_week,24,0.0002879823670364136
conf_deaths_prev_week,23,1.3196757333298025e-05
conf_cases_infected,22,0.001772939224265932
conf_cum_deaths,21,0.0002974345190416479
conf_cases_contagious,23,0.0013502309582071326
conf_cases_active,16,0.0016379591137966494
conf_p_cases_infected,22,0.001772939224265932
conf_p_cases,29,8.57930497340584e-05
conf_p_cases_contagious,23,0.0013502309582071326
conf_p_cases_active,16,0.0016379591137966494
ccfr_cases,25,0.01237618744843354
ccfr_deaths,20,0.0048696882712318396
ccfr_cum_cases,29,0.026636393398073232
ccfr_cum_deaths,26,0.02575361889880799
ccfr_cases_infected,29,0.03193923787369732
ccfr_cases_infected_low,29,0.03062963045512986
ccfr_cases_infected_high,28,0.030131437381520316
ccfr_cases_daily,15,0.004058218479488171
ccfr_cases_contagious,12,0.0070958054338328
ccfr_cases_active,10,0.010094914936399836
ccfr_p_cases_infected,29,0.03193923787369732
ccfr_p_cases_infected_low,29,0.03062963045512986
ccfr_p_cases_infected_high,28,0.030131437381520316
ccfr_p_cases_daily,15,0.004058218479488171
ccfr_p_cases_contagious,12,0.0070958054338328
ccfr_p_cases_active,10,0.010094914936399836
