Attribute,Best Lag,Miscoding
c1_school.closing,26,0.0008108244789561053
c1_flag,29,0.0013038162477351449
c2_workplace.closing,29,0.002777895952100525
c2_flag,12,0.00020524176524290813
c3_cancel.public.events,15,0.0008460752437069658
c3_flag,29,0.00411056641802428
c4_restrictions.on.gatherings,29,0.004075108188723136
c5_close.public.transport,26,0.0033730556318160086
c5_flag,14,0.0005672046379301506
c6_stay.at.home.requirements,28,0.001753014543546493
c6_flag,6,0.0007068647194953651
c7_restrictions.on.internal.movement,12,0.0015660289341432798
c8_international.travel.controls,29,0.002855560531798478
e1_income.support,1,0.0008747671929770051
e2_debt.contract.relief,1,0.0032871138007048977
e4_international.support,1,1.255580573825357e-05
h2_testing.policy,1,0.001096862072458196
h3_contact.tracing,29,0.0014368381494660645
h4_emergency.investment.in.healthcare,1,1.255580573825357e-05
h6_facial.coverings,29,0.004567539682929628
h6_flag,29,0.0015681481996666176
confirmedcases,28,0.005233238943491271
confirmeddeaths,29,0.005051225821969865
stringencyindex,12,0.003457974415076745
stringencyindexfordisplay,12,0.003457974415076745
stringencylegacyindex,29,0.0034702696265979374
stringencylegacyindexfordisplay,29,0.0034702696265979374
governmentresponseindex,22,0.0024667122602575844
governmentresponseindexfordisplay,22,0.0024667122602575844
containmenthealthindex,23,0.0026476799503076963
containmenthealthindexfordisplay,23,0.0026476799503076963
economicsupportindex,1,0.0032871138007048977
economicsupportindexfordisplay,1,0.0032871138007048977
cases,28,0.003791372540397176
deaths,29,0.00411060600578515
avgdeaths7days,29,0.00560159552217754
owid_total_cases,28,0.005233238943491271
owid_new_cases,28,0.003791372540397176
owid_new_cases_smoothed,29,0.005351898817005123
owid_total_deaths,9,0.005087520048399413
owid_new_deaths,29,0.003093810796735033
owid_new_deaths_smoothed,29,0.005539792725133405
owid_total_cases_per_million,28,0.005233238943491271
owid_new_cases_per_million,28,0.003791372540397176
owid_new_cases_smoothed_per_million,29,0.005351898817005123
owid_total_deaths_per_million,9,0.005087520048399413
owid_new_deaths_per_million,29,0.003093810796735033
owid_new_deaths_smoothed_per_million,29,0.005594172355391723
owid_reproduction_rate,2,0.001568366262784161
owid_new_tests,1,0.0034202192226025314
owid_total_tests,5,0.005812783066383008
owid_total_tests_per_thousand,5,0.005812783066383008
owid_new_tests_per_thousand,1,0.0034202192226025314
owid_new_tests_smoothed,11,0.00448824674474704
owid_new_tests_smoothed_per_thousand,11,0.00448824674474704
owid_positive_rate,26,0.004292485278777591
owid_tests_per_case,1,0.0006664410134677333
owid_stringency_index,12,0.003457974415076745
conf_cases,22,0.00012435997491289447
conf_deaths,23,1.1816621477857317e-05
conf_cases_prev_week,20,5.468209645906044e-05
conf_deaths_prev_week,21,3.8464364891435816e-05
conf_cases_infected,20,5.4761287933589934e-05
conf_cum_deaths,20,5.468209645906044e-05
conf_cases_contagious,20,5.4761287933589934e-05
conf_cases_active,20,5.4761287933589934e-05
conf_p_cases_infected,20,5.4761287933589934e-05
conf_p_cases,22,0.00012435997491289447
conf_p_cases_contagious,20,5.4761287933589934e-05
conf_p_cases_active,20,5.4761287933589934e-05
