Attribute,Best Lag,Miscoding
c1_school.closing,19,0.020391248890831024
c2_workplace.closing,24,0.013557972349457752
c3_cancel.public.events,20,0.009749802060025528
c4_restrictions.on.gatherings,29,0.0013762932374796143
c5_close.public.transport,29,0.005177883404287322
c6_stay.at.home.requirements,29,0.00557377305372109
c7_restrictions.on.internal.movement,26,0.007594159040401898
c8_international.travel.controls,29,0.01653858196265199
e1_income.support,16,0.002402177282855783
e2_debt.contract.relief,16,0.01434698310723411
h1_public.information.campaigns,21,0.0021957578455712987
h2_testing.policy,19,0.023688034532571626
h3_contact.tracing,19,0.002268383410693175
h4_emergency.investment.in.healthcare,1,0.00012850714202177927
h6_facial.coverings,29,0.02861172302744546
confirmedcases,1,0.035537988118390595
confirmeddeaths,16,0.0216405859931951
stringencyindex,29,0.017577695166975688
stringencyindexfordisplay,29,0.017577695166975688
stringencylegacyindex,29,0.022609065373186358
stringencylegacyindexfordisplay,29,0.022609065373186358
governmentresponseindex,28,0.020133452806467316
governmentresponseindexfordisplay,28,0.020133452806467316
containmenthealthindex,28,0.020238022949658655
containmenthealthindexfordisplay,28,0.020238022949658655
economicsupportindex,16,0.01434698310723411
economicsupportindexfordisplay,16,0.01434698310723411
cases,26,0.007193851162243402
deaths,23,0.005814669946530852
avgdeaths7days,29,0.012474369370937297
owid_total_cases,29,0.039839247899632474
owid_new_cases,26,0.007912624515019874
owid_new_cases_smoothed,29,0.022420837576495486
owid_total_deaths,17,0.02470578815266446
owid_new_deaths,21,0.007215853103198196
owid_new_deaths_smoothed,12,0.015867009760071788
owid_total_cases_per_million,29,0.039839247899632474
owid_new_cases_per_million,26,0.007912624515019874
owid_new_cases_smoothed_per_million,29,0.022420837576495486
owid_total_deaths_per_million,17,0.02470578815266446
owid_new_deaths_per_million,21,0.007215853103198196
owid_new_deaths_smoothed_per_million,12,0.016273377827660983
owid_reproduction_rate,29,0.02537814151995969
owid_stringency_index,19,0.025182701751586704
conf_cases,29,7.584378386164627e-05
conf_deaths,2,0.003558640311018628
conf_cases_prev_week,25,0.0006480369898927861
conf_deaths_prev_week,28,0.0004846261150183994
conf_cases_infected,12,0.01229996508971338
conf_cum_deaths,1,0.0062244732948473274
conf_cases_contagious,20,-2.371602404189746e-17
conf_cases_active,2,0.008382107135388004
conf_p_cases_infected,12,0.01229996508971338
conf_p_cases,29,7.584378386164627e-05
conf_p_cases_contagious,20,-2.371602404189746e-17
conf_p_cases_active,2,0.008382107135388004
ccfr_cases,26,0.007193851162243402
ccfr_deaths,23,0.005814669946530852
ccfr_cum_cases,1,0.035537988118390595
ccfr_cum_deaths,16,0.0216405859931951
ccfr_cases_infected,27,0.017197667980140392
ccfr_cases_infected_low,29,0.016411541623287448
ccfr_cases_infected_high,29,0.020061638302704753
ccfr_cases_daily,16,0.0020869652042523725
ccfr_cases_contagious,27,0.012489100765466742
ccfr_cases_active,1,0.013962175600171208
ccfr_p_cases_infected,27,0.017197667980140392
ccfr_p_cases_infected_low,29,0.016411541623287448
ccfr_p_cases_infected_high,29,0.020061638302704753
ccfr_p_cases_daily,16,0.0020869652042523725
ccfr_p_cases_contagious,27,0.012489100765466742
ccfr_p_cases_active,1,0.013962175600171208
