Attribute,Best Lag,Miscoding
c1_school.closing,4,0.0014116944127409907
c1_flag,1,0.0002916786034897251
c2_workplace.closing,8,0.001973079292219488
c2_flag,5,0.00026218453099112536
c3_cancel.public.events,6,0.0008019583759378145
c3_flag,8,0.0011277979284148594
c4_restrictions.on.gatherings,1,0.0006256059283672362
c4_flag,1,0.0010237057903202157
c5_close.public.transport,1,0.0013204957815990117
c6_stay.at.home.requirements,21,0.0012008034341001734
c6_flag,21,0.00178466211809429
c7_restrictions.on.internal.movement,1,0.0013070719179546038
c7_flag,8,0.0006648081043922306
c8_international.travel.controls,29,0.0007284813677508321
e1_income.support,29,0.0008073604361447687
e2_debt.contract.relief,26,0.0009809367296381556
e3_fiscal.measures,7,0.00014916791084738324
e4_international.support,1,1.9013804079655082e-05
h1_flag,1,0.0005403768612144224
h2_testing.policy,1,0.0043154395431555005
h3_contact.tracing,1,0.0014401758024046075
h4_emergency.investment.in.healthcare,28,0.00018879576534794847
h5_investment.in.vaccines,1,3.809958536696696e-05
h6_facial.coverings,1,0.003923482710580879
h6_flag,1,0.002323095473791812
confirmedcases,29,0.008255947638172138
confirmeddeaths,22,0.0033048581253162152
stringencyindex,8,0.0011851893690303246
stringencyindexfordisplay,8,0.0012364024357643694
stringencylegacyindex,1,0.0018825972741945505
stringencylegacyindexfordisplay,1,0.001959102374164653
governmentresponseindex,1,0.0010094236227316607
governmentresponseindexfordisplay,1,0.0010261262479685123
containmenthealthindex,5,0.0011571184819147168
containmenthealthindexfordisplay,5,0.0012037233358195777
economicsupportindex,29,0.0032902097999736456
economicsupportindexfordisplay,29,0.003439656447385784
cases,27,0.005873824706489366
deaths,28,0.001067045952426108
avgdeaths7days,29,0.0014810782102727758
owid_total_cases,29,0.008354952171506258
owid_new_cases,25,0.0065299678927279725
owid_new_cases_smoothed,21,0.006416369723186355
owid_total_deaths,22,0.0033616082838638247
owid_new_deaths,27,0.0010090169645876005
owid_new_deaths_smoothed,29,0.0015007843026304329
owid_total_cases_per_million,29,0.008354952171506258
owid_new_cases_per_million,25,0.0065299678927279725
owid_new_cases_smoothed_per_million,21,0.006416369723186355
owid_total_deaths_per_million,22,0.0033616082838638247
owid_new_deaths_per_million,27,0.0010090169645876005
owid_new_deaths_smoothed_per_million,29,0.0015007843026304329
owid_reproduction_rate,1,0.0008564071650541876
owid_icu_patients,29,0.0022043982024603516
owid_icu_patients_per_million,29,0.0022043982024603516
owid_hosp_patients,17,0.0014004942183928038
