Attribute,Best Lag,Miscoding
c1_school.closing,29,0.0023465637562995224
c2_workplace.closing,29,0.0025691343923188946
c3_cancel.public.events,1,0.0007914180415710673
c4_restrictions.on.gatherings,29,0.003968595491149662
c5_close.public.transport,29,0.00250399461085813
c6_stay.at.home.requirements,1,0.0007082816222957233
c7_restrictions.on.internal.movement,7,0.0010519639368892283
c7_flag,8,0.0003468435757468721
c8_international.travel.controls,1,0.0017297653452232325
e1_income.support,29,0.0006926430260056431
e2_debt.contract.relief,1,0.0019994008194885197
e3_fiscal.measures,1,2.672552567199654e-05
e4_international.support,4,7.772976083852474e-05
h1_public.information.campaigns,29,0.0006976555048006918
h2_testing.policy,14,0.0007649789949196145
h3_contact.tracing,1,0.0005636335782451944
h6_facial.coverings,10,0.001703634856932616
confirmedcases,27,0.004106588875011019
confirmeddeaths,26,0.003807041812949161
stringencyindex,29,0.0033747342761159616
stringencyindexfordisplay,29,0.0033823323792965296
stringencylegacyindex,29,0.0025691343923188907
stringencylegacyindexfordisplay,29,0.0026404769262946427
governmentresponseindex,2,0.0008886101339728285
governmentresponseindexfordisplay,2,0.0008621177348406308
containmenthealthindex,1,0.0008939810723869399
containmenthealthindexfordisplay,1,0.0008646274064802385
economicsupportindex,29,0.004009931225627921
economicsupportindexfordisplay,29,0.004070287460005206
cases,29,0.004335991798200755
deaths,28,0.0009121887105642605
avgdeaths7days,27,0.001970027554981653
owid_total_cases,17,0.0047497725600622815
owid_new_cases,29,0.004063542876381146
owid_new_cases_smoothed,29,0.004427347250127293
owid_total_deaths,9,0.004624665120243882
owid_new_deaths,17,0.0006683147454512321
owid_new_deaths_smoothed,26,0.0020630323539928973
owid_total_cases_per_million,17,0.0047497725600622815
owid_new_cases_per_million,29,0.004063542876381146
owid_new_cases_smoothed_per_million,29,0.004427347250127293
owid_total_deaths_per_million,9,0.004624665120243882
owid_new_deaths_per_million,17,0.0006683147454512321
owid_new_deaths_smoothed_per_million,26,0.0020630323539928973
owid_reproduction_rate,2,0.002103955579234653
owid_new_tests,5,0.0008706927322308706
owid_total_tests,8,0.003211858948503041
owid_total_tests_per_thousand,8,0.003211858948503041
owid_new_tests_per_thousand,5,0.0008230876267532345
owid_new_tests_smoothed,8,0.0012968376567597153
owid_new_tests_smoothed_per_thousand,8,0.001331124540077958
owid_positive_rate,28,0.004062625108272024
owid_tests_per_case,20,0.0025683281717683508
owid_stringency_index,29,0.0020978523561394724
conf_cases,21,0.0006176253139552255
conf_deaths,21,0.0004984242113216116
conf_cases_prev_week,4,0.0005758631329416392
conf_deaths_prev_week,22,0.0004764055729592433
conf_cases_infected,22,0.0005980117061823106
conf_cum_deaths,22,0.0004217240438194449
conf_cases_contagious,3,0.0005034673680966992
conf_cases_active,22,0.0005980117061823106
conf_p_cases_infected,22,0.0005980117061823106
conf_p_cases,21,0.0006176253139552255
conf_p_cases_contagious,3,0.0005034673680966992
conf_p_cases_active,22,0.0005980117061823106
