Attribute,Best Lag,Miscoding
c1_school.closing,1,0.01762809083572631
c2_workplace.closing,1,0.007480240625859119
c2_flag,19,0.0009757408312467947
c3_cancel.public.events,29,0.01130094738397673
c4_restrictions.on.gatherings,29,0.0123059487429914
c5_close.public.transport,1,0.011940631495051611
c5_flag,1,0.0013021940084512423
c6_stay.at.home.requirements,1,0.006356571130410124
c6_flag,29,0.00811536378398164
c7_restrictions.on.internal.movement,1,0.0024566911674018667
c7_flag,19,0.003950947382568202
c8_international.travel.controls,18,0.01373703607883711
e2_debt.contract.relief,17,0.006874650304262553
e3_fiscal.measures,1,0.000246741624195158
h2_testing.policy,1,0.0008158902430817984
h3_contact.tracing,1,0.005633216710961159
h4_emergency.investment.in.healthcare,1,6.133788416742038e-05
h6_facial.coverings,26,0.009478398379852778
confirmedcases,27,0.027746715460686095
confirmeddeaths,26,0.027950594521820495
stringencyindex,15,0.01357154202214736
stringencyindexfordisplay,15,0.01357154202214736
stringencylegacyindex,1,0.013463753586184294
stringencylegacyindexfordisplay,1,0.013463753586184294
governmentresponseindex,14,0.012757070536755007
governmentresponseindexfordisplay,14,0.012757070536755007
containmenthealthindex,1,0.017276173969312098
containmenthealthindexfordisplay,1,0.017276173969312098
economicsupportindex,17,0.006874650304262553
economicsupportindexfordisplay,17,0.006874650304262553
cases,13,0.01761228506659237
deaths,28,0.005038018040939926
avgdeaths7days,3,0.018778585744040285
owid_total_cases,27,0.02655022278727206
owid_new_cases,13,0.016769342642778073
owid_new_cases_smoothed,29,0.024552015967130778
owid_total_deaths,14,0.018211310930573897
owid_new_deaths,1,0.002504358550421339
owid_new_deaths_smoothed,1,0.019643143488515317
owid_total_cases_per_million,27,0.02655022278727206
owid_new_cases_per_million,13,0.016701835862133765
owid_new_cases_smoothed_per_million,29,0.024552015967130778
owid_total_deaths_per_million,14,0.018211310930573897
owid_new_deaths_per_million,1,0.002504358550421339
owid_new_deaths_smoothed_per_million,3,0.018829057026230604
owid_reproduction_rate,3,0.008383509560705328
owid_new_tests,19,0.0015922634022441132
owid_total_tests,23,0.01273388694577601
owid_total_tests_per_thousand,23,0.01273388694577601
owid_new_tests_per_thousand,19,0.001696676754265203
owid_new_tests_smoothed,8,0.002345052518332439
owid_new_tests_smoothed_per_thousand,8,0.002345052518332439
owid_positive_rate,20,0.015963396505482647
owid_tests_per_case,1,0.010708465250069242
owid_stringency_index,1,0.016057228818925788
conf_cases,18,0.0016009173103755782
conf_cases_prev_week,16,0.0017942074343720905
conf_cases_infected,19,0.006316928031564932
conf_cases_contagious,18,0.005520240108275895
conf_cases_active,18,0.005520240108275895
conf_p_cases_infected,19,0.006316928031564932
conf_p_cases,18,0.0016009173103755782
conf_p_cases_contagious,18,0.005520240108275895
conf_p_cases_active,18,0.005520240108275895
ccfr_cases,13,0.01761228506659237
ccfr_deaths,28,0.005038018040939926
ccfr_cum_cases,27,0.027746715460686095
ccfr_cum_deaths,26,0.027950594521820495
ccfr_cases_infected,26,0.027228377273367143
ccfr_cases_infected_low,29,0.027000152459295924
ccfr_cases_infected_high,24,0.017129854455378814
ccfr_cases_daily,29,0.005417842898639867
ccfr_cases_contagious,3,0.019357695355094767
ccfr_cases_active,1,0.021930925240131717
ccfr_p_cases_infected,26,0.027228377273367143
ccfr_p_cases_infected_low,29,0.027000152459295924
ccfr_p_cases_infected_high,24,0.017129854455378814
ccfr_p_cases_daily,29,0.005417842898639867
ccfr_p_cases_contagious,3,0.019357695355094767
ccfr_p_cases_active,1,0.021930925240131717
