"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-15",-19,-6,NA,-25,-5,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-16",2,-1,NA,-18,-2,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-17",-2,9,NA,6,2,0
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-18",-3,6,NA,9,2,0
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-19",-2,2,NA,5,1,1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-20",0,3,NA,2,1,1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-21",-13,4,NA,-10,-1,2
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-22",-6,3,NA,-16,1,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-23",1,-2,NA,12,4,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-24",-4,8,NA,3,1,1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-25",3,8,NA,11,2,0
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-26",2,1,NA,7,2,1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-27",3,4,NA,1,3,0
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-28",0,2,NA,7,0,1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-02-29",4,2,NA,-3,4,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-01",6,-2,NA,-5,6,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-02",12,10,NA,14,2,0
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-03",9,5,NA,10,1,-1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-04",16,11,NA,7,0,-1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-05",8,5,NA,4,1,0
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-06",7,5,NA,8,-1,0
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-07",4,-2,NA,5,2,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-08",13,-2,NA,15,-2,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-09",3,11,NA,10,-1,0
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-10",0,6,NA,3,-1,1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-11",0,5,NA,1,0,1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-12",-2,9,NA,-8,0,1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-13",3,14,NA,7,-3,1
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-14",1,5,NA,-7,0,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-15",12,9,NA,10,-4,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-16",1,12,NA,2,-9,4
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-17",-11,17,NA,-12,-13,6
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-18",-10,22,NA,-21,-20,8
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-19",-9,20,NA,-16,-22,8
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-20",-15,10,NA,-17,-24,9
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-21",-41,10,NA,-24,-22,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-22",-39,-11,NA,-13,-26,NA
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-23",-46,-8,NA,-34,-43,15
"GB","United Kingdom","Inverclyde","","","GB_IVC",NA,"2020-03-24",-76,-25,NA,-58,-59,NA
