"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-15",2,-1,-6,3,-2,0
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-16",5,-2,40,0,-3,-1
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-17",-11,-13,9,-29,-68,14
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-18",-2,-1,-12,-4,-18,4
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-19",-1,-2,-6,-6,-15,3
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-20",13,14,25,-2,-15,1
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-21",2,3,7,-3,-14,1
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-22",2,3,15,-3,2,0
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-23",6,4,39,-1,3,-1
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-24",1,1,12,-2,1,0
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-25",1,3,12,0,2,0
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-26",6,5,10,-1,3,0
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-27",10,12,22,0,2,-1
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-28",8,8,10,4,3,-2
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-02-29",11,10,13,3,5,-1
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-03-01",1,4,1,0,2,1
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-03-02",4,8,0,1,2,0
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-03-03",4,5,10,2,3,0
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-03-04",4,6,6,-1,3,0
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-03-05",7,9,8,2,3,0
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-03-06",7,8,9,2,3,-2
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-03-07",3,4,-17,-7,2,1
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-03-08",0,1,-5,-2,3,1
"CA","Canada","Saskatchewan","","","CA_SK",NA,"2020-03-09",7,5,12,-4,-1,1
