"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"FR","France","","","","",NA,"2020-02-15",-2,-1,23,12,-2,-1
"FR","France","","","","",NA,"2020-02-16",6,2,9,7,-1,-1
"FR","France","","","","",NA,"2020-02-17",1,2,16,-6,-15,4
"FR","France","","","","",NA,"2020-02-18",5,2,36,-4,-14,3
"FR","France","","","","",NA,"2020-02-19",-4,-3,18,-6,-12,2
"FR","France","","","","",NA,"2020-02-20",-2,-1,29,-4,-15,3
"FR","France","","","","",NA,"2020-02-21",-1,-2,28,0,-15,3
"FR","France","","","","",NA,"2020-02-22",-6,-2,31,14,-5,-1
"FR","France","","","","",NA,"2020-02-23",8,7,30,12,-1,-1
"FR","France","","","","",NA,"2020-02-24",3,3,45,-1,-15,3
"FR","France","","","","",NA,"2020-02-25",1,1,23,-3,-14,4
"FR","France","","","","",NA,"2020-02-26",-5,-2,9,-5,-12,3
"FR","France","","","","",NA,"2020-02-27",-5,-1,1,-5,-15,4
"FR","France","","","","",NA,"2020-02-28",-1,1,15,0,-15,4
"FR","France","","","","",NA,"2020-02-29",-7,1,-12,4,-5,1
"FR","France","","","","",NA,"2020-03-01",1,4,-13,2,1,0
"FR","France","","","","",NA,"2020-03-02",-6,3,-9,-4,-5,3
"FR","France","","","","",NA,"2020-03-03",-1,5,8,-4,-4,2
"FR","France","","","","",NA,"2020-03-04",-6,2,1,-6,-3,2
"FR","France","","","","",NA,"2020-03-05",-8,0,-15,-6,-5,3
"FR","France","","","","",NA,"2020-03-06",-2,2,-1,-1,-4,3
"FR","France","","","","",NA,"2020-03-07",-4,1,7,1,0,1
"FR","France","","","","",NA,"2020-03-08",0,2,-1,-2,-1,1
"FR","France","","","","",NA,"2020-03-09",-5,2,2,-5,-1,2
"FR","France","","","","",NA,"2020-03-10",-5,1,1,-6,-1,2
"FR","France","","","","",NA,"2020-03-11",-6,2,17,-5,0,1
"FR","France","","","","",NA,"2020-03-12",-8,5,5,-7,-1,1
"FR","France","","","","",NA,"2020-03-13",-8,17,4,-8,-2,3
"FR","France","","","","",NA,"2020-03-14",-21,1,-1,-16,-5,5
"FR","France","","","","",NA,"2020-03-15",-38,23,15,-21,-9,3
"FR","France","","","","",NA,"2020-03-16",-43,46,-15,-39,-36,13
"FR","France","","","","",NA,"2020-03-17",-68,-15,-40,-61,-55,24
"FR","France","","","","",NA,"2020-03-18",-83,-45,-53,-76,-67,29
"FR","France","","","","",NA,"2020-03-19",-82,-41,-56,-78,-71,32
"FR","France","","","","",NA,"2020-03-20",-83,-42,-66,-80,-71,36
"FR","France","","","","",NA,"2020-03-21",-88,-54,-78,-82,-58,24
"FR","France","","","","",NA,"2020-03-22",-86,-64,-80,-84,-55,18
"FR","France","","","","",NA,"2020-03-23",-81,-41,-64,-82,-73,32
"FR","France","","","","",NA,"2020-03-24",-83,-45,-65,-82,-74,34
"FR","France","","","","",NA,"2020-03-25",-84,-48,-67,-83,-73,32
"FR","France","","","","",NA,"2020-03-26",-84,-46,-67,-83,-74,34
"FR","France","","","","",NA,"2020-03-27",-84,-46,-68,-84,-73,37
"FR","France","","","","",NA,"2020-03-28",-87,-56,-76,-83,-59,25
"FR","France","","","","",NA,"2020-03-29",-88,-72,-82,-87,-56,18
"FR","France","","","","",NA,"2020-03-30",-84,-47,-66,-83,-74,33
"FR","France","","","","",NA,"2020-03-31",-90,-38,-61,-82,-74,33
"FR","France","","","","",NA,"2020-04-01",-90,-39,-62,-81,-71,31
"FR","France","","","","",NA,"2020-04-02",-90,-36,-62,-82,-73,33
"FR","France","","","","",NA,"2020-04-03",-86,-38,-66,-82,-72,37
"FR","France","","","","",NA,"2020-04-04",-88,-45,-73,-80,-57,24
"FR","France","","","","",NA,"2020-04-05",-85,-62,-73,-82,-53,17
"FR","France","","","","",NA,"2020-04-06",-83,-37,-61,-81,-72,31
"FR","France","","","","",NA,"2020-04-07",-82,-35,-61,-80,-72,32
"FR","France","","","","",NA,"2020-04-08",-84,-37,-63,-80,-70,30
"FR","France","","","","",NA,"2020-04-09",-83,-32,-61,-80,-71,32
"FR","France","","","","",NA,"2020-04-10",-83,-34,-64,-81,-71,36
"FR","France","","","","",NA,"2020-04-11",-86,-39,-74,-79,-55,23
"FR","France","","","","",NA,"2020-04-12",-83,-58,-76,-82,-50,17
"FR","France","","","","",NA,"2020-04-13",-91,-80,-68,-88,-89,38
"FR","France","","","","",NA,"2020-04-14",-79,-22,-59,-78,-70,31
"FR","France","","","","",NA,"2020-04-15",-82,-32,-59,-78,-68,29
"FR","France","","","","",NA,"2020-04-16",-81,-31,-58,-78,-69,31
"FR","France","","","","",NA,"2020-04-17",-81,-33,-62,-79,-68,35
"FR","France","","","","",NA,"2020-04-18",-86,-46,-73,-78,-52,23
"FR","France","","","","",NA,"2020-04-19",-85,-65,-77,-81,-49,17
"FR","France","","","","",NA,"2020-04-20",-79,-40,-61,-78,-68,30
"FR","France","","","","",NA,"2020-04-21",-79,-37,-59,-77,-68,31
"FR","France","","","","",NA,"2020-04-22",-81,-38,-58,-76,-65,28
"FR","France","","","","",NA,"2020-04-23",-79,-34,-55,-76,-67,30
"FR","France","","","","",NA,"2020-04-24",-79,-35,-58,-77,-66,33
"FR","France","","","","",NA,"2020-04-25",-84,-43,-70,-76,-49,22
"FR","France","","","","",NA,"2020-04-26",-83,-58,-68,-77,-43,16
"FR","France","","","","",NA,"2020-04-27",-76,-36,-56,-76,-65,28
"FR","France","","","","",NA,"2020-04-28",-77,-34,-60,-76,-65,28
"FR","France","","","","",NA,"2020-04-29",-77,-32,-59,-75,-62,27
"FR","France","","","","",NA,"2020-04-30",-73,-16,-61,-75,-64,28
"FR","France","","","","",NA,"2020-05-01",-91,-87,-71,-87,-88,42
"FR","France","","","","",NA,"2020-05-02",-78,-26,-72,-73,-46,21
"FR","France","","","","",NA,"2020-05-03",-81,-56,-67,-76,-39,16
"FR","France","","","","",NA,"2020-05-04",-70,-24,-49,-72,-60,26
"FR","France","","","","",NA,"2020-05-05",-70,-23,-52,-71,-60,27
"FR","France","","","","",NA,"2020-05-06",-72,-23,-49,-69,-57,24
"FR","France","","","","",NA,"2020-05-07",-69,-12,-48,-70,-58,25
"FR","France","","","","",NA,"2020-05-08",-83,-58,-57,-80,-82,38
"FR","France","","","","",NA,"2020-05-09",-76,-27,-66,-70,-39,19
"FR","France","","","","",NA,"2020-05-10",-79,-50,-72,-74,-33,15
"FR","France","","","","",NA,"2020-05-11",-46,-10,-34,-56,-48,19
