"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-05-08",0.00491803278688525,0,0,0,0.00536018185940268,0,0,0
"2020-05-09",0.00491803278688525,0,0,0,0.005346364700888,0,0,0
"2020-05-10",0.00491803278688525,0,0,0,0.00533338494591422,0,0,0
"2020-05-11",0.00491803278688525,0,0,0,0.0053211687059446,0,0,0
"2020-05-12",0.00491803278688525,0,0,0,0.00530965053682873,0,0,0
"2020-05-13",0.00491803278688525,0,0,0,0.00529877226599515,0,0,0
"2020-05-14",0.00491803278688525,0,0,0,0.00528848200981247,0,0,0
"2020-05-15",0.00491803278688525,0,0,0,0.00527873334604383,0,0,0
"2020-05-16",0.00491803278688525,0,0,0,0.00526948461375903,0,0,0
"2020-05-17",0.00491803278688525,0,0,0,0.00526069831808467,0,0,0
"2020-05-18",0.00491803278688525,0,0,0,0.00525234062220491,0,0,0
"2020-05-19",0.00491803278688525,0,0,0,0.00524438091184025,0,0,0
"2020-05-20",0.00491803278688525,0,0,0,0.00523679142055965,0,0,0
"2020-05-21",0.00491803278688525,0,0,0,0.00522954690615937,0,0,0
"2020-05-22",0.00491803278688525,0,0,0,0.00522262437017571,0,0,0
"2020-05-23",0.00491803278688525,0,0,0,0.00521600281401723,0,0,0
"2020-05-24",0.00491803278688525,0,0,0,0.005209663026206,0,0,0
"2020-05-25",0.00606060606060606,0,0,0,0.00522751180301646,0,0,0
"2020-05-26",0.00606060606060606,0,0,0,0.00524447021177243,0,0,0
"2020-05-27",0.00606060606060606,0,0,0,0.00526096245026522,0,0,0
"2020-05-28",0.00606060606060606,0,0,0,0.00527669364775269,0,0,0
"2020-05-29",0.00606060606060606,0,0,0,0.00529176468095675,0,0,0
"2020-05-30",0.00606060606060606,0,0,0,0.00530661746495405,0,0,0
"2020-05-31",0.00606060606060606,0,0,0,0.00532615828565455,0,0,0
"2020-06-01",0.00606060606060606,0,0,0,0.0053650086878435,0,0,0
"2020-06-02",0.00606060606060606,0,0,0,0.00541649018115037,0,0,0
"2020-06-03",0.00606060606060606,0,0,0,0.00546512252344713,0,0,0
"2020-06-04",0.00606060606060606,0,0,0,0.00551104136817785,0,0,0
"2020-06-05",0.00491803278688525,0,0,0,0.00547427434629734,0,0,0
"2020-06-06",0.00491803278688525,0,0,0,0.00544002179254623,0,0,0
"2020-06-07",0.00491803278688525,0,0,0,0.00540803734920378,0,0,0
"2020-06-08",0.00491803278688525,0,0,0,0.00537810765278129,0,0,0
"2020-06-09",0.00491803278688525,0,0,0,0.00535004671338928,0,0,0
"2020-06-10",0.00491803278688525,0,0,0,0.00533513544078803,0,0,0
"2020-06-11",0.00491803278688525,0,0,0,0.00532466759714108,0,0,0
"2020-06-12",0.00491803278688525,0,0,0,0.0053171442169789,0,0,0
"2020-06-13",0.00491803278688525,0,0,0,0.00531088582744079,0,0,0
"2020-06-14",0.00491803278688525,0,0,0,0.00530501009268582,0,0,0
"2020-06-15",0.00491803278688525,0,0,0,0.00529916707359368,0,0,0
"2020-06-16",0.00491803278688525,0,0,0,0.00529377553757353,0,0,0
"2020-06-17",0.00491803278688525,0,0,0,0.00528828947324145,0,0,0
"2020-06-18",0.00491803278688525,0,0,0,0.00528320953261754,0,0,0
"2020-06-19",0.00491803278688525,0,0,0,0.00527807743352785,0,0,0
"2020-06-20",0.00491803278688525,0,0,0,0.0052732574719604,0,0,0
"2020-06-21",0.00491803278688525,0,0,0,0.00526846527807159,0,0,0
"2020-06-22",0.00491803278688525,0,0,0,0.00526387177597121,0,0,0
"2020-06-23",0.00491803278688525,0,0,0,0.00525938143346047,0,0,0
"2020-06-24",0.00491803278688525,0,0,0,0.00525503293855087,0,0,0
"2020-06-25",0.00491803278688525,0,0,0,0.00525074947293686,0,0,0
"2020-06-26",0.00491803278688525,0,0,0,0.00524658717816993,0,0,0
"2020-06-27",0.00491803278688525,0,0,0,0.00524252853758969,0,0,0
"2020-06-28",0.00491803278688525,0,0,0,0.00523852845521383,0,0,0
"2020-06-29",0.00491803278688525,0,0,0,0.0052345981755499,0,0,0
"2020-06-30",0.00491803278688525,0,0,0,0.00523082953997094,0,0,0
"2020-07-01",0.00769230769230769,0,0,0,0.00525992803324836,0,0,0
"2020-07-02",0.00769230769230769,0,0,0,0.00528843536023355,0,0,0
"2020-07-03",0.00769230769230769,0,0,0,0.00535125207700554,0,0,0
"2020-07-04",0.0103448275862069,0,0,0,0.00558658522347778,0,0,0
"2020-07-05",0.0103448275862069,0,0,0,0.0058228371055598,0,0,0
"2020-07-06",0.0115384615384615,0,0,0,0.00612077829847966,0,0,0
"2020-07-07",0.0115384615384615,0,0,0,0.00643942120412317,0,0,0
"2020-07-08",0.0115384615384615,0,0,0,0.00675898731288049,0,0,0
"2020-07-09",0.0142857142857143,0,0,0,0.00725709380657401,0,0,0
"2020-07-10",0.0142857142857143,0,0,0,0.00779318730888338,0,0,0
"2020-07-11",0.0142857142857143,0,0,0,0.00837271236634618,0,0,0
"2020-07-12",0.0142857142857143,0,0,0,0.00895131826210646,0,0,0
"2020-07-13",0.0142857142857143,0,0,0,0.00977027466915959,0,0,0
"2020-07-14",0.0142857142857143,0,0,0,0.0101548608228183,0,0,0
"2020-07-15",0.01875,0,0,0,0.0171750918117016,0,0,0
"2020-07-16",0.01875,0,0,0,0.0183811282805313,0,0,0
"2020-07-17",0.01875,0,0,0,0.0191482295245484,0,0,0
"2020-07-18",0,0,0,0,0.0150504634192637,0,0,0
"2020-07-19",0,0,0,0,0.0109563415103415,0,0,0
"2020-07-20",0,0,0,0,0.0119915441907497,0,0,0
"2020-07-21",0,0,0,0,0.0111378644928003,0,0,0
"2020-07-22",0,0,0,0,0.00888134741866302,0,0,0
"2020-07-23",0,0,0,0,0.00841965501618564,0,0,0
"2020-07-24",0,0,0,0,0.0094145127792943,0,0,0
"2020-07-25",0,0,0,0,0.00767194435810173,0,0,0
"2020-07-26",0,0,0,0,0.0073572917780904,0,0,0
"2020-07-27",0,0,0,0,0.00706863369517797,0,0,0
"2020-07-28",0,0,0,0,0.00680699834536261,0,0,0
"2020-07-29",0,0,0,0,0.00656415126102805,0,0,0
"2020-07-30",0,0,0,0,0.00633782825516332,0,0,0
"2020-07-31",0,0,0,0,0.00612615647723138,0,0,0
"2020-08-01",0,0,0,0,0.00592756776207302,0,0,0
"2020-08-02",0,0,0,0,0.00574073479194783,0,0,0
"2020-08-03",0,0,0,0,0.00559098245713032,0,0,0
"2020-08-04",0,0,0,0,0.00554399941122629,0,0,0
"2020-08-05",0,0,0,0,0.00549779941613274,0,0,0
"2020-08-06",0,0,0,0,0.00545236305732172,0,0,0
"2020-08-07",0,0,0,0,0.00540767155685418,0,0,0
"2020-08-08",0,0,0,0,0.00536373638120672,0,0,0
"2020-08-09",0,0,0,0,0.0053204510478704,0,0,0
"2020-08-10",0.0155321041470136,0.00318497399980142,0.0238873049985106,0.00796243499950354,0.00540214427266355,0.0238873049985106,0.00318497399980142,0.00796243499950354
"2020-08-11",0.0155321041470136,0.00318497399980142,0.0238873049985106,0.00796243499950354,0.00548259340181615,0.0238873049985106,0.00318497399980142,0.00796243499950354
"2020-08-12",0.0155321041470136,0.00318497399980142,0.0238873049985106,0.00796243499950354,0.00556196373268194,0.0238873049985106,0.00318497399980142,0.00796243499950354
"2020-08-13",0.0155321041470136,0.00318497399980142,0.0238873049985106,0.00796243499950354,0.0193410884459327,0.0238873049985106,0.00318497399980142,0.00796243499950354
"2020-08-14",0.015778880507786,0.00323557733630922,0.0242668300223192,0.00808894334077306,0.0061175591600954,0.0242668300223192,0.00323557733630922,0.00808894334077306
"2020-08-15",0.015778880507786,0.00323557733630922,0.0242668300223192,0.00808894334077306,0.00643804850658257,0.0242668300223192,0.00323557733630922,0.00808894334077306
"2020-08-16",0.015778880507786,0.00323557733630922,0.0242668300223192,0.00808894334077306,0.00676714225305087,0.0242668300223192,0.00323557733630922,0.00808894334077306
"2020-08-17",0.016877434258456,0.00323557733630922,0.0242668300223192,0.00808894334077306,0.00714493258932001,0.0242668300223192,0.00323557733630922,0.00808894334077306
"2020-08-18",0.0191614968630523,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0076239272452741,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-19",0.0207278265957542,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.00836448498336778,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-20",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0091408442785765,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-21",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0231608182323558,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-22",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0233056960247989,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-23",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.023845465596425,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-24",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0237883281628771,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-25",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0239958726287648,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-26",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0239107516265468,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-27",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0236945043386079,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-28",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0238604481321161,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-29",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0239666227698134,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-30",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.023914831469783,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-08-31",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0236331012648658,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-09-01",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0230701304660373,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-09-02",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0227204234311878,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-09-03",0.0219352034436456,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0225656979958791,0.0209591639461532,0.00279455519282043,0.00698638798205107
"2020-09-04",0.0236635721972697,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0230143405603199,0.0219185188890159,0.00279455518602649,0.0069863879650659
"2020-09-05",0.0253928332424548,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0234739497194012,0.021882987224466,0.00279455517938487,0.00698638794846188
"2020-09-06",0.0308565469207256,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0297899401305851,0.0218499935359541,0.00279455525976497,0.00698638814941206
"2020-09-07",0.0343654760198188,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0328520278447215,0.0218192752742369,0.00279455521993526,0.00698638804983783
"2020-09-08",0.0343654760198188,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0350701092070515,0.0217906048966311,0.00279455519381587,0.00698638798453937
"2020-09-09",0.0343654760198188,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0350972267697168,0.0217637842208103,0.00279455518261006,0.00698638795652483
"2020-09-10",0.0343654760198188,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0364477545680992,0.0217386398372278,0.00279455519283432,0.00698638798208541
"2020-09-11",0.0357661354902017,0.00279455519282043,0.0209591639461532,0.00698638798205107,0.0372195138637436,0.0217150193556832,0.00279455519509103,0.00698638798772727
"2020-09-12",0.034844166001469,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0377841298184141,0.0216768977407999,0.00273743435559434,0.00684358588898551
"2020-09-13",0.034844166001469,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0375006875557905,0.021640954503922,0.00271626438004009,0.00679066095009986
"2020-09-14",0.0338119161857573,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0368510257953909,0.0216070081135309,0.00271699329862105,0.00679248324655219
"2020-09-15",0.0338119161857573,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0363679923428851,0.0215748966631635,0.0027235234032749,0.00680880850818693
"2020-09-16",0.0338119161857573,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0361667937666242,0.0215444752891208,0.00272229767397763,0.00680574418494368
"2020-09-17",0.0338119161857573,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0361174950996693,0.021515613985556,0.00272225405944647,0.00680563514861584
"2020-09-18",0.034650228157305,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.036209176156452,0.0214881957471618,0.00272249279867745,0.00680623199669329
"2020-09-19",0.034650228157305,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0361634224389422,0.0214621149838094,0.00272251705060402,0.00680629262650969
"2020-09-20",0.034650228157305,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0359805642020248,0.0214372761615783,0.00272243254472557,0.00680608136181351
"2020-09-21",0.034650228157305,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0361003944488179,0.0214135926333915,0.00272241921872183,0.00680604804680416
"2020-09-22",0.034650228157305,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0352853771833444,0.0213909856292403,0.00272249305888187,0.00680623264720432
"2020-09-23",0.034650228157305,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0347714975632684,0.0213693833807893,0.00272253804137718,0.00680634510344263
"2020-09-24",0.034650228157305,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0350118400240512,0.0213487203605568,0.00272251152961863,0.00680627882404632
"2020-09-25",0.034650228157305,0.0027225179266454,0.0204188844498405,0.00680629481661349,0.0351434349308094,0.0213289366177748,0.00272251990904513,0.0068062997726125
"2020-09-26",0.0321180252750111,0.003238792464707,0.019432754788242,0.0048581886970605,0.0352063310273503,0.021289432829655,0.0032324200749849,0.00487388818167116
"2020-09-27",0.0321180252750111,0.003238792464707,0.019432754788242,0.0048581886970605,0.0355350964728466,0.0212515414410611,0.00329180047065912,0.00471854530584286
"2020-09-28",0.0321180252750111,0.003238792464707,0.019432754788242,0.0048581886970605,0.0348008333599971,0.0212151657079992,0.00327359602749212,0.00460683602432218
"2020-09-29",0.0321180252750111,0.003238792464707,0.019432754788242,0.0048581886970605,0.0348542554955045,0.0211802164742837,0.00322476469831285,0.00488463622685379
"2020-09-30",0.0321180252750111,0.003238792464707,0.019432754788242,0.0048581886970605,0.0347134866389415,0.0211466114418597,0.00323167749491854,0.00483604956484339
"2020-10-01",0.0321180252750111,0.003238792464707,0.019432754788242,0.0048581886970605,0.034229388863118,0.0211142745238679,0.00323307324894614,0.00489593201484664
"2020-10-02",0.055059471900019,0.003238792464707,0.019432754788242,0.0048581886970605,0.0454083971940495,0.0210831352695001,0.00323823009061316,0.00484495653857201
"2020-10-03",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.0564365253376954,0.0210531283516625,0.00429883376914331,0.00447618784078831
"2020-10-04",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.0629091041283139,0.0210241931094585,0.00436421161217363,0.00425747532160563
"2020-10-05",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.0639203455089223,0.0209962731389103,0.00436339034971458,0.0042638119263549
"2020-10-06",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.062219145077242,0.0209693159259687,0.00431173765481701,0.00426675919779969
"2020-10-07",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.0628569337294399,0.0209432725168547,0.00428820417699378,0.00433001551859113
"2020-10-08",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.0640193186573105,0.0209180972213782,0.00428657091140681,0.00433421228693994
"2020-10-09",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.064769216647681,0.0208937473454244,0.00432596646286676,0.0043283904114294
"2020-10-10",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.0639721120057797,0.0208701829493417,0.00433615789587247,0.00432221574222592
"2020-10-11",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.0627208784288743,0.0208473666293242,0.0043342614307084,0.0043101513179313
"2020-10-12",0.058298264364726,0.00431838995294267,0.019432754788242,0.00431838995294267,0.0613458697874692,0.0208252633193073,0.00431660714236455,0.00431879704412327
"2020-10-13",0.061537056829433,0.003238792464707,0.019432754788242,0.003238792464707,0.0607716905666526,0.0208038401111319,0.003342618081232,0.00331820128587056
"2020-10-14",0.061537056829433,0.003238792464707,0.019432754788242,0.003238792464707,0.0609978907159167,0.0207830660911077,0.00313791893538527,0.00319397622252514
"2020-10-15",0.0559812530003637,0.00294638173686125,0.0176782904211675,0.00294638173686125,0.061383653616457,0.0207367261557206,0.00293341069292293,0.00286558169711643
"2020-10-16",0.0559812530003637,0.00294638173686125,0.0176782904211675,0.00294638173686125,0.0615808486467054,0.0206917491596263,0.00288444352617878,0.00282589981698185
"2020-10-17",0.0559812530003637,0.00294638173686125,0.0176782904211675,0.00294638173686125,0.0612975896483139,0.0206480758445692,0.00292200559865587,0.00285308926720808
"2020-10-18",0.0559812530003637,0.00294638173686125,0.0176782904211675,0.00294638173686125,0.0607101148701727,0.0206056503385257,0.00298073776740871,0.00291495520887181
"2020-10-19",0.0559812530003637,0.00294638173686125,0.0176782904211675,0.00294638173686125,0.0604064110160391,0.020564419917156,0.0029923900373659,0.00297415856634484
"2020-10-20",0.0559812530003637,0.00294638173686125,0.0176782904211675,0.00294638173686125,0.05914033792181,0.0205243347852667,0.00296679528425952,0.00297765671905006
"2020-10-21",0.0559812530003637,0.00294638173686125,0.0176782904211675,0.00294638173686125,0.0585544244429554,0.0204853478761685,0.00293980706153997,0.00295964950497991
"2020-10-22",0.0559812530003637,0.00294638173686125,0.0176782904211675,0.00294638173686125,0.0579912308760411,0.0204474146673187,0.00293660317655797,0.00295887476888633
"2020-10-23",0.0559812530003637,0.00294638173686125,0.0176782904211675,0.00294638173686125,0.0582519723531456,0.0204104930107021,0.00293533858695161,0.0029556186109266
"2020-10-24",0.0648203982109475,0,0.0176782904211675,0,0.0590093156880434,0.0203745429766252,0.000685132273743455,0.000692264777376339
"2020-10-25",0.0648203982109475,0,0.0176782904211675,0,0.0622783676702549,0.0203395267096762,2.91516026581971e-06,3.58025368522928e-06
"2020-10-26",0.0648203982109475,0,0.0176782904211675,0,0.0642521518003008,0.0203054082957211,0.000136658031419144,2.22044604925031e-16
"2020-10-27",0.0648203982109475,0,0.0176782904211675,0,0.065043480344794,0.0202721536390805,3.68834784857672e-06,2.72790493925404e-06
"2020-10-28",0.0648203982109475,0,0.0176782904211675,0,0.0662275116255984,0.0202397303488519,2.39195902166249e-11,2.34506156408577e-11
"2020-10-29",0.0648203982109475,0,0.0176782904211675,0,0.0664822882420272,0.0202081076337007,2.22044604925031e-16,2.22044604925031e-16
"2020-10-30",0.0648203982109475,0,0.0176782904211675,0,0.0660076161783664,0.0201772562042798,4.27526856865929e-07,2.22044604925031e-16
"2020-10-31",0.0636011597032601,0,0.0173457708281618,0,0.0657511451969157,0.0201431419226352,6.7486251949285e-10,3.2888399202766e-10
"2020-11-01",0.0636011597032601,0,0.0173457708281618,0,0.0661605416133128,0.0201098398857929,2.22044604925031e-16,2.22044604925031e-16
"2020-11-02",0.0636011597032601,0,0.0173457708281618,0,0.0661565893217852,0.0200773214262917,2.22044604925031e-16,2.22044604925031e-16
"2020-11-03",0.0636011597032601,0,0.0173457708281618,0,0.0659419592283274,0.0200455592100345,2.22044604925031e-16,2.22044604925031e-16
"2020-11-04",0.0636011597032601,0,0.0173457708281618,0,0.065410028135207,0.020014527159668,6.34237035190971e-12,4.63393623946911e-12
"2020-11-05",0.0636011597032601,0,0.0173457708281618,0,0.0646757015920501,0.0199842003831739,2.22044604925031e-16,2.22044604925031e-16
"2020-11-06",0.0636011597032601,0,0.0173457708281618,0,0.0645940891013606,0.0199545551072745,2.22044604925031e-16,2.22044604925031e-16
"2020-11-07",0.0636011597032601,0,0.0173457708281618,0,0.0645269259359524,0.0199255686152844,2.22044604925031e-16,2.22044604925031e-16
"2020-11-08",0.0636011597032601,0,0.0173457708281618,0,0.0644636304619211,0.0198972191890524,2.22044604925031e-16,2.22044604925031e-16
"2020-11-09",0.0636011597032601,0,0.0173457708281618,0,0.0644989591333171,0.0198694860546947,2.22044604925031e-16,2.22044604925031e-16
"2020-11-10",0.0636011597032601,0,0.0173457708281618,0,0.0646115704580417,0.0198423493318287,2.22044604925031e-16,2.22044604925031e-16
"2020-11-11",0.0636011597032601,0,0.0173457708281618,0,0.0646579681600558,0.0198157899860452,2.22044604925031e-16,2.22044604925031e-16
"2020-11-12",0.0636011597032601,0,0.0173457708281618,0,0.0646585278944709,0.0197897897843834,2.22044604925031e-16,2.22044604925031e-16
"2020-11-13",0.0636011597032601,0,0.0173457708281618,0,0.0645901017985135,0.0197643312535893,2.22044604925031e-16,2.22044604925031e-16
"2020-11-14",0.0636011597032601,0,0.0173457708281618,0,0.0645867654906886,0.0197393976409561,2.22044604925031e-16,2.22044604925031e-16
"2020-11-15",0.0636011597032601,0,0.0173457708281618,0,0.0644228888009405,0.01971497287756,2.22044604925031e-16,2.22044604925031e-16
"2020-11-16",0.0636011597032601,0,0.0173457708281618,0,0.0643961689411158,0.0196910415437282,2.22044604925031e-16,2.22044604925031e-16
"2020-11-17",0.0636011597032601,0,0.0173457708281618,0,0.0644125415822477,0.0196675888365722,2.22044604925031e-16,2.22044604925031e-16
"2020-11-18",0.0636011597032601,0,0.0173457708281618,0,0.0644664033561768,0.0196446005394595,2.22044604925031e-16,2.22044604925031e-16
"2020-11-19",0,0,0,0,0.0617503470804976,0.0194520064165224,2.22044604925031e-16,2.22044604925031e-16
"2020-11-20",0,0,0,0,0.0601386090451329,0.0192631519852941,2.22044604925031e-16,2.22044604925031e-16
"2020-11-21",0,0,0,0,0.0585462878092216,0.0190779293700509,2.22044604925031e-16,2.22044604925031e-16
"2020-11-22",0,0,0,0,0.0568582997262419,0.0188962348046218,2.22044604925031e-16,2.22044604925031e-16
"2020-11-23",0,0,0,0,0.0555613567949611,0.0187179684385405,2.22044604925031e-16,2.22044604925031e-16
"2020-11-24",0,0,0,0,0.0538577846561686,0.0185430341540681,2.22044604925031e-16,2.22044604925031e-16
"2020-11-25",0,0,0,0,0.0529986271344718,0.0183713393933823,2.22044604925031e-16,2.22044604925031e-16
"2020-11-26",0,0,0,0,0.0520647039550372,0.0182027949952779,2.22044604925031e-16,2.22044604925031e-16
"2020-11-27",0,0,0,0,0.0511837376219064,0.0180373150407754,2.22044604925031e-16,2.22044604925031e-16
"2020-11-28",0,0,0,0,0.0503517887678498,0.0178748167095735,2.22044604925031e-16,2.22044604925031e-16
"2020-11-29",0,0,0,0,0.0495552516755899,0.017715220129333,2.22044604925031e-16,2.22044604925031e-16
"2020-11-30",0,0,0,0,0.0485454856860328,0.0175584482698446,2.22044604925031e-16,2.22044604925031e-16
"2020-12-01",0,0,0,0,0.0476378028798303,0.0174044267937328,2.22044604925031e-16,2.22044604925031e-16
"2020-12-02",0,0,0,0,0.0469570194230032,0.017253083952046,2.22044604925031e-16,2.22044604925031e-16
"2020-12-03",0,0,0,0,0.0462392627049364,0.0171043504697008,2.22044604925031e-16,2.22044604925031e-16
"2020-12-04",0,0,0,0,0.0455260617340694,0.0169581594400458,2.22044604925031e-16,2.22044604925031e-16
"2020-12-05",0,0,0,0,0.0447460243287842,0.0168144462244516,2.22044604925031e-16,2.22044604925031e-16
"2020-12-06",0,0,0,0,0.0440605486838748,0.0166731483570193,2.22044604925031e-16,2.22044604925031e-16
"2020-12-07",0,0,0,0,0.0434012128539029,0.0165342054540441,2.22044604925031e-16,2.22044604925031e-16
"2020-12-08",0,0,0,0,0.0427679222305515,0.0163975591279793,2.22044604925031e-16,2.22044604925031e-16
