"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_stillsick_past_smooth"
"2020-05-28","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-05-29","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-05-30","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-05-31","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-01","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-02","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-03","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-04","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-05","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-06","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-07","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-08","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-09","US","USFL",21477737,0,NA,NA,NA,0,NA
"2020-06-10","US","USFL",21477737,0.0102040816326531,NA,NA,NA,0.0102040816326531,NA
"2020-06-11","US","USFL",21477737,0.0102040816326531,NA,NA,NA,0.0102040816326531,NA
"2020-06-12","US","USFL",21477737,0.0102040816326531,NA,NA,NA,0.0102040816326531,NA
"2020-06-13","US","USFL",21477737,0.0102040816326531,NA,NA,NA,0.0102040816326531,NA
"2020-06-14","US","USFL",21477737,0.0102040816326531,NA,NA,NA,0.0102040816326531,NA
"2020-06-15","US","USFL",21477737,0.0102040816326531,NA,NA,NA,0.0102040816326531,NA
"2020-06-16","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-17","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-18","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-19","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-20","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-21","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-22","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-23","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-24","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-25","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-26","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-27","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-28","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-29","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-06-30","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-07-01","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-07-02","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-07-03","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-07-04","US","USFL",21477737,0.0102040816326531,0,NA,0,0.0102040816326531,0
"2020-07-05","US","USFL",21477737,0.00884955752212389,0,NA,0,0.0101519845515066,0
"2020-07-06","US","USFL",21477737,0.00884955752212389,0,NA,0,0.0101037465133773,0
"2020-07-07","US","USFL",21477737,0.00884955752212389,0,NA,0,0.0100589540494,0
"2020-07-08","US","USFL",21477737,0.00884955752212389,0,NA,0,0.0100172507208715,0
"2020-07-09","US","USFL",21477737,0.00884955752212389,0,NA,0,0.00997832761424897,0
"2020-07-10","US","USFL",21477737,0.00884955752212389,0,NA,0,0.0099419156757858,0
"2020-07-11","US","USFL",21477737,0.00884955752212389,0,NA,0,0.00990777948348956,0
"2020-07-12","US","USFL",21477737,0.00884955752212389,0,NA,0,0.00987571215132551,0
"2020-07-13","US","USFL",21477737,0.00884955752212389,0,NA,0,0.00984553113282002,0
"2020-07-14","US","USFL",21477737,0.00884955752212389,0,NA,0,0.00981707474394391,0
"2020-07-15","US","USFL",21477737,0.00884955752212389,0,NA,0,0.0097901992655586,0
"2020-07-16","US","USFL",21477737,0.00884955752212389,0,NA,0,0.00976477651573446,0
"2020-07-17","US","USFL",21477737,0.00884955752212389,0,NA,0,0.00974069180537858,0
"2020-07-18","US","USFL",21477737,0.00884955752212389,0,NA,0,0.00971784220837205,0
"2020-07-19","US","USFL",21477737,0.00884955752212389,0,NA,0,0.00969613509121348,0
"2020-07-20","US","USFL",21477737,0,NA,NA,NA,0.00945964399141939,NA
"2020-07-21","US","USFL",21477737,0,NA,NA,NA,0.00923441437257607,NA
"2020-07-22","US","USFL",21477737,0,NA,NA,NA,0.00901966054995803,NA
"2020-07-23","US","USFL",21477737,0,NA,NA,NA,0.00881466826473172,NA
"2020-07-24","US","USFL",21477737,0,NA,NA,NA,0.00861878674774348,NA
"2020-07-25","US","USFL",21477737,0,NA,NA,NA,0.00843142181843904,NA
"2020-07-26","US","USFL",21477737,0,NA,NA,NA,0.00825202986485524,NA
"2020-07-27","US","USFL",21477737,0,NA,NA,NA,0.0080801125760041,NA
"2020-07-28","US","USFL",21477737,0,NA,NA,NA,0.00791521231935096,NA
"2020-07-29","US","USFL",21477737,0,NA,NA,NA,0.0077569080729648,NA
"2020-07-30","US","USFL",21477737,0,NA,NA,NA,0.00760481183623916,NA
"2020-07-31","US","USFL",21477737,0,NA,NA,NA,0.00745856545477303,NA
"2020-08-01","US","USFL",21477737,0,NA,NA,NA,0.00731783780468297,NA
"2020-08-02","US","USFL",21477737,0,NA,NA,NA,0.00718232228978144,NA
"2020-08-03","US","USFL",21477737,0,NA,NA,NA,0.00705173461178542,NA
"2020-08-04","US","USFL",21477737,0,NA,NA,NA,0.00692581077943211,NA
"2020-08-05","US","USFL",21477737,0,NA,NA,NA,0.00680430532716138,NA
"2020-08-06","US","USFL",21477737,0,NA,NA,NA,0.00668698971807239,NA
"2020-08-07","US","USFL",21477737,0,NA,NA,NA,0.00657365090929151,NA
"2020-08-08","US","USFL",21477737,0,NA,NA,NA,0.00646409006080421,NA
"2020-08-09","US","USFL",21477737,0,NA,NA,NA,0.0063581213713137,NA
"2020-08-10","US","USFL",21477737,0,NA,NA,NA,0.00625557102658418,NA
"2020-08-11","US","USFL",21477737,0,NA,NA,NA,0.00615627624838412,NA
"2020-08-12","US","USFL",21477737,0,NA,NA,NA,0.00606008443200313,NA
"2020-08-13","US","USFL",21477737,0,NA,NA,NA,0.00596685236381846,NA
"2020-08-14","US","USFL",21477737,0,NA,NA,NA,0.00587644550982137,NA
"2020-08-15","US","USFL",21477737,0,NA,NA,NA,0.00578874349513997,NA
"2020-08-16","US","USFL",21477737,0.0180995475113122,0.0333333333333333,0,0.0666666666666667,0.00596978316237268,0.0666666666666667
"2020-08-17","US","USFL",21477737,0.0180995475113122,0.0333333333333333,0,0.0666666666666667,0.00614557781031491,0.0666666666666667
"2020-08-18","US","USFL",21477737,0.0180995475113122,0.0333333333333333,0,0.0666666666666667,0.00631634778910566,0.0666666666666667
"2020-08-19","US","USFL",21477737,0.0180995475113122,0.0333333333333333,0,0.0666666666666667,0.00648230927559888,0.0666666666666667
"2020-08-20","US","USFL",21477737,0.0180995475113122,0.0333333333333333,0,0.0666666666666667,0.00664365910502865,0.0666666666666667
"2020-08-21","US","USFL",21477737,0.0180995475113122,0.0333333333333333,0,0.0666666666666667,0.0234190398964785,0.0666666666666667
"2020-08-22","US","USFL",21477737,0.0180995475113122,0.0333333333333333,0,0.0666666666666667,0.0235600837078249,0.0666666666666667
"2020-08-23","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0247831572474094,0.0666666666666667
"2020-08-24","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0254176676784127,0.0666666666666667
"2020-08-25","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0255719774489857,0.0666666666666667
"2020-08-26","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0246217848749404,0.0666666666666667
"2020-08-27","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.00784001127393688,0.0666666666666667
"2020-08-28","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.00914697114489153,0.0666666666666667
"2020-08-29","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0108427627014582,0.0666666666666667
"2020-08-30","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0218559267603627,0.0666666666666667
"2020-08-31","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0217063561625379,0.0666666666666667
"2020-09-01","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0163818829252038,0.0666666666666667
"2020-09-02","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.021443012507631,0.0666666666666667
"2020-09-03","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0215938489113747,0.0666666666666667
"2020-09-04","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0219244275012445,0.0666666666666667
"2020-09-05","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0216252238162348,0.0666666666666667
"2020-09-06","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.02144848836299,0.0666666666666667
"2020-09-07","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0213906822294368,0.0666666666666667
"2020-09-08","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0212390566269955,0.0666666666666667
"2020-09-09","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0211969423735888,0.0666666666666667
"2020-09-10","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0214958670061827,0.066666666666667
"2020-09-11","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0215615365969534,0.0666666666666671
"2020-09-12","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0215246467176053,0.0666666666666671
"2020-09-13","US","USFL",21477737,0.0209424083769634,0.0333333333333333,0,0.0666666666666667,0.0211687330852132,0.0666666666666666
"2020-09-14","US","USFL",21477737,0.025,0.0333333333333333,0,0.0666666666666667,0.0218853785200792,0.0666666666666671
"2020-09-15","US","USFL",21477737,0.025,0.0333333333333333,0,0.0666666666666667,0.0232919830622698,0.066666666666667
"2020-09-16","US","USFL",21477737,0.025,0.0333333333333333,0,0.0666666666666667,0.0243737418851612,0.0666666666666671
"2020-09-17","US","USFL",21477737,0.025,0.0333333333333333,0,0.0666666666666667,0.0247391030706779,0.0666666666666671
"2020-09-18","US","USFL",21477737,0.025,0.0333333333333333,0,0.0666666666666667,0.0250710835342499,0.0666666666666665
"2020-09-19","US","USFL",21477737,0.025,0.0333333333333333,0,0.0666666666666667,0.0255382714477194,0.0666666666666671
"2020-09-20","US","USFL",21477737,0.0344827586206897,0.0227272727272727,0,0.0454545454545455,0.0323980840206197,0.0454546680372644
"2020-09-21","US","USFL",21477737,0.0344827586206897,0.0227272727272727,0,0.0454545454545455,0.0344617658695631,0.045072084544388
"2020-09-22","US","USFL",21477737,0.0344827586206897,0.0227272727272727,0,0.0454545454545455,0.035480485544609,0.0453025997693558
"2020-09-23","US","USFL",21477737,0.0344827586206897,0.0227272727272727,0,0.0454545454545455,0.0362304984860707,0.0444694890645232
"2020-09-24","US","USFL",21477737,0.0344827586206897,0.0227272727272727,0,0.0454545454545455,0.036402557653052,0.0453976143536361
"2020-09-25","US","USFL",21477737,0.0412371134020619,0.0121951219512195,0,0.0182926829268293,0.0396141351696833,0.019147989247254
"2020-09-26","US","USFL",21477737,0.0412371134020619,0.0121951219512195,0,0.0182926829268293,0.0414183910020239,0.0178111765125226
"2020-09-27","US","USFL",21477737,0.0412371134020619,0.0121951219512195,0,0.0182926829268293,0.0422218131844802,0.0207584149678976
"2020-09-28","US","USFL",21477737,0.0412371134020619,0.0121951219512195,0,0.0182926829268293,0.0423987097392492,0.0179887704497534
"2020-09-29","US","USFL",21477737,0.0412371134020619,0.0121951219512195,0,0.0182926829268293,0.0427195413611776,0.0161830526202867
"2020-09-30","US","USFL",21477737,0.0412371134020619,0.0121951219512195,0,0.0182926829268293,0.0430031333534166,0.0148804936690466
"2020-10-01","US","USFL",21477737,0.0412371134020619,0.0121951219512195,0,0.0182926829268293,0.0423387332267039,0.0185130653290664
"2020-10-02","US","USFL",21477737,0.0412371134020619,0.0121951219512195,0,0.0182926829268293,0.0423197098054519,0.0182681684137872
"2020-10-03","US","USFL",21477737,0.0412371134020619,0.00609756097560976,0,0.0121951219512195,0.0423945775560496,0.0125885284091067
"2020-10-04","US","USFL",21477737,0.0412371134020619,0.00609756097560976,0,0.0121951219512195,0.0424014813148842,0.0117256077454712
"2020-10-05","US","USFL",21477737,0.0412371134020619,0.00609756097560976,0,0.0121951219512195,0.0420651141382982,0.0111119346491202
"2020-10-06","US","USFL",21477737,0.0412371134020619,0.00609756097560976,0,0.0121951219512195,0.0416514865743955,0.0107391050788855
"2020-10-07","US","USFL",21477737,0.0412371134020619,0.00609756097560976,0,0.0121951219512195,0.0416517577231523,0.0106485146344597
"2020-10-08","US","USFL",21477737,0.0412371134020619,0.00609756097560976,0,0.0121951219512195,0.0416500725291288,0.0105975340347555
"2020-10-09","US","USFL",21477737,0.0463917525773196,0.0121951219512195,0,0.0182926829268293,0.0446443776554772,0.0125978208784422
"2020-10-10","US","USFL",21477737,0.0463917525773196,0.0121951219512195,0,0.0182926829268293,0.0466369571967748,0.0148286384982969
"2020-10-11","US","USFL",21477737,0.0463917525773196,0.0121951219512195,0,0.0182926829268293,0.0471635252487791,0.0165957041149092
"2020-10-12","US","USFL",21477737,0.0463917525773196,0.0121951219512195,0,0.0182926829268293,0.0470511338796174,0.0175411827655282
"2020-10-13","US","USFL",21477737,0.0463917525773196,0.0121951219512195,0,0.0182926829268293,0.047391843344297,0.0181905782838765
"2020-10-14","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0523381619438099,0.0187587131381508
"2020-10-15","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0551487182766387,0.0191379558781221
"2020-10-16","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0560462433497836,0.0192585239647962
"2020-10-17","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0567084405703765,0.0192604959770201
"2020-10-18","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0568428885164592,0.0191801251809532
"2020-10-19","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0562913459190126,0.0189852776273065
"2020-10-20","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0561348166659719,0.0187616812163613
"2020-10-21","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0557891762051614,0.0186608375390534
"2020-10-22","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0559683693311673,0.0185951863392894
"2020-10-23","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0561525930047113,0.0184996234568239
"2020-10-24","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0562352587597282,0.0183869465210164
"2020-10-25","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0561376355443431,0.0182933756578768
"2020-10-26","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.05590795361097,0.0182519409009375
"2020-10-27","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0556694833424301,0.018243088701837
"2020-10-28","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0557428046549219,0.0182379699253443
"2020-10-29","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0556930115751972,0.0182337817522155
"2020-10-30","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.055869975333214,0.0182362671866106
"2020-10-31","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0558019471805158,0.0182479271447029
"2020-11-01","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0556990391424655,0.0182923673529688
"2020-11-02","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0557605260273812,0.018295686036019
"2020-11-03","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0554404174924764,0.0182757464096799
"2020-11-04","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553341100901289,0.0182803292080755
"2020-11-05","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0554032685715957,0.0182859663574007
"2020-11-06","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0554448086508149,0.0182914162320502
"2020-11-07","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0554381726589854,0.0182953182412943
"2020-11-08","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553988792098362,0.0182971061580487
"2020-11-09","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553390550382134,0.0182973265025425
"2020-11-10","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0552716731879034,0.0182970059219461
"2020-11-11","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0552195436489609,0.0182966039145009
"2020-11-12","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0552228563168284,0.018296056459052
"2020-11-13","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0552778666955173,0.0182952811448986
"2020-11-14","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553900443470215,0.018294346862775
"2020-11-15","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553934363734362,0.0182934467704018
"2020-11-16","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0554208663041394,0.0182927799597669
"2020-11-17","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0552716026151397,0.0182924191064986
"2020-11-18","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.055454881405975,0.0182922796496962
"2020-11-19","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.055437567565777,0.0182922393679074
"2020-11-20","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553626490802686,0.0182922318555716
"2020-11-21","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553055855596047,0.0182922425627641
"2020-11-22","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553048092523922,0.0182922846804483
"2020-11-23","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553410796709874,0.0182923713673334
"2020-11-24","US","USFL",21477737,0.0548780487804878,0.0121951219512195,0,0.0182926829268293,0.0553196568433346,0.0182924918513547
"2020-11-25","US","USFL",21477737,0.0373134328358209,0.00746268656716418,0,0.00746268656716418,0.0547445344819228,0.0145396885899954
"2020-11-26","US","USFL",21477737,0.0373134328358209,0.00746268656716418,0,0.00746268656716418,0.0542525333192203,0.0116390810287331
"2020-11-27","US","USFL",21477737,0.0422535211267606,0.00352112676056338,0,0.0105633802816901,0.0539111530537608,0.0105136259071397
"2020-11-28","US","USFL",21477737,0.0422535211267606,0.00352112676056338,0,0.0105633802816901,0.0535616923637589,0.00985622608659305
"2020-11-29","US","USFL",21477737,0.0422535211267606,0.00352112676056338,0,0.0105633802816901,0.0532463830598178,0.0094428038096454
"2020-11-30","US","USFL",21477737,0.0422535211267606,0.00352112676056338,0,0.0105633802816901,0.0530540461509536,0.00918157728785182
"2020-12-01","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0530349364524446,0.0108916914799717
"2020-12-02","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0530061460533065,0.0142278064614277
"2020-12-03","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0529611628390263,0.0155263879591727
"2020-12-04","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0528956035184475,0.0163068701010322
"2020-12-05","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0528135137036941,0.0169253528572138
"2020-12-06","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0527194434808019,0.017385045349203
"2020-12-07","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0526178902793989,0.0170175841687563
"2020-12-08","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0525236286683469,0.0164955795600532
"2020-12-09","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0524432027553836,0.017064404483853
"2020-12-10","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0523365362281272,0.0170146058491809
"2020-12-11","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0523174587429482,0.0167833663332608
"2020-12-12","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0523086214728972,0.0164948468990639
"2020-12-13","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0522954620008095,0.0162752770447123
"2020-12-14","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0522745809548978,0.0162723678498215
"2020-12-15","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0522431674488778,0.016315599883863
"2020-12-16","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0521997580591013,0.0163223018210019
"2020-12-17","US","USFL",21477737,0.0493421052631579,0.0131578947368421,0,0.0164473684210526,0.0521405382836691,0.0163132413520601
