"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings"
2020-01-01,"United Kingdom","",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United Kingdom","England",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United Kingdom","Northern Ireland",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United Kingdom","Scotland",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United Kingdom","Wales",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Alabama",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Alaska",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Arizona",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Arkansas",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","California",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Colorado",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Connecticut",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Delaware",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Florida",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Georgia",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Hawaii",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Idaho",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Illinois",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Indiana",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Iowa",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Kansas",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Kentucky",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Louisiana",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Maine",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Maryland",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Massachusetts",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Michigan",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Minnesota",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Mississippi",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Missouri",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Montana",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Nebraska",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Nevada",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","New Hampshire",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","New Jersey",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","New Mexico",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","New York",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","North Carolina",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","North Dakota",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Ohio",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Oklahoma",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Oregon",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Pennsylvania",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Rhode Island",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","South Carolina",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","South Dakota",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Tennessee",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Texas",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Utah",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Vermont",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Virgin Islands",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Virginia",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Washington",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Washington DC",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","West Virginia",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Wisconsin",3,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,"United States","Wyoming",3,0,0,0,0,0,0,0,0,0,0,0
