CountryName,RegionName,Date,PredictedDailyNewCases
Aruba,,2020-11-01,13.737812179078123
Aruba,,2020-11-02,6.0399387055708695
Aruba,,2020-11-03,19.21102905374619
Aruba,,2020-11-04,22.569789310348327
Aruba,,2020-11-05,21.921373772083587
Aruba,,2020-11-06,27.408315382540806
Aruba,,2020-11-07,24.797892142323775
Aruba,,2020-11-08,19.98620121937432
Aruba,,2020-11-09,12.97484221945627
Aruba,,2020-11-10,26.998704074052156
Aruba,,2020-11-11,31.1621480188103
Aruba,,2020-11-12,31.363415452899623
Aruba,,2020-11-13,37.7652104319022
Aruba,,2020-11-14,36.35222652904511
Aruba,,2020-11-15,32.6526929330914
Aruba,,2020-11-16,26.71952139758433
Aruba,,2020-11-17,41.75432282849196
Aruba,,2020-11-18,46.878463021972294
Aruba,,2020-11-19,48.16215873295602
Aruba,,2020-11-20,55.585443679351556
Aruba,,2020-11-21,55.450623411653936
Aruba,,2020-11-22,53.21453730310364
Aruba,,2020-11-23,48.8038969099335
Aruba,,2020-11-24,65.48899727237567
Aruba,,2020-11-25,72.31458933499538
Aruba,,2020-11-26,75.38215079279126
Aruba,,2020-11-27,84.6835636361792
Aruba,,2020-11-28,86.49080453343464
Aruba,,2020-11-29,86.28448937932583
Aruba,,2020-11-30,83.99698748941591
Aruba,,2020-12-01,102.91174168917544
Aruba,,2020-12-02,111.94629162637844
Aruba,,2020-12-03,117.23687495329082
Aruba,,2020-12-04,128.78605958620486
Aruba,,2020-12-05,132.80879101358857
Aruba,,2020-12-06,134.83018402419285
Aruba,,2020-12-07,134.79007183676035
Aruba,,2020-12-08,155.98224412595852
Aruba,,2020-12-09,167.10806915159245
Aruba,,2020-12-10,174.34616211716832
Aruba,,2020-12-11,187.7006662083541
Aruba,,2020-12-12,193.27790538927846
Aruba,,2020-12-13,196.64832061758426
Aruba,,2020-12-14,197.74876958100845
Aruba,,2020-12-15,219.87739402550807
Aruba,,2020-12-16,231.41587078560843
Aruba,,2020-12-17,238.62283963626425
Aruba,,2020-12-18,251.52403459082802
Aruba,,2020-12-19,256.0998028565121
Aruba,,2020-12-20,258.01635711040404
Aruba,,2020-12-21,257.2393427185471
Aruba,,2020-12-22,277.1091542271671
Aruba,,2020-12-23,285.6213462598983
Aruba,,2020-12-24,289.21711219930336
Aruba,,2020-12-25,298.0151675568402
Aruba,,2020-12-26,297.90589899706447
Aruba,,2020-12-27,294.7523140968167
Aruba,,2020-12-28,288.6230111796132
Aruba,,2020-12-29,302.96792254496455
Aruba,,2020-12-30,305.38671087554826
Aruba,,2020-12-31,302.62002196206515
Aruba,,2021-01-01,304.95900118252086
Aruba,,2021-01-02,298.24075652847364
Aruba,,2021-01-03,288.5925919891564
Aruba,,2021-01-04,276.21041055454555
Aruba,,2021-01-05,284.65933971167453
Aruba,,2021-01-06,281.1277137100538
Aruba,,2021-01-07,272.6751556685845
Aruba,,2021-01-08,269.74319416554215
Aruba,,2021-01-09,258.08704475831405
Aruba,,2021-01-10,244.04660744862377
Aruba,,2021-01-11,227.8780725608164
Aruba,,2021-01-12,233.18638803482577
Aruba,,2021-01-13,226.73374389858859
Aruba,,2021-01-14,215.8216316674642
Aruba,,2021-01-15,210.96567962020202
Aruba,,2021-01-16,197.79441722987067
Aruba,,2021-01-17,182.77404745395208
Aruba,,2021-01-18,166.15260038105507
Aruba,,2021-01-19,171.51373012250326
Aruba,,2021-01-20,165.24538469679237
Aruba,,2021-01-21,154.8166238502721
Aruba,,2021-01-22,150.77047222282795
Aruba,,2021-01-23,138.61642677530813
Aruba,,2021-01-24,124.89676119567162
Aruba,,2021-01-25,109.83518930796032
Aruba,,2021-01-26,116.98561401906969
Aruba,,2021-01-27,112.46398780167954
Aruba,,2021-01-28,103.86026502788785
Aruba,,2021-01-29,101.73742447057256
Aruba,,2021-01-30,91.52299098947425
Aruba,,2021-01-31,79.81513817086022
Aruba,,2021-02-01,66.82356301533262
Aruba,,2021-02-02,76.08618273127277
Aruba,,2021-02-03,73.54417869212648
Aruba,,2021-02-04,66.87760879620839
Aruba,,2021-02-05,66.66901118919827
Aruba,,2021-02-06,58.29955656250668
Aruba,,2021-02-07,48.41024679470088
Aruba,,2021-02-08,37.20776379202915
Aruba,,2021-02-09,48.2250971095658
Aruba,,2021-02-10,47.29863400698833
Aruba,,2021-02-11,42.172124522893384
Aruba,,2021-02-12,43.44587348097069
Aruba,,2021-02-13,36.47654633433969
Aruba,,2021-02-14,27.936414811406745
Aruba,,2021-02-15,18.03378505014118
Aruba,,2021-02-16,30.30219525195702
Aruba,,2021-02-17,30.516323773235563
Aruba,,2021-02-18,26.46299589482922
Aruba,,2021-02-19,28.755787609041796
Aruba,,2021-02-20,22.73881730278292
Aruba,,2021-02-21,15.105538774776777
Aruba,,2021-02-22,6.067023327401056
Aruba,,2021-02-23,19.158720006850302
Aruba,,2021-02-24,20.119347918207787
Aruba,,2021-02-25,16.763237665659755
Aruba,,2021-02-26,19.71321163793766
Aruba,,2021-02-27,14.306739170685082
Aruba,,2021-02-28,7.250968383953092
Afghanistan,,2020-11-01,111.21358572611123
Afghanistan,,2020-11-02,156.88792060966767
Afghanistan,,2020-11-03,154.4818424647417
Afghanistan,,2020-11-04,179.62653750008576
Afghanistan,,2020-11-05,197.48783870305846
Afghanistan,,2020-11-06,148.29383797123535
Afghanistan,,2020-11-07,181.6439193005424
Afghanistan,,2020-11-08,211.64215830506396
Afghanistan,,2020-11-09,266.7586648655956
Afghanistan,,2020-11-10,275.1842159648499
Afghanistan,,2020-11-11,312.68743001722885
Afghanistan,,2020-11-12,346.12190135821703
Afghanistan,,2020-11-13,316.0548070418135
Afghanistan,,2020-11-14,370.2297236760446
Afghanistan,,2020-11-15,424.932497347257
Afghanistan,,2020-11-16,507.99774512386114
Afghanistan,,2020-11-17,548.5838658650135
Afghanistan,,2020-11-18,622.4147909481723
Afghanistan,,2020-11-19,695.1431460639346
Afghanistan,,2020-11-20,709.5326313783776
Afghanistan,,2020-11-21,813.0282502031636
Afghanistan,,2020-11-22,922.5151156216712
Afghanistan,,2020-11-23,1068.0603612591913
Afghanistan,,2020-11-24,1179.2814637016538
Afghanistan,,2020-11-25,1333.0421368997954
Afghanistan,,2020-11-26,1496.2979871629673
Afghanistan,,2020-11-27,1613.316044793366
Afghanistan,,2020-11-28,1833.2058938274558
Afghanistan,,2020-11-29,2074.68681449196
Afghanistan,,2020-11-30,2369.9269695361722
Afghanistan,,2020-12-01,2650.7589748893633
Afghanistan,,2020-12-02,2996.5768035780256
Afghanistan,,2020-12-03,3377.1176678090646
Afghanistan,,2020-12-04,3739.865321874002
Afghanistan,,2020-12-05,4237.642157892969
Afghanistan,,2020-12-06,4793.191140465067
Afghanistan,,2020-12-07,5443.337970028686
Afghanistan,,2020-12-08,6125.123581852789
Afghanistan,,2020-12-09,6923.906172343957
Afghanistan,,2020-12-10,7816.0409326458175
Afghanistan,,2020-12-11,8756.278945830458
Afghanistan,,2020-12-12,9905.648322033572
Afghanistan,,2020-12-13,11195.73369987177
Afghanistan,,2020-12-14,12673.083394138106
Afghanistan,,2020-12-15,14285.398820441282
Afghanistan,,2020-12-16,16129.680260587222
Afghanistan,,2020-12-17,18194.71134156385
Afghanistan,,2020-12-18,20448.584417381986
Afghanistan,,2020-12-19,23066.60328911665
Afghanistan,,2020-12-20,25994.79181017133
Afghanistan,,2020-12-21,29294.75390359473
Afghanistan,,2020-12-22,32929.078489455744
Afghanistan,,2020-12-23,37009.48378403769
Afghanistan,,2020-12-24,41538.09140247168
Afghanistan,,2020-12-25,46494.4430300733
Afghanistan,,2020-12-26,52062.89690521202
Afghanistan,,2020-12-27,58193.29852712764
Afghanistan,,2020-12-28,64945.759324795974
Afghanistan,,2020-12-29,72273.66100856304
Afghanistan,,2020-12-30,80270.4054001203
Afghanistan,,2020-12-31,88907.61833260197
Afghanistan,,2021-01-01,98120.13660736091
Afghanistan,,2021-01-02,108032.69087524187
Afghanistan,,2021-01-03,118515.08067918543
Afghanistan,,2021-01-04,129528.35828228804
Afghanistan,,2021-01-05,140905.82842015036
Afghanistan,,2021-01-06,152602.1693990426
Afghanistan,,2021-01-07,164431.67705489352
Afghanistan,,2021-01-08,176157.77465055356
Afghanistan,,2021-01-09,187729.57004656596
Afghanistan,,2021-01-10,198837.6982594292
Afghanistan,,2021-01-11,209278.67310458777
Afghanistan,,2021-01-12,218743.91781869374
Afghanistan,,2021-01-13,227085.65676991598
Afghanistan,,2021-01-14,234061.95249353672
Afghanistan,,2021-01-15,239440.0544760725
Afghanistan,,2021-01-16,243240.44961995864
Afghanistan,,2021-01-17,245287.18004614595
Afghanistan,,2021-01-18,245575.9820081413
Afghanistan,,2021-01-19,244052.34979486495
Afghanistan,,2021-01-20,240866.92629982377
Afghanistan,,2021-01-21,236096.64274245518
Afghanistan,,2021-01-22,229835.58874620253
Afghanistan,,2021-01-23,222418.72194157267
Afghanistan,,2021-01-24,213948.08029885936
Afghanistan,,2021-01-25,204656.04383603288
Afghanistan,,2021-01-26,194671.1702506462
Afghanistan,,2021-01-27,184272.99572096302
Afghanistan,,2021-01-28,173604.70802283037
Afghanistan,,2021-01-29,162774.68971362629
Afghanistan,,2021-01-30,152087.12350633723
Afghanistan,,2021-01-31,141567.1759878713
Afghanistan,,2021-02-01,131344.947263973
Afghanistan,,2021-02-02,121426.7554300421
Afghanistan,,2021-02-03,111959.70960132961
Afghanistan,,2021-02-04,102948.82908962372
Afghanistan,,2021-02-05,94367.42644090383
Afghanistan,,2021-02-06,86392.63415872336
Afghanistan,,2021-02-07,78929.54555794172
Afghanistan,,2021-02-08,72002.61980444448
Afghanistan,,2021-02-09,65526.16546763103
Afghanistan,,2021-02-10,59569.82106776357
Afghanistan,,2021-02-11,54072.9030199175
Afghanistan,,2021-02-12,48955.86264647401
Afghanistan,,2021-02-13,44355.22705710335
Afghanistan,,2021-02-14,40142.871246691786
Afghanistan,,2021-02-15,36320.2844300018
Afghanistan,,2021-02-16,32785.91279567564
Afghanistan,,2021-02-17,29600.387289680013
