CountryName,RegionName,Date,PredictedDailyNewCases
Aruba,,2020-11-01,13.737812179078123
Aruba,,2020-11-02,6.0399387055708695
Aruba,,2020-11-03,19.21102905374619
Aruba,,2020-11-04,22.569789310348327
Aruba,,2020-11-05,21.921373772083587
Aruba,,2020-11-06,27.408315382540806
Aruba,,2020-11-07,24.797892142323775
Aruba,,2020-11-08,19.98620121937432
Aruba,,2020-11-09,12.97484221945627
Aruba,,2020-11-10,26.998704074052156
Aruba,,2020-11-11,31.1621480188103
Aruba,,2020-11-12,31.363415452899623
Aruba,,2020-11-13,37.7652104319022
Aruba,,2020-11-14,36.35222652904511
Aruba,,2020-11-15,32.6526929330914
Aruba,,2020-11-16,26.71952139758433
Aruba,,2020-11-17,41.75432282849196
Aruba,,2020-11-18,46.878463021972294
Aruba,,2020-11-19,48.16215873295602
Aruba,,2020-11-20,55.585443679351556
Aruba,,2020-11-21,55.450623411653936
Aruba,,2020-11-22,53.21453730310364
Aruba,,2020-11-23,48.8038969099335
Aruba,,2020-11-24,65.48899727237567
Aruba,,2020-11-25,72.31458933499538
Aruba,,2020-11-26,75.38215079279126
Aruba,,2020-11-27,84.6835636361792
Aruba,,2020-11-28,86.49080453343464
Aruba,,2020-11-29,86.28448937932583
Aruba,,2020-11-30,83.99698748941591
Aruba,,2020-12-01,102.91174168917544
Aruba,,2020-12-02,111.94629162637844
Aruba,,2020-12-03,117.23687495329082
Aruba,,2020-12-04,128.78605958620486
Aruba,,2020-12-05,132.80879101358857
Aruba,,2020-12-06,134.83018402419285
Aruba,,2020-12-07,134.79007183676035
Aruba,,2020-12-08,155.98224412595852
Aruba,,2020-12-09,167.10806915159245
Aruba,,2020-12-10,174.34616211716832
Aruba,,2020-12-11,187.7006662083541
Aruba,,2020-12-12,193.27790538927846
Aruba,,2020-12-13,196.64832061758426
Aruba,,2020-12-14,197.74876958100845
Aruba,,2020-12-15,219.87739402550807
Aruba,,2020-12-16,231.41587078560843
Aruba,,2020-12-17,238.62283963626425
Aruba,,2020-12-18,251.52403459082802
Aruba,,2020-12-19,256.0998028565121
Aruba,,2020-12-20,258.01635711040404
Aruba,,2020-12-21,257.2393427185471
Aruba,,2020-12-22,277.1091542271671
Aruba,,2020-12-23,285.6213462598983
Aruba,,2020-12-24,289.21711219930336
Aruba,,2020-12-25,298.0151675568402
Aruba,,2020-12-26,297.90589899706447
Aruba,,2020-12-27,294.7523140968167
Aruba,,2020-12-28,288.6230111796132
Aruba,,2020-12-29,302.96792254496455
Aruba,,2020-12-30,305.38671087554826
Aruba,,2020-12-31,302.62002196206515
Aruba,,2021-01-01,298.5102289508549
Aruba,,2021-01-02,291.13094184531525
Aruba,,2021-01-03,281.33571041975154
Aruba,,2021-01-04,268.9329871406361
Aruba,,2021-01-05,277.43135898371634
Aruba,,2021-01-06,274.02043443407615
Aruba,,2021-01-07,265.75062587833065
Aruba,,2021-01-08,256.6104289342512
Aruba,,2021-01-09,244.71868969368325
Aruba,,2021-01-10,231.00091081225835
Aruba,,2021-01-11,215.30360744614543
Aruba,,2021-01-12,221.16003978011219
Aruba,,2021-01-13,215.34117862424176
Aruba,,2021-01-14,205.1238792305792
Aruba,,2021-01-15,194.55902804532158
Aruba,,2021-01-16,181.74842265052513
Aruba,,2021-01-17,167.62626071207268
Aruba,,2021-01-18,152.02182898353655
Aruba,,2021-01-19,158.44351208647518
Aruba,,2021-01-20,153.31202564664574
Aruba,,2021-01-21,144.05500814312686
Aruba,,2021-01-22,134.74215453611447
Aruba,,2021-01-23,123.41551952793208
Aruba,,2021-01-24,110.99928878666356
Aruba,,2021-01-25,97.29450567550542
Aruba,,2021-01-26,105.78190916022068
Aruba,,2021-01-27,102.63834487229437
Aruba,,2021-01-28,95.40325705660595
Aruba,,2021-01-29,88.1656938026418
Aruba,,2021-01-30,78.94682793659706
Aruba,,2021-01-31,68.66572052293108
Aruba,,2021-02-01,57.110105310582426
Aruba,,2021-02-02,67.7489508507932
Aruba,,2021-02-03,66.60843539930578
Aruba,,2021-02-04,61.310565101718055
Aruba,,2021-02-05,55.964284242833486
Aruba,,2021-02-06,48.58415441741646
Aruba,,2021-02-07,40.09244266134762
Aruba,,2021-02-08,30.274452835881636
Aruba,,2021-02-09,42.597688067584414
Aruba,,2021-02-10,43.00042920519583
Aruba,,2021-02-11,39.16253460372699
Aruba,,2021-02-12,35.209992945404764
Aruba,,2021-02-13,29.157847527954214
Aruba,,2021-02-14,21.934219157847963
Aruba,,2021-02-15,13.326550146377471
Aruba,,2021-02-16,26.804619369623193
Aruba,,2021-02-17,28.256450131550174
Aruba,,2021-02-18,25.39986934394316
Aruba,,2021-02-19,22.373487283633608
Aruba,,2021-02-20,17.194499320089236
Aruba,,2021-02-21,10.796408497411376
Aruba,,2021-02-22,2.9694621946676314
Aruba,,2021-02-23,17.186012443104694
Aruba,,2021-02-24,19.30546493260325
Aruba,,2021-02-25,17.069400029880974
Aruba,,2021-02-26,14.624990649901527
Aruba,,2021-02-27,9.99147658368777
Aruba,,2021-02-28,4.106209353724935
Afghanistan,,2020-11-01,111.21358572611123
Afghanistan,,2020-11-02,156.88792060966767
Afghanistan,,2020-11-03,154.4818424647417
Afghanistan,,2020-11-04,179.62653750008576
Afghanistan,,2020-11-05,197.48783870305846
Afghanistan,,2020-11-06,148.29383797123535
Afghanistan,,2020-11-07,181.6439193005424
Afghanistan,,2020-11-08,211.64215830506396
Afghanistan,,2020-11-09,266.7586648655956
Afghanistan,,2020-11-10,275.1842159648499
Afghanistan,,2020-11-11,312.68743001722885
Afghanistan,,2020-11-12,346.12190135821703
Afghanistan,,2020-11-13,316.0548070418135
Afghanistan,,2020-11-14,370.2297236760446
Afghanistan,,2020-11-15,424.932497347257
Afghanistan,,2020-11-16,507.99774512386114
Afghanistan,,2020-11-17,548.5838658650135
Afghanistan,,2020-11-18,622.4147909481723
Afghanistan,,2020-11-19,695.1431460639346
Afghanistan,,2020-11-20,709.5326313783776
Afghanistan,,2020-11-21,813.0282502031636
Afghanistan,,2020-11-22,922.5151156216712
Afghanistan,,2020-11-23,1068.0603612591913
Afghanistan,,2020-11-24,1179.2814637016538
Afghanistan,,2020-11-25,1333.0421368997954
Afghanistan,,2020-11-26,1496.2979871629673
Afghanistan,,2020-11-27,1613.316044793366
Afghanistan,,2020-11-28,1833.2058938274558
Afghanistan,,2020-11-29,2074.68681449196
Afghanistan,,2020-11-30,2369.9269695361722
Afghanistan,,2020-12-01,2650.7589748893633
Afghanistan,,2020-12-02,2996.5768035780256
Afghanistan,,2020-12-03,3377.1176678090646
Afghanistan,,2020-12-04,3739.865321874002
Afghanistan,,2020-12-05,4237.642157892969
Afghanistan,,2020-12-06,4793.191140465067
Afghanistan,,2020-12-07,5443.337970028686
Afghanistan,,2020-12-08,6125.123581852789
Afghanistan,,2020-12-09,6923.906172343957
Afghanistan,,2020-12-10,7816.0409326458175
Afghanistan,,2020-12-11,8756.278945830458
Afghanistan,,2020-12-12,9905.648322033572
Afghanistan,,2020-12-13,11195.73369987177
Afghanistan,,2020-12-14,12673.083394138106
Afghanistan,,2020-12-15,14285.398820441282
Afghanistan,,2020-12-16,16129.680260587222
Afghanistan,,2020-12-17,18194.71134156385
Afghanistan,,2020-12-18,20448.584417381986
Afghanistan,,2020-12-19,23066.60328911665
Afghanistan,,2020-12-20,25994.79181017133
Afghanistan,,2020-12-21,29294.75390359473
Afghanistan,,2020-12-22,32929.078489455744
Afghanistan,,2020-12-23,37009.48378403769
Afghanistan,,2020-12-24,41538.09140247168
Afghanistan,,2020-12-25,46494.4430300733
Afghanistan,,2020-12-26,52062.89690521202
Afghanistan,,2020-12-27,58193.29852712764
Afghanistan,,2020-12-28,64945.759324795974
Afghanistan,,2020-12-29,72273.66100856304
Afghanistan,,2020-12-30,80270.4054001203
Afghanistan,,2020-12-31,88907.61833260197
Afghanistan,,2021-01-01,96537.20270157937
Afghanistan,,2021-01-02,105911.04939427885
Afghanistan,,2021-01-03,115892.44551719463
Afghanistan,,2021-01-04,126366.2857270801
Afghanistan,,2021-01-05,137159.79817139826
Afghanistan,,2021-01-06,148236.65806820145
Afghanistan,,2021-01-07,159422.9323645171
Afghanistan,,2021-01-08,168918.26894558762
Afghanistan,,2021-01-09,179364.94497879344
Afghanistan,,2021-01-10,189451.88000329933
Afghanistan,,2021-01-11,198929.3389989743
Afghanistan,,2021-01-12,207511.4355656547
Afghanistan,,2021-01-13,215085.0844569656
Afghanistan,,2021-01-14,221441.35920890517
Afghanistan,,2021-01-15,224796.30181570485
Afghanistan,,2021-01-16,227938.63930484615
Afghanistan,,2021-01-17,229647.30168733557
Afghanistan,,2021-01-18,229858.86970265847
Afghanistan,,2021-01-19,228514.89685018267
Afghanistan,,2021-01-20,225764.12579893906
Afghanistan,,2021-01-21,221667.63163254093
Afghanistan,,2021-01-22,214711.75941238942
Afghanistan,,2021-01-23,207988.15501248214
Afghanistan,,2021-01-24,200452.2928933377
Afghanistan,,2021-01-25,192228.91593052837
Afghanistan,,2021-01-26,183409.94568560855
Afghanistan,,2021-01-27,174249.5715615964
Afghanistan,,2021-01-28,164865.540202483
Afghanistan,,2021-01-29,153758.11552863248
Afghanistan,,2021-01-30,144055.5747106172
Afghanistan,,2021-01-31,134597.7162533467
Afghanistan,,2021-02-01,125422.50030786888
Afghanistan,,2021-02-02,116520.79678359532
Afghanistan,,2021-02-03,108039.29495725303
Afghanistan,,2021-02-04,99980.20604675388
Afghanistan,,2021-02-05,90730.56932673769
Afghanistan,,2021-02-06,83350.24923369804
Afghanistan,,2021-02-07,76535.40392970521
Afghanistan,,2021-02-08,70231.22444611318
Afghanistan,,2021-02-09,64347.71508022361
Afghanistan,,2021-02-10,58963.60490878941
Afghanistan,,2021-02-11,54022.459164288564
Afghanistan,,2021-02-12,47863.98627369845
Afghanistan,,2021-02-13,43531.61543679954
Afghanistan,,2021-02-14,39667.09944356107
Afghanistan,,2021-02-15,36192.53506894778
Afghanistan,,2021-02-16,33002.04138578281
Afghanistan,,2021-02-17,30164.862454798615
