"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09731302979248,0.0141557913639577,4.18433823770001
"Albania","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06665837605396,0.0124780652219857,2.77616861928114
"Algeria","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09538592488982,0.013921706003348,4.06959417418706
"Andorra","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.00272999103514,0.00140677258292832,1.02974061006669
"Angola","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10078456573385,0.0130839999235313,4.3105628781497
"Argentina","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06379395797149,0.00658833116262395,2.53566946684312
"Aruba","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.05546618617614,0.00199795680944308,2.16022990298745
"Australia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10705274290268,0.00969385205771846,4.56359999119702
"Austria","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.05123859680784,0.00910826979462251,2.19537343835085
"Azerbaijan","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.05851995559588,0.014713362248888,2.56216821200677
"Bahamas","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.07243304575626,0.0159879161282676,3.09334741697592
"Bahrain","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.0553122378293,0.0022160960129411,2.16134510336833
"Bangladesh","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09079871995385,0.0157299562195731,3.90666925542108
"Barbados","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.13435901492705,0.0070628863251017,5.50666121351071
"Belarus","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.07247903044698,0.00581476046746265,2.80162942144362
"Belgium","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.04081536785191,0.00728223153209687,1.88540277230515
"Belize","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06331318737414,0.00655966985387998,2.497575970171
"Benin","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.11838127649764,0.00817114385160209,5.11895642659541
"Bermuda","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.07433404236652,0.0136950163021115,3.10863966085219
"Bhutan","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.17738779034209,0.0498874204872773,6.3341144859024
"Bolivia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10244386395048,0.00173714964124837,3.93062519091037
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.05615762026655,0.0106803460020225,2.38234129167847
"Botswana","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.1040429211394,0.00339194418111573,4.08324757352748
"Brazil","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.05566189830663,0.00927008196491909,2.34523887233162
"Brunei","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Bulgaria","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.05354440812127,0.0160566946611352,2.42901581534294
"Burkina Faso","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10811690705529,0.00955020228187978,4.59694776497754
"Burundi","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10635462438048,0.0109092496812284,4.55173255050932
"Cambodia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.11869869178365,0.0115031146612208,5.10421591678528
"Cameroon","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.1174725048065,0.00572833575820457,4.96109189554765
"Canada","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.07439307950869,0.0102746338568424,3.01860524903214
"Cape Verde","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06364649058055,0.0175947172921441,2.82024300497475
"Central African Republic","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09174395123106,0.0171992357147808,3.96923139003741
"Chad","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.11241802671786,0.00861390881700082,4.83280852356537
"Chile","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.07116834983227,0.00508165707628484,2.74851708294891
"China","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10408615444121,0.0118248926101013,4.45880624022079
"Colombia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06538263021159,0.00272243823153311,2.44114846591841
"Comoros","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.15504608303467,0.0159644089717761,6.61823573716212
"Congo","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.11155297968663,0.0134500772742113,4.71685410266215
"Costa Rica","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06028382131178,0.00890060262830879,2.47917518806643
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09628072714395,0.0146757033215012,4.15803402888306
"Croatia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.02999925294424,0.0109675675920399,1.69105134768572
"Cuba","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10971591066683,0.00746975395505469,4.59982959180975
"Cyprus","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06815238023836,0.00846998711725209,2.73216066053619
"Czech Republic","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.02834768514658,0.00671671602665155,1.39572205657655
"Democratic Republic of Congo","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10916472573736,0.00959406624275335,4.65465151034025
"Denmark","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.05262411780612,0.00430019688204259,2.0966346728919
"Djibouti","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.08480843361084,0.0181933594478886,3.71087614368092
"Dominica","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Dominican Republic","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.08580512559844,0.0065940519006732,3.35806758337909
"Ecuador","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.08316992575304,0.0135516883122198,3.48298267451975
"Egypt","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.11409301452375,0.00628393380911755,4.79425188334534
"El Salvador","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09376645898969,0.0104562069182169,3.86822552151062
"Eritrea","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.15183991845712,0.0108754570014227,6.56624855553803
"Estonia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.0641076116312,0.00464732787583795,2.36801741728852
"Eswatini","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.1028413500776,0.00976447110055811,3.67163881491347
"Ethiopia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09661962635208,0.0144129463991769,4.1573305000904
"Faeroe Islands","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10301235053389,0.00410209596776013,3.8387736839037
"Fiji","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Finland","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.08471045588594,0.0144551611184413,3.57399318206237
"France","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.0572761930752,0.00501295969131938,2.29239584405596
"Gabon","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.1049042996437,0.00880031379565169,4.36943808332889
"Gambia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09642668869608,0.0149148086034139,4.1446043798197
"Georgia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.02328902540355,0.00735963296006768,1.48543154342304
"Germany","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06636462557694,0.00792517365603364,2.65824680453551
"Ghana","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10529507956129,0.0121071556321584,4.51681815966082
"Greece","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.07454373271628,0.0154224084112337,3.17121450049566
"Greenland","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09991518885838,0.0115262818266263,4.21005649094985
"Guam","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.05264831886561,0.0113961619274506,2.28784205756701
"Guatemala","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.08355602552889,0.0157519708248323,3.57809081248365
"Guinea","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09506981682946,0.0147533914511279,4.0873635147318
"Guyana","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.08431992272423,0.0144661460038341,3.56817077571679
"Haiti","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09378800395529,0.0160099694642725,4.08672014983952
"Honduras","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09071457430808,0.00897999405926484,3.6644053081333
"Hong Kong","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09118082733639,0.0163532795959706,3.95856324151181
"Hungary","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.050891727912,0.01188674203066,2.25194945305426
"Iceland","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.07846182893687,0.0126476720416623,3.26834508611959
"India","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.08844622438299,0.0140224596097227,3.7346670724117
"Indonesia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09772624239814,0.0113550757297534,4.1048337239369
"Iran","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.07762933980674,0.0128111051917267,3.2140116855656
"Iraq","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.0798543013981,0.0136229805429438,3.34048646362242
"Ireland","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09182699770394,0.0125748621647042,3.08421783749025
"Israel","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.0530145417841,0.0104401583045774,1.88057649406113
"Italy","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.05755623965837,0.00655956565989834,2.32819630098476
"Jamaica","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09535695872681,0.0114827197745164,3.97322066548778
"Japan","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10163736200147,0.0102984685528551,4.25877271363986
"Jordan","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06222982223576,0.00876065427655718,2.53097840467778
"Kazakhstan","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.09030302490658,0.00990522636751154,3.6701493367213
"Kenya","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.08568556741291,0.0188101726379418,3.7742400500914
"Kosovo","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06038781472982,0.0128426062065373,2.56842664307059
"Kuwait","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06490789057775,0.00920997309343203,2.63824051077465
"Kyrgyz Republic","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.0795832326571,0.0150525527280009,3.36113537944361
"Laos","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Latvia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.06391594175519,0.0046087968321995,2.35824200203701
"Lebanon","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.0681632768913,0.00326688577189871,2.54256038852192
"Lesotho","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.10712617175923,0.00989785540301415,4.5748672790949
"Liberia","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Libya","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.0824548034581,0.00967579190681909,3.31810178140781
"Lithuania","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.02687594472234,0.00723587462750585,1.36732539800419
"Luxembourg","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,1.01211447903265,0.0103304790936571,1.31733037773268
"Macao","","2020-01-01",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
