"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"2020-01-01","Afghanistan","",3,3,2,2,2,3,2,4,2,3,2,0,1.00850733723463,0.0298586372903951,0.831880073561977
"2020-01-01","Albania","",3,3,2,2,2,3,2,4,2,3,2,0,0.975461510649476,0.0132431890219093,0.615150858048962
"2020-01-01","Algeria","",3,3,2,2,2,3,2,4,2,3,2,0,1.07189952216179,0.0069417398328063,2.48559833345553
"2020-01-01","Andorra","",3,3,2,2,2,3,2,4,2,3,2,0,0.983401923914355,0.0280316740216232,0.763325953768162
"2020-01-01","Angola","",3,3,2,2,2,3,2,4,2,3,2,0,1.07728655251785,0.0049000026824018,2.71631136307281
"2020-01-01","Argentina","",3,3,2,2,2,3,2,4,2,3,2,0,0.983092612511356,0.00761681634231292,0.72838669731566
"2020-01-01","Aruba","",3,3,2,2,2,3,2,4,2,3,2,0,0.942020976633759,0.0214523004797306,0.44752776055301
"2020-01-01","Australia","",3,3,2,2,2,3,2,4,2,3,2,0,1.08062061233121,0.000322485080774119,2.95544649016732
"2020-01-01","Austria","",3,3,2,2,2,3,2,4,2,3,2,0,0.997511398903384,0.00614151932967367,0.908026587007398
"2020-01-01","Azerbaijan","",3,3,2,2,2,3,2,4,2,3,2,0,1.03720970360717,0.00685010446657951,1.56471784947381
"2020-01-01","Bahamas","",3,3,2,2,2,3,2,4,2,3,2,0,1.04993309368821,0.00429975754347819,1.90253398326331
"2020-01-01","Bahrain","",3,3,2,2,2,3,2,4,2,3,2,0,0.994590428641,0.00546756230802992,0.876952218341874
"2020-01-01","Bangladesh","",3,3,2,2,2,3,2,4,2,3,2,0,1.07153109927984,0.00336220109671847,2.55754926314713
"2020-01-01","Barbados","",3,3,2,2,2,3,2,4,2,3,2,0,0.906202919272693,0.00591101503613695,0.235935555705416
"2020-01-01","Belarus","",3,3,2,2,2,3,2,4,2,3,2,0,0.969116784165599,0.0166482232845692,0.540804648431644
"2020-01-01","Belgium","",3,3,2,2,2,3,2,4,2,3,2,0,0.995125122578376,0.00540738062137383,0.884094149643584
"2020-01-01","Belize","",3,3,2,2,2,3,2,4,2,3,2,0,1.00652911128614,0.0098459089229577,0.993372256367408
"2020-01-01","Benin","",3,3,2,2,2,3,2,4,2,3,2,0,1.08442894812579,0.00690010761252802,2.92162198447382
"2020-01-01","Bermuda","",3,3,2,2,2,3,2,4,2,3,2,0,1.01418311273775,0.0188295452369829,1.01042266308441
"2020-01-01","Bhutan","",3,3,2,2,2,3,2,4,2,3,2,0,1.07104107398193,0.00522474069857773,2.49928717718021
"2020-01-01","Bolivia","",3,3,2,2,2,3,2,4,2,3,2,0,0.962464959524962,0.0161592222795553,0.493129812047267
"2020-01-01","Bosnia and Herzegovina","",3,3,2,2,2,3,2,4,2,3,2,0,1.00293427563409,0.0105399248580886,0.937392644273461
"2020-01-01","Botswana","",3,3,2,2,2,3,2,4,2,3,2,0,0.95873882786423,0.0178442932897393,0.458412929285908
"2020-01-01","Brazil","",3,3,2,2,2,3,2,4,2,3,2,0,0.988443237237937,0.0069956507825027,0.791504367489502
"2020-01-01","Brunei","",3,3,2,2,2,3,2,4,2,3,2,0,1.0855776956679,0.00319725892763808,3.06543194011335
"2020-01-01","Bulgaria","",3,3,2,2,2,3,2,4,2,3,2,0,1.00969089132102,0.0107715151970176,1.02853182164376
"2020-01-01","Burkina Faso","",3,3,2,2,2,3,2,4,2,3,2,0,1.05088334318687,0.0212090506862849,1.6416685658786
"2020-01-01","Burundi","",3,3,2,2,2,3,2,4,2,3,2,0,0.998038664825375,0.036410666838773,0.66744517590156
"2020-01-01","Cambodia","",3,3,2,2,2,3,2,4,2,3,2,0,1.08700286243124,0.00388821574337854,3.10276743758641
"2020-01-01","Cameroon","",3,3,2,2,2,3,2,4,2,3,2,0,0,0,0
"2020-01-01","Canada","",3,3,2,2,2,3,2,4,2,3,2,0,0.987631136943106,0.0117614905303034,0.744936499571714
"2020-01-01","Cape Verde","",3,3,2,2,2,3,2,4,2,3,2,0,0.974502386186527,0.0123510483712628,0.612513969024798
"2020-01-01","Central African Republic","",3,3,2,2,2,3,2,4,2,3,2,0,1.08902838696653,0.00466620768989496,3.15978772372541
"2020-01-01","Chad","",3,3,2,2,2,3,2,4,2,3,2,0,1.07340729762798,0.00544632084717035,2.57231974250277
"2020-01-01","Chile","",3,3,2,2,2,3,2,4,2,3,2,0,0.997476480835669,0.0080277658077035,0.890646763531217
"2020-01-01","China","",3,3,2,2,2,3,2,4,2,3,2,0,1.08445613921036,0.000507672376102838,3.0968454027165
"2020-01-01","Colombia","",3,3,2,2,2,3,2,4,2,3,2,0,0.983156548021747,0.0077143733010113,0.728382308110571
"2020-01-01","Comoros","",3,3,2,2,2,3,2,4,2,3,2,0,0.914934041479718,0.018738148271532,0.234094580675677
"2020-01-01","Congo","",3,3,2,2,2,3,2,4,2,3,2,0,1.08474091436049,0.00213154937854877,3.06127427101091
"2020-01-01","Costa Rica","",3,3,2,2,2,3,2,4,2,3,2,0,0.987230625257997,0.00896683453972436,0.762061359270957
"2020-01-01","Cote d'Ivoire","",3,3,2,2,2,3,2,4,2,3,2,0,1.02289206583025,0.0286056501276439,1.03396553567864
"2020-01-01","Croatia","",3,3,2,2,2,3,2,4,2,3,2,0,0.994943418723505,0.00594367985180282,0.877006492703575
"2020-01-01","Cuba","",3,3,2,2,2,3,2,4,2,3,2,0,1.02831403560081,0.0182934174926129,1.23955840627818
"2020-01-01","Cyprus","",3,3,2,2,2,3,2,4,2,3,2,0,0.976443360903439,0.00891050003815603,0.653003684245787
"2020-01-01","Czech Republic","",3,3,2,2,2,3,2,4,2,3,2,0,0.96386686405437,0.0278859142913657,0.575320608657245
"2020-01-01","Democratic Republic of Congo","",3,3,2,2,2,3,2,4,2,3,2,0,1.07775847770142,0.00631271405960909,2.6977299589197
"2020-01-01","Denmark","",3,3,2,2,2,3,2,4,2,3,2,0,0.996317965381221,0.00805090441445769,0.875768869015847
"2020-01-01","Djibouti","",3,3,2,2,2,3,2,4,2,3,2,0,1.06834361576555,0.00855607890128043,2.33543070665486
"2020-01-01","Dominica","",3,3,2,2,2,3,2,4,2,3,2,0,1.00647967335179,0.0260691207168943,0.840714371826333
"2020-01-01","Dominican Republic","",3,3,2,2,2,3,2,4,2,3,2,0,0.996034418184252,0.0146528914118263,0.815354126236366
"2020-01-01","Ecuador","",3,3,2,2,2,3,2,4,2,3,2,0,1.01789948625878,0.0154564004250468,1.10183072341601
"2020-01-01","Egypt","",3,3,2,2,2,3,2,4,2,3,2,0,1.06243696391993,0.0103621871075299,2.12801977910768
"2020-01-01","El Salvador","",3,3,2,2,2,3,2,4,2,3,2,0,1.00463637173196,0.0200676333835525,0.87166509788895
"2020-01-01","Eritrea","",3,3,2,2,2,3,2,4,2,3,2,0,1.07844783358017,0.00152886532669056,2.84439989927649
"2020-01-01","Estonia","",3,3,2,2,2,3,2,4,2,3,2,0,0.960464148023221,0.00908825405364117,0.516494124063857
"2020-01-01","Eswatini","",3,3,2,2,2,3,2,4,2,3,2,0,0.978156179662285,0.0155491904157404,0.624413701050394
"2020-01-01","Ethiopia","",3,3,2,2,2,3,2,4,2,3,2,0,1.0742770899638,0.00798939605183789,2.53914123868126
"2020-01-01","Faeroe Islands","",3,3,2,2,2,3,2,4,2,3,2,0,1.00292574325816,0.0215250387586867,0.83742971249608
"2020-01-01","Fiji","",3,3,2,2,2,3,2,4,2,3,2,0,1.08464769946902,0.00339284554485667,3.02436372778445
"2020-01-01","Finland","",3,3,2,2,2,3,2,4,2,3,2,0,1.02258242182206,0.0181985388389657,1.14459704960324
"2020-01-01","France","",3,3,2,2,2,3,2,4,2,3,2,0,0.98052864031556,0.00767139935310206,0.701625221075487
"2020-01-01","Gabon","",3,3,2,2,2,3,2,4,2,3,2,0,1.04559630525053,0.0183355070833833,1.57072579286128
"2020-01-01","Gambia","",3,3,2,2,2,3,2,4,2,3,2,0,0.999509753137027,0.0299002397451989,0.73082483834997
"2020-01-01","Georgia","",3,3,2,2,2,3,2,4,2,3,2,0,0.982134646292096,0.0034967972847183,0.749406853085392
"2020-01-01","Germany","",3,3,2,2,2,3,2,4,2,3,2,0,0.989125237980683,0.010242437339977,0.773084657989512
"2020-01-01","Ghana","",3,3,2,2,2,3,2,4,2,3,2,0,1.07360750428585,0.00701790753032532,2.53977746638995
"2020-01-01","Greece","",3,3,2,2,2,3,2,4,2,3,2,0,1.02098701777156,0.0144711847416619,1.16171739975361
"2020-01-01","Greenland","",3,3,2,2,2,3,2,4,2,3,2,0,0.976971469543541,0.0294832924922618,0.528868014299531
"2020-01-01","Guam","",3,3,2,2,2,3,2,4,2,3,2,0,1.0193025225777,0.00498613408674439,1.24493021665887
"2020-01-01","Guatemala","",3,3,2,2,2,3,2,4,2,3,2,0,1.00964224838573,0.0206184575764818,0.930556520149755
"2020-01-01","Guinea","",3,3,2,2,2,3,2,4,2,3,2,0,1.07726000878046,0.00648580516702254,2.67547346456093
"2020-01-01","Guyana","",3,3,2,2,2,3,2,4,2,3,2,0,0.98028794113827,0.0209823278960992,0.608069014587858
"2020-01-01","Haiti","",3,3,2,2,2,3,2,4,2,3,2,0,1.07957777591727,0.00676381785978042,2.74906110846949
"2020-01-01","Honduras","",3,3,2,2,2,3,2,4,2,3,2,0,1.00439416186366,0.0155718875287383,0.909858960155196
"2020-01-01","Hong Kong","",3,3,2,2,2,3,2,4,2,3,2,0,1.07370925334911,0.00510583942719648,2.58915341982767
"2020-01-01","Hungary","",3,3,2,2,2,3,2,4,2,3,2,0,0.991544840649519,0.00941964586712163,0.806938993464849
"2020-01-01","Iceland","",3,3,2,2,2,3,2,4,2,3,2,0,0.994956287899647,0.0176746017262539,0.777942180907413
"2020-01-01","India","",3,3,2,2,2,3,2,4,2,3,2,0,1.05919071561434,0.00732555800150532,2.09539654526946
"2020-01-01","Indonesia","",3,3,2,2,2,3,2,4,2,3,2,0,1.02789502901571,0.0190196631371953,1.2229721727491
"2020-01-01","Iran","",3,3,2,2,2,3,2,4,2,3,2,0,1.02411297111173,0.0119943112165435,1.24383064312882
"2020-01-01","Iraq","",3,3,2,2,2,3,2,4,2,3,2,0,1.04828599777022,0.0113931182592862,1.73981590559233
"2020-01-01","Ireland","",3,3,2,2,2,3,2,4,2,3,2,0,0.938303811176795,0.0416756784458134,0.447637750479139
"2020-01-01","Israel","",3,3,2,2,2,3,2,4,2,3,2,0,0.959282929945602,0.00289424709779762,0.542367609386893
"2020-01-01","Italy","",3,3,2,2,2,3,2,4,2,3,2,0,0.985395970165171,0.00814158730190018,0.748776061130526
"2020-01-01","Jamaica","",3,3,2,2,2,3,2,4,2,3,2,0,1.03170023194748,0.0182325908495651,1.29923878038584
"2020-01-01","Japan","",3,3,2,2,2,3,2,4,2,3,2,0,0.9881403112014,0.0230749178726048,0.666512221010457
"2020-01-01","Jordan","",3,3,2,2,2,3,2,4,2,3,2,0,1.01593735144125,0.00840788906758131,1.14950754197986
"2020-01-01","Kazakhstan","",3,3,2,2,2,3,2,4,2,3,2,0,1.02811181438128,0.0154778502452532,1.26998828471888
"2020-01-01","Kenya","",3,3,2,2,2,3,2,4,2,3,2,0,1.06993443669291,0.0092840839805475,2.3711188396821
"2020-01-01","Kosovo","",3,3,2,2,2,3,2,4,2,3,2,0,0.998590870013896,0.0108056465411941,0.879416102229199
"2020-01-01","Kuwait","",3,3,2,2,2,3,2,4,2,3,2,0,1.00103001178582,0.00985918741192362,0.918944016582804
"2020-01-01","Kyrgyz Republic","",3,3,2,2,2,3,2,4,2,3,2,0,1.04864982204162,0.0102263908791511,1.76908630405996
"2020-01-01","Laos","",3,3,2,2,2,3,2,4,2,3,2,0,0,0,0
"2020-01-01","Latvia","",3,3,2,2,2,3,2,4,2,3,2,0,0.962467955162997,0.00784948637488156,0.53893953600769
