"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.02046680232187,0.0370173481746403,0.917901917804257
"Albania","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,0.993378250541333,0.0150947181115547,0.782200489788394
"Algeria","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.09799250468456,0.0073859354724494,3.51635901166482
"Andorra","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,0.988810301589336,0.0165706444654142,0.862808557832437
"Angola","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.10484854535991,0.00431046305009068,3.94670610734814
"Argentina","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.00477707107924,0.00760936657522704,0.993418024397506
"Aruba","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,0.958177206154081,0.00992241659799511,0.543410720331251
"Australia","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.11088140367425,0.00404938296721556,4.52528115937276
"Austria","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.02074575841755,0.00572771436811903,1.26625018721473
"Azerbaijan","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.06128206838404,0.00754465448191935,2.16752935905176
"Bahamas","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.07645118647706,0.00367005968883763,2.74902250062805
"Bahrain","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.01909120868472,0.00406917246088839,1.25656747801777
"Bangladesh","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.09913480257278,0.00306700547587568,3.73150644978305
"Barbados","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,0.927027593145143,0.00404874929173265,0.331649495994239
"Belarus","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,0.985505198054989,0.0190109801714096,0.670021537580793
"Belgium","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.01978350728777,0.00391589790005624,1.27040926486431
"Belize","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.02752447911569,0.0113195198159515,1.31702762807486
"Benin","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.11246090254887,0.00568863528183851,4.26883224622881
"Bermuda","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.03070132370032,0.0236727339973721,1.21779696080669
"Bhutan","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.0974569599367,0.00556189525607657,3.56090133225752
"Bolivia","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,0.978357433136999,0.0184321824232152,0.607764979817545
"Bosnia and Herzegovina","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.0240582632149,0.0117439916838196,1.24873367592313
"Botswana","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,0.973318719830855,0.0205513458105263,0.552088104402482
"Brazil","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.01055693808261,0.00694316603387466,1.08522880273127
"Brunei","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.11547673085726,0.00127870763562986,4.64684349867435
"Bulgaria","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.03068399859329,0.0123873207403562,1.36085370198583
"Burkina Faso","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.06873924925389,0.0274304479000551,1.98641881372972
"Burundi","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.00761114658449,0.044014657568374,0.707645926004304
"Cambodia","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.11682157437939,0.00132594582473843,4.69234002423792
"Cameroon","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Canada","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.0062081198358,0.0138325774787024,0.952251553901001
"Cape Verde","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,0.992698272626655,0.0139996007982664,0.783675313651399
"Central African Republic","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.11914398042992,0.00136476190088558,4.80222196927397
"Chad","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.09997846133615,0.00568330199535448,3.67151070307231
"Chile","","2020-01-01",1,0,0,3,0,0,0,0,0,0,0,0,1.01914661902796,0.00864416565915688,1.20368527341244
