"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.0209403281673,0.0374359220813246,0.920218282060624
"Albania","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,0.994170508108703,0.0152411892757087,0.789996980587994
"Algeria","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.09920189425569,0.00749141371398147,3.57107001661218
"Andorra","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,0.98907383581407,0.0161006928289878,0.867869893991324
"Angola","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.10614413578046,0.00436548966672345,4.01445766177557
"Argentina","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.00577106386822,0.00766044184385584,1.00706540693935
"Aruba","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,0.958958381348392,0.00925614389827377,0.548525547094629
"Australia","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.11234459097715,0.0042518565339967,4.61787783778647
"Austria","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.02182123900592,0.00576205592077053,1.28517243729837
"Azerbaijan","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.06238914763193,0.00765331780679296,2.19881679268952
"Bahamas","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.07769643284664,0.00371685767489155,2.79546031195798
"Bahrain","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.02023925859644,0.00404741257929914,1.27729388966933
"Bangladesh","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.10043700248408,0.0031437490700107,3.79664624443626
"Barbados","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,0.9280012846764,0.00397686507060941,0.336847302893025
"Belarus","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,0.986219142958148,0.0191800854950218,0.675808908964116
"Belgium","","2020-01-01",0,0,0,3,0,0,0,0,0,1,0,0,1.02094043213702,0.00388900263976393,1.29157224596897
